,raymond_male,raymond_female,tuple,james_male,james_female,financial_male,financial_female,inc_male,inc_female,average_male,average_female,female-male
0,0.22836158,0.12495932,"('unsociable', 'sociable')",0.77166486,0.43987998,0.37601674,0.21389097,-0.6295518,-0.79360324,0.1866228,-0.0037182,-0.190341
1,-0.17935786,-0.3934815,"('unfriendly', 'friendly')",-0.9961603,-1.2007642,1.6067685,1.5458664,1.9594567,1.8044436,0.5976768,0.4390161,-0.1586607
2,1.6182798,1.6851612,"('unlikable', 'likable')",1.3907871,1.4114336,2.5994015,2.7543032,0.37644434,0.51977754,1.4962282,1.5926688,0.0964406
3,-0.14700769,-0.10436184,"('repellent', 'pleasant')",0.70166016,0.6601135,-0.2229457,-0.19662662,0.21699885,0.2272526,0.1371764,0.1465944,0.009418
4,-0.8932524,-1.0990399,"('disliked', 'liked')",0.045306288,-0.00086200796,-0.17450999,-0.17614436,-6.1194506,-6.349541,-1.7854767,-1.9063969,-0.1209202
5,-0.6862274,-0.810989,"('distant', 'outgoing')",-0.6489941,-0.6205354,0.6622292,0.7107478,-0.35187143,-0.24663407,-0.2562159,-0.2418527,0.0143632
6,-1.1156415,-1.2014593,"('distant', 'open')",-1.1107392,-1.0092752,-0.16986082,-0.083597735,0.19302888,0.2885412,-0.5508032,-0.5014477,0.0493555
7,1.1955023,1.0672605,"('insensitive', 'sensitive')",0.32808572,0.03112146,0.5771349,0.6141293,1.1195922,1.0532949,0.8050787,0.6914515,-0.1136272
8,-0.6412635,-0.687329,"('unaffectionate', 'affectionate')",0.09964493,0.052760065,0.8130405,0.8323036,0.7829365,0.74178445,0.2635896,0.2348798,-0.0287098
9,0.18205588,0.06250749,"('unaffectionate', 'caring')",-0.19949229,-0.3846858,1.9696513,1.9012609,1.3606585,1.2820449,0.8282183,0.7152818,-0.1129365
10,1.0653455,0.9419301,"('unsympathetic', 'sympathetic')",0.6854501,0.24582742,-0.83096766,-0.8292536,0.13247778,-0.027936626,0.2630764,0.0826418,-0.1804346
11,0.4800524,0.47238874,"('unhelpful', 'helpful')",0.36058384,0.27802348,0.09089692,0.039908,2.0529716,2.11296,0.7461262,0.7258201,-0.0203061
12,0.9472201,0.95949155,"('unsupportive', 'supportive')",1.4933627,1.3318548,1.2866843,1.3789668,-1.3910006,-1.4863557,0.5840666,0.5459894,-0.0380772
13,1.3973925,1.3496165,"('impolite', 'polite')",0.98995817,0.7588903,0.51977974,0.5188289,-0.08006636,-0.0959699,0.7067659,0.6328414,-0.0739245
