,pioneer_male,pioneer_female,tuple,natural_male,natural_female,resources_male,resources_female,co_male,co_female,average_male,average_female,female-male
0,0.9843393,0.87194693,"('unsociable', 'sociable')",0.1362096,0.050072283,0.04189878,-0.0279786,-0.13748637,-0.23606034,0.2562403,0.1644951,-0.0917452
1,-0.9365623,-1.0687146,"('unfriendly', 'friendly')",0.102076165,-0.060402043,0.7698773,0.53172153,1.8707523,1.7551461,0.4515359,0.2894378,-0.1620981
2,0.4058934,0.45164272,"('unlikable', 'likable')",0.28095666,0.29678994,0.7268731,0.7196323,0.9816768,1.1574824,0.59885,0.6563869,0.0575369
3,1.1782794,1.2820892,"('repellent', 'pleasant')",-0.22444698,-0.2540058,0.84659404,0.8503531,0.81349874,0.8706083,0.6534813,0.6872612,0.0337799
4,-0.6192642,-0.6934836,"('disliked', 'liked')",0.052883647,0.08194047,0.16821118,0.2296238,-6.7069507,-6.6772313,-1.77628,-1.7647877,0.0114923
5,-2.0985088,-2.08107,"('distant', 'outgoing')",0.018276203,0.10929537,-0.03933844,0.01112815,-0.412965,-0.2884527,-0.633134,-0.5622748,0.0708592
6,-1.9288064,-1.9276448,"('distant', 'open')",-0.2814504,-0.25967142,-0.35677072,-0.35758612,-0.19349147,-0.069204316,-0.6901298,-0.6535267,0.0366031
7,1.547044,1.5835963,"('insensitive', 'sensitive')",1.5268625,1.5176619,1.1508809,1.1069586,0.50848436,0.5795012,1.1833179,1.1969295,0.0136116
8,-0.61955893,-0.70086825,"('unaffectionate', 'affectionate')",-0.1064395,-0.19489785,-0.43397895,-0.51297414,0.6581783,0.593996,-0.1254497,-0.2036861,-0.0782364
9,0.8417287,0.8053644,"('unaffectionate', 'caring')",0.7858872,0.70618224,0.94474304,0.8420133,1.1601173,1.1466713,0.9331191,0.8750578,-0.0580613
10,2.008147,2.0705247,"('unsympathetic', 'sympathetic')",-0.22120816,-0.27342194,-0.31766152,-0.3931228,-0.42661592,-0.35535893,0.2606654,0.2621552,0.0014898
11,1.3346366,1.4513716,"('unhelpful', 'helpful')",1.3836527,1.4299873,1.0935512,1.1106654,2.0218897,2.1092327,1.4584326,1.5253143,0.0668817
12,2.0965195,2.2076805,"('unsupportive', 'supportive')",1.0741671,1.1472569,1.2347507,1.3244605,-1.8404853,-1.704618,0.641238,0.7436949,0.1024569
13,1.184393,1.1605018,"('impolite', 'polite')",0.40487742,0.4182988,0.2801213,0.24180013,-0.13053748,-0.2017579,0.4347136,0.4047107,-0.0300029
14,0.5457233,0.5591481,"('antisocial', 'social')",0.1239307,0.15311721,0.5051209,0.5771893,-0.20170237,-0.21682835,0.2432681,0.2681566,0.0248885
15,-0.2467079,-0.28815353,"('boring', 'funny')",1.075995,1.0363063,-0.070242755,-0.1197421,0.5980052,0.6460787,0.3392624,0.3186224,-0.02064
