,kinder_male,kinder_female,tuple,morgan_male,morgan_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.13422273,-0.3221389,"('unsociable', 'sociable')",0.9317743,0.8493581,-0.5020456,-0.68536294,0.098502,-0.0527146,-0.1512166
1,-1.4925432,-1.5712525,"('unfriendly', 'friendly')",1.0638644,0.81425357,1.8212029,1.6385764,0.4641747,0.2938592,-0.1703155
2,0.21988003,0.24260035,"('unlikable', 'likable')",1.4845107,1.501606,0.6660573,0.7453996,0.7901493,0.8298686,0.0397193
3,-1.2830985,-1.2257537,"('repellent', 'pleasant')",-0.8796744,-0.6604753,-0.10345211,-0.018524468,-0.7554084,-0.6349178,0.1204906
4,0.62853134,0.63719046,"('disliked', 'liked')",-0.44448167,-0.5329914,-5.908015,-5.831969,-1.9079884,-1.9092566,-0.0012682
5,0.16459376,0.16313288,"('distant', 'outgoing')",0.35436463,0.27497658,0.18415263,0.20615618,0.2343704,0.2147552,-0.0196152
6,0.19798142,0.16578263,"('distant', 'open')",0.2925267,0.16182238,0.53756136,0.504918,0.3426898,0.2775077,-0.0651821
7,-0.37604117,-0.31335393,"('insensitive', 'sensitive')",0.60773826,0.79793996,0.5893809,0.57724524,0.2736927,0.3539437,0.080251
8,-0.43183947,-0.563875,"('unaffectionate', 'affectionate')",1.0375419,0.89087474,1.1000355,0.97982013,0.5685793,0.4356066,-0.1329727
9,-0.26716173,-0.31863642,"('unaffectionate', 'caring')",1.3729476,1.3326801,1.3888152,1.3456663,0.8315337,0.78657,-0.0449637
10,-1.0922695,-1.1376547,"('unsympathetic', 'sympathetic')",-0.026890252,0.03858528,-0.108891174,-0.24810986,-0.4093503,-0.4490597,-0.0397094
11,-0.41626275,-0.29420483,"('unhelpful', 'helpful')",0.449774,0.6656362,1.9135177,1.915847,0.6490097,0.7624261,0.1134164
12,0.2758413,0.3388295,"('unsupportive', 'supportive')",1.8128295,1.9674731,-1.4917256,-1.4798977,0.1989817,0.2754683,0.0764866
13,-0.03195948,0.033631414,"('impolite', 'polite')",0.51360816,0.5382652,-0.48220396,-0.5078681,-0.0001851,0.0213429,0.021528
14,-0.74562776,-0.72833085,"('antisocial', 'social')",0.6032883,0.64633316,-0.5268316,-0.5353516,-0.223057,-0.2057831,0.0172739
15,0.2706642,0.21571624,"('boring', 'funny')",0.25707364,0.1424098,0.6105327,0.56338155,0.3794235,0.3071692,-0.0722543
16,0.010256812,-0.029858876,"('unpopular', 'popular')",-0.43298703,-0.3993797,0.39776278,0.41442215,-0.0083225,-0.0049388,0.0033837
17,0.42137572,0.405355,"('nasty', 'nice')",-0.4701734,-0.46180737,-0.581031,-0.5865926,-0.2099429,-0.2143483,-0.0044054
18,-0.9147593,-0.80673057,"('disagreeable', 'welcoming')",0.4570305,0.5681746,-0.55510354,-0.5604108,-0.3376108,-0.2663223,0.0712885
19,0.17205296,0.23069869,"('inhospitable', 'hospitable')",-0.18561672,-0.16329418,-0.010325585,-0.042189352,-0.0079631,0.0084051,0.0163682
20,-0.5794329,-0.51694715,"('rough', 'thoughtful')",0.7706798,0.9390849,1.0390209,1.0464381,0.4100893,0.4895253,0.079436
21,-1.2345121,-1.1102941,"('immoral', 'moral')",0.1517038,0.3298512,-1.0257624,-0.96599966,-0.7028569,-0.5821475,0.1207094
22,-0.4519926,-0.4026181,"('untrustworthy', 'trustworthy')",0.121859185,0.18999055,-1.1185564,-1.05839,-0.4828966,-0.4236725,0.0592241
23,-0.6522915,-0.58265364,"('insincere', 'sincere')",1.0081022,1.2154708,5.3985324,5.3575244,1.9181143,1.9967806,0.0786663
24,-1.0453646,-1.0346922,"('dishonest', 'honest')",0.99733484,1.0852044,0.6139533,0.6149657,0.1886412,0.221826,0.0331848
25,0.51765794,0.3966721,"('egoistic', 'altruistic')",-0.18300097,-0.18581131,1.2535497,1.2014552,0.5294022,0.470772,-0.0586302
26,-0.45292848,-0.6338665,"('hardhearted', 'benevolent')",1.7174276,1.5297453,1.6579584,1.4478396,0.9741526,0.7812395,-0.1929131
27,-0.349672,-0.32506877,"('hardhearted', 'softhearted')",0.15335709,0.21178076,1.3505478,1.2604663,0.3847443,0.3823928,-0.0023515
28,-0.94638145,-1.0424763,"('disloyal', 'loyal')",0.25446454,0.21662265,0.6099674,0.5539307,-0.0273165,-0.090641,-0.0633245
29,-0.48542258,-0.43418434,"('unfair', 'fair')",-0.1624248,-0.1522133,-0.69765,-0.7826238,-0.4484991,-0.4563405,-0.0078414
30,-0.079650566,-0.04025697,"('intolerant', 'tolerant')",0.57466793,0.666128,1.2205265,1.1661552,0.5718479,0.5973421,0.0254942
31,-0.51925606,-0.5610697,"('evil', 'good')",-0.94807154,-1.0891491,-0.7854526,-0.8759309,-0.7509267,-0.8420499,-0.0911232
32,-0.5214354,-0.5131689,"('unkind', 'kind')",0.5375745,0.6152016,0.6342308,0.5276137,0.21679,0.2098821,-0.0069079
33,0.9362596,0.9126025,"('wrong', 'right')",0.8465918,0.71158695,-0.38096565,-0.42620543,0.4672952,0.399328,-0.0679672
34,-0.71626574,-0.5888851,"('mean', 'honorable')",-0.46301836,-0.34465605,5.717139,5.772181,1.5126182,1.6128799,0.1002617
35,1.526563,1.4207816,"('corrupt', 'incorrupt')",-1.1046355,-1.2381984,-0.017583312,-0.10207152,0.1347814,0.0268372,-0.1079442
36,-0.1880088,-0.424276,"('hostile', 'amicable')",-0.7876303,-1.0942497,0.29024965,0.09189976,-0.2284632,-0.475542,-0.2470788
37,0.580377,0.70170194,"('fake', 'genuine')",-0.2585564,-0.27832547,0.40926397,0.440993,0.2436949,0.2881232,0.0444283
38,0.57572854,0.5941243,"('untruthful', 'truthful')",0.43907267,0.4181942,0.2228386,0.28420496,0.4125466,0.4321745,0.0196279
39,0.40318277,0.50311536,"('exploitative', 'cooperative')",1.7165191,1.8468865,-0.06634937,-0.04079372,0.6844509,0.7697361,0.0852852
40,0.23756239,0.25504905,"('stingy', 'generous')",0.71927947,0.66574574,-1.2982497,-1.2987643,-0.1138026,-0.1259899,-0.0121873
41,-0.029997256,-0.09265542,"('unforgiving', 'forgiving')",0.6394092,0.6671489,0.15478161,0.06698051,0.2547312,0.2138247,-0.0409065
42,0.65979654,0.73326576,"('unreliable', 'reliable')",1.1403344,1.3283384,-2.7913854,-2.6777484,-0.3304182,-0.2053815,0.1250367
43,-0.46074384,-0.34852308,"('irresponsible', 'responsible')",1.4470237,1.622595,0.4650087,0.45308498,0.4837629,0.575719,0.0919561
44,-0.5200693,-0.51174384,"('prejudiced', 'unprejudiced')",-0.9008754,-0.816349,-1.732061,-1.6968254,-1.0510019,-1.008306,0.0426959
45,-0.06771673,-0.13963136,"('incompetent', 'competent')",0.6874682,0.8488714,-0.13976774,-0.20979849,0.1599946,0.1664805,0.0064859
46,-1.0050988,-1.0114678,"('uncompetitive', 'competitive')",0.9699248,1.0797026,-0.7646909,-0.8096602,-0.2666216,-0.2471418,0.0194798
47,0.17289028,0.280741,"('stupid', 'smart')",0.7104476,0.8648998,5.0920687,5.1746345,1.9918022,2.1067584,0.1149562
48,-1.1877072,-1.2442796,"('unintelligent', 'intelligent')",-0.40991285,-0.43348277,0.44220236,0.3476427,-0.3851392,-0.4433732,-0.058234
49,-0.9163174,-0.763692,"('unable', 'able')",-1.5167744,-1.353704,-0.37849206,-0.22240825,-0.9371947,-0.7799347,0.15726
50,1.1991444,1.212051,"('clumsy', 'skillful')",0.6464224,0.71609485,0.41873556,0.3610263,0.7547674,0.7630574,0.00829
51,-0.15491302,-0.22926216,"('uneducated', 'educated')",0.25078884,0.24677774,0.51641315,0.46956986,0.2040963,0.1623618,-0.0417345
52,-0.3324713,-0.41313338,"('irrational', 'rational')",0.5732392,0.3780476,0.14184366,0.04896293,0.1275372,0.0046257,-0.1229115
53,-1.590898,-1.6172329,"('uncreative', 'creative')",0.25532806,0.22870044,0.77544516,0.73414975,-0.1867083,-0.2181276,-0.0314193
54,-0.4274916,-0.44456524,"('incapable', 'capable')",0.29768193,0.28215772,1.1558741,1.1693964,0.3420215,0.335663,-0.0063585
55,-0.30890602,-0.36605662,"('incompetent', 'clever')",1.6183357,1.7238436,-0.25356272,-0.2701493,0.3519557,0.3625459,0.0105902
56,0.6299009,0.72572815,"('impractical', 'practical')",1.1178353,1.3391311,-0.015868941,0.021784525,0.5772891,0.695548,0.1182589
57,-1.3674179,-1.4982271,"('unimaginative', 'imaginative')",0.22191611,0.14412431,-2.428801,-2.5534177,-1.1914343,-1.3025068,-0.1110725
58,-0.0911067,-0.15588424,"('undiscriminating', 'discriminating')",1.4235874,1.3903846,0.45593345,0.36779404,0.5961381,0.5340981,-0.06204
59,1.2516512,1.3239026,"('foolish', 'wise')",0.69607615,0.68219256,0.44792888,0.47675616,0.798552,0.8276171,0.0290651
60,0.020801619,0.17136747,"('inefficient', 'efficient')",1.007569,1.3237197,-0.078992456,0.02591578,0.3164594,0.507001,0.1905416
61,-1.1106035,-1.2469574,"('illogical', 'logical')",0.5660267,0.42223594,-0.11530996,-0.27042004,-0.2199622,-0.3650472,-0.145085
62,0.2663903,0.48404187,"('incompetent', 'brilliant')",0.8719824,1.1974145,0.42854398,0.67257816,0.5223056,0.7846781,0.2623725
63,0.08768449,0.1310947,"('unperceptive', 'insightful')",0.8307756,0.93447304,1.0151742,1.0980273,0.6445448,0.7211984,0.0766536
64,0.19046742,0.16519165,"('shy', 'confident')",0.8383582,0.74881387,-6.3434134,-6.2955956,-1.7715292,-1.7938633,-0.0223341
65,-0.7323984,-0.7850045,"('insecure', 'secure')",0.9505427,0.9295925,-0.7550992,-0.7572083,-0.178985,-0.2042068,-0.0252218
66,-0.0500912,-0.2163099,"('inactive', 'active')",0.5601625,0.37450522,1.0725744,0.91303205,0.5275486,0.3570758,-0.1704728
67,1.2614461,1.2712772,"('doubtful', 'determined')",-0.39774865,-0.413021,-0.11711834,-0.16779484,0.2488597,0.2301538,-0.0187059
68,-0.42895997,-0.37166846,"('dependent', 'independent')",-0.67171353,-0.651988,-0.8439985,-0.7917159,-0.648224,-0.6051242,0.0430998
69,1.5756117,1.5379496,"('lazy', 'industrious')",0.28626156,0.26050508,-0.08263778,-0.09089483,0.5930785,0.5691866,-0.0238919
70,0.20058978,0.29095823,"('lethargic', 'energetic')",0.73971933,0.9615414,0.6090969,0.69044083,0.5164687,0.6476468,0.1311781
71,0.5745849,0.5816387,"('diffident', 'self-confident')",1.3304806,1.3110615,0.44793165,0.41869617,0.7843324,0.7704655,-0.0138669
72,-1.1521227,-1.0915338,"('unambitious', 'ambitious')",0.045784652,0.0469542,-0.70283717,-0.6547012,-0.6030584,-0.5664269,0.0366315
73,1.8293556,1.9027239,"('helpless', 'self-reliant')",0.9339197,0.9075443,-2.8509474,-2.7375326,-0.029224,0.0242452,0.0534692
74,0.47219965,0.41581118,"('undedicated', 'dedicated')",1.7922207,1.8994641,0.049461078,-0.036846243,0.7712938,0.7594763,-0.0118175
75,0.3610985,0.3792904,"('meek', 'impulsive')",-1.1271628,-1.1313167,-0.10149603,-0.018719729,-0.2891868,-0.2569153,0.0322715
76,-0.57940674,-0.5154042,"('anxious', 'daring')",0.48005828,0.5898501,0.018969327,0.13512608,-0.026793,0.0698573,0.0966503
77,-0.6905534,-0.75111717,"('unmotivated', 'motivated')",0.19993883,0.2635956,-0.82375544,-0.7858161,-0.4381233,-0.4244459,0.0136774
78,-0.21237901,-0.21674678,"('nonresilient', 'resilient')",0.28000212,0.33477846,0.5052921,0.5716233,0.1909717,0.229885,0.0389133
79,0.1155017,-0.051144816,"('wavering', 'unwavering')",-0.29113254,-0.46336028,0.432502,0.37950218,0.0856237,-0.045001,-0.1306247
80,0.71838546,0.8490852,"('dominated', 'dominating')",-0.1781168,-0.04773964,-1.2283148,-1.0788662,-0.2293487,-0.0925069,0.1368418
81,-0.66057223,-0.6251113,"('submissive', 'aggressive')",0.007622972,0.05879428,-0.71244335,-0.64170843,-0.4551309,-0.4026752,0.0524557
82,-1.2502012,-1.293436,"('poor', 'rich')",-0.23081154,-0.040244397,5.6901445,5.7676682,1.4030439,1.4779959,0.074952
83,0.113434434,0.06266694,"('powerless', 'powerful')",0.11974885,-0.080662504,-0.8553164,-0.95818,-0.2073777,-0.3253918,-0.1180141
84,0.5411696,0.5191211,"('inferior', 'superior')",0.6274273,0.5695375,1.2030141,1.1784382,0.790537,0.7556989,-0.0348381
85,-0.26697302,-0.2937666,"('insignificant', 'prestigious')",0.2587104,-0.008249957,0.6836691,0.6048631,0.2251355,0.1009489,-0.1241866
86,-1.3182547,-1.4703909,"('uninfluential', 'influential')",-0.28120047,-0.42879072,-0.2466774,-0.40032196,-0.6153775,-0.7665012,-0.1511237
87,0.59889066,0.48368087,"('unsuccessful', 'successful')",1.0401022,0.93660295,0.8709565,0.8360999,0.8366498,0.7521279,-0.0845219
88,-1.5411661,-1.48311,"('low', 'eminent')",-0.7497318,-0.75043666,0.08717198,0.06344552,-0.7345753,-0.7233671,0.0112082
