,electronic_male,electronic_female,tuple,arts_male,arts_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.837142,-0.977202,"('unsociable', 'sociable')",-0.32957336,-0.41544783,-0.3679927,-0.4803137,-0.5115693,-0.6243212,-0.1127519
1,0.8692446,0.68699855,"('unfriendly', 'friendly')",-1.1632439,-1.3444952,1.6988009,1.5412214,0.4682672,0.2945749,-0.1736923
2,-0.087510794,-0.09292783,"('unlikable', 'likable')",0.28702748,0.28880936,0.27675307,0.31418222,0.1587566,0.1700213,0.0112647
3,-1.235664,-1.1560345,"('repellent', 'pleasant')",0.27606642,0.462211,0.4379159,0.5057013,-0.1738939,-0.0627074,0.1111865
4,-0.90521675,-1.0434494,"('disliked', 'liked')",0.04665442,-0.016555,-6.537991,-6.549133,-2.4655178,-2.536379,-0.0708612
5,0.38412598,0.31439,"('distant', 'outgoing')",-1.2175,-1.2596912,-0.2912868,-0.35055584,-0.3748869,-0.4319524,-0.0570655
6,0.22446817,0.16745842,"('distant', 'open')",-0.9644275,-0.98618436,0.40741336,0.31149006,-0.1108486,-0.1690786,-0.05823
7,0.18109247,0.25532746,"('insensitive', 'sensitive')",-0.012023272,0.17847654,0.7986465,0.8403444,0.3225719,0.4247162,0.1021443
8,0.5091429,0.45183274,"('unaffectionate', 'affectionate')",-1.1947281,-1.247949,0.6579225,0.49533957,-0.0092209,-0.1002589,-0.091038
9,0.65411323,0.6158245,"('unaffectionate', 'caring')",-1.2097839,-1.2496545,1.0475049,0.9915767,0.1639447,0.1192489,-0.0446958
10,-1.7711016,-1.7458105,"('unsympathetic', 'sympathetic')",-0.8964266,-0.75673157,-0.39019978,-0.3541601,-1.0192426,-0.952234,0.0670086
11,0.82083035,0.90749484,"('unhelpful', 'helpful')",-0.17821743,-0.095895365,1.610143,1.688941,0.7509186,0.8335135,0.0825949
12,0.0906873,0.12363327,"('unsupportive', 'supportive')",-0.7160088,-0.58435154,-1.9968468,-1.9583628,-0.8740561,-0.8063604,0.0676957
13,-0.8301346,-0.8557594,"('impolite', 'polite')",-0.5513654,-0.57501453,-0.26285765,-0.27463776,-0.5481192,-0.5684706,-0.0203514
14,-0.23416042,-0.27537993,"('antisocial', 'social')",1.3411999,1.3141377,-0.4154061,-0.386632,0.2305444,0.2173753,-0.0131691
15,0.14965197,0.045561437,"('boring', 'funny')",0.5569591,0.43865347,0.54919803,0.4896485,0.418603,0.3246211,-0.0939819
16,-1.1691078,-1.255071,"('unpopular', 'popular')",-0.918539,-0.9484192,0.57964355,0.59620816,-0.5026677,-0.5357607,-0.033093
17,-0.7800937,-0.77834773,"('nasty', 'nice')",-0.55033994,-0.55039746,-0.3306244,-0.30204806,-0.553686,-0.5435977,0.0100883
18,-0.3831139,-0.48051247,"('disagreeable', 'welcoming')",-0.7550077,-0.7357858,-0.3757893,-0.4362344,-0.504637,-0.5508442,-0.0462072
19,-0.4526452,-0.51706576,"('inhospitable', 'hospitable')",-1.3206775,-1.3215243,-0.21611361,-0.19896007,-0.6631454,-0.6791833,-0.0160379
20,0.24791333,0.22654057,"('rough', 'thoughtful')",0.7376939,0.8217968,1.2306529,1.2000234,0.7387534,0.7494535,0.0107001
21,-0.8022806,-0.86742747,"('immoral', 'moral')",0.99773365,1.0351186,-0.7576899,-0.6286798,-0.1874123,-0.1536629,0.0337494
22,-0.8332698,-0.877152,"('untrustworthy', 'trustworthy')",-0.35685575,-0.33881575,-0.91010785,-0.90285724,-0.7000778,-0.706275,-0.0061972
23,-0.21338278,-0.19756182,"('insincere', 'sincere')",-0.42564407,-0.37940955,5.6534824,5.616199,1.6714853,1.6797425,0.0082572
24,-0.11817923,-0.087807864,"('dishonest', 'honest')",-0.15542136,-0.1150499,0.92767626,0.86338747,0.2180252,0.2201766,0.0021514
25,0.615616,0.5363318,"('egoistic', 'altruistic')",0.24275394,0.23686427,1.5768609,1.5299265,0.8117436,0.7677075,-0.0440361
26,0.8302998,0.73948526,"('hardhearted', 'benevolent')",0.8097868,0.6888882,1.7815485,1.7118193,1.1405451,1.0467309,-0.0938142
27,-0.38971752,-0.39136112,"('hardhearted', 'softhearted')",-0.5524496,-0.45406803,1.6907475,1.6081609,0.2495268,0.2542439,0.0047171
28,0.34467977,0.24509923,"('disloyal', 'loyal')",-0.34929663,-0.40657812,0.75614184,0.6698512,0.2505083,0.1694574,-0.0810509
29,0.13388574,0.037760347,"('unfair', 'fair')",-1.01673,-1.1096904,-0.37313557,-0.5001826,-0.4186599,-0.5240376,-0.1053777
30,0.4191244,0.4061722,"('intolerant', 'tolerant')",0.8703124,0.8356333,1.1750783,1.0995967,0.8215051,0.7804674,-0.0410377
31,-0.21859747,-0.31763604,"('evil', 'good')",-1.2940292,-1.406687,-0.5341506,-0.6356311,-0.6822591,-0.7866514,-0.1043923
32,-0.41825905,-0.44892442,"('unkind', 'kind')",-0.20165485,-0.23145822,0.8028302,0.692614,0.0609721,0.0040771,-0.056895
33,1.1138338,1.0309782,"('wrong', 'right')",-0.17035575,-0.2086091,-0.37600365,-0.4273188,0.1891581,0.1316834,-0.0574747
34,0.23171799,0.34256774,"('mean', 'honorable')",0.27024484,0.39842695,5.940966,6.027465,2.1476429,2.2561531,0.1085102
35,0.19063786,0.04896068,"('corrupt', 'incorrupt')",-1.1130928,-1.2160904,-0.052994315,-0.19292174,-0.3251498,-0.4533505,-0.1282007
36,0.2828465,0.06331879,"('hostile', 'amicable')",-0.76336944,-0.9338143,0.1835607,-0.002155751,-0.0989874,-0.2908837,-0.1918963
37,-0.72521996,-0.74038994,"('fake', 'genuine')",-0.019874582,0.10635935,0.41723153,0.4026851,-0.1092877,-0.0771152,0.0321725
38,-0.11951133,-0.123690404,"('untruthful', 'truthful')",-1.1885266,-1.2001888,-0.26125282,-0.15756084,-0.523097,-0.4938133,0.0292837
39,1.4000672,1.4319508,"('exploitative', 'cooperative')",0.68881106,0.7428763,0.36343858,0.35292664,0.8174389,0.8425846,0.0251457
40,0.4770278,0.43495864,"('stingy', 'generous')",0.5952623,0.65330744,-1.2129459,-1.3129426,-0.0468853,-0.0748922,-0.0280069
41,-0.79704815,-0.9509184,"('unforgiving', 'forgiving')",-0.8631526,-0.918383,0.11316835,0.0142548755,-0.5156775,-0.6183488,-0.1026713
42,-1.558444,-1.4508123,"('unreliable', 'reliable')",-0.47819674,-0.22783062,-2.704132,-2.6154013,-1.5802576,-1.4313482,0.1489094
43,-0.28759497,-0.19914582,"('irresponsible', 'responsible')",-0.6167146,-0.4865541,0.20177078,0.21925643,-0.2341796,-0.1554812,0.0786984
44,-0.45738074,-0.36181232,"('prejudiced', 'unprejudiced')",-0.23340452,-0.17269933,-1.3870573,-1.3777987,-0.6926142,-0.6374368,0.0551774
45,-1.3492006,-1.3120494,"('incompetent', 'competent')",-0.35984007,-0.29003865,-0.34577113,-0.33212703,-0.6849372,-0.6447384,0.0401988
46,-1.3582379,-1.2490667,"('uncompetitive', 'competitive')",-0.40159634,-0.17523661,-1.0641199,-1.0561992,-0.941318,-0.8268342,0.1144838
47,-0.26906756,-0.2234438,"('stupid', 'smart')",0.21935596,0.27916107,5.721892,5.761361,1.8907267,1.9390262,0.0482995
48,1.4956365,1.4241465,"('unintelligent', 'intelligent')",0.8220158,0.68606186,0.6538271,0.6678195,0.9904931,0.9260093,-0.0644838
49,-0.11611894,-0.13691996,"('unable', 'able')",-0.11333936,-0.040206462,-0.10346192,0.045933276,-0.1109734,-0.043731,0.0672424
50,-0.72547024,-0.6841973,"('clumsy', 'skillful')",-0.6132931,-0.52453053,-0.06778994,-0.0863353,-0.4688511,-0.4316877,0.0371634
51,-0.63705194,-0.754749,"('uneducated', 'educated')",0.38949397,0.26532835,0.5588209,0.5277752,0.1037543,0.0127849,-0.0909694
52,1.1061008,0.87581354,"('irrational', 'rational')",-0.68261236,-0.87601393,-0.14865375,-0.32860455,0.0916116,-0.1096016,-0.2012132
53,0.8119114,0.71766067,"('uncreative', 'creative')",0.9811759,1.0250608,0.81692976,0.76649076,0.8700057,0.8364041,-0.0336016
54,-0.2945145,-0.3917248,"('incapable', 'capable')",-0.674005,-0.682046,0.931589,0.950643,-0.0123101,-0.0410426,-0.0287325
55,-0.5319739,-0.49374574,"('incompetent', 'clever')",0.6295739,0.63739717,0.13374358,0.15127227,0.0771145,0.0983079,0.0211934
56,0.5135442,0.51856333,"('impractical', 'practical')",0.4451844,0.44483507,-0.23026586,-0.19202986,0.2428209,0.2571228,0.0143019
57,0.20887809,0.16948915,"('unimaginative', 'imaginative')",1.2080526,1.2929645,-2.5084374,-2.5232,-0.3638356,-0.3535821,0.0102535
58,0.15984666,0.12539,"('undiscriminating', 'discriminating')",0.5595656,0.581712,-0.088770166,-0.13833638,0.210214,0.1895885,-0.0206255
59,0.51773036,0.42093888,"('foolish', 'wise')",-0.46401182,-0.55527556,0.2966717,0.281474,0.1167967,0.0490458,-0.0677509
60,0.58994156,0.8091686,"('inefficient', 'efficient')",1.3905425,1.5497267,-0.06782553,0.09646608,0.6375528,0.8184538,0.180901
61,1.3225819,1.2087696,"('illogical', 'logical')",0.0324077,-0.08574516,0.21488051,0.096751094,0.52329,0.4065918,-0.1166982
62,-0.29814917,-0.14204957,"('incompetent', 'brilliant')",0.6362706,0.78289527,0.029739933,0.17099816,0.1226205,0.2706146,0.1479941
63,-0.50982636,-0.48244533,"('unperceptive', 'insightful')",-0.22074817,-0.08374735,0.7650198,0.88055,0.0114817,0.1047858,0.0933041
64,-0.47537088,-0.48427337,"('shy', 'confident')",-0.4831025,-0.50369626,-7.02313,-6.9691505,-2.6605344,-2.6523733,0.0081611
65,0.017028749,0.0556631,"('insecure', 'secure')",0.3999729,0.38740695,-0.42107838,-0.35442573,-0.0013589,0.0295481,0.030907
