,dte_male,dte_female,tuple,energy_male,energy_female,co_male,co_female,average_male,average_female,female-male
0,-0.9105847,-1.0635821,"('unsociable', 'sociable')",0.16648632,0.016815092,-0.29522043,-0.43920246,-0.3464396,-0.4953231,-0.1488835
1,-1.7701379,-1.898162,"('unfriendly', 'friendly')",0.72856355,0.44896004,1.2509525,1.1440363,0.0697927,-0.1017219,-0.1715146
2,0.73355556,0.6772271,"('unlikable', 'likable')",1.3405124,1.300438,0.86934537,1.0302281,0.9811378,1.0026311,0.0214933
3,-0.21185257,-0.18013355,"('repellent', 'pleasant')",-0.12526819,-0.11499343,0.81318843,0.8373319,0.1586892,0.180735,0.0220458
4,0.064417064,-0.054926753,"('disliked', 'liked')",0.6368833,0.45793244,-6.8821754,-6.945654,-2.0602916,-2.1808828,-0.1205912
5,-1.2412909,-1.2742283,"('distant', 'outgoing')",0.0031334609,-0.034823872,-1.0115323,-0.8948777,-0.7498966,-0.7346433,0.0152533
6,-1.6795678,-1.7069957,"('distant', 'open')",-0.557948,-0.66925895,-0.8610519,-0.7702202,-1.032856,-1.0488249,-0.0159689
7,0.1456019,0.14623761,"('insensitive', 'sensitive')",0.92681396,0.97455895,0.37786552,0.34757262,0.4834271,0.4894564,0.0060293
8,-1.3849696,-1.4396269,"('unaffectionate', 'affectionate')",-0.35234848,-0.5042521,0.4833576,0.47127253,-0.4179868,-0.4908688,-0.072882
9,-1.5114,-1.6012847,"('unaffectionate', 'caring')",0.6029659,0.46823546,0.8975659,0.86015975,-0.0036227,-0.0909632,-0.0873405
10,-1.3146242,-1.4021295,"('unsympathetic', 'sympathetic')",-0.31374395,-0.28764027,-0.35563815,-0.35557422,-0.6613354,-0.6817813,-0.0204459
11,-0.07793589,-0.0013088398,"('unhelpful', 'helpful')",0.5358379,0.6428463,1.9354799,1.9799192,0.7977939,0.8738189,0.076025
12,0.1039171,0.079955906,"('unsupportive', 'supportive')",1.127972,1.141318,-1.9666352,-1.9115578,-0.2449154,-0.2300946,0.0148208
13,-0.3513699,-0.34920695,"('impolite', 'polite')",0.0346805,0.14540228,-0.34319764,-0.28134644,-0.2199623,-0.161717,0.0582453
14,0.33531702,0.31597677,"('antisocial', 'social')",1.1679744,1.1438639,0.18120882,0.08544353,0.5615001,0.5150947,-0.0464054
15,0.9926356,0.8455499,"('boring', 'funny')",0.32801506,0.19286819,0.57076454,0.535005,0.6304717,0.5244743,-0.1059974
16,-0.14418149,-0.25081214,"('unpopular', 'popular')",-0.30187207,-0.503184,0.16983405,0.084224805,-0.0920732,-0.2232571,-0.1311839
17,-0.49309742,-0.43067083,"('nasty', 'nice')",-1.0331237,-0.9537664,-0.1819503,-0.19548449,-0.5693905,-0.5266406,0.0427499
18,-1.1388602,-1.1196634,"('disagreeable', 'welcoming')",-0.8151472,-0.85575384,-0.91132694,-0.8746421,-0.9551114,-0.9500198,0.0050916
19,-0.63974285,-0.7222161,"('inhospitable', 'hospitable')",-0.9392781,-1.0169437,-0.45648322,-0.37571564,-0.6785014,-0.7049585,-0.0264571
20,-0.6953602,-0.70026577,"('rough', 'thoughtful')",-0.3298276,-0.27067566,0.46084547,0.35964668,-0.1881141,-0.2037649,-0.0156508
21,0.08949338,0.12494547,"('immoral', 'moral')",1.1957202,1.2021056,-0.56774384,-0.44056436,0.2391566,0.2954956,0.056339
22,-0.22457738,-0.20780487,"('untrustworthy', 'trustworthy')",-0.5952346,-0.6856515,-0.33013988,-0.3200427,-0.3833173,-0.4044997,-0.0211824
23,-0.633684,-0.698439,"('insincere', 'sincere')",0.20039742,0.1757518,6.0109415,5.9183245,1.8592183,1.7985458,-0.0606725
24,-0.8205812,-0.78436476,"('dishonest', 'honest')",0.61888456,0.6788124,0.60948986,0.5978732,0.1359311,0.1641069,0.0281758
25,-0.6953349,-0.76004666,"('egoistic', 'altruistic')",0.8341875,0.6937791,1.4956377,1.3679944,0.5448301,0.4339089,-0.1109212
26,-0.5182689,-0.58609486,"('hardhearted', 'benevolent')",1.1678976,1.0161928,1.6332282,1.520709,0.7609523,0.650269,-0.1106833
27,-1.3219131,-1.3214234,"('hardhearted', 'softhearted')",0.0174454,0.053096112,0.9129669,0.796823,-0.1305003,-0.1571681,-0.0266678
28,-0.9320764,-1.029128,"('disloyal', 'loyal')",0.23974466,0.06645225,1.0797875,0.89970464,0.1291519,-0.0209904,-0.1501423
29,-0.38161954,-0.48809397,"('unfair', 'fair')",-0.8363808,-0.8882897,-0.7158386,-0.8868508,-0.6446129,-0.7544115,-0.1097986
30,0.25156838,0.24509305,"('intolerant', 'tolerant')",1.360027,1.3759459,0.58213305,0.72001886,0.7312428,0.7803526,0.0491098
31,-1.1169096,-1.0272515,"('evil', 'good')",-1.1873133,-1.2867312,-1.2431885,-1.2450762,-1.1824705,-1.186353,-0.0038825
32,-0.25793207,-0.3900482,"('unkind', 'kind')",0.5782051,0.48855823,1.2052635,1.0560105,0.5085122,0.3848402,-0.123672
33,0.25529763,0.13660344,"('wrong', 'right')",1.2251928,1.1087089,-0.5094409,-0.64182365,0.3236832,0.2011629,-0.1225203
34,-0.82026565,-0.621734,"('mean', 'honorable')",0.39361098,0.50020665,5.0842,5.3066034,1.552515,1.7283587,0.1758437
35,-0.44894722,-0.5900805,"('corrupt', 'incorrupt')",-0.9570539,-1.1372696,-0.49901223,-0.7178227,-0.6350044,-0.8150576,-0.1800532
36,-0.500321,-0.6569295,"('hostile', 'amicable')",-0.5405532,-0.8994689,-0.07204449,-0.27591947,-0.3709729,-0.6107726,-0.2397997
37,0.111482725,-0.025914451,"('fake', 'genuine')",0.30774352,0.22224751,0.0913685,0.049662806,0.1701982,0.0819986,-0.0881996
38,-0.36585268,-0.34086978,"('untruthful', 'truthful')",0.5092864,0.44494715,-0.03269589,0.013092451,0.0369126,0.0390566,0.002144
39,0.7199788,0.8725141,"('exploitative', 'cooperative')",-0.011363875,0.2085767,0.4222996,0.4775938,0.3769715,0.5195615,0.14259
40,-0.6191296,-0.72446805,"('stingy', 'generous')",0.23997393,0.18003313,-2.5218391,-2.61084,-0.9669983,-1.0517583,-0.08476
41,-0.75829494,-0.8089031,"('unforgiving', 'forgiving')",-0.5712006,-0.6776835,0.4991235,0.43317556,-0.2767907,-0.351137,-0.0743463
42,0.14227168,0.16249812,"('unreliable', 'reliable')",0.09311317,0.2060108,-3.0971172,-3.0153983,-0.9539107,-0.8822964,0.0716143
43,-0.16664603,-0.09585278,"('irresponsible', 'responsible')",0.98499733,1.1502432,0.28369188,0.40885156,0.3673477,0.4877474,0.1203997
44,0.11610215,0.12439889,"('prejudiced', 'unprejudiced')",-0.37395582,-0.2632514,-0.97978216,-0.9315785,-0.4125453,-0.3568103,0.055735
45,-0.8197128,-0.82764333,"('incompetent', 'competent')",-0.13888532,-0.17646158,-0.061319027,-0.11100753,-0.3399724,-0.3717041,-0.0317317
