,raymond_male,raymond_female,tuple,james_male,james_female,financial_male,financial_female,inc_male,inc_female,average_male,average_female,female-male
0,0.060144745,-0.21469525,"('unsociable', 'sociable')",0.5629109,0.23110667,0.28134733,0.12969759,-0.46173644,-0.57943213,0.1106666,-0.1083308,-0.2189974
1,-0.45504567,-0.6493577,"('unfriendly', 'friendly')",-1.0007418,-1.2161772,1.6333798,1.5209947,1.6728505,1.5196357,0.4626107,0.2937739,-0.1688368
2,1.5785227,1.6037649,"('unlikable', 'likable')",1.562439,1.5423887,2.8492548,2.939717,0.498864,0.60859853,1.6222701,1.6736174,0.0513473
3,-0.3940815,-0.3650056,"('repellent', 'pleasant')",0.49556974,0.48885337,-0.43456432,-0.41915503,0.19341227,0.21964814,-0.034916,-0.0189148,0.0160012
4,-0.8655063,-0.93743736,"('disliked', 'liked')",0.20609754,0.20619637,0.016365403,-0.04565481,-5.6500516,-5.90956,-1.5732738,-1.6716141,-0.0983403
5,-0.62397146,-0.5991791,"('distant', 'outgoing')",-0.3498531,-0.34101823,0.83274317,0.7899417,-0.38439736,-0.37965655,-0.1313697,-0.132478,-0.0011083
6,-0.88407165,-0.8688421,"('distant', 'open')",-0.7440443,-0.71786916,0.09337058,0.05096987,0.11052316,0.091577485,-0.3560556,-0.361041,-0.0049854
7,0.8796883,0.65741724,"('insensitive', 'sensitive')",0.05862953,-0.20418292,0.35598397,0.4007436,0.847494,0.8095654,0.5354489,0.4158858,-0.1195631
8,-0.68015414,-0.69447696,"('unaffectionate', 'affectionate')",0.15984668,0.024922427,0.7308184,0.69303983,0.41548032,0.32948455,0.1564978,0.0882425,-0.0682553
9,0.0030142553,-0.105724804,"('unaffectionate', 'caring')",-0.13708779,-0.3559604,1.7446401,1.6652279,0.97438914,0.9082682,0.6462389,0.5279527,-0.1182862
10,0.75494504,0.46953496,"('unsympathetic', 'sympathetic')",0.30902213,-0.0946395,-1.00402,-0.9684931,0.07618929,-0.051858526,0.0340341,-0.161364,-0.1953981
11,0.0676903,0.017946351,"('unhelpful', 'helpful')",0.13275033,0.010222556,0.020471469,-0.00094145536,2.037425,2.087379,0.5645843,0.5286516,-0.0359327
12,0.5933567,0.57657015,"('unsupportive', 'supportive')",1.3536962,1.2082161,1.2077595,1.2708628,-1.3128916,-1.4016702,0.4604802,0.4134947,-0.0469855
13,1.2186322,1.0585394,"('impolite', 'polite')",0.7411044,0.5366704,0.2894448,0.3336528,-0.11212348,-0.12629963,0.5342644,0.4506407,-0.0836237
14,0.51447934,0.3865184,"('antisocial', 'social')",0.85640925,0.67935646,1.4347296,1.4605063,-0.64360684,-0.6856723,0.5405028,0.4601772,-0.0803256
15,0.16186032,0.14465061,"('boring', 'funny')",-0.1351139,-0.059039712,-0.100725055,-0.089784905,0.1406948,0.13528556,0.016679,0.0327779,0.0160989
16,-0.69699323,-0.7105534,"('unpopular', 'popular')",-0.25766504,-0.24484977,-0.17109108,-0.15740333,0.25339654,0.21734807,-0.2180882,-0.2238646,-0.0057764
17,-0.39358386,-0.37356824,"('nasty', 'nice')",0.2583096,0.26706237,-0.37946385,-0.29435158,-0.8859297,-0.7384644,-0.3501669,-0.2848305,0.0653364
18,0.79195356,0.6629964,"('disagreeable', 'welcoming')",0.2776597,0.09135869,-0.0017786697,0.028604388,-0.54406655,-0.5984332,0.130942,0.0461316,-0.0848104
19,-0.49962232,-0.4320135,"('inhospitable', 'hospitable')",-0.43752897,-0.40615904,-0.261137,-0.30488607,-0.38588694,-0.36265552,-0.3960438,-0.3764285,0.0196153
20,0.097826,0.15113886,"('rough', 'thoughtful')",0.21466509,0.19647554,-0.17740114,-0.17938313,0.7710767,0.75284934,0.2265417,0.2302701,0.0037284
21,1.623064,1.4515924,"('immoral', 'moral')",0.5669532,0.43739533,0.2826918,0.3338422,-0.8580459,-0.8805749,0.4036658,0.3355638,-0.068102
22,0.120889045,-0.122582756,"('untrustworthy', 'trustworthy')",0.4473279,0.268075,-0.3028342,-0.34911793,-0.8899821,-0.90642965,-0.1561498,-0.2775138,-0.121364
23,0.65146554,0.4391389,"('insincere', 'sincere')",0.009774584,-0.34002146,0.22421853,0.15191036,5.214184,5.255521,1.5249106,1.3766371,-0.1482735
24,0.3449064,0.204665,"('dishonest', 'honest')",-0.0017975974,-0.2985664,0.049132492,0.015854873,0.41097596,0.35082206,0.2008043,0.0681939,-0.1326104
25,-0.69628704,-0.7391206,"('egoistic', 'altruistic')",-0.011300677,-0.066010095,0.29736775,0.29578286,1.2626255,1.2384545,0.2131014,0.1822767,-0.0308247
26,-0.58878183,-0.57382756,"('hardhearted', 'benevolent')",-0.27930573,-0.3485329,1.9926789,2.0551283,1.6494218,1.5545352,0.6935033,0.6718258,-0.0216775
27,-0.58068573,-0.5324171,"('hardhearted', 'softhearted')",0.05462541,-0.07063242,-0.30092874,-0.32557136,1.2169496,1.0744374,0.0974901,0.0364541,-0.061036
28,-0.06447976,-0.2885095,"('disloyal', 'loyal')",-0.53046185,-0.85448736,0.06405157,-0.10590851,0.9373105,0.76829976,0.1016051,-0.1201514,-0.2217565
29,-0.65299684,-0.7206425,"('unfair', 'fair')",-0.055685796,-0.09000386,-0.56427616,-0.60549647,-0.78108823,-0.87725604,-0.5135118,-0.5733497,-0.0598379
30,1.6674557,1.5251895,"('intolerant', 'tolerant')",0.74916595,0.49006593,0.74835885,0.75602794,1.0920862,1.0397358,1.0642667,0.9527548,-0.1115119
31,-1.2143769,-1.021532,"('evil', 'good')",-0.24346273,-0.03316512,-0.54041916,-0.52438414,-1.400582,-1.4133049,-0.8497102,-0.7480966,0.1016136
32,-0.15430322,-0.43271387,"('unkind', 'kind')",-0.22723386,-0.49732137,0.24579984,0.2359834,0.91174424,0.78317285,0.1940017,0.0222802,-0.1717215
33,0.951767,0.8160173,"('wrong', 'right')",0.28759587,0.1896161,1.401348,1.3887018,-0.8273228,-0.82765895,0.453347,0.3916691,-0.0616779
34,-0.058406018,0.04889151,"('mean', 'honorable')",0.06489965,0.1278245,0.48888466,0.52363837,5.630224,5.791013,1.5314007,1.6228418,0.0914411
35,-0.6382915,-0.5524882,"('corrupt', 'incorrupt')",-0.3534336,-0.23184282,-0.7858757,-0.8365681,-0.36478364,-0.4123713,-0.5355961,-0.5083176,0.0272785
36,-1.3947947,-1.4007566,"('hostile', 'amicable')",-0.3409548,-0.36194426,0.7555308,0.62741065,0.03387267,-0.056049705,-0.2365865,-0.297835,-0.0612485
37,1.42449,1.3055885,"('fake', 'genuine')",0.27300364,0.2165226,-0.80548537,-0.8054053,0.29960468,0.30905634,0.2979032,0.2564405,-0.0414627
38,0.060902663,-0.015228856,"('untruthful', 'truthful')",0.45009798,0.24155562,0.4125229,0.36654502,0.0009751804,0.0011154041,0.2311247,0.1484968,-0.0826279
39,0.6750559,0.6878167,"('exploitative', 'cooperative')",1.2980537,1.2489518,0.7552475,0.87414813,0.109264575,0.14236005,0.7094055,0.7383192,0.0289137
40,1.0200202,0.8074819,"('stingy', 'generous')",0.55150205,0.34543735,1.2993282,1.3268927,-1.3085731,-1.4807934,0.3905694,0.2497547,-0.1408147
41,0.5240868,0.40410876,"('unforgiving', 'forgiving')",0.8424534,0.58635175,1.1607332,1.0976496,0.020000488,-0.05159656,0.6368185,0.5091283,-0.1276902
42,1.4828691,1.338969,"('unreliable', 'reliable')",1.2978474,1.167968,0.7406461,0.79159224,-2.30904,-2.3892603,0.3030806,0.2273172,-0.0757634
43,0.4805634,0.4738908,"('irresponsible', 'responsible')",0.5455872,0.3244592,0.6598828,0.69941,0.6711924,0.64941275,0.5893065,0.5367932,-0.0525133
44,-0.26762146,-0.21496016,"('prejudiced', 'unprejudiced')",-0.49224406,-0.3656613,-0.39224777,-0.3027584,-1.5994709,-1.5025785,-0.687896,-0.5964896,0.0914064
