,global_male,global_female,tuple,payments_male,payments_female,inc_male,inc_female,average_male,average_female,female-male
0,0.48014748,0.5122642,"('unsociable', 'sociable')",1.4611149,1.402883,-0.32079363,-0.35953715,0.5401562,0.5185367,-0.0216195
1,0.085242525,-0.045973137,"('unfriendly', 'friendly')",0.6094322,0.49486184,1.7735093,1.6524683,0.822728,0.7004523,-0.1222757
2,0.9980186,1.0346755,"('unlikable', 'likable')",0.8560632,0.87515,0.52930427,0.5651233,0.794462,0.824983,0.030521
3,-0.4131018,-0.3256512,"('repellent', 'pleasant')",-0.07050932,-0.02724245,-0.039045185,0.04827016,-0.1742188,-0.1015412,0.0726776
4,-0.26099762,-0.39384478,"('disliked', 'liked')",0.3121486,0.23358609,-6.47238,-6.636193,-2.1404098,-2.2654839,-0.1250741
5,-0.3052169,-0.3382025,"('distant', 'outgoing')",0.48248795,0.42505348,0.11316085,0.011297256,0.0968106,0.0327161,-0.0640945
6,-0.86067027,-0.9166612,"('distant', 'open')",-0.49907127,-0.52746755,0.62666816,0.5334786,-0.2443578,-0.30355,-0.0591922
7,0.8506411,0.904071,"('insensitive', 'sensitive')",0.37606433,0.43702933,0.5511741,0.64232206,0.5926265,0.6611408,0.0685143
8,-0.3243644,-0.40027553,"('unaffectionate', 'affectionate')",-0.54388523,-0.5409976,0.7803907,0.7049787,-0.0292863,-0.0787648,-0.0494785
9,0.7403258,0.7020699,"('unaffectionate', 'caring')",1.0162036,0.99614376,1.1992024,1.2039086,0.985244,0.967374,-0.01787
10,0.37330368,0.4836023,"('unsympathetic', 'sympathetic')",-0.26004153,-0.14178768,-0.4413539,-0.32928842,-0.1093639,0.0041754,0.1135393
11,0.92299366,1.0508913,"('unhelpful', 'helpful')",0.92178905,0.9676392,1.7692263,1.8793709,1.2046696,1.2993004,0.0946308
12,2.3469613,2.4712377,"('unsupportive', 'supportive')",0.89458233,0.96272194,-1.8469582,-1.823692,0.4648618,0.5367558,0.071894
13,1.053176,1.1642858,"('impolite', 'polite')",1.0293213,1.0982945,-0.15795693,-0.09306147,0.6415135,0.723173,0.0816595
14,0.6470044,0.71815205,"('antisocial', 'social')",2.1752846,2.2126195,-0.52589786,-0.50096387,0.7654637,0.8099359,0.0444722
15,-0.0816947,-0.19025621,"('boring', 'funny')",0.27639908,0.25834802,0.56678015,0.4738033,0.2538282,0.1806317,-0.0731965
16,-1.1247298,-1.200949,"('unpopular', 'popular')",-1.3958977,-1.4174527,0.3540767,0.3188807,-0.7221836,-0.7665069,-0.0443233
17,-1.1480155,-1.0779881,"('nasty', 'nice')",0.08058128,0.16138478,-0.23528236,-0.2032662,-0.4342388,-0.3732899,0.0609489
18,0.61504,0.63619345,"('disagreeable', 'welcoming')",0.00996232,0.0045255274,-0.206716,-0.23673001,0.1394288,0.134663,-0.0047658
19,-0.52045393,-0.5674548,"('inhospitable', 'hospitable')",-1.1851741,-1.21593,-0.0020549241,-0.0018884484,-0.5692277,-0.5950911,-0.0258634
20,0.21722957,0.24860649,"('rough', 'thoughtful')",-0.062426716,-0.06669116,0.7883711,0.82581794,0.3143913,0.3359111,0.0215198
21,0.5412799,0.611062,"('immoral', 'moral')",0.62405175,0.6334835,-0.8983259,-0.77066237,0.0890019,0.157961,0.0689591
22,0.5183529,0.53818566,"('untrustworthy', 'trustworthy')",-0.50407547,-0.49387136,-0.93486464,-0.89991397,-0.3068624,-0.2851999,0.0216625
23,1.0001673,1.09203,"('insincere', 'sincere')",1.4205897,1.4201366,5.8311434,5.89577,2.7506332,2.8026454,0.0520122
24,0.9345267,0.930339,"('dishonest', 'honest')",-0.06355083,-0.05548567,0.888343,0.90957594,0.5864396,0.5948098,0.0083702
25,-0.23795924,-0.28365338,"('egoistic', 'altruistic')",0.53990865,0.49405867,1.6787939,1.628638,0.6602478,0.6130145,-0.0472333
26,0.32796794,0.2674794,"('hardhearted', 'benevolent')",1.3587035,1.3398796,1.8365129,1.767268,1.1743948,1.1248757,-0.0495191
27,-0.2579416,-0.2057904,"('hardhearted', 'softhearted')",-0.06570272,-0.051116124,1.4924233,1.452196,0.389593,0.3984298,0.0088368
28,0.472268,0.40018278,"('disloyal', 'loyal')",0.45692956,0.39980507,0.8904118,0.8559727,0.6065365,0.5519869,-0.0545496
29,0.6060776,0.57897425,"('unfair', 'fair')",-0.76223695,-0.78737515,-0.51536447,-0.6432622,-0.2238413,-0.2838877,-0.0600464
30,0.95842487,1.0073287,"('intolerant', 'tolerant')",1.4657764,1.4634819,1.2468135,1.2400174,1.2236716,1.2369427,0.0132711
31,-1.824061,-1.9524835,"('evil', 'good')",-1.0056717,-1.0684319,-0.8225869,-0.95904285,-1.21744,-1.3266528,-0.1092128
32,0.76005155,0.8021035,"('unkind', 'kind')",0.58240795,0.61305356,0.904948,0.9006079,0.7491358,0.7719216,0.0227858
33,0.7116952,0.6808419,"('wrong', 'right')",1.1190051,1.0855247,-0.40358627,-0.50052553,0.4757047,0.421947,-0.0537577
