,ak_male,ak_female,tuple,steel_male,steel_female,holding_male,holding_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.4942658,-0.670865,"('unsociable', 'sociable')",0.06329162,0.012105845,-0.29264578,-0.39599848,-0.05705185,-0.14587742,-0.1951679,-0.3001587,-0.1049908
1,-0.2519199,-0.12634486,"('unfriendly', 'friendly')",-0.01391726,-0.2334789,0.12896831,0.08043015,0.7768109,0.64679843,0.1599855,0.0918512,-0.0681343
2,1.3780656,1.4662946,"('unlikable', 'likable')",1.005929,1.1084427,1.7662718,2.0383294,1.0079151,1.089859,1.2895454,1.4257314,0.136186
3,-0.1921336,-0.116998926,"('repellent', 'pleasant')",-0.5270882,-0.3781415,0.367664,0.47026813,1.1745615,1.2033404,0.2057509,0.294617,0.0888661
4,-0.7176033,-0.615902,"('disliked', 'liked')",-0.56028515,-0.6883593,0.011048698,-0.014232412,-6.564,-6.7246237,-1.95771,-2.0107794,-0.0530694
5,-1.3294286,-1.1380708,"('distant', 'outgoing')",-1.3111352,-1.3966464,-1.4681677,-1.3194075,-1.1916245,-1.118902,-1.325089,-1.2432566,0.0818324
6,-1.0254294,-0.7603453,"('distant', 'open')",-1.2386848,-1.2665521,-1.3122238,-1.1191288,-0.77825016,-0.75740534,-1.088647,-0.9758579,0.1127891
7,0.66732526,0.598115,"('insensitive', 'sensitive')",0.39035454,0.4969523,0.14453088,0.17917676,0.34831083,0.36149526,0.3876304,0.4089348,0.0213044
8,0.8306782,0.88570887,"('unaffectionate', 'affectionate')",0.58364636,0.6401477,0.6188594,0.69424736,0.29219246,0.2762586,0.5813441,0.6240906,0.0427465
9,0.36667988,0.29849792,"('unaffectionate', 'caring')",0.39601108,0.32761508,0.49088678,0.4308011,0.81768084,0.82227194,0.5178146,0.4697965,-0.0480181
10,-0.38526884,-0.44933218,"('unsympathetic', 'sympathetic')",-0.67810404,-0.6310991,-0.9123471,-0.9610909,-0.6273951,-0.62868774,-0.6507788,-0.6675525,-0.0167737
11,-0.32596126,-0.47699854,"('unhelpful', 'helpful')",-0.52586883,-0.5531847,-0.20182198,-0.31122214,1.7819022,1.8537933,0.1820625,0.128097,-0.0539655
12,0.5591602,0.59552747,"('unsupportive', 'supportive')",0.8038058,0.85654455,0.0206173,0.2049694,-2.1016772,-2.1110582,-0.1795235,-0.1135042,0.0660193
13,-1.0712882,-1.2574089,"('impolite', 'polite')",-0.6630473,-0.660912,-0.8094766,-0.83958596,-0.7967812,-0.7048398,-0.8351483,-0.8656867,-0.0305384
