,boston_male,boston_female,tuple,scientific_male,scientific_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.2128116,-0.24343559,"('unsociable', 'sociable')",-0.066250354,-0.08355586,-0.4791337,-0.492809,-0.2527319,-0.2732668,-0.0205349
1,0.46927914,0.34775853,"('unfriendly', 'friendly')",0.4332162,0.17085987,1.3292482,1.117675,0.7439145,0.5454311,-0.1984834
2,0.24909283,0.36046684,"('unlikable', 'likable')",0.41187721,0.45285928,0.46237335,0.5006755,0.3744478,0.4380005,0.0635527
3,-0.5435553,-0.45630258,"('repellent', 'pleasant')",-0.757952,-0.7277222,0.75430787,0.8153978,-0.1823998,-0.1228757,0.0595241
4,-0.298114,-0.3214717,"('disliked', 'liked')",0.1336904,0.043686494,-7.123593,-7.3809414,-2.4293388,-2.5529089,-0.1235701
5,0.15402873,0.074224696,"('distant', 'outgoing')",0.05956653,-0.061374992,-0.6648302,-0.80465275,-0.1504116,-0.2639344,-0.1135228
6,0.20122644,0.12754449,"('distant', 'open')",-0.118672505,-0.23671624,-0.48084706,-0.6492263,-0.1327644,-0.2527994,-0.120035
7,-0.0384061,-0.015645558,"('insensitive', 'sensitive')",-0.73074794,-0.65439034,0.03937287,0.121927604,-0.2432604,-0.1827028,0.0605576
8,-0.080175504,-0.20768149,"('unaffectionate', 'affectionate')",0.5355955,0.33657885,0.3403385,0.18127273,0.2652528,0.10339,-0.1618628
9,0.8113607,0.73737144,"('unaffectionate', 'caring')",0.23155026,0.103008896,0.90580165,0.84015745,0.6495709,0.5601792,-0.0893917
10,0.57197183,0.59820956,"('unsympathetic', 'sympathetic')",-1.3525751,-1.3200358,-0.7044584,-0.63722664,-0.4950205,-0.4530176,0.0420029
11,0.07052551,0.10416563,"('unhelpful', 'helpful')",-0.40030533,-0.3399387,1.5013577,1.6007255,0.390526,0.4549841,0.0644581
12,0.44282737,0.5173429,"('unsupportive', 'supportive')",0.048225358,0.086311966,-2.3613188,-2.3698895,-0.623422,-0.5887449,0.0346771
13,0.5941801,0.6937086,"('impolite', 'polite')",-0.5832149,-0.44324088,-1.0006409,-0.8684059,-0.3298919,-0.2059794,0.1239125
14,-0.22809625,-0.17071845,"('antisocial', 'social')",0.36420727,0.4803747,-0.18162555,-0.16382787,-0.0151715,0.0486095,0.063781
15,-0.30839747,-0.3531692,"('boring', 'funny')",0.7760969,0.72835076,-0.2907686,-0.31217015,0.0589769,0.0210038,-0.0379731
16,-0.3904969,-0.44302946,"('unpopular', 'popular')",0.22365963,0.20030901,0.3404162,0.1876075,0.0578596,-0.018371,-0.0762306
17,0.60537344,0.61486536,"('nasty', 'nice')",-0.42022783,-0.38979095,-0.66747206,-0.59706736,-0.1607755,-0.1239976,0.0367779
18,0.51744884,0.53096205,"('disagreeable', 'welcoming')",0.17680094,0.1365319,-0.60022056,-0.70474786,0.0313431,-0.012418,-0.0437611
19,0.3216819,0.31701076,"('inhospitable', 'hospitable')",-0.2359123,-0.27201074,-0.8442778,-0.8116218,-0.2528361,-0.2555406,-0.0027045
20,0.33070862,0.29054362,"('rough', 'thoughtful')",1.6821434,1.7374705,0.72740984,0.7074013,0.9134207,0.9118052,-0.0016155
21,-0.24668846,-0.15765059,"('immoral', 'moral')",0.44145072,0.5247221,-0.9322703,-0.7520332,-0.245836,-0.1283206,0.1175154
22,0.15870503,0.19143443,"('untrustworthy', 'trustworthy')",-0.13457169,-0.108797565,-0.93898654,-0.9276862,-0.3049511,-0.2816831,0.023268
23,0.1950948,0.22390267,"('insincere', 'sincere')",-0.7505762,-0.78046405,5.4263124,5.507255,1.6236103,1.6502312,0.0266209
24,1.4269412,1.4908845,"('dishonest', 'honest')",-0.50875896,-0.5070758,0.38212746,0.35246497,0.4334366,0.4454246,0.011988
25,0.54211897,0.4451827,"('egoistic', 'altruistic')",1.4690651,1.3525362,1.4566355,1.3951372,1.1559398,1.0642854,-0.0916544
26,1.069472,0.9273092,"('hardhearted', 'benevolent')",1.209374,1.081511,1.7935209,1.65682,1.3574556,1.2218801,-0.1355755
27,-0.028230334,-0.07585007,"('hardhearted', 'softhearted')",-0.9044752,-0.9408293,0.9158812,0.8069281,-0.0056081,-0.0699171,-0.064309
28,0.51120484,0.4291277,"('disloyal', 'loyal')",0.39756224,0.2500975,0.91627085,0.8413962,0.608346,0.5068738,-0.1014722
29,-0.42406747,-0.46278566,"('unfair', 'fair')",0.011576407,-0.0021453612,-0.30151707,-0.44737118,-0.2380027,-0.3041007,-0.066098
30,0.28723824,0.40265554,"('intolerant', 'tolerant')",0.07350743,0.03981482,0.25051862,0.27315372,0.2037548,0.2385414,0.0347866
31,-0.6735027,-0.6367726,"('evil', 'good')",0.07359636,0.0001559928,-0.89710426,-1.0607502,-0.4990035,-0.5657889,-0.0667854
32,0.33227053,0.3323556,"('unkind', 'kind')",-0.20622587,-0.16607893,0.30986765,0.29986548,0.1453041,0.1553807,0.0100766
33,0.36142233,0.29625207,"('wrong', 'right')",0.72720057,0.6703247,-0.44850928,-0.4977715,0.2133712,0.1562684,-0.0571028
34,-0.64656985,-0.55823696,"('mean', 'honorable')",0.34253544,0.40607017,5.1880484,5.3791227,1.6280047,1.7423186,0.1143139
35,0.93366706,0.7825125,"('corrupt', 'incorrupt')",0.17322473,0.09560473,-0.52704257,-0.69543123,0.1932831,0.0608953,-0.1323878
36,0.3112295,0.15950327,"('hostile', 'amicable')",-0.08643155,-0.32692638,0.07596814,-0.14161934,0.1002554,-0.1030142,-0.2032696
37,-0.14827763,-0.11004342,"('fake', 'genuine')",-0.101638615,-0.08978611,-0.4271484,-0.42497727,-0.2256882,-0.2082689,0.0174193
38,0.5372789,0.58378303,"('untruthful', 'truthful')",0.27876535,0.23615678,-0.49677122,-0.4802451,0.1064243,0.1132316,0.0068073
39,2.3495018,2.4073148,"('exploitative', 'cooperative')",0.7604338,0.863718,0.29751772,0.41159272,1.1358178,1.2275418,0.091724
40,1.044281,1.0659668,"('stingy', 'generous')",0.5793734,0.49416035,-1.9119252,-2.1565163,-0.0960903,-0.1987964,-0.1027061
41,0.4887593,0.53311086,"('unforgiving', 'forgiving')",0.25735396,0.20568296,-0.18217179,-0.31519452,0.1879805,0.1411998,-0.0467807
42,0.8504039,1.0041782,"('unreliable', 'reliable')",-0.50454473,-0.43430623,-3.1909382,-3.167731,-0.9483596,-0.865953,0.0824066
43,-0.08198415,0.06038118,"('irresponsible', 'responsible')",-0.37304723,-0.2725433,-0.12886488,-0.0402845,-0.1946321,-0.0841489,0.1104832
44,-0.9917533,-0.93045425,"('prejudiced', 'unprejudiced')",-0.12903987,-0.053321104,-1.2012005,-1.1940321,-0.7739979,-0.7259358,0.0480621
45,-0.048438437,0.011119103,"('incompetent', 'competent')",-0.5828578,-0.6037604,-0.55185306,-0.5734892,-0.3943831,-0.3887102,0.0056729
46,-0.5729548,-0.4931981,"('uncompetitive', 'competitive')",-0.91722184,-0.8204953,-1.2145866,-1.1325246,-0.9015878,-0.815406,0.0861818
47,-0.54806054,-0.50388235,"('stupid', 'smart')",0.12962921,0.20860809,5.174374,5.336838,1.5853143,1.6805212,0.0952069
48,-0.16957211,-0.16352963,"('unintelligent', 'intelligent')",1.8236725,1.8103787,0.5160394,0.5236301,0.7233799,0.723493,0.0001131
49,-0.78680074,-0.7890627,"('unable', 'able')",0.10561158,0.19486633,-0.57030606,-0.48793083,-0.4171651,-0.360709,0.0564561
50,0.18946429,0.16871034,"('clumsy', 'skillful')",-0.31507918,-0.32574266,-0.29661667,-0.3885119,-0.1407439,-0.1818481,-0.0411042
