,bank_male,bank_female,tuple,of_male,of_female,new_male,new_female,york_male,york_female,mellon_male,mellon_female,corp_male,corp_female,average_male,average_female,female-male
22,-0.012986999,0.031361282,"('untrustworthy', 'trustworthy')",0.44338444,0.51365507,-0.6181517,-0.5908287,-0.4144094,-0.31066176,-1.4677998,-1.4305246,-0.4626106,-0.4939309,-0.4220957,-0.3801549,0.0419408
23,0.90152293,1.0089644,"('insincere', 'sincere')",-0.8041619,-0.8224775,-1.5483438,-1.631741,-0.682836,-0.76728004,0.06317875,0.08621164,6.1537085,6.1511865,0.6805114,0.6708107,-0.0097007
24,0.28862628,0.43213162,"('dishonest', 'honest')",0.011340717,0.10061459,-0.26842722,-0.3077418,-0.21042243,-0.22134423,0.0893587,0.12213918,1.0831883,1.0440075,0.1656107,0.1949678,0.0293571
25,0.59022975,0.48737353,"('egoistic', 'altruistic')",0.20962907,0.12504518,1.0924419,1.0121481,0.41638538,0.34833196,1.4706352,1.4048012,1.3304602,1.2809315,0.8516302,0.7764386,-0.0751916
26,1.1707634,1.1525036,"('hardhearted', 'benevolent')",0.5205562,0.45905456,0.8628501,0.6100269,0.7697303,0.4967733,2.515729,2.348076,1.9548032,1.8719906,1.2990721,1.1564042,-0.1426679
27,0.17752735,0.31449074,"('hardhearted', 'softhearted')",0.2386042,0.27103725,0.043239474,-0.043170948,0.041999914,-0.052189853,1.1179935,1.0547158,1.0783156,1.0356104,0.4496133,0.4300822,-0.0195311
28,0.2659031,0.21479674,"('disloyal', 'loyal')",-1.0336647,-1.0136455,-0.7029098,-0.87411237,-0.7776277,-1.0144008,0.14394082,-0.0054470543,1.6522024,1.4794475,-0.0753593,-0.202227,-0.1268677
29,0.04644741,-0.0022873152,"('unfair', 'fair')",-0.54502344,-0.6036045,-0.1251772,-0.15964821,-0.90093845,-0.920067,-0.6451222,-0.65567017,-0.06515453,-0.19997448,-0.3724947,-0.4235419,-0.0510472
30,0.09725752,0.21351214,"('intolerant', 'tolerant')",-0.02633312,0.047921557,-1.3301295,-1.3428836,-0.26589394,-0.22971378,-0.6805422,-0.6484193,0.16827753,0.22895403,-0.3395606,-0.2884382,0.0511224
31,-0.3640674,-0.48081762,"('evil', 'good')",0.22339071,0.29338616,0.9573401,1.0218179,-0.06300276,0.052958697,1.5900111,1.5448877,-1.166002,-1.1939617,0.1962783,0.2063785,0.0101002
32,0.747321,0.86324894,"('unkind', 'kind')",0.67636937,0.69532526,-0.9755985,-1.2465851,-0.4063264,-0.69360644,0.18558864,0.14244273,1.1379862,1.0066845,0.2275567,0.1279183,-0.0996384
33,0.9160508,0.793153,"('wrong', 'right')",0.41275078,0.24171495,1.036236,0.90443933,0.4731504,0.33466935,2.0929723,2.0235946,-0.27978373,-0.34062025,0.7752295,0.6594918,-0.1157377
34,1.6280726,1.7641044,"('mean', 'honorable')",0.74248344,0.82328695,-0.8078542,-0.72215176,-0.024442442,0.15643488,0.44742656,0.55814517,5.1359677,5.3892426,1.1869423,1.3281771,0.1412348
35,-0.7164874,-0.90478146,"('corrupt', 'incorrupt')",-0.9950044,-1.1631782,0.92956656,0.83304334,-0.08470967,-0.19806468,1.6898366,1.5534053,-0.736569,-0.8364292,0.0144388,-0.1193342,-0.133773
36,0.33958906,0.16881709,"('hostile', 'amicable')",-0.79425794,-0.87967956,1.1528656,0.99368584,0.33798805,0.27064332,3.433486,3.217295,-0.4253425,-0.51407033,0.6740547,0.5427819,-0.1312728
37,-1.1100861,-1.0241916,"('fake', 'genuine')",-0.027159147,0.13083659,-1.7191826,-1.652825,-0.70353526,-0.6682318,-0.020579975,-0.0033294745,0.4911011,0.532097,-0.514907,-0.4476074,0.0672996
38,0.76147926,0.8511829,"('untruthful', 'truthful')",-0.30020833,-0.35004345,-0.55159974,-0.6235577,-0.037946753,-0.109088644,0.59188855,0.6335601,-0.09763152,-0.019935347,0.0609969,0.0636863,0.0026894
39,0.79736817,0.92996025,"('exploitative', 'cooperative')",0.29619062,0.4808902,0.09495853,0.09841553,0.32528165,0.41254842,1.4413786,1.5965695,0.6157419,0.69420207,0.5951533,0.7020977,0.1069444
40,0.91700566,0.9289995,"('stingy', 'generous')",1.1705626,1.3404155,1.7926401,1.7785583,1.2024086,1.2626098,1.4181706,1.3918862,-1.909159,-2.0454218,0.7652713,0.7761745,0.0109032
41,1.0776323,1.0999836,"('unforgiving', 'forgiving')",-0.101522505,0.07232855,-0.030222341,-0.09646468,-0.10633992,-0.09955192,0.80846065,0.7736901,-0.31498685,-0.37540048,0.2221702,0.2290975,0.0069273
42,0.78293586,0.9748975,"('unreliable', 'reliable')",0.56192094,0.9246589,0.5477147,0.6339119,0.36431524,0.48580372,-1.09856,-0.9879558,-3.2905831,-3.1155033,-0.3553761,-0.1806979,0.1746782
43,0.3933445,0.64019805,"('irresponsible', 'responsible')",-1.0547094,-0.7859514,-1.9429969,-1.9148102,-0.85436636,-0.7527602,-1.8266678,-1.6764697,0.49485344,0.6066053,-0.7984237,-0.647198,0.1512257
44,-0.5578705,-0.46498272,"('prejudiced', 'unprejudiced')",0.397785,0.578667,0.657618,0.8281229,-0.018214406,0.12527998,-1.8031538,-1.636914,-1.693691,-1.5761257,-0.5029211,-0.3576588,0.1452623
45,-0.53180736,-0.42611536,"('incompetent', 'competent')",-1.0657724,-1.1338313,-2.1398008,-2.1613941,-1.1076983,-1.1259247,-1.7850434,-1.7898253,-0.6057132,-0.60115916,-1.2059726,-1.206375,-0.0004024
46,0.17330156,0.25345895,"('uncompetitive', 'competitive')",-0.8244477,-0.7461038,-2.3423064,-2.3233597,-0.82186985,-0.73357505,-2.1567965,-2.146493,-1.1021518,-1.2155302,-1.1790451,-1.1519338,0.0271113
47,0.7255109,0.88651365,"('stupid', 'smart')",0.008559026,0.045959126,-0.4970901,-0.50352895,-0.09816341,-0.066190526,-0.11259569,-0.02063715,5.1556067,5.325686,0.8636379,0.9446336,0.0809957
48,-1.1005223,-1.0501792,"('unintelligent', 'intelligent')",-1.0885504,-1.1495485,-2.171171,-2.2326305,-1.3681829,-1.4347683,-0.9289883,-0.9451506,0.31313774,0.23194036,-1.0573796,-1.0967228,-0.0393432
49,-0.2711172,-0.14062388,"('unable', 'able')",-1.1552888,-1.122514,-1.2319378,-1.1867702,-0.93074644,-0.9309613,0.20413724,0.2484623,-0.99807507,-0.9282157,-0.7305047,-0.6767705,0.0537342
50,-0.78510445,-0.74872833,"('clumsy', 'skillful')",0.25444987,0.19104055,-0.75847995,-0.7856357,-0.2039541,-0.28345963,0.17466554,0.05976718,0.07678957,0.025546037,-0.2069389,-0.2569117,-0.0499728
51,0.16580424,0.04323124,"('uneducated', 'educated')",1.1109061,0.8900833,-0.13134931,-0.2861998,1.3172594,1.0909183,-0.2557901,-0.37882125,0.7955341,0.5894372,0.5003941,0.3247748,-0.1756193
52,0.4884824,0.15732965,"('irrational', 'rational')",-0.39392802,-0.6834021,1.1735708,1.0534638,0.49204805,0.32894832,2.1843202,2.0101566,0.28469974,0.24008255,0.7048655,0.5177631,-0.1871024
53,-0.098175004,-0.17342418,"('uncreative', 'creative')",-0.7256504,-0.7881388,0.2139391,0.044320017,0.42631492,0.23535624,1.253307,1.136141,0.32340506,0.25153798,0.2321901,0.117632,-0.1145581
54,1.0394342,1.0076772,"('incapable', 'capable')",0.13327667,-0.04393602,0.22082022,0.06256429,0.033448987,-0.16078226,1.3338369,1.2149364,1.0435902,0.97106946,0.6340679,0.5085882,-0.1254797
55,0.12380724,0.20935912,"('incompetent', 'clever')",-0.1829435,-0.12796605,-1.108648,-0.9938545,-0.36708307,-0.27836794,-1.951713,-1.8519676,0.092824265,0.077670224,-0.565626,-0.4941878,0.0714382
56,0.9821226,1.1250699,"('impractical', 'practical')",-0.82401115,-0.6531576,-1.4342344,-1.4799469,-1.1897513,-1.1655743,-1.8267924,-1.680484,-1.0567851,-0.9299543,-0.8915753,-0.7973412,0.0942341
57,0.045237787,0.07667771,"('unimaginative', 'imaginative')",-0.2961761,-0.37951264,-0.043594807,-0.09055069,0.39393145,0.30182886,-0.68084073,-0.690892,-2.8109417,-2.861516,-0.5653973,-0.6073275,-0.0419302
58,0.45724246,0.5308908,"('undiscriminating', 'discriminating')",0.56189644,0.5639443,-0.08798626,-0.051737692,0.34535846,0.3690766,1.2213788,1.1448857,0.051255286,0.09736793,0.4248575,0.4424046,0.0175471
59,0.47542357,0.38901237,"('foolish', 'wise')",-0.086314276,-0.18955508,0.37651598,0.3408138,0.2224719,0.1468118,1.7356659,1.6913075,0.1048779,0.15822226,0.4714402,0.4227688,-0.0486714
60,-0.37313718,-0.0011848081,"('inefficient', 'efficient')",-0.9704292,-0.71157587,-1.7046007,-1.6360339,-0.85535616,-0.61880547,-2.3769913,-2.0909624,-0.5270693,-0.31073323,-1.1345973,-0.8948826,0.2397147
61,1.1941901,1.0873708,"('illogical', 'logical')",-0.59226364,-0.6822181,-0.27276263,-0.40876788,-0.18016283,-0.30259427,1.2060761,1.1048676,0.6602566,0.5064219,0.3358889,0.2175133,-0.1183756
62,1.042644,1.2925715,"('incompetent', 'brilliant')",-0.8372577,-0.7619769,-1.386612,-1.264183,-0.46309584,-0.32988247,-1.0461951,-0.8181225,0.05045262,0.22473827,-0.4400107,-0.2761425,0.1638682
63,1.2216,1.2837068,"('unperceptive', 'insightful')",0.2865684,0.28043488,-1.3234009,-1.4369844,0.2300706,0.13878404,-0.017074503,-0.03946738,0.37719777,0.40470332,0.1291602,0.1051962,-0.023964
64,-0.5183845,-0.49459568,"('shy', 'confident')",0.4652492,0.6281488,-0.35386035,-0.24456033,-0.27886885,-0.14492919,-1.2042298,-1.0666963,-6.2631435,-6.319719,-1.358873,-1.2737253,0.0851477
65,-0.02069129,0.042271927,"('insecure', 'secure')",0.36756438,0.4337675,-0.8730404,-0.81527793,-1.03343,-0.95674545,-1.9695424,-1.8496182,-0.18781966,-0.096633136,-0.6194932,-0.5403726,0.0791206
66,1.1905271,1.037013,"('inactive', 'active')",0.9330944,0.8783442,1.2168416,1.1436973,1.2233896,1.0535188,2.2130451,2.0501266,0.48537168,0.37922776,1.2103782,1.0903212,-0.120057
67,-0.15354636,-0.22294383,"('doubtful', 'determined')",0.37064746,0.3066761,0.31946138,0.23525092,0.4357323,0.29664725,-0.6604449,-0.7037378,-0.63301647,-0.6354629,-0.0535278,-0.120595,-0.0670672
68,-1.3403041,-1.4258018,"('dependent', 'independent')",0.3112429,0.17929743,-1.028598,-1.0102745,-0.77998865,-0.8043194,-1.7789693,-1.8262649,-1.5447514,-1.5851718,-1.0268947,-1.0787558,-0.0518611
69,0.5481819,0.5233121,"('lazy', 'industrious')",0.11491683,0.08552529,0.6002922,0.5685283,0.2249692,0.16798455,1.2680912,1.2764629,-1.2068895,-1.1640195,0.2582603,0.2429656,-0.0152947
70,0.22044134,0.43310878,"('lethargic', 'energetic')",1.0047702,1.1480316,-0.5873344,-0.57381976,0.18558347,0.30679318,-1.6520193,-1.5834639,0.5707681,0.65792245,-0.0429651,0.0647621,0.1077272
71,1.7151175,1.6708442,"('diffident', 'self-confident')",-0.058806416,-0.09577173,0.42185932,0.2633642,0.6344053,0.5326735,1.9166787,1.856535,0.19914731,0.18610731,0.8047336,0.7356253,-0.0691083
72,0.3587898,0.4351987,"('unambitious', 'ambitious')",-0.20595986,-0.22028634,0.074172825,0.049916696,0.2555024,0.27982038,0.07268092,0.16209611,-0.36008653,-0.28422603,0.0325166,0.0704199,0.0379033
73,0.7287793,0.6932087,"('helpless', 'self-reliant')",1.0549212,1.2316501,1.3572898,1.3896055,0.6822606,0.8113997,0.45861736,0.46235228,-3.4939704,-3.3924756,0.1313163,0.1992901,0.0679738
74,0.2725261,0.36416063,"('undedicated', 'dedicated')",0.25939262,0.43444577,0.12648277,0.10085063,0.9838787,1.0300531,1.6832954,1.6718909,-0.01041279,-0.00510478,0.5525271,0.5993827,0.0468556
75,-0.05091526,-0.107076645,"('meek', 'impulsive')",0.79363924,0.6365538,1.7838285,1.7979012,1.932902,1.9576968,0.9638843,0.9160598,-0.5575285,-0.51192695,0.8109684,0.7815347,-0.0294337
76,-0.37169856,-0.21169731,"('anxious', 'daring')",0.39963913,0.5891801,-0.4268358,-0.30877233,-0.048248857,-0.011632359,-0.9098958,-0.8203692,-0.3605392,-0.3176054,-0.2862632,-0.1801494,0.1061138
77,-0.06177788,0.08992055,"('unmotivated', 'motivated')",-1.3584471,-1.310192,-2.2164729,-2.2613025,-1.0580207,-0.92461765,-1.0642256,-0.95856154,-1.6447688,-1.5981189,-1.2339521,-1.1604787,0.0734734
78,0.40660074,0.42802358,"('nonresilient', 'resilient')",-0.8035678,-0.7773541,-2.0570323,-2.0689974,-1.0939033,-1.0608025,0.14152622,0.14618422,-0.428594,-0.41119957,-0.6391617,-0.6240243,0.0151374
79,-0.03683645,-0.14012943,"('wavering', 'unwavering')",-0.08141917,-0.27516246,0.6555152,0.5508782,0.2677822,0.083571516,1.8900298,1.7094362,-0.3906494,-0.35018495,0.3840704,0.2630682,-0.1210022
80,0.21299717,0.19568603,"('dominated', 'dominating')",0.6173602,0.5466668,-0.081691995,-0.12277152,0.44108596,0.3819198,-1.3421923,-1.3029027,-0.5931508,-0.65750384,-0.1242653,-0.1598176,-0.0355523
81,0.45857453,0.475075,"('submissive', 'aggressive')",0.77389115,0.5827482,-0.70838016,-0.85264564,0.29716972,0.13082573,-2.2737482,-2.2770038,-1.0276744,-1.0631409,-0.4133612,-0.5006902,-0.087329
82,-0.5074371,-0.46838844,"('poor', 'rich')",-0.6346937,-0.7592714,-1.0797743,-1.1167121,-0.040179763,-0.15575807,-1.1165733,-1.1599907,6.0978646,6.0722775,0.4532011,0.4020262,-0.0511749
83,1.5701599,1.6115963,"('powerless', 'powerful')",0.392868,0.51348436,-0.26074865,-0.2749763,0.1600917,0.12812823,0.7288819,0.65141577,-0.8513521,-0.8359713,0.2899835,0.2989462,0.0089627
84,-0.26416323,-0.27632058,"('inferior', 'superior')",-1.198864,-1.2555304,-0.21535145,-0.23309255,-0.8064486,-0.8151776,-0.30823684,-0.40054914,0.6676937,0.5832526,-0.3542284,-0.3995696,-0.0453412
85,0.7498696,0.5483402,"('insignificant', 'prestigious')",-0.24552639,-0.2716292,1.9328609,1.8869876,0.45842654,0.42144015,3.2812328,3.1303244,-0.3321574,-0.3234958,0.9741177,0.8986612,-0.0754565
86,-0.19309056,-0.23654412,"('uninfluential', 'influential')",-0.87602997,-1.084415,-1.3388166,-1.4330606,-0.28005803,-0.42674437,-0.90142787,-1.0399337,-0.24593359,-0.4388978,-0.639226,-0.7765992,-0.1373732
87,1.2604783,1.0974091,"('unsuccessful', 'successful')",0.30668956,0.052187815,-0.14078285,-0.25017717,0.043095835,-0.122494325,0.23631242,0.15182377,0.41072607,0.3403209,0.3527532,0.2115117,-0.1412415
88,-0.5568729,-0.5397492,"('low', 'eminent')",0.007753227,-0.22176,-0.69839495,-0.7566284,-0.5125881,-0.65041286,-0.2565806,-0.31475034,0.093594104,-0.0026954645,-0.3205149,-0.4143327,-0.0938178
