,schlumberger_male,schlumberger_female,tuple,ltd_male,ltd_female,average_male,average_female,female-male
0,-1.7914554,-1.783125,"('unsociable', 'sociable')",-0.12091246,-0.20928706,-0.9561839,-0.996206,-0.0400221
1,-1.0131005,-1.0703825,"('unfriendly', 'friendly')",1.8254504,1.6798054,0.406175,0.3047115,-0.1014635
2,0.5304996,0.59391975,"('unlikable', 'likable')",0.21462277,0.28470898,0.3725612,0.4393144,0.0667532
3,-0.9048977,-0.8146631,"('repellent', 'pleasant')",0.47735137,0.5387739,-0.2137732,-0.1379446,0.0758286
4,0.73034567,0.6220916,"('disliked', 'liked')",-4.3790903,-4.55925,-1.8243723,-1.9685792,-0.1442069
5,0.51916504,0.47132456,"('distant', 'outgoing')",-0.13084972,-0.17376713,0.1941577,0.1487787,-0.045379
6,0.31865147,0.29630584,"('distant', 'open')",0.32471278,0.2679218,0.3216821,0.2821138,-0.0395683
7,-1.2922244,-1.2295703,"('insensitive', 'sensitive')",0.1708328,0.19659951,-0.5606958,-0.5164854,0.0442104
8,-0.1515292,-0.23527011,"('unaffectionate', 'affectionate')",1.1495137,1.0096912,0.4989923,0.3872105,-0.1117818
9,-0.5864919,-0.6689031,"('unaffectionate', 'caring')",1.1528069,1.0288982,0.2831575,0.1799976,-0.1031599
10,-2.6817048,-2.6314993,"('unsympathetic', 'sympathetic')",-0.29346952,-0.26093483,-1.4875871,-1.4462171,0.04137
11,-1.982024,-1.9889457,"('unhelpful', 'helpful')",1.2389908,1.3158202,-0.3715166,-0.3365628,0.0349538
12,-2.0322783,-1.9728858,"('unsupportive', 'supportive')",-1.8479085,-1.8816472,-1.9400934,-1.9272666,0.0128268
13,-1.6403303,-1.5548898,"('impolite', 'polite')",-0.61739284,-0.5608757,-1.1288615,-1.0578828,0.0709787
14,-0.90313774,-0.7669352,"('antisocial', 'social')",0.016896646,0.056765884,-0.4431205,-0.3550847,0.0880358
15,0.5426811,0.5151099,"('boring', 'funny')",0.5314052,0.5329427,0.5370432,0.5240263,-0.0130169
16,0.41277027,0.39165422,"('unpopular', 'popular')",0.38073045,0.35650396,0.3967504,0.3740791,-0.0226713
17,-1.0482783,-1.0044374,"('nasty', 'nice')",-0.71517265,-0.7364067,-0.8817255,-0.8704221,0.0113034
18,-0.41219413,-0.34527063,"('disagreeable', 'welcoming')",-1.152753,-1.1846223,-0.7824736,-0.7649465,0.0175271
19,-0.376997,-0.42177105,"('inhospitable', 'hospitable')",-0.57811296,-0.59020513,-0.477555,-0.5059881,-0.0284331
20,0.014951155,0.07219485,"('rough', 'thoughtful')",1.6144382,1.5920326,0.8146946,0.8321137,0.0174191
21,-1.422197,-1.3413143,"('immoral', 'moral')",-0.9461494,-0.90954036,-1.1841732,-1.1254274,0.0587458
22,-0.9655977,-0.93844014,"('untrustworthy', 'trustworthy')",-1.0326219,-1.0392021,-0.9991097,-0.9888211,0.0102886
23,-1.3890271,-1.4137689,"('insincere', 'sincere')",4.6172137,4.607296,1.6140933,1.5967636,-0.0173297
24,-1.0980341,-1.0850908,"('dishonest', 'honest')",0.28517014,0.29766402,-0.406432,-0.3937134,0.0127186
25,0.4747962,0.4357947,"('egoistic', 'altruistic')",0.6050017,0.5406757,0.5398989,0.4882352,-0.0516637
26,-0.088095106,-0.10749805,"('hardhearted', 'benevolent')",2.260536,2.080806,1.0862204,0.986654,-0.0995664
27,-0.5180526,-0.50828797,"('hardhearted', 'softhearted')",0.2832149,0.07195734,-0.1174188,-0.2181653,-0.1007465
28,-1.1729678,-1.259499,"('disloyal', 'loyal')",1.2422578,1.14218,0.034645,-0.0586595,-0.0933045
29,-0.25804216,-0.3240806,"('unfair', 'fair')",-0.54987806,-0.6115652,-0.4039601,-0.4678229,-0.0638628
30,-0.6769384,-0.5978135,"('intolerant', 'tolerant')",1.0984256,1.1112299,0.2107436,0.2567082,0.0459646
31,0.39218292,0.39758304,"('evil', 'good')",-0.66003567,-0.7810978,-0.1339264,-0.1917574,-0.057831
32,-1.0731388,-1.0745945,"('unkind', 'kind')",0.65861785,0.56723934,-0.2072605,-0.2536776,-0.0464171
33,0.579956,0.4404683,"('wrong', 'right')",-0.13001803,-0.3135374,0.224969,0.0634655,-0.1615035
34,-1.0125281,-0.8863669,"('mean', 'honorable')",4.5861645,4.789588,1.7868183,1.9516106,0.1647923
35,1.7134961,1.5898286,"('corrupt', 'incorrupt')",-0.2414174,-0.43212715,0.7360393,0.5788507,-0.1571886
36,0.3479829,0.26291662,"('hostile', 'amicable')",0.53665745,0.3663138,0.4423202,0.3146152,-0.127705
37,-0.40161258,-0.38538197,"('fake', 'genuine')",0.094620034,0.11292812,-0.1534963,-0.1362269,0.0172694
38,-1.049538,-1.131982,"('untruthful', 'truthful')",0.100875996,0.11110281,-0.474331,-0.5104396,-0.0361086
39,-0.13823009,-0.03442824,"('exploitative', 'cooperative')",0.14163837,0.15230356,0.0017041,0.0589377,0.0572336
40,0.38872105,0.39259338,"('stingy', 'generous')",-1.4442163,-1.4987504,-0.5277476,-0.5530785,-0.0253309
41,-0.7590477,-0.65008783,"('unforgiving', 'forgiving')",-0.04625558,-0.07760234,-0.4026516,-0.3638451,0.0388065
42,0.12999772,0.27044687,"('unreliable', 'reliable')",-2.72548,-2.6227863,-1.2977412,-1.1761698,0.1215714
43,-1.3783057,-1.2326766,"('irresponsible', 'responsible')",1.0333647,1.0971065,-0.1724705,-0.0677851,0.1046854
44,0.7272725,0.7941236,"('prejudiced', 'unprejudiced')",-1.7757401,-1.6920723,-0.5242338,-0.4489743,0.0752595
45,-1.0939875,-1.012731,"('incompetent', 'competent')",0.5172488,0.5224788,-0.2883693,-0.2451261,0.0432432
46,-1.6155578,-1.5556906,"('uncompetitive', 'competitive')",-0.25156048,-0.26044312,-0.9335591,-0.9080669,0.0254922
47,-0.6149135,-0.4824,"('stupid', 'smart')",4.770897,4.904208,2.0779917,2.2109041,0.1329124
48,-1.6591058,-1.5956132,"('unintelligent', 'intelligent')",0.59413725,0.5939726,-0.5324843,-0.5008203,0.031664
49,-0.94420123,-0.80836874,"('unable', 'able')",-0.13189438,-0.11327721,-0.5380478,-0.460823,0.0772248
50,0.17582938,0.09546603,"('clumsy', 'skillful')",-0.17786182,-0.2000567,-0.0010162,-0.0522953,-0.0512791
51,-0.8347918,-0.9040847,"('uneducated', 'educated')",0.3101236,0.28932703,-0.2623341,-0.3073788,-0.0450447
52,0.5877906,0.40997493,"('irrational', 'rational')",0.11631988,-0.056369245,0.3520553,0.1768028,-0.1752525
53,-0.9615308,-0.95768327,"('uncreative', 'creative')",0.4689899,0.4157992,-0.2462704,-0.270942,-0.0246716
54,-0.6750242,-0.78441554,"('incapable', 'capable')",0.8284031,0.82521486,0.0766895,0.0203997,-0.0562898
55,-1.5927424,-1.466333,"('incompetent', 'clever')",0.37387827,0.5018986,-0.6094321,-0.4822172,0.1272149
56,-0.6528434,-0.54675376,"('impractical', 'practical')",0.5670196,0.6097605,-0.0429119,0.0315034,0.0744153
57,-1.637142,-1.6455946,"('unimaginative', 'imaginative')",-1.2170643,-1.2668699,-1.427103,-1.4562323,-0.0291293
58,-0.041753396,-0.012135036,"('undiscriminating', 'discriminating')",0.27760252,0.25631046,0.1179246,0.1220877,0.0041631
59,1.0072539,0.91436815,"('foolish', 'wise')",0.7184535,0.68634045,0.8628537,0.8003543,-0.0624994
60,-1.7199376,-1.499455,"('inefficient', 'efficient')",-0.24118777,-0.002859556,-0.9805627,-0.7511573,0.2294054
61,-0.9642701,-1.0640974,"('illogical', 'logical')",0.09048359,-0.15329856,-0.4368933,-0.608698,-0.1718047
62,-1.2377797,-1.1354743,"('incompetent', 'brilliant')",0.36071143,0.46330768,-0.4385341,-0.3360833,0.1024508
63,-1.3792259,-1.2913598,"('unperceptive', 'insightful')",0.5886262,0.68900895,-0.3952998,-0.3011754,0.0941244
64,-0.2291664,-0.24105233,"('shy', 'confident')",-5.561029,-5.6399126,-2.8950977,-2.9404824,-0.0453847
65,-1.0681775,-1.0191232,"('insecure', 'secure')",-0.09675999,0.04217905,-0.5824687,-0.4884721,0.0939966
66,-0.15798704,-0.21937917,"('inactive', 'active')",0.55145574,0.47204039,0.1967343,0.1263306,-0.0704037
67,0.55773544,0.62195456,"('doubtful', 'determined')",-0.38849786,-0.31794786,0.0846188,0.1520033,0.0673845
68,-0.3716021,-0.38560605,"('dependent', 'independent')",-0.5844379,-0.56847364,-0.47802,-0.4770398,0.0009802
69,1.5840684,1.5438143,"('lazy', 'industrious')",-0.14777601,-0.1988616,0.7181462,0.6724764,-0.0456698
70,-1.2826743,-1.1781763,"('lethargic', 'energetic')",0.25553185,0.37220603,-0.5135713,-0.4029851,0.1105862
71,-0.22174808,-0.24814175,"('diffident', 'self-confident')",0.43942174,0.33531854,0.1088368,0.0435884,-0.0652484
72,-1.1607803,-1.203855,"('unambitious', 'ambitious')",-0.24004477,-0.2618661,-0.7004125,-0.7328606,-0.0324481
73,1.2070396,1.1554928,"('helpless', 'self-reliant')",-2.3126578,-2.3594542,-0.5528091,-0.6019807,-0.0491716
74,-0.21651292,-0.16010453,"('undedicated', 'dedicated')",0.4715801,0.47719437,0.1275336,0.1585449,0.0310113
75,1.0253531,0.93520635,"('meek', 'impulsive')",-0.60789824,-0.538132,0.2087274,0.1985372,-0.0101902
76,-1.1806706,-0.9985079,"('anxious', 'daring')",-0.18910758,0.05038194,-0.6848891,-0.474063,0.2108261
77,-0.47588235,-0.43502697,"('unmotivated', 'motivated')",-0.7478796,-0.7447547,-0.611881,-0.5898908,0.0219902
78,-1.1474828,-1.0991063,"('nonresilient', 'resilient')",0.19640824,0.1857015,-0.4755372,-0.4567024,0.0188348
79,0.05899641,-0.007340355,"('wavering', 'unwavering')",-0.26902002,-0.22660577,-0.1050118,-0.1169731,-0.0119613
80,-0.0737353,-0.022221899,"('dominated', 'dominating')",-0.7412771,-0.63709766,-0.4075062,-0.3296598,0.0778464
81,-1.2739536,-1.2628679,"('submissive', 'aggressive')",-1.0017805,-0.81092155,-1.137867,-1.0368948,0.1009722
82,-0.4499942,-0.43977296,"('poor', 'rich')",5.1638274,5.2579226,2.3569167,2.4090748,0.0521581
83,-0.008110579,-0.0067513585,"('powerless', 'powerful')",-1.1195381,-1.0909315,-0.5638243,-0.5488415,0.0149828
