,first_male,first_female,tuple,horizon_male,horizon_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.5332953,-0.6628292,"('unsociable', 'sociable')",-0.36192062,-0.5919182,-0.38295037,-0.44006512,-0.4260554,-0.5649375,-0.1388821
1,-1.4124562,-1.5073795,"('unfriendly', 'friendly')",-0.3842515,-0.63482434,1.7105939,1.6019473,-0.0287046,-0.1800855,-0.1513809
2,0.690037,0.76894015,"('unlikable', 'likable')",0.9950491,1.0695444,0.7538949,0.81058306,0.8129937,0.8830225,0.0700288
3,0.3933323,0.40259966,"('repellent', 'pleasant')",0.029637316,0.0927554,0.77318305,0.8617312,0.3987176,0.4523621,0.0536445
4,-0.7820497,-0.7717257,"('disliked', 'liked')",-0.20007525,-0.18619464,-7.1284227,-7.4844165,-2.703516,-2.8141123,-0.1105963
5,-1.5563369,-1.4927386,"('distant', 'outgoing')",-1.0801998,-1.0629301,-0.25325638,-0.2757556,-0.9632643,-0.9438082,0.0194561
6,-1.4535606,-1.408688,"('distant', 'open')",-1.417758,-1.4046425,0.020928327,0.022642963,-0.9501301,-0.9302292,0.0199009
7,1.0659972,1.0641776,"('insensitive', 'sensitive')",0.91028285,0.88129866,0.18790588,0.26476276,0.7213953,0.7367463,0.015351
8,-1.2418455,-1.2432767,"('unaffectionate', 'affectionate')",-0.50019956,-0.5908215,0.9485009,0.96047854,-0.2645147,-0.2912066,-0.0266919
9,-0.29621187,-0.30341315,"('unaffectionate', 'caring')",0.00083914027,-0.1089097,1.3260021,1.3996992,0.3435431,0.3291254,-0.0144177
10,0.48847532,0.40264833,"('unsympathetic', 'sympathetic')",-0.44351733,-0.5860841,-0.8382808,-0.7290881,-0.2644409,-0.3041746,-0.0397337
11,0.55014735,0.61123526,"('unhelpful', 'helpful')",-0.0645363,-0.050958782,1.3995099,1.5427969,0.6283737,0.7010245,0.0726508
12,0.49240345,0.5775181,"('unsupportive', 'supportive')",0.86480916,0.88430846,-2.3131173,-2.323469,-0.3186349,-0.2872141,0.0314208
13,0.80523705,0.6979747,"('impolite', 'polite')",0.55766296,0.4520381,-1.0713844,-0.94715005,0.0971719,0.0676209,-0.029551
14,0.56382114,0.52711695,"('antisocial', 'social')",0.61010945,0.48017853,-0.3558154,-0.4329201,0.2727051,0.1914585,-0.0812466
15,0.08236416,0.04354822,"('boring', 'funny')",-0.045698367,-0.15686923,-0.38802645,-0.39142868,-0.1171202,-0.1682499,-0.0511297
16,-1.5425204,-1.5463685,"('unpopular', 'popular')",-0.16841972,-0.22579303,0.6131502,0.5198058,-0.36593,-0.4174519,-0.0515219
17,-0.58551013,-0.46911478,"('nasty', 'nice')",-0.033980522,0.13109173,-0.7337663,-0.64044124,-0.4510856,-0.3261548,0.1249308
18,-0.39694014,-0.286221,"('disagreeable', 'welcoming')",-0.12816665,-0.090161376,-0.4465254,-0.47735858,-0.3238774,-0.2845803,0.0392971
19,-1.4933325,-1.469824,"('inhospitable', 'hospitable')",-1.0850345,-1.086009,-0.62372017,-0.51021695,-1.0673624,-1.0220166,0.0453458
20,-0.021198196,0.010906968,"('rough', 'thoughtful')",0.5726928,0.6139183,0.8798917,0.90605515,0.4771287,0.5102935,0.0331648
21,1.7680619,1.6957746,"('immoral', 'moral')",0.47130883,0.31994233,-0.76575863,-0.6828574,0.4912041,0.4442865,-0.0469176
22,0.20016141,0.14653279,"('untrustworthy', 'trustworthy')",-0.13829401,-0.28061694,-1.3076377,-1.3005397,-0.4152568,-0.4782079,-0.0629511
23,0.7574398,0.7028974,"('insincere', 'sincere')",0.7047888,0.59062016,5.7430415,5.9733562,2.4017566,2.4222913,0.0205347
24,0.7926284,0.75975657,"('dishonest', 'honest')",0.115982324,-0.022066608,0.39149553,0.5083086,0.4333688,0.4153329,-0.0180359
25,-1.1500975,-1.1205484,"('egoistic', 'altruistic')",0.042092465,0.04469561,1.4332831,1.3917428,0.108426,0.1052967,-0.0031293
26,-0.9170358,-0.96081066,"('hardhearted', 'benevolent')",0.95903337,0.7550377,1.5501789,1.4313408,0.5307255,0.4085226,-0.1222029
27,0.17529227,0.27121568,"('hardhearted', 'softhearted')",-0.34472147,-0.2749992,1.3400263,1.308601,0.390199,0.4349391,0.0447401
28,0.46651724,0.36491513,"('disloyal', 'loyal')",0.37717,0.1953751,1.0996463,1.0908943,0.6477779,0.5503949,-0.097383
29,0.033411562,0.004419636,"('unfair', 'fair')",0.04697279,-0.063563615,-0.065614775,-0.20732349,0.0049232,-0.0888225,-0.0937457
30,0.5462912,0.59818625,"('intolerant', 'tolerant')",1.1077578,0.998486,0.5070251,0.5391914,0.7203581,0.7119546,-0.0084035
31,-1.884898,-1.7999594,"('evil', 'good')",-0.9870401,-0.9099103,-0.693932,-0.7925059,-1.1886233,-1.1674586,0.0211647
32,0.6197516,0.56674314,"('unkind', 'kind')",-0.02509506,-0.11527859,0.4324532,0.36603263,0.3423699,0.272499,-0.0698709
33,0.18195564,0.1356701,"('wrong', 'right')",0.6458604,0.48155478,-0.4036585,-0.40441662,0.1413858,0.0709361,-0.0704497
34,-0.22194332,-0.09078133,"('mean', 'honorable')",0.05439817,0.19390565,5.608462,5.966711,1.8136388,2.0232784,0.2096396
35,-1.7057129,-1.684603,"('corrupt', 'incorrupt')",-0.41642028,-0.34916574,-0.19370292,-0.2643367,-0.7719454,-0.7660351,0.0059103
36,-2.21457,-2.2700624,"('hostile', 'amicable')",-0.50355613,-0.5328769,0.43194863,0.28415328,-0.7620592,-0.8395954,-0.0775362
37,1.0219389,1.0152636,"('fake', 'genuine')",-0.07170504,-0.1727039,0.047318026,0.10503726,0.3325173,0.3158656,-0.0166517
38,-0.60041904,-0.5714623,"('untruthful', 'truthful')",0.09032562,0.106826276,-0.16278835,-0.054606598,-0.2242939,-0.1730809,0.051213
39,1.7346627,1.7986578,"('exploitative', 'cooperative')",1.3057542,1.3851599,0.05801577,0.09385273,1.0328108,1.0925568,0.059746
40,0.30105278,0.2638639,"('stingy', 'generous')",0.22397073,0.14568444,-2.0184166,-2.2291915,-0.4977977,-0.6065478,-0.1087501
41,0.2952894,0.28590605,"('unforgiving', 'forgiving')",0.060103796,-0.02090647,-0.009978678,-0.11133859,0.1151382,0.0512203,-0.0639179
42,0.62175035,0.7853904,"('unreliable', 'reliable')",-0.15315951,-0.049858846,-3.3787613,-3.3904924,-0.9700569,-0.884987,0.0850699
43,0.55526274,0.6399681,"('irresponsible', 'responsible')",0.19116725,0.18047547,-0.056526557,0.07096202,0.2299678,0.2971352,0.0671674
44,0.34808773,0.4908324,"('prejudiced', 'unprejudiced')",-0.6790795,-0.507063,-1.2729051,-1.2722794,-0.5346323,-0.4295033,0.105129
45,-0.3902798,-0.39007747,"('incompetent', 'competent')",0.28476807,0.1600758,-0.14301983,-0.17035843,-0.0828439,-0.1334534,-0.0506095
46,0.917336,0.8523548,"('uncompetitive', 'competitive')",0.18232362,0.08197922,-1.2276751,-1.2176945,-0.0426718,-0.0944535,-0.0517817
47,0.17629609,0.21425408,"('stupid', 'smart')",0.71114117,0.6894449,5.863909,6.122466,2.2504487,2.342055,0.0916063
48,0.124450676,0.11642042,"('unintelligent', 'intelligent')",0.8361328,0.7223198,0.41014436,0.48140937,0.4569093,0.4400499,-0.0168594
49,-0.9080344,-0.7018956,"('unable', 'able')",-0.1973744,-0.035115108,-0.3850283,-0.23350632,-0.4968123,-0.3235057,0.1733066
50,-0.6337149,-0.523513,"('clumsy', 'skillful')",0.13206981,0.19246013,0.16192085,0.10281799,-0.1132414,-0.0760783,0.0371631
51,0.14229235,-0.017404445,"('uneducated', 'educated')",-0.08158974,-0.22964126,-0.4381978,-0.4412059,-0.1258317,-0.2294172,-0.1035855
52,-0.52397716,-0.69529605,"('irrational', 'rational')",0.27553824,0.013286633,0.7366635,0.5929841,0.1627415,-0.0296751,-0.1924166
53,-0.89695036,-0.9244943,"('uncreative', 'creative')",-0.61496586,-0.7432217,0.61061126,0.48753053,-0.300435,-0.3933952,-0.0929602
54,-0.52027357,-0.5525956,"('incapable', 'capable')",0.53080225,0.4658567,0.73974967,0.85229605,0.2500928,0.2551857,0.0050929
55,0.6543987,0.65917206,"('incompetent', 'clever')",0.41072255,0.27901852,-0.100300185,-0.048944492,0.321607,0.2964154,-0.0251916
56,1.168473,1.114945,"('impractical', 'practical')",0.99334216,0.90746176,-0.9555676,-0.8702848,0.4020825,0.3840407,-0.0180418
57,-0.78719515,-0.86047876,"('unimaginative', 'imaginative')",-0.6223897,-0.7778464,-3.3813217,-3.485758,-1.5969688,-1.7080278,-0.111059
58,-0.4693644,-0.4741969,"('undiscriminating', 'discriminating')",-0.39457992,-0.5162453,0.1304644,0.038342923,-0.2444933,-0.3173664,-0.0728731
59,-0.38157406,-0.3901857,"('foolish', 'wise')",1.0491158,1.0717134,0.5120304,0.52557606,0.3931907,0.4023679,0.0091772
60,1.5586307,1.5935881,"('inefficient', 'efficient')",1.2493005,1.232698,-0.55085695,-0.31070432,0.7523581,0.8385273,0.0861692
61,0.20135145,0.05958207,"('illogical', 'logical')",0.9399386,0.63714784,0.61373574,0.5063208,0.5850086,0.4010169,-0.1839917
62,1.2784342,1.384158,"('incompetent', 'brilliant')",1.2824684,1.3621113,0.07755033,0.27739745,0.8794843,1.0078889,0.1284046
63,0.27994868,0.28019184,"('unperceptive', 'insightful')",0.7698276,0.7562116,0.1343361,0.18739974,0.3947041,0.4079344,0.0132303
64,0.3628366,0.36214346,"('shy', 'confident')",0.46607104,0.3718009,-6.716542,-6.9091115,-1.9625448,-2.058389,-0.0958442
65,0.5213651,0.41433817,"('insecure', 'secure')",0.58891284,0.4833832,-0.5456808,-0.4305379,0.188199,0.1557278,-0.0324712
66,-0.6173005,-0.61904496,"('inactive', 'active')",-0.42977628,-0.39386278,0.6213343,0.6266775,-0.1419142,-0.1287434,0.0131708
67,1.1636571,1.1578207,"('doubtful', 'determined')",0.2750016,0.1782369,-0.5252727,-0.52727276,0.304462,0.269595,-0.034867
68,0.32061243,0.23089333,"('dependent', 'independent')",0.07319036,0.074212536,-1.0405698,-0.99157697,-0.215589,-0.2288237,-0.0132347
