,netflix_male,netflix_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.6797558,0.51915354,"('unsociable', 'sociable')",-0.3944804,-0.6076788,0.1426377,-0.0442626,-0.1869003
1,1.4374646,1.325746,"('unfriendly', 'friendly')",1.906705,1.7950951,1.6720848,1.5604205,-0.1116643
2,-0.312516,-0.39874873,"('unlikable', 'likable')",0.57638454,0.5670565,0.1319343,0.0841539,-0.0477804
3,-0.2032778,-0.124818414,"('repellent', 'pleasant')",0.10285508,0.1586028,-0.0502114,0.0168922,0.0671036
4,-0.8867536,-1.0236597,"('disliked', 'liked')",-6.221189,-6.264568,-3.5539713,-3.6441138,-0.0901425
5,0.6364938,0.5577009,"('distant', 'outgoing')",-0.1686663,-0.10519373,0.2339137,0.2262536,-0.0076601
6,0.44649804,0.36375168,"('distant', 'open')",0.11760553,0.18239933,0.2820518,0.2730755,-0.0089763
7,0.5010888,0.5659078,"('insensitive', 'sensitive')",0.5554267,0.57589924,0.5282577,0.5709035,0.0426458
8,0.12659536,0.082441315,"('unaffectionate', 'affectionate')",0.61536515,0.587461,0.3709803,0.3349512,-0.0360291
9,1.5201759,1.4870721,"('unaffectionate', 'caring')",0.9036816,0.87464607,1.2119287,1.1808591,-0.0310696
10,-0.06324217,-0.108948626,"('unsympathetic', 'sympathetic')",-0.7691527,-0.83673733,-0.4161974,-0.472843,-0.0566456
11,-0.11801445,-0.060020443,"('unhelpful', 'helpful')",1.819554,1.8264534,0.8507698,0.8832165,0.0324467
12,1.166822,1.2352648,"('unsupportive', 'supportive')",-1.6937516,-1.702567,-0.2634648,-0.2336511,0.0298137
13,0.0432782,-0.062677,"('impolite', 'polite')",-0.5324655,-0.6111092,-0.2445937,-0.3368931,-0.0922994
14,0.001214616,-0.07738982,"('antisocial', 'social')",-0.64065087,-0.73640156,-0.3197181,-0.4068957,-0.0871776
15,1.0768417,1.0648412,"('boring', 'funny')",0.6178875,0.61523557,0.8473646,0.8400384,-0.0073262
16,-0.41595325,-0.44997376,"('unpopular', 'popular')",0.28214985,0.3526962,-0.0669017,-0.0486388,0.0182629
17,-0.4999787,-0.4866365,"('nasty', 'nice')",-0.4895912,-0.42843157,-0.494785,-0.457534,0.037251
18,-0.33166358,-0.49340737,"('disagreeable', 'welcoming')",-0.26461467,-0.28373328,-0.2981391,-0.3885703,-0.0904312
