,teco_male,teco_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.7958615,-1.9355321,"('unsociable', 'sociable')",0.45866895,0.32491478,-0.6509701,-0.80006695,-0.6627209,-0.8035614,-0.1408405
1,-1.1763022,-1.2621845,"('unfriendly', 'friendly')",0.2836532,0.11031373,1.5975323,1.493447,0.2349611,0.1138587,-0.1211024
2,0.85209596,0.8988886,"('unlikable', 'likable')",1.3302654,1.2943964,0.8706479,0.94766116,1.0176698,1.046982,0.0293122
3,-0.4068997,-0.33430272,"('repellent', 'pleasant')",0.13295451,0.18710588,0.1986804,0.1748845,-0.0250883,0.0092292,0.0343175
4,0.7161855,0.64817476,"('disliked', 'liked')",0.37940344,0.21759795,-5.705581,-5.7806478,-1.536664,-1.6382917,-0.1016277
5,-0.59063643,-0.6092016,"('distant', 'outgoing')",-0.3868516,-0.41331604,-0.34941998,-0.32885128,-0.4423027,-0.4504563,-0.0081536
6,-1.2280042,-1.2210283,"('distant', 'open')",-1.0284685,-1.1183008,-0.060874525,-0.0704584,-0.772449,-0.8032626,-0.0308136
7,-0.78598386,-0.8152402,"('insensitive', 'sensitive')",0.98349583,1.0001954,0.4659996,0.4485087,0.2211705,0.2111546,-0.0100159
8,-1.3288661,-1.3473481,"('unaffectionate', 'affectionate')",-1.0512861,-1.1519768,0.33586064,0.28749034,-0.6814305,-0.7372781,-0.0558476
9,-1.0585289,-1.1002886,"('unaffectionate', 'caring')",0.10016609,0.01262809,0.72463506,0.691892,-0.0779093,-0.1319228,-0.0540135
10,-1.6211532,-1.6330136,"('unsympathetic', 'sympathetic')",-0.08036147,-0.13218248,-0.6805445,-0.74447024,-0.7940197,-0.8365555,-0.0425358
11,-0.67787343,-0.6522975,"('unhelpful', 'helpful')",0.6592891,0.7003361,1.6696854,1.68587,0.550367,0.5779696,0.0276026
12,-0.26918378,-0.19110899,"('unsupportive', 'supportive')",0.7332854,0.78029406,-1.8670597,-1.8448803,-0.4676527,-0.4185651,0.0490876
13,-0.73558134,-0.79616827,"('impolite', 'polite')",0.43741047,0.5155825,-0.50666714,-0.5603541,-0.2682793,-0.2803133,-0.012034
14,-0.8535382,-0.85785806,"('antisocial', 'social')",1.2741716,1.2756238,-0.5813297,-0.6839092,-0.0535654,-0.0887145,-0.0351491
15,0.32237202,0.20063125,"('boring', 'funny')",-0.10380353,-0.1681694,0.56948805,0.52744144,0.2626855,0.1866344,-0.0760511
16,-0.06740333,-0.102468,"('unpopular', 'popular')",-0.5685577,-0.6790179,0.5188442,0.49221778,-0.0390389,-0.0964227,-0.0573838
17,-0.46652636,-0.44961053,"('nasty', 'nice')",-0.94394684,-0.86872894,-0.34389085,-0.30487987,-0.584788,-0.5410731,0.0437149
18,-0.6923454,-0.6756667,"('disagreeable', 'welcoming')",-0.89560103,-0.9605605,-0.54336643,-0.5860274,-0.7104376,-0.7407515,-0.0303139
19,-1.0231512,-1.0272375,"('inhospitable', 'hospitable')",-1.1587102,-1.2104013,-0.08098967,0.0064810105,-0.7542837,-0.7437193,0.0105644
20,-1.0518057,-1.024491,"('rough', 'thoughtful')",0.07596818,0.096918166,0.8392839,0.7633566,-0.0455179,-0.0547387,-0.0092208
21,-0.25350514,-0.32824352,"('immoral', 'moral')",1.7896049,1.731275,-0.35146493,-0.35550886,0.3948783,0.3491742,-0.0457041
22,-0.4267198,-0.4338588,"('untrustworthy', 'trustworthy')",-0.5117986,-0.6359954,-0.9048725,-0.9768175,-0.6144636,-0.682224,-0.0677604
23,-1.5324342,-1.5997686,"('insincere', 'sincere')",0.38390422,0.32756704,5.3278637,5.221712,1.3931112,1.3165035,-0.0766077
24,0.018886942,-0.030150987,"('dishonest', 'honest')",0.81318134,0.76526123,0.6498901,0.5972475,0.4939861,0.4441192,-0.0498669
25,-0.70962894,-0.7258396,"('egoistic', 'altruistic')",0.31515598,0.22007391,1.4558738,1.4241219,0.3538003,0.3061187,-0.0476816
26,-0.63300085,-0.6636081,"('hardhearted', 'benevolent')",0.3594373,0.30096227,1.5437487,1.4949833,0.4233951,0.3774459,-0.0459492
27,-1.0207043,-0.9352159,"('hardhearted', 'softhearted')",0.17422298,0.23153992,1.2040172,1.1248274,0.1191786,0.1403838,0.0212052
28,-0.9527421,-1.1379174,"('disloyal', 'loyal')",0.18203862,-0.043707844,0.9416296,0.8088261,0.0569754,-0.1242664,-0.1812418
29,0.23811288,0.15442386,"('unfair', 'fair')",-0.47871086,-0.5249762,-0.44044942,-0.54139274,-0.2270158,-0.3039817,-0.0769659
30,-0.0066799,-0.055096585,"('intolerant', 'tolerant')",1.5179548,1.4643663,1.4085884,1.309543,0.9732877,0.9062709,-0.0670168
31,-0.053803742,0.083357036,"('evil', 'good')",-1.6695884,-1.7348746,-1.1299419,-1.1320245,-0.9511114,-0.9278474,0.023264
32,-0.6510713,-0.7478057,"('unkind', 'kind')",0.5363014,0.50285006,0.7962267,0.6865169,0.2271522,0.1471871,-0.0799651
33,0.6379495,0.5611231,"('wrong', 'right')",0.5569398,0.4528101,-0.6394645,-0.68274367,0.1851416,0.1103965,-0.0747451
34,-0.6247959,-0.50545514,"('mean', 'honorable')",0.42066664,0.44203264,5.8169556,5.9072094,1.8709421,1.9479289,0.0769868
35,0.39892632,0.31821695,"('corrupt', 'incorrupt')",-1.2877579,-1.4171138,0.027763437,-0.07304469,-0.2870227,-0.3906472,-0.1036245
36,0.025186613,-0.08646242,"('hostile', 'amicable')",-1.304129,-1.5806826,0.3041951,0.10908144,-0.3249157,-0.5193545,-0.1944388
37,-0.8218508,-0.88347924,"('fake', 'genuine')",0.24310037,0.21426564,0.046337787,0.046600617,-0.1774709,-0.2075377,-0.0300668
38,-0.55069566,-0.54798734,"('untruthful', 'truthful')",-0.00022723153,-0.08214985,-0.019537136,-0.0025638025,-0.1901533,-0.2109003,-0.020747
