,abiomed_male,abiomed_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.8128153,-0.8302043,"('unsociable', 'sociable')",-0.11033596,-0.1900005,-0.4615756,-0.5101024,-0.0485268
1,-1.9779956,-2.0387938,"('unfriendly', 'friendly')",1.8932153,1.7852782,-0.0423902,-0.1267578,-0.0843676
2,0.22612536,0.2661719,"('unlikable', 'likable')",0.30144125,0.3667155,0.2637833,0.3164437,0.0526604
3,-0.63425833,-0.4924021,"('repellent', 'pleasant')",-0.2114446,-0.102399275,-0.4228515,-0.2974007,0.1254508
4,-0.4081869,-0.4219048,"('disliked', 'liked')",-6.4326124,-6.6187873,-3.4203997,-3.5203462,-0.0999465
5,-1.1114182,-1.1067765,"('distant', 'outgoing')",-0.22109811,-0.31951037,-0.6662582,-0.7131434,-0.0468852
6,-1.381786,-1.3866733,"('distant', 'open')",0.34394932,0.21644533,-0.5189183,-0.585114,-0.0661957
7,-0.52248377,-0.4044265,"('insensitive', 'sensitive')",0.24251975,0.36062986,-0.139982,-0.0218983,0.1180837
8,-0.95666337,-1.0527364,"('unaffectionate', 'affectionate')",0.9246286,0.7981653,-0.0160174,-0.1272855,-0.1112681
9,-1.4979669,-1.5416467,"('unaffectionate', 'caring')",0.9164238,0.8969854,-0.2907715,-0.3223307,-0.0315592
10,-1.2255058,-1.1520268,"('unsympathetic', 'sympathetic')",-0.5753785,-0.5236944,-0.9004421,-0.8378606,0.0625815
11,-0.14782795,-0.07826387,"('unhelpful', 'helpful')",1.3070425,1.4517863,0.5796072,0.6867612,0.107154
12,-0.43896538,-0.27873486,"('unsupportive', 'supportive')",-1.9688516,-1.913293,-1.2039084,-1.0960139,0.1078945
13,-0.5700098,-0.5336339,"('impolite', 'polite')",-0.81553036,-0.7315484,-0.6927701,-0.6325911,0.060179
14,0.24914539,0.2757863,"('antisocial', 'social')",-0.22943161,-0.2094995,0.0098569,0.0331434,0.0232865
15,0.5086156,0.42757288,"('boring', 'funny')",0.7095944,0.6652874,0.609105,0.5464301,-0.0626749
16,-0.33847547,-0.38285056,"('unpopular', 'popular')",0.45032126,0.42618304,0.0559229,0.0216662,-0.0342567
17,-0.5358763,-0.47912216,"('nasty', 'nice')",-0.4516643,-0.43934396,-0.4937703,-0.459233,0.0345373
18,-0.30688116,-0.28849903,"('disagreeable', 'welcoming')",-0.225948,-0.28385413,-0.2664146,-0.2861766,-0.019762
19,-1.4145981,-1.3467803,"('inhospitable', 'hospitable')",-0.23368642,-0.22772944,-0.8241423,-0.7872549,0.0368874
20,-0.08572319,-0.0605406,"('rough', 'thoughtful')",1.3169992,1.2974029,0.615638,0.6184312,0.0027932
21,0.004375586,0.0348323,"('immoral', 'moral')",-0.6393526,-0.57526785,-0.3174885,-0.2702178,0.0472707
22,-0.32817847,-0.25082013,"('untrustworthy', 'trustworthy')",-0.83195746,-0.84771967,-0.580068,-0.5492699,0.0307981
23,-0.72434217,-0.71358436,"('insincere', 'sincere')",5.2524505,5.3116536,2.2640541,2.2990346,0.0349805
24,-0.44069102,-0.434855,"('dishonest', 'honest')",0.3299281,0.3265411,-0.0553815,-0.054157,0.0012245
25,-0.6025521,-0.6398877,"('egoistic', 'altruistic')",1.6497016,1.5803083,0.5235747,0.4702103,-0.0533644
26,0.055323377,0.024692755,"('hardhearted', 'benevolent')",1.9189618,1.9211956,0.9871426,0.9729442,-0.0141984
27,-0.40012336,-0.3836182,"('hardhearted', 'softhearted')",1.3107966,1.1994525,0.4553366,0.4079171,-0.0474195
28,-0.29836524,-0.4138377,"('disloyal', 'loyal')",0.7195135,0.62206835,0.2105741,0.1041153,-0.1064588
29,-0.6462294,-0.6587677,"('unfair', 'fair')",-0.5118263,-0.675079,-0.5790278,-0.6669233,-0.0878955
30,0.62485814,0.59648544,"('intolerant', 'tolerant')",1.4905248,1.5123974,1.0576915,1.0544415,-0.00325
31,-1.069479,-0.99514747,"('evil', 'good')",-0.6836882,-0.8371316,-0.8765836,-0.9161395,-0.0395559
32,-0.08659723,-0.109406285,"('unkind', 'kind')",0.70216393,0.6286835,0.3077834,0.2596386,-0.0481448
33,-0.14355049,-0.19708446,"('wrong', 'right')",-0.47007588,-0.54231274,-0.3068132,-0.3696986,-0.0628854
34,-0.068164565,0.08043642,"('mean', 'honorable')",5.8303456,6.0035024,2.8810906,3.0419693,0.1608787
35,-0.30298522,-0.42662323,"('corrupt', 'incorrupt')",0.23291072,-0.0033453759,-0.0350372,-0.2149843,-0.1799471
36,-1.1334027,-1.2190386,"('hostile', 'amicable')",0.5068215,0.26057976,-0.3132906,-0.4792294,-0.1659388
37,0.2685444,0.3073728,"('fake', 'genuine')",0.28194693,0.29626778,0.2752457,0.3018203,0.0265746
38,-1.0370513,-1.0220069,"('untruthful', 'truthful')",-0.5323647,-0.49171776,-0.784708,-0.7568623,0.0278457
39,1.0096996,1.0364382,"('exploitative', 'cooperative')",0.24212095,0.270317,0.6259103,0.6533776,0.0274673
40,0.29585308,0.29575965,"('stingy', 'generous')",-1.4706035,-1.5929031,-0.5873752,-0.6485717,-0.0611965
41,-0.024239235,0.044550445,"('unforgiving', 'forgiving')",-0.061006628,-0.10863642,-0.0426229,-0.032043,0.0105799
42,0.5552038,0.6737297,"('unreliable', 'reliable')",-3.275489,-3.1984224,-1.3601427,-1.2623464,0.0977963
43,-0.13448167,-0.021675292,"('irresponsible', 'responsible')",0.4500972,0.5055557,0.1578078,0.2419402,0.0841324
44,0.6834372,0.67177415,"('prejudiced', 'unprejudiced')",-1.1198523,-1.1402255,-0.2182075,-0.2342257,-0.0160182
45,-0.6594092,-0.5081517,"('incompetent', 'competent')",-0.3617681,-0.34847325,-0.5105886,-0.4283125,0.0822761
46,-0.6931663,-0.5863901,"('uncompetitive', 'competitive')",-0.7716047,-0.71057874,-0.7323855,-0.6484844,0.0839011
47,0.0854282,0.1651824,"('stupid', 'smart')",5.5011244,5.661361,2.7932763,2.9132719,0.1199956
48,0.1384415,0.13823356,"('unintelligent', 'intelligent')",0.78223085,0.86949015,0.4603362,0.5038618,0.0435256
49,0.059525453,0.15079035,"('unable', 'able')",-0.13357818,-0.045901783,-0.0370264,0.0524443,0.0894707
50,0.46562552,0.4439979,"('clumsy', 'skillful')",0.21746847,0.1646199,0.341547,0.3043089,-0.0372381
51,-0.538846,-0.6509278,"('uneducated', 'educated')",0.09838021,0.06730101,-0.2202329,-0.2918134,-0.0715805
52,-0.10865138,-0.3370267,"('irrational', 'rational')",0.6281209,0.4146344,0.2597347,0.0388039,-0.2209308
53,-1.7366956,-1.7292204,"('uncreative', 'creative')",0.7377334,0.7305699,-0.4994811,-0.4993252,0.0001559
54,-0.6020067,-0.6857157,"('incapable', 'capable')",1.1272329,1.1406801,0.2626131,0.2274822,-0.0351309
55,0.2069223,0.26623482,"('incompetent', 'clever')",0.07329525,0.14136846,0.1401088,0.2038016,0.0636928
56,0.5376405,0.6227473,"('impractical', 'practical')",-0.20210436,-0.1353318,0.1677681,0.2437077,0.0759396
57,-0.5457382,-0.4648629,"('unimaginative', 'imaginative')",-2.1594226,-2.1356902,-1.3525804,-1.3002765,0.0523039
58,-0.6965878,-0.69978356,"('undiscriminating', 'discriminating')",0.19144848,0.1347082,-0.2525697,-0.2825377,-0.029968
59,0.3448697,0.31894678,"('foolish', 'wise')",0.50348645,0.44261175,0.4241781,0.3807793,-0.0433988
