,novel_male,novel_female,tuple,average_male,average_female,female-male
0,0.045064762,0.032207042,"('unsociable', 'sociable')",0.0450648,0.032207,-0.0128578
1,1.0487427,0.90191066,"('unfriendly', 'friendly')",1.0487427,0.9019107,-0.146832
2,0.14118882,0.2709326,"('unlikable', 'likable')",0.1411888,0.2709326,0.1297438
3,0.8820595,0.9651709,"('repellent', 'pleasant')",0.8820595,0.9651709,0.0831114
4,-6.950549,-7.1459146,"('disliked', 'liked')",-6.9505491,-7.1459146,-0.1953655
5,-0.3990798,-0.4817732,"('distant', 'outgoing')",-0.3990798,-0.4817732,-0.0826934
6,0.070923075,-0.07853509,"('distant', 'open')",0.0709231,-0.0785351,-0.1494582
7,1.1107751,1.1771222,"('insensitive', 'sensitive')",1.1107751,1.1771222,0.0663471
8,0.9300387,0.8170435,"('unaffectionate', 'affectionate')",0.9300387,0.8170435,-0.1129952
9,1.3656371,1.35154,"('unaffectionate', 'caring')",1.3656371,1.35154,-0.0140971
10,0.88667023,1.0121219,"('unsympathetic', 'sympathetic')",0.8866702,1.0121219,0.1254517
11,1.4744331,1.5507579,"('unhelpful', 'helpful')",1.4744331,1.5507579,0.0763248
12,-1.3388196,-1.3210545,"('unsupportive', 'supportive')",-1.3388196,-1.3210545,0.0177651
13,-0.08476691,0.062013708,"('impolite', 'polite')",-0.0847669,0.0620137,0.1467806
14,0.38049465,0.41808143,"('antisocial', 'social')",0.3804947,0.4180814,0.0375867
15,0.7776079,0.69938093,"('boring', 'funny')",0.7776079,0.6993809,-0.078227
16,-0.5868786,-0.59859335,"('unpopular', 'popular')",-0.5868786,-0.5985934,-0.0117148
17,0.079538606,0.101630226,"('nasty', 'nice')",0.0795386,0.1016302,0.0220916
18,-0.42719156,-0.4166179,"('disagreeable', 'welcoming')",-0.4271916,-0.4166179,0.0105737
19,-0.580962,-0.5552807,"('inhospitable', 'hospitable')",-0.580962,-0.5552807,0.0256813
20,0.65740323,0.5373543,"('rough', 'thoughtful')",0.6574032,0.5373543,-0.1200489
21,-0.101903975,0.15166861,"('immoral', 'moral')",-0.101904,0.1516686,0.2535726
22,-0.22066753,-0.1806913,"('untrustworthy', 'trustworthy')",-0.2206675,-0.1806913,0.0399762
23,6.0012,6.138008,"('insincere', 'sincere')",6.0012002,6.1380081,0.1368079
24,1.3620381,1.3162497,"('dishonest', 'honest')",1.3620381,1.3162497,-0.0457884
25,0.84154636,0.7626815,"('egoistic', 'altruistic')",0.8415464,0.7626815,-0.0788649
26,1.2118821,1.0419544,"('hardhearted', 'benevolent')",1.2118821,1.0419544,-0.1699277
27,1.6010822,1.4007607,"('hardhearted', 'softhearted')",1.6010822,1.4007607,-0.2003215
28,1.1550585,1.0340697,"('disloyal', 'loyal')",1.1550585,1.0340697,-0.1209888
29,-0.11477252,-0.29165506,"('unfair', 'fair')",-0.1147725,-0.2916551,-0.1768826
30,0.7687389,0.86099553,"('intolerant', 'tolerant')",0.7687389,0.8609955,0.0922566
31,-0.8611867,-1.061953,"('evil', 'good')",-0.8611867,-1.0619529,-0.2007662
32,1.1643414,1.1040254,"('unkind', 'kind')",1.1643414,1.1040254,-0.060316
33,-0.21217167,-0.2666646,"('wrong', 'right')",-0.2121717,-0.2666646,-0.0544929
34,3.9873884,4.1966724,"('mean', 'honorable')",3.9873884,4.1966724,0.209284
35,-0.8696541,-1.1607499,"('corrupt', 'incorrupt')",-0.8696541,-1.1607499,-0.2910958
36,-0.6934783,-0.90323764,"('hostile', 'amicable')",-0.6934783,-0.9032376,-0.2097593
37,0.9798065,0.9175305,"('fake', 'genuine')",0.9798065,0.9175305,-0.062276
38,-0.39373216,-0.35075676,"('untruthful', 'truthful')",-0.3937322,-0.3507568,0.0429754
39,0.4415063,0.49256414,"('exploitative', 'cooperative')",0.4415063,0.4925641,0.0510578
40,-0.9914989,-1.1732477,"('stingy', 'generous')",-0.9914989,-1.1732477,-0.1817488
41,0.62180126,0.5273956,"('unforgiving', 'forgiving')",0.6218013,0.5273956,-0.0944057
42,-2.103023,-2.120795,"('unreliable', 'reliable')",-2.1030231,-2.120795,-0.0177719
43,0.9731197,1.1006253,"('irresponsible', 'responsible')",0.9731197,1.1006253,0.1275056
44,-1.2652156,-1.2813193,"('prejudiced', 'unprejudiced')",-1.2652156,-1.2813193,-0.0161037
45,0.37904486,0.25221163,"('incompetent', 'competent')",0.3790449,0.2522116,-0.1268333
46,-0.8535217,-0.8180357,"('uncompetitive', 'competitive')",-0.8535217,-0.8180357,0.035486
47,4.345991,4.5432353,"('stupid', 'smart')",4.3459911,4.5432353,0.1972442
48,0.2975848,0.34753367,"('unintelligent', 'intelligent')",0.2975848,0.3475337,0.0499489
49,-0.2430858,-0.1407692,"('unable', 'able')",-0.2430858,-0.1407692,0.1023166
50,-0.49670112,-0.5625662,"('clumsy', 'skillful')",-0.4967011,-0.5625662,-0.0658651
51,0.35990623,0.43614045,"('uneducated', 'educated')",0.3599062,0.4361404,0.0762342
52,0.08324461,-0.14141363,"('irrational', 'rational')",0.0832446,-0.1414136,-0.2246582
53,-0.018847616,-0.066608496,"('uncreative', 'creative')",-0.0188476,-0.0666085,-0.0477609
54,0.80423063,0.91180044,"('incapable', 'capable')",0.8042306,0.9118004,0.1075698
55,0.8724247,0.9651212,"('incompetent', 'clever')",0.8724247,0.9651212,0.0926965
56,0.32616407,0.37123245,"('impractical', 'practical')",0.3261641,0.3712325,0.0450684
57,-1.6294637,-1.7370731,"('unimaginative', 'imaginative')",-1.6294637,-1.7370731,-0.1076094
58,0.3925104,0.38863963,"('undiscriminating', 'discriminating')",0.3925104,0.3886396,-0.0038708
59,0.0018113144,-0.027629247,"('foolish', 'wise')",0.0018113,-0.0276292,-0.0294405
60,0.18387973,0.47181934,"('inefficient', 'efficient')",0.1838797,0.4718193,0.2879396
61,0.38079455,0.22615176,"('illogical', 'logical')",0.3807946,0.2261518,-0.1546428
62,0.63716483,0.8137805,"('incompetent', 'brilliant')",0.6371648,0.8137805,0.1766157
63,0.10464297,0.20973152,"('unperceptive', 'insightful')",0.104643,0.2097315,0.1050885
64,-6.059702,-5.976065,"('shy', 'confident')",-6.0597019,-5.9760652,0.0836367
65,0.21643624,0.37960973,"('insecure', 'secure')",0.2164362,0.3796097,0.1631735
