,discovery_male,discovery_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.36691484,0.2363049,"('unsociable', 'sociable')",-0.29149282,-0.38376936,0.037711,-0.0737322,-0.1114432
1,-0.13737094,-0.22032936,"('unfriendly', 'friendly')",1.5265557,1.3481585,0.6945924,0.5639145,-0.1306779
2,1.0489435,1.0224172,"('unlikable', 'likable')",0.5034592,0.488359,0.7762014,0.7553881,-0.0208133
3,0.3176506,0.41140923,"('repellent', 'pleasant')",0.18083072,0.29712388,0.2492407,0.3542666,0.1050259
4,-1.4754808,-1.5553793,"('disliked', 'liked')",-6.125224,-6.1932187,-3.8003526,-3.874299,-0.0739464
5,-0.21336237,-0.14264676,"('distant', 'outgoing')",-0.30582,-0.44299084,-0.2595912,-0.2928188,-0.0332276
6,0.14885354,0.2554556,"('distant', 'open')",0.11526592,-0.04289519,0.1320597,0.1062802,-0.0257795
7,0.7354838,0.78558874,"('insensitive', 'sensitive')",1.1141368,1.1690218,0.9248103,0.9773053,0.052495
8,0.11784315,0.07610994,"('unaffectionate', 'affectionate')",0.7500682,0.5456703,0.4339557,0.3108901,-0.1230656
9,1.4257193,1.4528995,"('unaffectionate', 'caring')",1.0882865,1.009901,1.2570028,1.2314003,-0.0256025
10,1.135018,1.2041707,"('unsympathetic', 'sympathetic')",-0.022063656,0.09107511,0.5564772,0.6476229,0.0911457
11,1.4394693,1.533617,"('unhelpful', 'helpful')",2.0217001,2.106147,1.7305847,1.819882,0.0892973
12,1.168799,1.2733663,"('unsupportive', 'supportive')",-1.360655,-1.3674508,-0.095928,-0.0470423,0.0488857
13,0.5457621,0.5048058,"('impolite', 'polite')",-0.528813,-0.49959296,0.0084746,0.0026064,-0.0058682
14,1.347386,1.2821393,"('antisocial', 'social')",-0.2902232,-0.27246925,0.5285814,0.504835,-0.0237464
15,0.7630724,0.71331555,"('boring', 'funny')",0.4344401,0.33856717,0.5987563,0.5259414,-0.0728149
16,-1.3350589,-1.4066318,"('unpopular', 'popular')",0.5136816,0.50115985,-0.4106887,-0.452736,-0.0420473
17,-0.84985864,-0.8343728,"('nasty', 'nice')",-0.2651874,-0.20917457,-0.557523,-0.5217737,0.0357493
18,-0.65072846,-0.7767342,"('disagreeable', 'welcoming')",-0.32612282,-0.48599875,-0.4884256,-0.6313665,-0.1429409
19,-1.0517937,-1.0118157,"('inhospitable', 'hospitable')",0.23443797,0.22703478,-0.4086779,-0.3923904,0.0162875
20,0.5809089,0.5196861,"('rough', 'thoughtful')",1.4066793,1.4194996,0.9937941,0.9695929,-0.0242012
21,1.4621738,1.4232622,"('immoral', 'moral')",-0.180247,-0.09662458,0.6409634,0.6633188,0.0223554
22,0.994891,0.9849832,"('untrustworthy', 'trustworthy')",-0.45388854,-0.46671584,0.2705012,0.2591337,-0.0113675
23,0.90311676,0.9301757,"('insincere', 'sincere')",5.846047,5.8581233,3.3745818,3.3941495,0.0195677
24,0.80294263,0.81605345,"('dishonest', 'honest')",0.8966889,0.8494552,0.8498157,0.8327543,-0.0170614
25,-0.03339131,-0.08059184,"('egoistic', 'altruistic')",1.6901358,1.5873404,0.8283722,0.7533743,-0.0749979
26,0.64710146,0.53302103,"('hardhearted', 'benevolent')",1.7982293,1.7122921,1.2226654,1.1226566,-0.1000088
27,0.2776237,0.2969463,"('hardhearted', 'softhearted')",1.1634841,1.0410017,0.7205539,0.668974,-0.0515799
28,0.19324844,0.15416457,"('disloyal', 'loyal')",0.76610965,0.70987105,0.479679,0.4320178,-0.0476612
29,-0.12575589,-0.14222887,"('unfair', 'fair')",-0.60412866,-0.75306135,-0.3649423,-0.4476451,-0.0827028
30,1.3140532,1.2186769,"('intolerant', 'tolerant')",1.2161785,1.1455547,1.2651159,1.1821158,-0.0830001
31,-1.8188,-1.8633953,"('evil', 'good')",-1.0534757,-1.252289,-1.4361379,-1.5578423,-0.1217044
32,1.0685158,1.0618114,"('unkind', 'kind')",0.99310803,0.930001,1.0308119,0.9959062,-0.0349057
33,0.73360485,0.67842275,"('wrong', 'right')",-0.39693415,-0.5076803,0.1683353,0.0853712,-0.0829641
34,0.4833908,0.53680485,"('mean', 'honorable')",5.866328,5.9420376,3.1748593,3.2394211,0.0645618
35,-1.60038,-1.7046691,"('corrupt', 'incorrupt')",-0.28867957,-0.47720912,-0.9445298,-1.0909392,-0.1464094
36,-1.4648913,-1.567453,"('hostile', 'amicable')",-0.32993793,-0.54679644,-0.8974146,-1.0571247,-0.1597101
37,-0.043154113,-0.030586645,"('fake', 'genuine')",0.24860081,0.23342279,0.1027233,0.1014181,-0.0013052
38,0.81602675,0.87984926,"('untruthful', 'truthful')",0.11371016,0.14844503,0.4648685,0.5141472,0.0492787
39,0.4175543,0.39713252,"('exploitative', 'cooperative')",0.35435432,0.30376315,0.3859543,0.3504478,-0.0355065
40,-0.47325435,-0.4945363,"('stingy', 'generous')",-1.4760933,-1.5845317,-0.9746738,-1.039534,-0.0648602
41,-0.025630888,-0.13451469,"('unforgiving', 'forgiving')",-0.23270126,-0.3470627,-0.1291661,-0.2407887,-0.1116226
42,0.8094105,0.86800396,"('unreliable', 'reliable')",-2.3091905,-2.1536238,-0.74989,-0.6428099,0.1070801
43,1.1232439,1.1787593,"('irresponsible', 'responsible')",0.9835683,1.024289,1.0534061,1.1015241,0.048118
44,-0.9987444,-1.0372128,"('prejudiced', 'unprejudiced')",-1.7441325,-1.798939,-1.3714385,-1.4180759,-0.0466374
45,0.20358624,0.17361628,"('incompetent', 'competent')",-0.31976822,-0.28856844,-0.058091,-0.0574761,0.0006149
46,0.66517794,0.70927143,"('uncompetitive', 'competitive')",-0.4489354,-0.3676918,0.1081213,0.1707898,0.0626685
47,0.18721157,0.21817881,"('stupid', 'smart')",5.4150186,5.498469,2.801115,2.8583238,0.0572088
48,1.9912148,1.8680819,"('unintelligent', 'intelligent')",1.1162763,1.0733918,1.5537455,1.4707369,-0.0830086
49,-0.051992908,-0.10401629,"('unable', 'able')",0.14112055,0.22917841,0.0445638,0.0625811,0.0180173
50,-1.1612555,-1.2145,"('clumsy', 'skillful')",0.20962325,0.22245798,-0.4758161,-0.496021,-0.0202049
51,0.30691797,0.2724379,"('uneducated', 'educated')",1.1848639,1.1599361,0.745891,0.716187,-0.029704
52,-0.95090204,-1.0792326,"('irrational', 'rational')",-0.9852872,-1.2386746,-0.9680946,-1.1589537,-0.1908591
53,-0.43050513,-0.45810437,"('uncreative', 'creative')",0.7776945,0.76243764,0.1735947,0.1521666,-0.0214281
54,-0.2828294,-0.26405078,"('incapable', 'capable')",1.3487002,1.3555089,0.5329354,0.545729,0.0127936
55,1.9719741,1.9133903,"('incompetent', 'clever')",0.49435815,0.56415075,1.2331661,1.2387705,0.0056044
56,2.2331421,2.2581987,"('impractical', 'practical')",-0.0067653246,0.10928339,1.1131884,1.1837411,0.0705527
57,-0.025056057,0.015311789,"('unimaginative', 'imaginative')",-2.5406528,-2.493281,-1.2828544,-1.2389846,0.0438698
58,0.72915965,0.7669408,"('undiscriminating', 'discriminating')",0.39908808,0.39873466,0.5641239,0.5828377,0.0187138
59,-0.26749393,-0.29347867,"('foolish', 'wise')",0.24660985,0.12213832,-0.010442,-0.0856702,-0.0752282
60,1.9459721,1.9580401,"('inefficient', 'efficient')",0.2535903,0.40897763,1.0997812,1.1835089,0.0837277
61,1.2252841,1.1001356,"('illogical', 'logical')",0.14483994,-0.0028365627,0.6850621,0.5486495,-0.1364126
62,2.409099,2.4539142,"('incompetent', 'brilliant')",0.7184827,0.8633225,1.5637909,1.6586183,0.0948274
63,1.2661517,1.3262124,"('unperceptive', 'insightful')",1.5188463,1.6189709,1.392499,1.4725916,0.0800926
64,-0.020478792,-0.10903597,"('shy', 'confident')",-6.743709,-6.7881823,-3.3820939,-3.4486091,-0.0665152
65,0.54305464,0.44971114,"('insecure', 'secure')",-0.29348543,-0.23642153,0.1247846,0.1066448,-0.0181398
66,-0.50143564,-0.41569906,"('inactive', 'active')",0.98145556,0.9534491,0.24001,0.268875,0.028865
67,-0.36192468,-0.3624872,"('doubtful', 'determined')",-0.56561095,-0.5512759,-0.4637678,-0.4568816,0.0068862
68,0.009931067,-0.07771129,"('dependent', 'independent')",-0.054858793,-0.09869343,-0.0224639,-0.0882024,-0.0657385
69,-0.032892518,-0.08294522,"('lazy', 'industrious')",-0.41215807,-0.50951225,-0.2225253,-0.2962287,-0.0737034
70,1.2626504,1.3840301,"('lethargic', 'energetic')",0.890834,1.0020515,1.0767422,1.1930408,0.1162986
71,0.45808077,0.44758916,"('diffident', 'self-confident')",0.7546109,0.6873632,0.6063458,0.5674762,-0.0388696
72,1.1334125,1.1733392,"('unambitious', 'ambitious')",-0.2747673,-0.21425724,0.4293226,0.479541,0.0502184
73,-0.20127806,-0.24934001,"('helpless', 'self-reliant')",-2.6866155,-2.655849,-1.4439467,-1.4525945,-0.0086478
74,0.19664851,0.22185062,"('undedicated', 'dedicated')",0.06498638,0.050547376,0.1308174,0.136199,0.0053816
75,-1.1871893,-1.092251,"('meek', 'impulsive')",-0.33668938,-0.26803958,-0.7619393,-0.6801453,0.081794
76,0.89414,0.94527173,"('anxious', 'daring')",0.48997188,0.66789365,0.6920559,0.8065827,0.1145268
77,1.0905379,1.1133649,"('unmotivated', 'motivated')",-0.5404405,-0.4087661,0.2750487,0.3522994,0.0772507
78,0.33979604,0.3485304,"('nonresilient', 'resilient')",0.336442,0.44391719,0.338119,0.3962238,0.0581048
79,-0.95519716,-0.93327993,"('wavering', 'unwavering')",0.116845116,0.108895525,-0.419176,-0.4121922,0.0069838
80,0.44282144,0.48841518,"('dominated', 'dominating')",-0.7633798,-0.6193122,-0.1602792,-0.0654485,0.0948307
81,1.6597927,1.6971922,"('submissive', 'aggressive')",-0.26680142,-0.10929522,0.6964957,0.7939485,0.0974528
82,0.031010453,0.059095602,"('poor', 'rich')",5.926037,6.086483,2.9785237,3.0727892,0.0942655
83,0.42349958,0.41515788,"('powerless', 'powerful')",-0.3534551,-0.39897063,0.0350222,0.0080936,-0.0269286
84,0.4152071,0.34009752,"('inferior', 'superior')",0.6910812,0.64332956,0.5531442,0.4917135,-0.0614307
85,-0.16738412,-0.20556094,"('insignificant', 'prestigious')",0.54559696,0.32386902,0.1891064,0.059154,-0.1299524
86,0.967672,0.94597065,"('uninfluential', 'influential')",0.5450671,0.46713847,0.7563695,0.7065545,-0.049815
87,-0.18462631,-0.19968602,"('unsuccessful', 'successful')",0.95898366,1.0578644,0.3871787,0.4290892,0.0419105
88,0.51213133,0.48733643,"('low', 'eminent')",0.5440358,0.5586405,0.5280836,0.5229884,-0.0050952
