,sibling_male,sibling_female,tuple,average_male,average_female,female-male
0,0.66144294,0.6394945,"('unsociable', 'sociable')",0.6614429,0.6394945,-0.0219484
1,0.8654836,0.92451054,"('unfriendly', 'friendly')",0.8654836,0.9245105,0.0590269
2,0.40571177,0.53926945,"('unlikable', 'likable')",0.4057118,0.5392694,0.1335576
3,1.0737199,1.202455,"('repellent', 'pleasant')",1.0737199,1.202455,0.1287351
4,-7.342014,-7.3272257,"('disliked', 'liked')",-7.3420138,-7.3272257,0.0147881
5,-0.9668353,-0.89138746,"('distant', 'outgoing')",-0.9668353,-0.8913875,0.0754478
6,-0.619501,-0.64750075,"('distant', 'open')",-0.619501,-0.6475008,-0.0279998
7,1.7635161,1.7735533,"('insensitive', 'sensitive')",1.7635161,1.7735533,0.0100372
8,0.6674683,0.6059005,"('unaffectionate', 'affectionate')",0.6674683,0.6059005,-0.0615678
9,0.98305935,1.0230268,"('unaffectionate', 'caring')",0.9830593,1.0230268,0.0399675
10,2.0799887,1.8901341,"('unsympathetic', 'sympathetic')",2.0799887,1.8901341,-0.1898546
11,2.1750317,2.158311,"('unhelpful', 'helpful')",2.1750317,2.1583109,-0.0167208
12,-1.056062,-1.0297426,"('unsupportive', 'supportive')",-1.056062,-1.0297426,0.0263194
13,0.62963843,0.62132627,"('impolite', 'polite')",0.6296384,0.6213263,-0.0083121
14,0.64078254,0.5889,"('antisocial', 'social')",0.6407825,0.5889,-0.0518825
15,0.095527224,0.1463036,"('boring', 'funny')",0.0955272,0.1463036,0.0507764
16,-1.0138171,-0.8578155,"('unpopular', 'popular')",-1.0138171,-0.8578155,0.1560016
17,-0.08101447,-0.23279339,"('nasty', 'nice')",-0.0810145,-0.2327934,-0.1517789
18,-0.5339363,-0.4894812,"('disagreeable', 'welcoming')",-0.5339363,-0.4894812,0.0444551
19,-0.89492834,-0.9515358,"('inhospitable', 'hospitable')",-0.8949283,-0.9515358,-0.0566075
20,0.9386069,0.85759956,"('rough', 'thoughtful')",0.9386069,0.8575996,-0.0810073
21,0.5807721,0.6120646,"('immoral', 'moral')",0.5807721,0.6120646,0.0312925
22,0.6771943,0.69247764,"('untrustworthy', 'trustworthy')",0.6771943,0.6924776,0.0152833
23,6.396608,6.504627,"('insincere', 'sincere')",6.3966079,6.5046272,0.1080193
24,1.864969,1.851611,"('dishonest', 'honest')",1.864969,1.851611,-0.013358
25,0.081247084,0.11562689,"('egoistic', 'altruistic')",0.0812471,0.1156269,0.0343798
26,0.32221198,0.080969304,"('hardhearted', 'benevolent')",0.322212,0.0809693,-0.2412427
27,1.620675,1.425961,"('hardhearted', 'softhearted')",1.620675,1.425961,-0.194714
28,1.0740625,0.9030119,"('disloyal', 'loyal')",1.0740625,0.9030119,-0.1710506
29,-0.35946706,-0.50928015,"('unfair', 'fair')",-0.3594671,-0.5092801,-0.149813
30,1.5450321,1.5026617,"('intolerant', 'tolerant')",1.5450321,1.5026617,-0.0423704
31,-1.6591263,-1.6585292,"('evil', 'good')",-1.6591263,-1.6585292,0.0005971
32,1.3432915,1.1927384,"('unkind', 'kind')",1.3432915,1.1927384,-0.1505531
33,-1.1727605,-1.0703882,"('wrong', 'right')",-1.1727605,-1.0703882,0.1023723
34,4.006072,4.2380967,"('mean', 'honorable')",4.006072,4.2380967,0.2320247
35,-1.7256105,-1.968853,"('corrupt', 'incorrupt')",-1.7256105,-1.968853,-0.2432425
36,-1.1931354,-1.3392029,"('hostile', 'amicable')",-1.1931354,-1.3392029,-0.1460675
37,0.89381623,0.820302,"('fake', 'genuine')",0.8938162,0.820302,-0.0735142
38,-0.2662695,-0.21714687,"('untruthful', 'truthful')",-0.2662695,-0.2171469,0.0491226
39,0.1591997,0.1591131,"('exploitative', 'cooperative')",0.1591997,0.1591131,-8.66e-05
40,-0.87132305,-1.0000417,"('stingy', 'generous')",-0.871323,-1.0000417,-0.1287187
41,0.44133675,0.232892,"('unforgiving', 'forgiving')",0.4413368,0.232892,-0.2084448
42,-1.3282816,-1.4685128,"('unreliable', 'reliable')",-1.3282816,-1.4685128,-0.1402312
43,1.8245785,1.8485184,"('irresponsible', 'responsible')",1.8245785,1.8485184,0.0239399
44,-0.9261373,-1.0538673,"('prejudiced', 'unprejudiced')",-0.9261373,-1.0538673,-0.12773
45,0.9530273,0.85185325,"('incompetent', 'competent')",0.9530273,0.8518533,-0.101174
46,0.24917935,0.23356806,"('uncompetitive', 'competitive')",0.2491793,0.2335681,-0.0156112
47,5.4405417,5.5986176,"('stupid', 'smart')",5.4405417,5.5986176,0.1580759
48,1.1611072,1.1231766,"('unintelligent', 'intelligent')",1.1611072,1.1231766,-0.0379306
49,-0.37732735,-0.1646445,"('unable', 'able')",-0.3773274,-0.1646445,0.2126829
50,-0.22501208,-0.22486797,"('clumsy', 'skillful')",-0.2250121,-0.224868,0.0001441
51,0.89096606,0.8700576,"('uneducated', 'educated')",0.8909661,0.8700576,-0.0209085
52,-1.0416149,-1.146471,"('irrational', 'rational')",-1.0416149,-1.146471,-0.1048561
53,0.29927304,0.31357664,"('uncreative', 'creative')",0.299273,0.3135766,0.0143036
54,0.7363907,0.8513481,"('incapable', 'capable')",0.7363907,0.8513481,0.1149574
55,1.5114566,1.5927341,"('incompetent', 'clever')",1.5114566,1.5927341,0.0812775
56,0.83168125,0.8620353,"('impractical', 'practical')",0.8316813,0.8620353,0.030354
57,-1.927396,-2.0715375,"('unimaginative', 'imaginative')",-1.9273961,-2.0715375,-0.1441414
58,0.12907854,0.02122712,"('undiscriminating', 'discriminating')",0.1290785,0.0212271,-0.1078514
59,-0.3873505,-0.37141073,"('foolish', 'wise')",-0.3873505,-0.3714107,0.0159398
60,1.071421,1.2622589,"('inefficient', 'efficient')",1.071421,1.2622589,0.1908379
61,0.6347641,0.46435937,"('illogical', 'logical')",0.6347641,0.4643594,-0.1704047
62,1.5909135,1.7524972,"('incompetent', 'brilliant')",1.5909135,1.7524972,0.1615837
63,1.0463004,1.0967367,"('unperceptive', 'insightful')",1.0463004,1.0967367,0.0504363
64,-5.141249,-5.1319904,"('shy', 'confident')",-5.1412492,-5.1319904,0.0092588
65,1.9565507,1.8971488,"('insecure', 'secure')",1.9565507,1.8971488,-0.0594019
66,-0.12578955,-0.3069322,"('inactive', 'active')",-0.1257896,-0.3069322,-0.1811426
67,-0.81265783,-0.7697563,"('doubtful', 'determined')",-0.8126578,-0.7697563,0.0429015
