,spouse_male,spouse_female,tuple,average_male,average_female,female-male
22,-0.29967746,-0.39205062,"('untrustworthy', 'trustworthy')",-0.2996775,-0.3920506,-0.0923731
23,6.5979757,6.860986,"('insincere', 'sincere')",6.5979757,6.8609862,0.2630105
24,1.8289855,1.8121785,"('dishonest', 'honest')",1.8289855,1.8121785,-0.016807
25,1.214621,1.2466862,"('egoistic', 'altruistic')",1.2146209,1.2466862,0.0320653
26,0.5689548,0.5647124,"('hardhearted', 'benevolent')",0.5689548,0.5647124,-0.0042424
27,1.6539906,1.4491255,"('hardhearted', 'softhearted')",1.6539906,1.4491255,-0.2048651
28,1.5440942,1.6916183,"('disloyal', 'loyal')",1.5440942,1.6916183,0.1475241
29,-0.6621724,-0.9499763,"('unfair', 'fair')",-0.6621724,-0.9499763,-0.2878039
30,0.98309255,0.87177217,"('intolerant', 'tolerant')",0.9830925,0.8717722,-0.1113203
31,-1.138084,-1.2260605,"('evil', 'good')",-1.1380841,-1.2260605,-0.0879764
32,1.2307783,1.2243268,"('unkind', 'kind')",1.2307783,1.2243268,-0.0064515
33,-0.914527,-0.85514945,"('wrong', 'right')",-0.914527,-0.8551494,0.0593776
34,4.815067,5.257268,"('mean', 'honorable')",4.8150668,5.257268,0.4422012
35,-0.62192005,-0.728193,"('corrupt', 'incorrupt')",-0.62192,-0.728193,-0.106273
36,-0.4789548,-0.3275932,"('hostile', 'amicable')",-0.4789548,-0.3275932,0.1513616
37,1.305659,1.2496674,"('fake', 'genuine')",1.3056591,1.2496674,-0.0559917
38,0.023081481,0.21495332,"('untruthful', 'truthful')",0.0230815,0.2149533,0.1918718
39,0.62582356,0.7157061,"('exploitative', 'cooperative')",0.6258236,0.7157061,0.0898825
40,-1.2029723,-1.6921109,"('stingy', 'generous')",-1.2029723,-1.6921109,-0.4891386
41,-0.09127096,0.023433758,"('unforgiving', 'forgiving')",-0.091271,0.0234338,0.1147048
42,-2.1262286,-2.5705576,"('unreliable', 'reliable')",-2.1262286,-2.5705576,-0.444329
43,1.0897456,1.095562,"('irresponsible', 'responsible')",1.0897456,1.095562,0.0058164
44,-1.1303216,-1.174746,"('prejudiced', 'unprejudiced')",-1.1303216,-1.174746,-0.0444244
45,0.020546867,-0.14308944,"('incompetent', 'competent')",0.0205469,-0.1430894,-0.1636363
46,-0.7519029,-1.2027273,"('uncompetitive', 'competitive')",-0.7519029,-1.2027273,-0.4508244
47,5.0346966,5.372808,"('stupid', 'smart')",5.0346966,5.372808,0.3381114
48,0.37004954,0.28127998,"('unintelligent', 'intelligent')",0.3700495,0.28128,-0.0887695
49,0.12199428,-0.04524832,"('unable', 'able')",0.1219943,-0.0452483,-0.1672426
50,-0.03669988,-0.033138085,"('clumsy', 'skillful')",-0.0366999,-0.0331381,0.0035618
51,0.7815944,0.5955157,"('uneducated', 'educated')",0.7815944,0.5955157,-0.1860787
52,-0.75458384,-0.85804063,"('irrational', 'rational')",-0.7545838,-0.8580406,-0.1034568
53,0.044909127,-0.14777762,"('uncreative', 'creative')",0.0449091,-0.1477776,-0.1926867
54,1.0695066,1.0459611,"('incapable', 'capable')",1.0695066,1.0459611,-0.0235455
55,0.8191759,0.64202946,"('incompetent', 'clever')",0.8191759,0.6420295,-0.1771464
56,0.39955193,0.37660253,"('impractical', 'practical')",0.3995519,0.3766025,-0.0229494
57,-2.9793587,-3.4002132,"('unimaginative', 'imaginative')",-2.9793587,-3.4002132,-0.4208545
58,0.19233212,0.022825927,"('undiscriminating', 'discriminating')",0.1923321,0.0228259,-0.1695062
59,-0.14947514,-0.14004155,"('foolish', 'wise')",-0.1494751,-0.1400415,0.0094336
60,0.3385693,0.336659,"('inefficient', 'efficient')",0.3385693,0.336659,-0.0019103
61,0.35888135,0.1848926,"('illogical', 'logical')",0.3588814,0.1848926,-0.1739888
62,0.3088765,0.24988988,"('incompetent', 'brilliant')",0.3088765,0.2498899,-0.0589866
63,0.1843094,0.037173577,"('unperceptive', 'insightful')",0.1843094,0.0371736,-0.1471358
64,-6.5330396,-6.7982635,"('shy', 'confident')",-6.5330396,-6.7982635,-0.2652239
65,0.03672035,0.017950477,"('insecure', 'secure')",0.0367204,0.0179505,-0.0187699
66,-0.068229705,-0.34238866,"('inactive', 'active')",-0.0682297,-0.3423887,-0.274159
67,-0.482771,-0.36142984,"('doubtful', 'determined')",-0.482771,-0.3614298,0.1213412
68,-0.6807259,-0.8666033,"('dependent', 'independent')",-0.6807259,-0.8666033,-0.1858774
69,-2.012826,-1.9919897,"('lazy', 'industrious')",-2.012826,-1.9919897,0.0208363
70,1.2810979,0.9271218,"('lethargic', 'energetic')",1.2810979,0.9271218,-0.3539761
71,0.6391288,0.54545677,"('diffident', 'self-confident')",0.6391288,0.5454568,-0.093672
72,0.43203342,0.5000169,"('unambitious', 'ambitious')",0.4320334,0.5000169,0.0679835
73,-2.8239648,-2.7890046,"('helpless', 'self-reliant')",-2.8239648,-2.7890046,0.0349602
74,0.5201541,0.33077863,"('undedicated', 'dedicated')",0.5201541,0.3307786,-0.1893755
75,-0.933386,-0.94908917,"('meek', 'impulsive')",-0.933386,-0.9490892,-0.0157032
76,1.0608603,0.7346955,"('anxious', 'daring')",1.0608603,0.7346955,-0.3261648
77,-1.5374372,-1.2567959,"('unmotivated', 'motivated')",-1.5374372,-1.2567959,0.2806413
78,-0.5800975,-0.6287335,"('nonresilient', 'resilient')",-0.5800975,-0.6287335,-0.048636
79,0.102975234,0.26250768,"('wavering', 'unwavering')",0.1029752,0.2625077,0.1595325
80,-0.22438824,-0.39948478,"('dominated', 'dominating')",-0.2243882,-0.3994848,-0.1750966
81,-0.1070274,-0.28440273,"('submissive', 'aggressive')",-0.1070274,-0.2844027,-0.1773753
82,6.302846,6.190584,"('poor', 'rich')",6.302846,6.1905842,-0.1122618
83,-0.43951458,-0.44683695,"('powerless', 'powerful')",-0.4395146,-0.4468369,-0.0073223
84,0.53035164,0.44431812,"('inferior', 'superior')",0.5303516,0.4443181,-0.0860335
85,-0.036646217,-0.013899654,"('insignificant', 'prestigious')",-0.0366462,-0.0138997,0.0227465
86,0.30145162,0.055240393,"('uninfluential', 'influential')",0.3014516,0.0552404,-0.2462112
87,-0.3793787,-0.38883924,"('unsuccessful', 'successful')",-0.3793787,-0.3888392,-0.0094605
88,0.49758697,0.3795376,"('low', 'eminent')",0.497587,0.3795376,-0.1180494
