,hess_male,hess_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.8430823,0.74266344,"('unsociable', 'sociable')",-0.18151414,-0.3491514,0.3307841,0.196756,-0.1340281
1,0.1054328,-0.1164661,"('unfriendly', 'friendly')",0.90373427,0.7182086,0.5045835,0.3008713,-0.2037122
2,0.9580415,0.89072436,"('unlikable', 'likable')",0.4857111,0.4066105,0.7218763,0.6486675,-0.0732088
3,-0.26357314,-0.13275838,"('repellent', 'pleasant')",0.7881447,0.7925326,0.2622858,0.3298871,0.0676013
4,-1.052913,-1.2266842,"('disliked', 'liked')",-6.6837006,-6.894713,-3.8683066,-4.0606985,-0.1923919
5,-0.89349467,-1.0691564,"('distant', 'outgoing')",-0.8378497,-0.9583803,-0.8656722,-1.0137683,-0.1480961
6,-0.8682292,-1.0035211,"('distant', 'open')",-0.7390312,-0.8605423,-0.8036302,-0.9320317,-0.1284015
7,0.78554714,0.9225546,"('insensitive', 'sensitive')",0.022435741,0.08995307,0.4039914,0.5062538,0.1022624
8,-0.071240075,-0.14524312,"('unaffectionate', 'affectionate')",0.40106964,0.33388466,0.1649148,0.0943208,-0.070594
9,0.3271297,0.2535349,"('unaffectionate', 'caring')",0.48827264,0.44387588,0.4077012,0.3487054,-0.0589958
10,0.18061134,0.25828212,"('unsympathetic', 'sympathetic')",-0.8414518,-0.7850159,-0.3304203,-0.2633669,0.0670534
11,0.16025716,0.27100223,"('unhelpful', 'helpful')",1.2011228,1.347196,0.6806899,0.8090991,0.1284092
12,0.36387265,0.43044552,"('unsupportive', 'supportive')",-2.291565,-2.3204587,-0.9638461,-0.9450065,0.0188396
13,-0.21941,-0.17144884,"('impolite', 'polite')",-1.3651321,-1.3000659,-0.792271,-0.7357574,0.0565136
14,1.7022579,1.6680304,"('antisocial', 'social')",0.20912978,0.13927278,0.9556938,0.9036516,-0.0520422
15,0.29773873,0.22177982,"('boring', 'funny')",0.004988649,-0.013188243,0.1513637,0.1042958,-0.0470679
16,-1.4122847,-1.4886109,"('unpopular', 'popular')",0.600192,0.46754932,-0.4060464,-0.5105308,-0.1044844
17,-1.9501913,-1.922179,"('nasty', 'nice')",-0.72443795,-0.6689769,-1.3373146,-1.295578,0.0417366
18,-0.9658458,-1.0472068,"('disagreeable', 'welcoming')",-0.6568278,-0.78851026,-0.8113368,-0.9178585,-0.1065217
19,-0.803701,-0.87067664,"('inhospitable', 'hospitable')",-0.6747539,-0.7137992,-0.7392274,-0.7922379,-0.0530105
20,0.7753759,0.84010845,"('rough', 'thoughtful')",1.1911545,1.159665,0.9832652,0.9998868,0.0166216
21,0.734189,0.756352,"('immoral', 'moral')",-0.1916076,-0.21221903,0.2712907,0.2720665,0.0007758
22,0.28811732,0.28262228,"('untrustworthy', 'trustworthy')",-0.8165313,-0.8979745,-0.264207,-0.3076761,-0.0434691
23,0.61711115,0.6522177,"('insincere', 'sincere')",5.3897047,5.4602776,3.003408,3.0562477,0.0528397
24,0.9332995,0.91835415,"('dishonest', 'honest')",0.1657967,0.16720363,0.5495481,0.5427789,-0.0067692
25,0.39890534,0.24326909,"('egoistic', 'altruistic')",1.0583434,0.9938107,0.7286243,0.6185399,-0.1100844
26,1.2729594,1.0939502,"('hardhearted', 'benevolent')",1.543994,1.4983925,1.4084766,1.2961713,-0.1123053
27,-0.07952117,-0.07454516,"('hardhearted', 'softhearted')",0.8250183,0.7679211,0.3727486,0.346688,-0.0260606
28,0.524917,0.41980898,"('disloyal', 'loyal')",1.0032145,0.940831,0.7640657,0.68032,-0.0837457
29,-0.59625113,-0.63913834,"('unfair', 'fair')",-0.37796462,-0.5613908,-0.4871079,-0.6002645,-0.1131566
30,1.430411,1.4784868,"('intolerant', 'tolerant')",0.6135248,0.60834116,1.0219679,1.043414,0.0214461
31,-1.8597174,-1.9495283,"('evil', 'good')",-0.7448744,-0.87807804,-1.3022959,-1.4138032,-0.1115073
32,-0.12990946,-0.2254584,"('unkind', 'kind')",0.10383106,0.0074661,-0.0130392,-0.1089962,-0.095957
33,0.16571456,0.04779584,"('wrong', 'right')",-0.61814314,-0.71286637,-0.2262143,-0.3325353,-0.106321
34,-0.36179218,-0.23672783,"('mean', 'honorable')",5.3246613,5.5593505,2.4814346,2.6613114,0.1798768
35,-1.4709859,-1.5974088,"('corrupt', 'incorrupt')",-0.30474612,-0.3885826,-0.887866,-0.9929957,-0.1051297
36,-1.2775456,-1.4638813,"('hostile', 'amicable')",-0.02976722,-0.19887578,-0.6536564,-0.8313785,-0.1777221
37,0.24150608,0.3426479,"('fake', 'genuine')",0.057894006,0.15857448,0.1497,0.2506112,0.1009112
38,-0.0720098,-0.0495287,"('untruthful', 'truthful')",-0.4568362,-0.41088203,-0.264423,-0.2302054,0.0342176
39,1.509167,1.5836453,"('exploitative', 'cooperative')",0.08616832,0.099673286,0.7976676,0.8416593,0.0439917
40,-0.24250653,-0.30875447,"('stingy', 'generous')",-1.9770297,-2.1137483,-1.1097682,-1.2112514,-0.1014832
41,0.19497965,0.20433818,"('unforgiving', 'forgiving')",0.02595764,-0.13020363,0.1104686,0.0370673,-0.0734013
42,0.30401617,0.23769794,"('unreliable', 'reliable')",-3.5767128,-3.6319308,-1.6363484,-1.6971165,-0.0607681
43,1.6012931,1.6847249,"('irresponsible', 'responsible')",0.3317266,0.36330858,0.9665098,1.0240167,0.0575069
44,-1.2532191,-1.2594553,"('prejudiced', 'unprejudiced')",-1.2529303,-1.2782079,-1.2530746,-1.2688316,-0.015757
45,-0.14346161,-0.075375624,"('incompetent', 'competent')",-0.034248527,-0.0757446,-0.0888551,-0.0755601,0.013295
46,0.59249145,0.74965847,"('uncompetitive', 'competitive')",-0.7384247,-0.73563576,-0.0729666,0.0070114,0.079978
47,0.41283992,0.5036718,"('stupid', 'smart')",4.953277,5.1807637,2.6830585,2.8422177,0.1591592
48,1.1638739,1.2644615,"('unintelligent', 'intelligent')",0.53689355,0.58568364,0.8503838,0.9250726,0.0746888
49,0.38728407,0.45471802,"('unable', 'able')",-0.2249897,-0.20213562,0.0811472,0.1262912,0.045144
50,-0.6115049,-0.6811092,"('clumsy', 'skillful')",0.15728733,0.057543576,-0.2271088,-0.3117828,-0.084674
51,0.4034408,0.41741523,"('uneducated', 'educated')",0.28840297,0.2224654,0.3459219,0.3199403,-0.0259816
52,-0.56534004,-0.73248225,"('irrational', 'rational')",0.124383494,-0.063939355,-0.2204783,-0.3982108,-0.1777325
53,-0.07120669,-0.20641497,"('uncreative', 'creative')",-0.22659688,-0.29334247,-0.1489018,-0.2498787,-0.1009769
54,-0.39651597,-0.44350687,"('incapable', 'capable')",0.48816893,0.47216004,0.0458265,0.0143266,-0.0314999
55,1.3031473,1.3964982,"('incompetent', 'clever')",0.24380358,0.24516147,0.7734755,0.8208299,0.0473544
56,1.507758,1.5396258,"('impractical', 'practical')",-0.7955324,-0.7754916,0.3561128,0.3820671,0.0259543
57,0.06982124,0.09640535,"('unimaginative', 'imaginative')",-3.4031687,-3.4096482,-1.6666737,-1.6566215,0.0100522
58,0.6732046,0.7334353,"('undiscriminating', 'discriminating')",0.30867153,0.21780503,0.4909381,0.4756202,-0.0153179
59,-0.46915546,-0.42630848,"('foolish', 'wise')",-0.08524044,-0.073773965,-0.277198,-0.2500412,0.0271568
60,1.6873224,1.8275614,"('inefficient', 'efficient')",-0.41896635,-0.2298613,0.634178,0.7988501,0.1646721
61,0.92361933,0.73234946,"('illogical', 'logical')",0.5272342,0.2885762,0.7254268,0.5104628,-0.214964
62,1.3185391,1.5000952,"('incompetent', 'brilliant')",0.196666,0.28576392,0.7576026,0.8929296,0.135327
63,0.3265835,0.45075908,"('unperceptive', 'insightful')",0.29068145,0.33333227,0.3086325,0.3920457,0.0834132
64,0.44266933,0.36318442,"('shy', 'confident')",-6.4278426,-6.5669885,-2.9925866,-3.101902,-0.1093154
65,0.68609506,0.6760646,"('insecure', 'secure')",-0.3885247,-0.3267554,0.1487852,0.1746546,0.0258694
66,-1.3309028,-1.4353269,"('inactive', 'active')",0.16558261,0.14945632,-0.5826601,-0.6429353,-0.0602752
67,-0.038408812,-0.13574132,"('doubtful', 'determined')",-0.27217543,-0.30421007,-0.1552921,-0.2199757,-0.0646836
68,-0.018833535,0.023949735,"('dependent', 'independent')",-0.62819934,-0.69306993,-0.3235164,-0.3345601,-0.0110437
69,-0.4769866,-0.62660676,"('lazy', 'industrious')",-0.43153316,-0.49983615,-0.4542599,-0.5632215,-0.1089616
70,0.8491567,0.9453193,"('lethargic', 'energetic')",0.20450875,0.2370325,0.5268327,0.5911759,0.0643432
71,0.28025228,0.21960351,"('diffident', 'self-confident')",0.27022544,0.1880408,0.2752389,0.2038222,-0.0714167
72,0.54798734,0.58900535,"('unambitious', 'ambitious')",-0.8328013,-0.7733163,-0.142407,-0.0921555,0.0502515
73,0.5353825,0.528652,"('helpless', 'self-reliant')",-2.9824767,-3.038731,-1.2235471,-1.2550396,-0.0314925
74,0.90827686,0.90334284,"('undedicated', 'dedicated')",-0.30936167,-0.4135071,0.2994576,0.2449179,-0.0545397
75,-1.0641649,-0.9997152,"('meek', 'impulsive')",-0.46708667,-0.4149707,-0.7656258,-0.707343,0.0582828
76,0.5922635,0.7664815,"('anxious', 'daring')",-0.35442388,-0.21668716,0.1189198,0.2748972,0.1559774
77,0.40155548,0.48481146,"('unmotivated', 'motivated')",-1.0974507,-1.0155667,-0.3479476,-0.2653776,0.08257
78,0.6821673,0.72781116,"('nonresilient', 'resilient')",0.21367253,0.17965478,0.4479199,0.453733,0.0058131
79,-1.4624182,-1.6136417,"('wavering', 'unwavering')",-0.5093869,-0.47439548,-0.9859025,-1.0440186,-0.0581161
80,1.0163403,1.1597247,"('dominated', 'dominating')",-0.45877832,-0.36230293,0.278781,0.3987109,0.1199299
81,1.1039548,1.1942244,"('submissive', 'aggressive')",-0.7783166,-0.5743624,0.1628191,0.309931,0.1471119
82,-0.110509425,-0.040509783,"('poor', 'rich')",5.867751,5.9450936,2.8786209,2.952292,0.0736711
83,0.86129063,0.7977229,"('powerless', 'powerful')",-0.8516827,-0.8467298,0.004804,-0.0245035,-0.0293075
84,1.0449624,1.0278467,"('inferior', 'superior')",0.99467325,0.97551036,1.0198178,1.0016785,-0.0181393
85,0.34689388,0.22781844,"('insignificant', 'prestigious')",0.12335965,0.009104427,0.2351268,0.1184614,-0.1166654
86,0.79923,0.67860734,"('uninfluential', 'influential')",-0.51521015,-0.6088996,0.1420099,0.0348539,-0.107156
87,0.31452143,0.29893866,"('unsuccessful', 'successful')",1.1695213,1.1324501,0.7420214,0.7156944,-0.026327
88,0.14372137,0.08612811,"('low', 'eminent')",-0.42831558,-0.44290373,-0.1422971,-0.1783878,-0.0360907
