,otis_male,otis_female,tuple,worldwide_male,worldwide_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.17115873,-0.30965292,"('unsociable', 'sociable')",0.49840525,0.37590715,-0.20316681,-0.36870843,0.0413599,-0.1008181,-0.142178
1,0.73041093,0.69122607,"('unfriendly', 'friendly')",-0.2403498,-0.26948085,1.5241172,1.4344624,0.6713928,0.6187359,-0.0526569
2,0.29406813,0.37343255,"('unlikable', 'likable')",0.7118642,0.78772885,0.6930521,0.73703086,0.5663281,0.6327308,0.0664027
3,-0.84538394,-0.70201224,"('repellent', 'pleasant')",-0.14249334,-0.03559086,0.54137033,0.69194704,-0.1488356,-0.0152187,0.1336169
4,0.18160522,0.12813705,"('disliked', 'liked')",-0.22094399,-0.2806508,-6.6042,-6.7129464,-2.2145128,-2.2884868,-0.073974
5,0.8715658,0.8720033,"('distant', 'outgoing')",-0.22857083,-0.23908305,-0.4218978,-0.2866326,0.0736991,0.1154292,0.0417301
6,0.46695322,0.5401146,"('distant', 'open')",-1.0921364,-1.0955348,-0.65019864,-0.52367365,-0.4251273,-0.359698,0.0654293
7,0.10362642,0.07516166,"('insensitive', 'sensitive')",-0.58456504,-0.4881696,0.08487305,0.075606175,-0.1320219,-0.1124673,0.0195546
8,0.5591604,0.55649346,"('unaffectionate', 'affectionate')",-1.3709865,-1.3502132,0.5704792,0.56990767,-0.0804489,-0.074604,0.0058449
9,1.018595,0.9911117,"('unaffectionate', 'caring')",-0.6025905,-0.5550731,1.0368161,1.1143907,0.4842735,0.5168098,0.0325363
10,-0.2784358,-0.35011315,"('unsympathetic', 'sympathetic')",-0.80712205,-0.73744386,-0.43233064,-0.54958993,-0.5059628,-0.5457156,-0.0397528
11,-0.46967793,-0.5405834,"('unhelpful', 'helpful')",0.21659845,0.28374895,1.8737161,1.8990455,0.5402122,0.5474037,0.0071915
12,0.59339225,0.63365674,"('unsupportive', 'supportive')",1.265052,1.3509551,-1.6619473,-1.6769296,0.065499,0.1025608,0.0370618
13,0.14106983,0.011763763,"('impolite', 'polite')",0.32357937,0.25207928,-0.5872272,-0.7305701,-0.0408593,-0.1555757,-0.1147164
14,-0.984035,-0.9951069,"('antisocial', 'social')",1.3436172,1.4061477,-0.17889665,-0.244533,0.0602285,0.0555026,-0.0047259
15,0.426068,0.3391717,"('boring', 'funny')",-0.49196976,-0.5501472,-0.210989,-0.16386136,-0.0922969,-0.1249456,-0.0326487
16,-0.41689575,-0.36534828,"('unpopular', 'popular')",-0.5918299,-0.5836415,0.08644773,0.09823707,-0.307426,-0.2835842,0.0238418
17,0.7882208,0.8726106,"('nasty', 'nice')",-1.6587313,-1.5612658,-0.48520496,-0.36310834,-0.4519052,-0.3505878,0.1013174
18,0.71960425,0.6840927,"('disagreeable', 'welcoming')",0.22856893,0.32564127,-0.4383116,-0.44511282,0.1699539,0.188207,0.0182531
19,0.028014593,0.041490376,"('inhospitable', 'hospitable')",-0.5734976,-0.6653573,-0.56745875,-0.52102065,-0.3709806,-0.3816292,-0.0106486
20,0.24968486,0.252132,"('rough', 'thoughtful')",0.01853586,0.08348956,0.46985438,0.4939606,0.246025,0.2765274,0.0305024
21,-0.36978456,-0.3556093,"('immoral', 'moral')",0.8099346,0.8768697,-0.91839457,-0.89615035,-0.1594148,-0.1249633,0.0344515
22,-1.1081966,-1.1489462,"('untrustworthy', 'trustworthy')",0.4357768,0.40967503,-0.9425692,-0.96011543,-0.5383297,-0.5664622,-0.0281325
23,-0.090581805,-0.10433121,"('insincere', 'sincere')",0.76538783,0.813644,5.7778893,5.7941623,2.1508985,2.1678251,0.0169266
24,0.90670204,0.88154525,"('dishonest', 'honest')",0.44687006,0.5684659,0.787207,0.7670187,0.713593,0.7390099,0.0254169
25,1.1391501,1.1895305,"('egoistic', 'altruistic')",-0.056540325,0.03983891,1.2541426,1.370262,0.7789175,0.8665438,0.0876263
26,2.3811727,2.287205,"('hardhearted', 'benevolent')",1.3936025,1.2885708,1.9299529,1.721519,1.901576,1.7657649,-0.1358111
27,1.140347,1.1716043,"('hardhearted', 'softhearted')",-0.6887141,-0.5995358,0.8420747,0.86633295,0.4312359,0.4794672,0.0482313
28,0.17346752,0.05245633,"('disloyal', 'loyal')",-0.02901487,-0.115934305,0.94829446,0.8306581,0.364249,0.2557267,-0.1085223
29,-1.7688106,-1.7580531,"('unfair', 'fair')",-0.37236282,-0.3637411,-0.33987388,-0.44273645,-0.8270157,-0.8548435,-0.0278278
30,0.046798594,0.058614627,"('intolerant', 'tolerant')",0.08319047,0.17809096,0.5236206,0.46983397,0.2178699,0.2355132,0.0176433
31,0.038116604,0.20114887,"('evil', 'good')",-0.85080624,-0.83730406,-0.8838302,-0.82870066,-0.5655066,-0.4882853,0.0772213
32,0.3789445,0.28546497,"('unkind', 'kind')",0.71048725,0.64480555,1.0561181,0.8303341,0.7151833,0.5868682,-0.1283151
33,0.6820813,0.608449,"('wrong', 'right')",0.19598633,0.14962074,-0.3634371,-0.38447803,0.1715435,0.1245306,-0.0470129
34,0.0044951513,0.15892582,"('mean', 'honorable')",0.31816852,0.44591957,5.218018,5.4960465,1.8468939,2.0336307,0.1867368
35,1.3401655,1.3232744,"('corrupt', 'incorrupt')",-0.5557303,-0.7082063,-0.39010754,-0.40104616,0.1314426,0.0713406,-0.060102
36,1.2039618,1.2025092,"('hostile', 'amicable')",-0.8866814,-1.0113682,-0.30122942,-0.3586127,0.0053504,-0.0558239,-0.0611743
37,-0.4041979,-0.43306324,"('fake', 'genuine')",-1.0305005,-0.9783165,-0.0021168333,0.047711693,-0.4789384,-0.454556,0.0243824
38,0.013193943,0.06983383,"('untruthful', 'truthful')",-0.3365719,-0.29207104,0.22172253,0.3072366,-0.0338851,0.0283331,0.0622182
39,1.6705921,1.7080842,"('exploitative', 'cooperative')",1.4407805,1.4797721,0.21646929,0.2660459,1.1092806,1.1513007,0.0420201
40,0.8412302,0.8831229,"('stingy', 'generous')",-0.088884175,0.00954381,-1.806727,-1.8403367,-0.3514603,-0.31589,0.0355703
41,0.24261671,0.28601617,"('unforgiving', 'forgiving')",-0.25062957,-0.118464194,0.13494703,0.11147078,0.0423114,0.0930076,0.0506962
42,-0.6419026,-0.63974154,"('unreliable', 'reliable')",0.31759173,0.39853066,-3.3447883,-3.3563702,-1.2230331,-1.1991937,0.0238394
43,-0.32592416,-0.32007918,"('irresponsible', 'responsible')",0.017927343,0.13871455,0.1421273,0.1370634,-0.0552898,-0.0147671,0.0405227
44,-1.6735352,-1.6829164,"('prejudiced', 'unprejudiced')",-0.22583848,-0.16545963,-1.7117835,-1.670613,-1.2037191,-1.1729964,0.0307227
45,-1.2925712,-1.2471538,"('incompetent', 'competent')",0.051767394,0.11485379,-0.28920782,-0.29064304,-0.5100039,-0.4743144,0.0356895
46,-0.783517,-0.79137653,"('uncompetitive', 'competitive')",0.43799403,0.48666686,-0.83562744,-0.9856589,-0.3937168,-0.4301229,-0.0364061
47,-1.1764413,-1.0491525,"('stupid', 'smart')",-0.32857078,-0.24457133,5.068318,5.2564926,1.1877686,1.3209229,0.1331543
48,0.2827138,0.30863488,"('unintelligent', 'intelligent')",-0.2676209,-0.21688,0.33901823,0.27536163,0.118037,0.1223722,0.0043352
49,-0.6983486,-0.6597345,"('unable', 'able')",-1.0675532,-1.0224724,-0.74097115,-0.67538977,-0.8356243,-0.7858655,0.0497588
50,-0.6913599,-0.71823937,"('clumsy', 'skillful')",0.16112602,0.011626469,0.10172106,-0.01633159,-0.1428376,-0.2409815,-0.0981439
51,-0.31994608,-0.46161577,"('uneducated', 'educated')",0.8879352,0.72618157,0.6297808,0.45187876,0.3992566,0.2388149,-0.1604417
52,-0.4479187,-0.4954509,"('irrational', 'rational')",-0.46199167,-0.56762594,0.2618994,0.24427676,-0.2160037,-0.2729334,-0.0569297
53,-0.33864167,-0.36081845,"('uncreative', 'creative')",-0.3406449,-0.3641812,0.21245727,0.15071662,-0.1556098,-0.1914277,-0.0358179
54,-0.3079077,-0.30794728,"('incapable', 'capable')",-0.53953385,-0.63465714,0.5712456,0.6003238,-0.0920653,-0.1140935,-0.0220282
55,-1.5566915,-1.560722,"('incompetent', 'clever')",-0.193362,-0.10112661,-0.038437165,-0.051414993,-0.5961636,-0.5710878,0.0250758
56,-0.088262856,-0.13112509,"('impractical', 'practical')",1.1951336,1.2354889,-0.8096086,-0.782058,0.0990874,0.1074353,0.0083479
57,-1.2857589,-1.3694695,"('unimaginative', 'imaginative')",-1.1373156,-1.1136382,-3.112367,-3.1597378,-1.8451471,-1.8809484,-0.0358013
58,0.12670201,0.17544079,"('undiscriminating', 'discriminating')",0.2631356,0.283146,0.17923164,0.1955934,0.1896898,0.2180601,0.0283703
59,-0.409687,-0.32751945,"('foolish', 'wise')",0.12598553,0.08647387,-0.09507671,-0.0015866049,-0.1262594,-0.0808774,0.045382
60,-0.75519645,-0.7398592,"('inefficient', 'efficient')",0.82822543,0.96438175,-0.25235015,-0.14402026,-0.0597737,0.0268341,0.0866078
61,0.94849586,0.8262833,"('illogical', 'logical')",0.6468797,0.57299477,0.6418526,0.48732877,0.7457427,0.6288689,-0.1168738
62,-0.7473939,-0.6471801,"('incompetent', 'brilliant')",0.82960874,0.97777677,0.34175622,0.5146448,0.1413237,0.2817472,0.1404235
63,0.03532521,0.058992725,"('unperceptive', 'insightful')",1.5516279,1.5719812,0.6308983,0.6441667,0.7392838,0.7583803,0.0190965
64,-1.8224251,-1.9240661,"('shy', 'confident')",0.7969494,0.83984417,-6.0133104,-6.0998173,-2.346262,-2.3946797,-0.0484177
65,-1.1793128,-1.2361256,"('insecure', 'secure')",0.52969635,0.52831775,-0.41708666,-0.45563966,-0.3555677,-0.3878158,-0.0322481
66,-0.14895307,-0.26235276,"('inactive', 'active')",0.60413045,0.52465487,0.46489778,0.49836513,0.3066917,0.2535557,-0.053136
