,bath_male,bath_female,tuple,&_male,&_female,body_male,body_female,works_male,works_female,inc_male,inc_female,average_male,average_female,female-male
0,0.10537523,0.06392072,"('unsociable', 'sociable')",0.3236373,0.21020879,0.34503847,0.17259935,1.2151122,1.1888933,-0.4616337,-0.58172697,0.3055059,0.210779,-0.0947269
1,1.0448942,1.1725692,"('unfriendly', 'friendly')",-0.15115854,-0.07890046,1.0340362,0.9983597,0.05239493,0.014002036,2.1935158,2.1555836,0.8347365,0.8523228,0.0175863
2,0.94234526,0.9922923,"('unlikable', 'likable')",1.348797,1.4002309,0.55371714,0.6627013,0.7655195,0.89052784,0.54224986,0.682203,0.8305257,0.9255911,0.0950654
3,-1.8969092,-1.7791097,"('repellent', 'pleasant')",-0.7004631,-0.5114584,0.15493912,0.24195759,0.37064454,0.5420183,0.19102955,0.29463133,-0.3761518,-0.2423922,0.1337596
4,0.22826497,0.1203909,"('disliked', 'liked')",0.17817038,0.121068075,0.73908323,0.7595562,-0.38862324,-0.4492106,-5.9122343,-5.9168897,-1.0310678,-1.073017,-0.0419492
5,1.0723095,1.2591594,"('distant', 'outgoing')",0.14308721,0.3155188,0.84637123,0.96756166,-1.1123245,-1.1360215,0.15029423,0.13848366,0.2199475,0.3089404,0.0889929
6,1.3140674,1.5299748,"('distant', 'open')",0.09056888,0.32453054,0.43590057,0.56683177,-1.627119,-1.6374727,0.52447957,0.5552492,0.1475795,0.2678227,0.1202432
7,0.56129956,0.6025063,"('insensitive', 'sensitive')",0.00071225315,-0.05824906,-0.36502278,-0.3542133,-0.13294503,-0.040605392,1.0161567,0.92578214,0.2160401,0.2150441,-0.000996
8,1.2823112,1.4050261,"('unaffectionate', 'affectionate')",-0.7797489,-0.6458104,-0.15763152,-0.15828691,-1.1451004,-1.1928524,1.0477136,0.9853613,0.0495088,0.0786875,0.0291787
9,1.3001367,1.4296315,"('unaffectionate', 'caring')",-0.4409334,-0.40385616,0.6558525,0.6166073,-0.31448033,-0.3227712,1.4202079,1.3702986,0.5241567,0.537982,0.0138253
10,-0.9265906,-0.95722866,"('unsympathetic', 'sympathetic')",-0.7792653,-0.93192,-0.72327435,-0.81745094,-0.09513647,-0.057535067,-0.4068877,-0.40351504,-0.5862309,-0.63353,-0.0472991
11,-0.6232389,-0.66546243,"('unhelpful', 'helpful')",-0.4218498,-0.37246358,0.31772974,0.26929772,0.5454656,0.7019239,1.9524076,1.982294,0.3541028,0.3831179,0.0290151
12,1.019106,1.201104,"('unsupportive', 'supportive')",0.47789285,0.81964934,1.3301876,1.5103346,0.43046346,0.68266886,-1.6016786,-1.5605336,0.3311943,0.5306446,0.1994503
13,-0.014652289,-0.074599154,"('impolite', 'polite')",-0.21280096,-0.2097816,0.1634118,0.1394495,0.6450616,0.69378066,-0.2982289,-0.37033373,0.0565582,0.0357031,-0.0208551
14,1.0121955,0.8786175,"('antisocial', 'social')",0.87042904,0.7394962,-0.14302635,-0.24163973,0.8794573,0.87620234,-0.60615003,-0.6842115,0.4025811,0.313693,-0.0888881
