,nxp_male,nxp_female,tuple,semiconductors_male,semiconductors_female,n_male,n_female,v_male,v_female,average_male,average_female,female-male
0,-0.5157622,-0.6708052,"('unsociable', 'sociable')",-0.0070847683,-0.10312243,0.86048996,0.688476,0.50266075,0.40614578,0.2100759,0.0801735,-0.1299024
1,-2.3460956,-2.4673245,"('unfriendly', 'friendly')",-0.37086684,-0.6472035,-1.4423217,-1.4320654,-0.25163844,-0.47800452,-1.1027306,-1.2561494,-0.1534188
2,0.77032846,0.78925896,"('unlikable', 'likable')",1.2313178,1.2356023,1.282063,1.3718247,0.7841728,0.8748133,1.0169705,1.0678749,0.0509044
3,0.35671112,0.3178359,"('repellent', 'pleasant')",-0.62036496,-0.53563637,1.341067,1.373075,0.3750786,0.6433661,0.3631229,0.4496602,0.0865373
4,0.2293953,0.21450208,"('disliked', 'liked')",0.26967585,0.2498136,0.86861914,0.93047893,-4.0193233,-3.9887848,-0.6629083,-0.6484976,0.0144107
5,-0.97952163,-0.88517964,"('distant', 'outgoing')",-0.8552676,-0.813381,-0.8338017,-0.65202576,-1.2022562,-1.1976556,-0.9677118,-0.8870605,0.0806513
6,-1.3701841,-1.2750599,"('distant', 'open')",-1.2299631,-1.2287198,-0.8032827,-0.5652945,-0.727364,-0.7944051,-1.0326985,-0.9658699,0.0668286
7,-0.7414632,-0.83627325,"('insensitive', 'sensitive')",-0.47912657,-0.43458351,-0.835007,-0.8623302,-0.077670544,-0.11524947,-0.5333169,-0.5621091,-0.0287922
8,-1.9940245,-2.030875,"('unaffectionate', 'affectionate')",-0.5684381,-0.7078333,-1.4758967,-1.465258,-1.0615898,-1.3445728,-1.2749872,-1.3871348,-0.1121476
9,-1.7626772,-1.8577138,"('unaffectionate', 'caring')",-0.2926639,-0.49051192,-0.707755,-0.75529885,0.28129765,0.0800176,-0.6204496,-0.7558768,-0.1354272
10,-1.1915449,-1.3373988,"('unsympathetic', 'sympathetic')",-1.4134814,-1.4018502,0.011815682,-0.05682227,0.12839557,0.0800905,-0.6162037,-0.6789952,-0.0627915
11,0.43603808,0.36085352,"('unhelpful', 'helpful')",0.968148,0.976098,1.0652561,0.941574,2.2908616,2.2170534,1.1900759,1.1238947,-0.0661812
12,-0.6112509,-0.62271255,"('unsupportive', 'supportive')",-0.018259615,0.054362375,0.294311,0.3328498,-0.67001086,-0.6636732,-0.2513026,-0.2247934,0.0265092
13,-0.1756292,-0.2413117,"('impolite', 'polite')",0.600289,0.64362633,0.045266524,-0.08200287,0.20083274,0.1621975,0.1676898,0.1206273,-0.0470625
14,0.5595349,0.5301152,"('antisocial', 'social')",0.6406281,0.7101509,1.4422678,1.3161582,0.24919964,0.34748724,0.7229076,0.7259778,0.0030702
15,0.5908732,0.6012882,"('boring', 'funny')",0.25578374,0.24085149,0.59333366,0.6042556,0.34917796,0.27362305,0.4472921,0.4300046,-0.0172875
16,0.342069,0.2864871,"('unpopular', 'popular')",0.26712948,0.21982616,0.089021966,0.10683607,1.2048763,1.2718238,0.4757742,0.4712433,-0.0045309
17,0.092698604,0.08885487,"('nasty', 'nice')",-0.41282082,-0.31501946,0.2170043,0.2188076,0.2962023,0.31087005,0.0482711,0.0758783,0.0276072
18,-0.93238837,-0.9468494,"('disagreeable', 'welcoming')",-0.08174196,-0.15045467,-0.76717794,-0.67066795,-0.91087484,-1.0830234,-0.6730458,-0.7127489,-0.0397031
19,-0.97243726,-1.013476,"('inhospitable', 'hospitable')",-0.40065977,-0.49901825,-0.30919188,-0.309893,-0.11928721,-0.18705082,-0.450394,-0.5023595,-0.0519655
20,-0.36357212,-0.4484517,"('rough', 'thoughtful')",0.15117222,0.08986794,0.1905372,0.12848525,-0.5293475,-0.5946076,-0.1378025,-0.2061765,-0.068374
21,-0.12442402,-0.21552928,"('immoral', 'moral')",-0.1637253,-0.1854937,0.85156786,0.7405013,0.9415522,1.067019,0.3762427,0.3516243,-0.0246184
22,-0.23485667,-0.32419205,"('untrustworthy', 'trustworthy')",-0.3106085,-0.35015565,-0.19909328,-0.25677854,-0.61912537,-0.59414124,-0.340921,-0.3813169,-0.0403959
23,-0.8831884,-1.041084,"('insincere', 'sincere')",-0.13800964,-0.17983423,0.07577186,-0.06993115,4.0484376,3.993968,0.7757528,0.6757796,-0.0999732
24,-0.5923738,-0.6176731,"('dishonest', 'honest')",-1.2114712,-1.2107233,-0.8797027,-0.8560661,-0.27489918,-0.40969032,-0.7396117,-0.7735382,-0.0339265
25,-1.5239323,-1.4800535,"('egoistic', 'altruistic')",0.31811982,0.26572773,-0.1612909,-0.13528925,-0.049349308,-0.101497605,-0.3541132,-0.3627782,-0.008665
26,-1.2543643,-1.2324406,"('hardhearted', 'benevolent')",0.1367718,0.11886257,-0.15587455,-0.088963374,-0.12816496,-0.36338878,-0.350408,-0.3914826,-0.0410746
27,-1.8203157,-1.830159,"('hardhearted', 'softhearted')",-1.4099938,-1.372534,-1.7482028,-1.8530368,0.49238312,0.18718478,-1.1215323,-1.2171363,-0.095604
28,-0.5515266,-0.7103921,"('disloyal', 'loyal')",0.19215533,-0.0006853929,0.28204978,0.1255455,1.197468,0.8793247,0.2800366,0.0734482,-0.2065884
29,-0.029608734,-0.099334225,"('unfair', 'fair')",-1.5520853,-1.5766151,-0.18982923,-0.15495667,0.40743056,0.41826504,-0.3410232,-0.3531603,-0.0121371
30,0.30898672,0.18362236,"('intolerant', 'tolerant')",0.6476405,0.61052203,-0.3037389,-0.3532198,-0.09321554,-0.15969262,0.1399182,0.070308,-0.0696102
31,-1.3314403,-1.2799605,"('evil', 'good')",-0.46487933,-0.5104121,-1.550043,-1.3534775,-0.9011952,-1.0215123,-1.0618894,-1.0413406,0.0205488
32,-0.3435315,-0.44910243,"('unkind', 'kind')",0.4249284,0.3805796,0.16019623,-0.05755443,1.0811505,0.9007902,0.3306859,0.1936782,-0.1370077
