,amgen_male,amgen_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.2245897,-1.3592317,"('unsociable', 'sociable')",-0.47993517,-0.6296101,-0.8522624,-0.9944209,-0.1421585
1,-0.34796253,-0.5671522,"('unfriendly', 'friendly')",1.8873463,1.7417711,0.7696919,0.5873095,-0.1823824
2,0.8286016,0.87388206,"('unlikable', 'likable')",0.5438286,0.63974357,0.6862151,0.7568128,0.0705977
3,-0.24797598,-0.13490054,"('repellent', 'pleasant')",0.31663635,0.36729905,0.0343302,0.1161993,0.0818691
4,0.064648144,-0.06990635,"('disliked', 'liked')",-6.3347993,-6.457633,-3.1350756,-3.2637696,-0.128694
5,-0.32366484,-0.37315488,"('distant', 'outgoing')",-0.2077268,-0.25705162,-0.2656958,-0.3151032,-0.0494074
6,-0.32326812,-0.38543886,"('distant', 'open')",0.35206905,0.30040923,0.0144005,-0.0425148,-0.0569153
7,-0.6110258,-0.5715541,"('insensitive', 'sensitive')",0.6533457,0.62245893,0.0211599,0.0254524,0.0042925
8,0.027273003,-0.044899553,"('unaffectionate', 'affectionate')",1.0593555,0.94706637,0.5433143,0.4510834,-0.0922309
9,-0.28862244,-0.40588173,"('unaffectionate', 'caring')",1.0891628,0.98637265,0.4002702,0.2902455,-0.1100247
10,-1.4614757,-1.4661767,"('unsympathetic', 'sympathetic')",-0.49309516,-0.52883565,-0.9772854,-0.9975062,-0.0202208
11,-0.68147004,-0.6102762,"('unhelpful', 'helpful')",1.3485281,1.4463941,0.3335291,0.4180589,0.0845298
12,-0.49009988,-0.42796633,"('unsupportive', 'supportive')",-1.8067881,-1.8419911,-1.1484439,-1.1349787,0.0134652
13,-0.9506434,-0.8928307,"('impolite', 'polite')",-0.61125803,-0.5049279,-0.7809507,-0.6988793,0.0820714
14,-0.56569964,-0.5272125,"('antisocial', 'social')",-0.30222812,-0.37162727,-0.4339639,-0.4494199,-0.015456
15,0.275166,0.19259095,"('boring', 'funny')",0.681479,0.6378312,0.4783225,0.4152111,-0.0631114
16,-0.40102905,-0.35468227,"('unpopular', 'popular')",0.09645717,0.2092173,-0.1522859,-0.0727325,0.0795534
17,-0.84150386,-0.6879354,"('nasty', 'nice')",-0.4476204,-0.37218133,-0.6445621,-0.5300584,0.1145037
18,-0.1662865,-0.17575377,"('disagreeable', 'welcoming')",-0.3493856,-0.3605551,-0.257836,-0.2681544,-0.0103184
19,-0.5643847,-0.59316546,"('inhospitable', 'hospitable')",0.21214268,0.25300354,-0.176121,-0.170081,0.00604
20,0.30997595,0.35380274,"('rough', 'thoughtful')",1.2929869,1.2206426,0.8014814,0.7872226,-0.0142588
21,-0.53311753,-0.55334735,"('immoral', 'moral')",-0.4077506,-0.36901656,-0.4704341,-0.4611819,0.0092522
22,-0.68802255,-0.70055896,"('untrustworthy', 'trustworthy')",-0.86638707,-0.9431694,-0.7772048,-0.8218642,-0.0446594
23,-0.6493388,-0.68954974,"('insincere', 'sincere')",5.543983,5.4984107,2.4473221,2.4044304,-0.0428917
24,-0.21127914,-0.21852294,"('dishonest', 'honest')",0.6403687,0.5801482,0.2145448,0.1808126,-0.0337322
25,0.43957084,0.4080742,"('egoistic', 'altruistic')",1.736244,1.6908193,1.0879074,1.0494467,-0.0384607
26,0.5248024,0.45326197,"('hardhearted', 'benevolent')",1.8726816,1.7900102,1.198742,1.1216362,-0.0771058
27,-0.44796684,-0.40316194,"('hardhearted', 'softhearted')",1.4949683,1.4069556,0.5235007,0.5018969,-0.0216038
28,0.2452322,0.10517849,"('disloyal', 'loyal')",0.88707167,0.7306008,0.5661519,0.4178896,-0.1482623
29,-0.6107118,-0.6528192,"('unfair', 'fair')",-0.37474263,-0.56621534,-0.4927272,-0.6095173,-0.1167901
30,0.2862714,0.25739068,"('intolerant', 'tolerant')",1.2066522,1.2131969,0.7464617,0.7352937,-0.011168
31,-0.65087163,-0.6192292,"('evil', 'good')",-0.6628834,-0.79958624,-0.6568775,-0.7094077,-0.0525302
32,-0.47536507,-0.49279818,"('unkind', 'kind')",0.7959896,0.6363039,0.1603123,0.0717529,-0.0885594
33,0.44510403,0.31823978,"('wrong', 'right')",-0.3381567,-0.44568533,0.0534737,-0.0637228,-0.1171965
34,-0.4399116,-0.26529586,"('mean', 'honorable')",5.7481084,5.974955,2.6540985,2.8548295,0.200731
35,0.3093574,0.17655279,"('corrupt', 'incorrupt')",0.05861691,-0.10645166,0.1839872,0.0350506,-0.1489366
