,apa_male,apa_female,tuple,corp_male,corp_female,average_male,average_female,female-male
16,-1.0958912,-1.055324,"('unpopular', 'popular')",0.060278863,0.05737731,-0.5178062,-0.4989733,0.0188329
17,-0.60731786,-0.5586947,"('nasty', 'nice')",-0.62238604,-0.6137677,-0.614852,-0.5862312,0.0286208
18,-0.6367732,-0.5553358,"('disagreeable', 'welcoming')",-0.5999735,-0.58346456,-0.6183734,-0.5694002,0.0489732
19,-1.5372877,-1.5884105,"('inhospitable', 'hospitable')",-0.729332,-0.716327,-1.1333098,-1.1523688,-0.019059
20,0.59353274,0.68156266,"('rough', 'thoughtful')",0.7783056,0.7274721,0.6859192,0.7045174,0.0185982
21,0.94914895,1.1224598,"('immoral', 'moral')",-0.23245667,-0.18466036,0.3583461,0.4688997,0.1105536
22,0.34388497,0.4514221,"('untrustworthy', 'trustworthy')",-0.74696237,-0.8472385,-0.2015387,-0.1979082,0.0036305
23,0.009424116,0.1499899,"('insincere', 'sincere')",5.2791467,5.3736672,2.6442854,2.7618287,0.1175433
24,0.032473102,0.02508451,"('dishonest', 'honest')",0.41748884,0.43818507,0.224981,0.2316348,0.0066538
25,-0.44161984,-0.4327269,"('egoistic', 'altruistic')",1.4139545,1.3827128,0.4861673,0.474993,-0.0111743
26,0.092070475,-0.170371,"('hardhearted', 'benevolent')",2.167288,1.9692881,1.1296793,0.8994585,-0.2302208
27,-0.23444201,-0.17245379,"('hardhearted', 'softhearted')",1.3281056,1.2678019,0.5468318,0.5476741,0.0008423
28,-0.25806808,-0.28598496,"('disloyal', 'loyal')",0.97834396,0.9007992,0.3601379,0.3074071,-0.0527308
29,-0.49504635,-0.54549783,"('unfair', 'fair')",-0.35861158,-0.5451123,-0.426829,-0.5453051,-0.1184761
30,0.39807475,0.45038533,"('intolerant', 'tolerant')",0.9274598,0.89942646,0.6627673,0.6749059,0.0121386
31,-1.4681764,-1.4277014,"('evil', 'good')",-0.5871721,-0.74791014,-1.0276742,-1.0878057,-0.0601315
32,-0.24469592,-0.33363414,"('unkind', 'kind')",0.5592371,0.38400838,0.1572706,0.0251871,-0.1320835
33,-0.31226537,-0.41568586,"('wrong', 'right')",-0.64934707,-0.75290763,-0.4808062,-0.5842968,-0.1034906
34,-0.3920987,-0.13168406,"('mean', 'honorable')",4.970798,5.3122435,2.2893496,2.5902796,0.30093
35,-0.5611232,-0.8212025,"('corrupt', 'incorrupt')",-0.51718205,-0.6326985,-0.5391526,-0.7269505,-0.1877979
36,-1.6220676,-1.7027695,"('hostile', 'amicable')",-0.19901794,-0.33977625,-0.9105427,-1.0212729,-0.1107302
37,0.5707002,0.55780864,"('fake', 'genuine')",-0.009235717,0.0064264676,0.2807322,0.2821175,0.0013853
38,-0.20533188,-0.14670996,"('untruthful', 'truthful')",-0.51384735,-0.42330992,-0.3595896,-0.28501,0.0745796
39,0.98027015,1.0377693,"('exploitative', 'cooperative')",0.26882333,0.27184907,0.6245468,0.6548092,0.0302624
40,0.42541823,0.4996662,"('stingy', 'generous')",-1.4176846,-1.5394927,-0.4961331,-0.5199133,-0.0237802
41,0.4543593,0.600574,"('unforgiving', 'forgiving')",0.2745298,0.1516165,0.3644446,0.3760953,0.0116507
42,0.15890029,0.32432806,"('unreliable', 'reliable')",-3.2652507,-3.297436,-1.5531752,-1.4865539,0.0666213
43,0.31684625,0.45366687,"('irresponsible', 'responsible')",0.35942674,0.32861534,0.3381365,0.3911411,0.0530046
44,0.33152893,0.218464,"('prejudiced', 'unprejudiced')",-1.6065387,-1.6509031,-0.6375049,-0.7162195,-0.0787146
45,0.15158014,0.40897804,"('incompetent', 'competent')",0.20935518,0.10367651,0.1804677,0.2563273,0.0758596
46,0.3327916,0.51993805,"('uncompetitive', 'competitive')",-0.9416049,-0.9342776,-0.3044066,-0.2071698,0.0972368
47,-0.1395568,-0.026363641,"('stupid', 'smart')",4.6327214,4.8111863,2.2465823,2.3924112,0.1458289
48,0.23625872,0.32096875,"('unintelligent', 'intelligent')",0.58924437,0.62231725,0.4127516,0.471643,0.0588914
49,-0.22860214,-0.03769513,"('unable', 'able')",-0.5414095,-0.42280424,-0.3850058,-0.2302497,0.1547561
50,-0.28872594,-0.30290693,"('clumsy', 'skillful')",-0.39017034,-0.42057014,-0.3394482,-0.3617385,-0.0222903
51,0.015621554,-0.026235163,"('uneducated', 'educated')",0.26260975,0.24656777,0.1391156,0.1101663,-0.0289493
52,-0.283107,-0.59407747,"('irrational', 'rational')",0.1301718,0.008096483,-0.0764676,-0.2929905,-0.2165229
53,-1.8311895,-1.7412485,"('uncreative', 'creative')",0.32522863,0.33545178,-0.7529805,-0.7028984,0.0500821
54,-0.6788094,-0.85169005,"('incapable', 'capable')",0.54517883,0.50794005,-0.0668153,-0.171875,-0.1050597
55,0.2732595,0.5412829,"('incompetent', 'clever')",0.4890888,0.4950748,0.3811741,0.5181788,0.1370047
56,0.70073175,0.8868984,"('impractical', 'practical')",-0.70413625,-0.6904164,-0.0017022,0.098241,0.0999432
57,-0.46082953,-0.40244627,"('unimaginative', 'imaginative')",-2.6994007,-2.833388,-1.5801151,-1.6179172,-0.0378021
58,0.26652598,0.35098645,"('undiscriminating', 'discriminating')",0.7131157,0.6309488,0.4898208,0.4909676,0.0011468
59,-0.1067304,-0.2437002,"('foolish', 'wise')",-0.12829529,-0.091913715,-0.1175128,-0.167807,-0.0502942
60,1.0547674,1.4392833,"('inefficient', 'efficient')",-0.28224087,-0.11115579,0.3862633,0.6640638,0.2778005
61,0.2580176,0.1962833,"('illogical', 'logical')",0.66726774,0.49617657,0.4626427,0.3462299,-0.1164128
62,1.0624806,1.3023888,"('incompetent', 'brilliant')",0.36074066,0.48163807,0.7116106,0.8920134,0.1804028
63,0.50257844,0.7278849,"('unperceptive', 'insightful')",0.44752422,0.5171505,0.4750513,0.6225177,0.1474664
64,0.34076005,0.37564126,"('shy', 'confident')",-6.181254,-6.287636,-2.9202468,-2.9559972,-0.0357504
65,0.5725793,0.6295649,"('insecure', 'secure')",-0.3143992,-0.20916069,0.1290901,0.2102021,0.081112
66,-1.0876181,-1.2715002,"('inactive', 'active')",0.05750617,0.0008468963,-0.515056,-0.6353267,-0.1202707
67,0.28166825,0.20470327,"('doubtful', 'determined')",-0.558349,-0.5907605,-0.1383404,-0.1930286,-0.0546882
68,0.3491189,0.4312848,"('dependent', 'independent')",-1.0840393,-1.0081613,-0.3674602,-0.2884383,0.0790219
69,-0.32751313,-0.41739836,"('lazy', 'industrious')",-0.6431606,-0.722065,-0.4853368,-0.5697317,-0.0843949
70,0.5163409,0.6816261,"('lethargic', 'energetic')",0.136789,0.14618158,0.326565,0.4139038,0.0873388
71,-0.91035485,-0.9103767,"('diffident', 'self-confident')",0.003957115,-0.054485206,-0.4531989,-0.482431,-0.0292321
72,0.3772219,0.40262446,"('unambitious', 'ambitious')",-0.47720534,-0.4925399,-0.0499917,-0.0449577,0.005034
73,0.9516685,0.8665501,"('helpless', 'self-reliant')",-2.8356783,-2.844155,-0.9420049,-0.9888025,-0.0467976
74,0.4750337,0.6032334,"('undedicated', 'dedicated')",-0.093910776,-0.22575146,0.1905615,0.188741,-0.0018205
75,-0.16339615,-0.21594867,"('meek', 'impulsive')",-0.7387947,-0.6885225,-0.4510954,-0.4522356,-0.0011402
76,0.28465348,0.46462867,"('anxious', 'daring')",-0.554247,-0.4047163,-0.1347968,0.0299562,0.164753
77,-0.36715344,-0.14804158,"('unmotivated', 'motivated')",-1.1326438,-1.0279285,-0.7498986,-0.587985,0.1619136
78,-0.7616786,-0.52737856,"('nonresilient', 'resilient')",-0.17858243,-0.1740129,-0.4701305,-0.3506957,0.1194348
79,-1.0418544,-1.1695589,"('wavering', 'unwavering')",-0.7793177,-0.749643,-0.910586,-0.9596009,-0.0490149
80,0.8244404,0.78266406,"('dominated', 'dominating')",-0.663408,-0.6183939,0.0805162,0.0821351,0.0016189
81,1.0122932,1.0193528,"('submissive', 'aggressive')",-0.6681024,-0.5540085,0.1720954,0.2326722,0.0605768
82,-0.6005136,-0.54080784,"('poor', 'rich')",5.8282356,5.9370747,2.6138611,2.6981335,0.0842724
83,-0.36889285,-0.38486877,"('powerless', 'powerful')",-1.0806293,-1.1040832,-0.7247611,-0.744476,-0.0197149
84,0.17384201,0.13995804,"('inferior', 'superior')",0.5487,0.6099899,0.361271,0.374974,0.013703
85,-0.64669186,-0.79707325,"('insignificant', 'prestigious')",0.06388715,0.012271581,-0.2914023,-0.3924008,-0.1009985
86,-0.6330551,-0.6055632,"('uninfluential', 'influential')",-0.010284506,-0.16425727,-0.3216698,-0.3849103,-0.0632405
87,0.34860355,0.18189806,"('unsuccessful', 'successful')",1.0520258,1.0522034,0.7003146,0.6170508,-0.0832638
88,-0.5571342,-0.7117056,"('low', 'eminent')",-0.48177248,-0.52322274,-0.5194533,-0.6174642,-0.0980109
