,questar_male,questar_female,tuple,corp_male,corp_female,average_male,average_female,female-male
21,0.69573385,0.64093226,"('immoral', 'moral')",-0.4064907,-0.4047527,0.1446216,0.1180898,-0.0265318
22,0.222359,0.2421645,"('untrustworthy', 'trustworthy')",-1.1687951,-1.1847323,-0.4732181,-0.4712839,0.0019342
23,0.60622555,0.4777076,"('insincere', 'sincere')",5.394851,5.299388,3.0005383,2.8885477,-0.1119906
24,-0.19702023,-0.26508778,"('dishonest', 'honest')",0.5288137,0.53571725,0.1658967,0.1353147,-0.030582
25,-0.54572856,-0.50932586,"('egoistic', 'altruistic')",1.1749367,1.0874767,0.314604,0.2890754,-0.0255286
26,-0.71589714,-0.78216296,"('hardhearted', 'benevolent')",1.5542625,1.465088,0.4191827,0.3414625,-0.0777202
27,-1.0641636,-1.0326226,"('hardhearted', 'softhearted')",0.81890047,0.72825456,-0.1226315,-0.152184,-0.0295525
28,0.18530588,0.18778485,"('disloyal', 'loyal')",1.2188969,1.1659931,0.7021013,0.6768889,-0.0252124
29,-0.33537748,-0.30327272,"('unfair', 'fair')",-0.45908278,-0.53175986,-0.3972301,-0.4175163,-0.0202862
30,1.4507163,1.3670541,"('intolerant', 'tolerant')",1.2901407,1.25654,1.3704286,1.311797,-0.0586316
31,-2.4260328,-2.2787578,"('evil', 'good')",-0.5941541,-0.6501265,-1.5100935,-1.4644421,0.0456514
32,0.024858393,-0.10029922,"('unkind', 'kind')",0.47931904,0.31335676,0.2520887,0.1065288,-0.1455599
33,-0.59935844,-0.6007599,"('wrong', 'right')",-0.61497587,-0.57982236,-0.6071671,-0.5902911,0.016876
34,-0.097942635,-0.104006976,"('mean', 'honorable')",5.471556,5.5089326,2.6868067,2.7024629,0.0156562
35,-1.0474981,-1.0771427,"('corrupt', 'incorrupt')",-0.3080738,-0.3237486,-0.6777859,-0.7004457,-0.0226598
36,-2.0662696,-1.9945651,"('hostile', 'amicable')",-0.08252652,-0.16630302,-1.074398,-1.0804341,-0.0060361
37,0.026694782,0.015543614,"('fake', 'genuine')",-0.1952394,-0.17113492,-0.0842723,-0.0777957,0.0064766
38,-0.957193,-1.0101687,"('untruthful', 'truthful')",-0.19645715,-0.13075604,-0.5768251,-0.5704623,0.0063628
39,0.9218326,0.88696873,"('exploitative', 'cooperative')",0.11694668,0.10890193,0.5193896,0.4979353,-0.0214543
40,0.045897033,0.13586587,"('stingy', 'generous')",-1.9019293,-1.8947092,-0.9280161,-0.8794217,0.0485944
41,0.26585257,0.2514191,"('unforgiving', 'forgiving')",0.0024930155,-0.095732525,0.1341728,0.0778433,-0.0563295
42,0.80710226,0.79770947,"('unreliable', 'reliable')",-3.1233525,-3.1118588,-1.1581252,-1.1570747,0.0010505
43,0.096097976,0.071530014,"('irresponsible', 'responsible')",0.10514447,0.076359265,0.1006212,0.0739446,-0.0266766
44,-0.75865024,-0.7459633,"('prejudiced', 'unprejudiced')",-1.6777439,-1.720549,-1.2181971,-1.2332561,-0.015059
45,0.12827952,0.18261504,"('incompetent', 'competent')",-0.069726914,-0.10586508,0.0292763,0.038375,0.0090987
46,0.69289136,0.729308,"('uncompetitive', 'competitive')",-1.0113348,-0.98989505,-0.1592217,-0.1302935,0.0289282
47,0.34489554,0.39191648,"('stupid', 'smart')",5.11692,5.1761518,2.7309077,2.784034,0.0531263
48,1.0651754,1.0189091,"('unintelligent', 'intelligent')",1.0574803,1.0316104,1.0613279,1.0252597,-0.0360682
49,0.49610525,0.54991174,"('unable', 'able')",-0.099052,0.004958616,0.1985266,0.2774352,0.0789086
50,0.22398512,0.2598257,"('clumsy', 'skillful')",-0.10261561,-0.15093659,0.0606848,0.0544446,-0.0062402
51,0.27057588,0.14343844,"('uneducated', 'educated')",0.14019701,0.06644867,0.2053864,0.1049436,-0.1004428
52,-0.87100065,-0.91606086,"('irrational', 'rational')",0.13610086,0.11884697,-0.3674499,-0.398607,-0.0311571
53,-0.88998014,-0.8602066,"('uncreative', 'creative')",0.4589489,0.36708736,-0.2155156,-0.2465596,-0.031044
54,-0.9758482,-1.0898359,"('incapable', 'capable')",0.7600704,0.7464669,-0.1078889,-0.1716845,-0.0637956
55,1.5637965,1.591864,"('incompetent', 'clever')",0.10507234,0.11011935,0.8344344,0.8509917,0.0165573
56,1.094921,0.9374449,"('impractical', 'practical')",-0.15960646,-0.18842517,0.4676573,0.3745099,-0.0931474
57,-0.19144002,-0.2026769,"('unimaginative', 'imaginative')",-3.1065745,-3.155645,-1.6490073,-1.679161,-0.0301537
58,0.49913603,0.54095745,"('undiscriminating', 'discriminating')",0.45504147,0.42988414,0.4770887,0.4854208,0.0083321
59,0.102758825,0.121416956,"('foolish', 'wise')",0.35925147,0.45761237,0.2310051,0.2895147,0.0585096
60,1.763179,1.6916901,"('inefficient', 'efficient')",0.008922309,0.03803639,0.8860506,0.8648632,-0.0211874
61,-0.3609694,-0.4282937,"('illogical', 'logical')",0.40427303,0.28974152,0.0216518,-0.0692761,-0.0909279
62,1.6985849,1.7446522,"('incompetent', 'brilliant')",0.6039211,0.7056533,1.151253,1.2251527,0.0738997
63,0.5355879,0.5188735,"('unperceptive', 'insightful')",0.41097718,0.4654742,0.4732825,0.4921739,0.0188914
64,0.082857,-0.013615815,"('shy', 'confident')",-6.2539325,-6.2138686,-3.0855377,-3.1137421,-0.0282044
65,1.3094743,1.2381364,"('insecure', 'secure')",-0.38115507,-0.33193555,0.4641596,0.4531004,-0.0110592
66,-1.4973338,-1.4529845,"('inactive', 'active')",0.03256366,0.023741871,-0.732385,-0.7146213,0.0177637
67,1.1180929,0.9680606,"('doubtful', 'determined')",-0.029325312,-0.062345866,0.5443838,0.4528574,-0.0915264
68,0.18410899,0.12709539,"('dependent', 'independent')",-0.6437307,-0.62424797,-0.2298109,-0.2485763,-0.0187654
69,-1.0480816,-0.966332,"('lazy', 'industrious')",-0.37782282,-0.36394495,-0.7129523,-0.6651385,0.0478138
70,0.46311018,0.47546875,"('lethargic', 'energetic')",-0.112437636,-0.14694957,0.1753363,0.1642596,-0.0110767
71,-0.66587543,-0.68226016,"('diffident', 'self-confident')",0.4383879,0.429519,-0.1137438,-0.1263706,-0.0126268
72,0.42033982,0.35419548,"('unambitious', 'ambitious')",-0.55200934,-0.4982141,-0.0658348,-0.0720093,-0.0061745
73,0.15715957,0.14231808,"('helpless', 'self-reliant')",-2.9668632,-2.8512125,-1.4048518,-1.3544472,0.0504046
74,0.19727825,0.2083268,"('undedicated', 'dedicated')",-0.3903214,-0.49275723,-0.0965216,-0.1422152,-0.0456936
75,-0.9609309,-0.9443845,"('meek', 'impulsive')",-0.6621648,-0.5967395,-0.8115479,-0.770562,0.0409859
76,1.3629398,1.4066466,"('anxious', 'daring')",-0.286634,-0.2002614,0.5381529,0.6031926,0.0650397
77,0.36360255,0.35138777,"('unmotivated', 'motivated')",-0.9611981,-0.90909195,-0.2987978,-0.2788521,0.0199457
78,-0.6190464,-0.46829966,"('nonresilient', 'resilient')",-0.043708816,0.019268537,-0.3313776,-0.2245156,0.106862
79,-1.7792723,-1.7763464,"('wavering', 'unwavering')",-0.41845474,-0.43690664,-1.0988635,-1.1066265,-0.007763
80,1.0081891,1.0404401,"('dominated', 'dominating')",-1.1064314,-0.94612086,-0.0491211,0.0471596,0.0962807
81,1.5251279,1.3473792,"('submissive', 'aggressive')",-0.2736141,-0.19522902,0.6257569,0.5760751,-0.0496818
82,-0.083021805,-0.10239665,"('poor', 'rich')",5.981912,5.9187374,2.9494452,2.9081705,-0.0412747
83,0.39539027,0.341614,"('powerless', 'powerful')",-0.8332136,-0.84039956,-0.2189117,-0.2493928,-0.0304811
84,1.1066109,1.0279946,"('inferior', 'superior')",1.0392022,1.0448307,1.0729065,1.0364127,-0.0364938
85,-1.5092832,-1.5072488,"('insignificant', 'prestigious')",0.07281157,-0.018203778,-0.7182358,-0.7627262,-0.0444904
86,-0.5624539,-0.6659972,"('uninfluential', 'influential')",-0.47846273,-0.5653009,-0.5204583,-0.615649,-0.0951907
87,-0.110363625,-0.13745375,"('unsuccessful', 'successful')",0.75791293,0.8846965,0.3237747,0.3736214,0.0498467
88,-0.19929194,-0.39683762,"('low', 'eminent')",-0.24152486,-0.35861644,-0.2204084,-0.377727,-0.1573186
