,signature_male,signature_female,tuple,bank_male,bank_female,new_male,new_female,york_male,york_female,ny_male,ny_female,average_male,average_female,female-male
0,0.04971696,-0.01798974,"('unsociable', 'sociable')",0.9412259,0.8850949,-0.3351935,-0.3774498,-0.22585556,-0.26438063,-0.24966994,-0.27564424,0.0360448,-0.0100739,-0.0461187
1,0.61569333,0.5515266,"('unfriendly', 'friendly')",0.5467079,0.5110147,-1.2923434,-1.2567354,-0.53475595,-0.5898354,1.3120444,1.2760757,0.1294693,0.0984092,-0.0310601
2,1.8946701,1.9170839,"('unlikable', 'likable')",2.274159,2.3756385,1.1425457,1.2285106,1.6734871,1.7114698,1.0748268,1.1884425,1.6119377,1.6842289,0.0722912
3,-0.895017,-0.7846385,"('repellent', 'pleasant')",-0.25589857,-0.12620927,-0.10520157,-0.043157514,-0.19596757,-0.06459142,0.044460014,0.09893638,-0.2815249,-0.1839321,0.0975928
4,-0.0015382394,0.026637373,"('disliked', 'liked')",-0.026100649,-0.0045247837,1.037296,1.1019818,0.37465838,0.37177804,-3.1339777,-3.012012,-0.3499324,-0.3032279,0.0467045
5,0.07878782,0.14766109,"('distant', 'outgoing')",0.10110972,0.17936139,0.8254618,0.86202675,0.9180756,0.87894326,0.6640898,0.7057003,0.517505,0.5547385,0.0372335
6,-0.369556,-0.27939302,"('distant', 'open')",-0.37905106,-0.29389608,0.40129837,0.4842326,0.5751045,0.538861,0.8662301,0.9034071,0.2188052,0.2706423,0.0518371
7,0.37262446,0.42252076,"('insensitive', 'sensitive')",0.63820064,0.8003784,-0.9235747,-0.9631539,-0.67030764,-0.61968046,-0.24348158,-0.17672956,-0.1653077,-0.1073329,0.0579748
8,0.0140564665,-0.05659216,"('unaffectionate', 'affectionate')",0.11763233,0.04133589,-1.669601,-1.6285099,-0.44021085,-0.45599556,0.4491286,0.43817285,-0.3057989,-0.3323178,-0.0265189
9,1.132063,1.1060475,"('unaffectionate', 'caring')",1.1310105,1.1193259,-1.0575296,-1.0164269,0.38919172,0.38808328,1.0762311,1.1275705,0.5341933,0.5449201,0.0107268
10,-0.0575976,0.04117217,"('unsympathetic', 'sympathetic')",-0.21479537,-0.05973495,-0.93911606,-0.94904786,-0.6650139,-0.5414623,-0.5622171,-0.47268635,-0.487748,-0.3963519,0.0913961
11,1.0022213,1.0201297,"('unhelpful', 'helpful')",1.1106986,1.1422361,-0.05973877,-0.098212525,0.20438163,0.2669296,1.9101766,1.9564717,0.8335479,0.8575109,0.023963
12,1.7622352,1.9253416,"('unsupportive', 'supportive')",1.6674212,1.8779029,0.32723558,0.35750535,1.1126206,1.1899093,0.17996183,0.2592315,1.0098948,1.1219782,0.1120834
13,0.7823261,0.7736093,"('impolite', 'polite')",1.3952873,1.4179212,0.35720807,0.29244298,-0.10811718,-0.12323713,-0.5219745,-0.5232985,0.3809459,0.3674876,-0.0134583
14,0.7250463,0.709546,"('antisocial', 'social')",1.2471807,1.3036078,0.2386735,0.18806522,0.3299895,0.34760123,-0.90723085,-0.8873867,0.3267318,0.3322867,0.0055549
15,1.356127,1.2365535,"('boring', 'funny')",0.85583043,0.791306,-0.16275625,-0.21306857,0.5267192,0.45613912,1.0357225,1.0585392,0.7223286,0.6658939,-0.0564347
16,-0.7863706,-0.7653338,"('unpopular', 'popular')",-0.6989871,-0.6035797,0.15454096,0.21918562,-0.28057182,-0.24246244,0.2536773,0.23984537,-0.2715423,-0.230469,0.0410733
17,-0.00067326427,0.13530993,"('nasty', 'nice')",-0.49460146,-0.3836466,-0.29987803,-0.24361065,-0.46633294,-0.4199134,-0.9297312,-0.9136735,-0.4382434,-0.3651068,0.0731366
18,0.31449163,0.38074237,"('disagreeable', 'welcoming')",0.5247864,0.62370145,0.93522674,1.0083829,0.854852,0.88694835,0.37637493,0.4250743,0.6011464,0.6649699,0.0638235
19,-0.1080481,-0.08066311,"('inhospitable', 'hospitable')",-1.0409694,-0.9994052,-0.61317277,-0.57432467,0.27676448,0.2543557,-0.23691332,-0.17677319,-0.3444678,-0.3153621,0.0291057
20,0.15818954,0.26477045,"('rough', 'thoughtful')",-0.19038685,-0.06494261,-0.6962109,-0.6204847,-0.19879718,-0.16036904,-0.6660174,-0.6607374,-0.3186446,-0.2483527,0.0702919
21,0.3371983,0.37161133,"('immoral', 'moral')",0.8985314,0.9912724,0.023989564,-0.0079244785,-0.15030685,-0.06597853,-1.0170385,-0.9229642,0.0184748,0.0732033,0.0547285
22,-0.23035021,-0.19859636,"('untrustworthy', 'trustworthy')",0.2726482,0.30817974,0.2557242,0.29459283,0.2195665,0.31181127,-0.17605288,-0.0646352,0.0683071,0.1302704,0.0619633
23,0.88459355,0.9208071,"('insincere', 'sincere')",1.222723,1.272476,-1.0109543,-1.0420796,-1.2731093,-1.2471548,3.5462325,3.4658384,0.6738971,0.6739774,8.03e-05
24,0.0654547,0.0981686,"('dishonest', 'honest')",0.8009324,0.81307256,-0.101950854,-0.04398802,-0.007842943,0.036997065,0.66355985,0.73097104,0.2840306,0.3270442,0.0430136
25,-0.4248245,-0.44976053,"('egoistic', 'altruistic')",0.03461591,0.035463627,-0.47880602,-0.4673037,0.0069206133,-0.0784367,0.45661914,0.41512442,-0.081095,-0.1089826,-0.0278876
26,1.641962,1.5800868,"('hardhearted', 'benevolent')",0.94560856,0.9759761,-0.86474353,-0.9513342,-0.09722601,-0.19998023,0.5982199,0.48617485,0.4447642,0.3781847,-0.0665795
27,-0.23837814,-0.10991882,"('hardhearted', 'softhearted')",-0.28700984,-0.14365223,-0.90973264,-0.9358439,0.15956771,0.067140654,0.5101878,0.45651025,-0.153073,-0.1331528,0.0199202
28,0.44598624,0.30973282,"('disloyal', 'loyal')",-0.26615587,-0.35439137,-1.0997634,-1.1714591,-1.0910848,-1.1244917,0.19186752,0.14133917,-0.3638301,-0.439854,-0.0760239
29,-0.64185923,-0.61284554,"('unfair', 'fair')",-0.26473933,-0.25527954,0.11514534,0.10938825,-0.5378129,-0.57162404,-0.22044547,-0.25487125,-0.3099423,-0.3170464,-0.0071041
30,0.5238359,0.5731946,"('intolerant', 'tolerant')",0.7754896,0.82380074,-0.8628603,-0.8778991,-0.6311597,-0.60717005,-0.14017388,-0.07806875,-0.0669737,-0.0332285,0.0337452
31,-0.6815747,-0.63348997,"('evil', 'good')",-1.1834219,-1.1041722,-0.12814501,-0.045083188,0.12565339,0.11051212,-0.3679357,-0.37542322,-0.4470848,-0.4095313,0.0375535
32,0.893002,0.91045636,"('unkind', 'kind')",1.7461537,1.7849497,0.14673263,0.014617465,-0.09103087,-0.17586556,0.32060978,0.31528264,0.6030934,0.5698881,-0.0332053
33,1.5054544,1.4460773,"('wrong', 'right')",0.662186,0.6115269,0.1768326,0.17718357,0.54292816,0.46251678,0.28229818,0.29632282,0.6339399,0.5987255,-0.0352144
34,0.3738589,0.482681,"('mean', 'honorable')",1.4924436,1.6006726,-0.11444323,-0.014335664,-0.038163118,0.05993305,2.673145,2.6812205,0.8773683,0.9620342,0.0846659
35,-0.2803355,-0.36196515,"('corrupt', 'incorrupt')",-1.6683029,-1.7292954,-0.22711767,-0.27363536,-0.0020103417,-0.13510674,-1.1307106,-1.2332774,-0.6616954,-0.746656,-0.0849606
36,0.69046205,0.5912271,"('hostile', 'amicable')",-0.7292605,-0.75997347,-0.667275,-0.68489206,-0.26884118,-0.40643382,0.4348073,0.34437966,-0.1080215,-0.1831385,-0.075117
37,-1.6131018,-1.5485092,"('fake', 'genuine')",-1.3509737,-1.3095345,-1.551955,-1.4518957,-1.6470652,-1.5680244,-1.4703215,-1.4206918,-1.5266834,-1.4597312,0.0669522
38,0.81517625,0.86969686,"('untruthful', 'truthful')",0.4470907,0.51223433,-0.22003926,-0.2193514,0.06729119,0.07444795,0.7338962,0.77953154,0.368683,0.4033119,0.0346289
