,aetna_male,aetna_female,tuple,inc_male,inc_female,average_male,average_female,female-male
21,-0.10479964,-0.07430063,"('immoral', 'moral')",-0.3021772,-0.18608075,-0.2034884,-0.1301907,0.0732977
22,-0.51992327,-0.47370282,"('untrustworthy', 'trustworthy')",-0.9100968,-0.9395267,-0.71501,-0.7066147,0.0083953
23,-0.9506111,-0.9413844,"('insincere', 'sincere')",5.32483,5.2524457,2.1871095,2.1555307,-0.0315788
24,-0.5553004,-0.574339,"('dishonest', 'honest')",0.667586,0.6183078,0.0561428,0.0219844,-0.0341584
25,-0.2748028,-0.34926695,"('egoistic', 'altruistic')",1.4170157,1.3749559,0.5711064,0.5128444,-0.058262
26,0.13542399,0.05766666,"('hardhearted', 'benevolent')",1.9757748,1.8487208,1.0555993,0.9531937,-0.1024056
27,-0.52853173,-0.5405508,"('hardhearted', 'softhearted')",1.3974209,1.3082887,0.4344446,0.3838689,-0.0505757
28,-0.5667702,-0.6860688,"('disloyal', 'loyal')",0.8170575,0.67204034,0.1251436,-0.0070142,-0.1321578
29,-1.0492697,-1.1017777,"('unfair', 'fair')",-0.4641549,-0.5973722,-0.7567123,-0.8495749,-0.0928626
30,-0.117722884,-0.15771821,"('intolerant', 'tolerant')",1.5105255,1.4792593,0.6964013,0.6607705,-0.0356308
31,-0.73510104,-0.7326756,"('evil', 'good')",-1.0990974,-1.179091,-0.9170992,-0.9558833,-0.0387841
32,-0.009044949,-0.06296861,"('unkind', 'kind')",0.909477,0.771131,0.450216,0.3540812,-0.0961348
33,0.46045846,0.38480914,"('wrong', 'right')",-0.72905135,-0.7804574,-0.1342964,-0.1978241,-0.0635277
34,-0.3633243,-0.2485778,"('mean', 'honorable')",5.8334365,5.9173856,2.7350562,2.834404,0.0993478
35,0.1713426,0.026749438,"('corrupt', 'incorrupt')",0.06744298,-0.12538573,0.1193928,-0.0493181,-0.1687109
36,-0.9015155,-1.0638629,"('hostile', 'amicable')",0.27454886,0.01888584,-0.3134833,-0.5224885,-0.2090052
37,0.15069309,0.15651536,"('fake', 'genuine')",-0.011541635,0.0019092001,0.0695757,0.0792123,0.0096366
38,-0.9600582,-0.9684104,"('untruthful', 'truthful')",-0.2762823,-0.25075147,-0.6181703,-0.6095809,0.0085894
39,0.56389344,0.58001804,"('exploitative', 'cooperative')",0.31108806,0.32839477,0.4374908,0.4542064,0.0167156
40,-0.3348268,-0.34103885,"('stingy', 'generous')",-1.4866514,-1.598496,-0.9107391,-0.9697674,-0.0590283
41,-0.76541656,-0.77764803,"('unforgiving', 'forgiving')",0.12240291,0.033824764,-0.3215068,-0.3719116,-0.0504048
42,-0.32126695,-0.1930579,"('unreliable', 'reliable')",-3.1623297,-3.1064696,-1.7417983,-1.6497638,0.0920345
43,-0.8059653,-0.736688,"('irresponsible', 'responsible')",0.3039333,0.3702883,-0.251016,-0.1831999,0.0678161
44,0.070961,0.06795642,"('prejudiced', 'unprejudiced')",-1.441568,-1.4429454,-0.6853035,-0.6874945,-0.002191
45,-1.0373106,-0.90788054,"('incompetent', 'competent')",-0.4901618,-0.469729,-0.7637362,-0.6888047,0.0749315
46,-0.4253778,-0.32405218,"('uncompetitive', 'competitive')",-0.6632774,-0.5720583,-0.5443276,-0.4480553,0.0962723
47,0.06886479,0.15836106,"('stupid', 'smart')",4.993771,5.061488,2.5313179,2.6099246,0.0786067
48,-0.07491924,-0.09650799,"('unintelligent', 'intelligent')",0.97765595,1.0100918,0.4513684,0.4567919,0.0054235
49,-0.3514038,-0.28807503,"('unable', 'able')",-0.09294462,-0.052078858,-0.2221742,-0.1700769,0.0520973
50,0.28131673,0.26674172,"('clumsy', 'skillful')",0.18582627,0.069000654,0.2335715,0.1678712,-0.0657003
51,-0.5593625,-0.6140746,"('uneducated', 'educated')",0.88846934,0.8415911,0.1645534,0.1137583,-0.0507951
52,-0.002622664,-0.31733513,"('irrational', 'rational')",0.3761237,0.18723315,0.1867505,-0.065051,-0.2518015
53,-1.4035903,-1.4389716,"('uncreative', 'creative')",0.54931307,0.4922194,-0.4271386,-0.4733761,-0.0462375
54,-0.50361466,-0.5133835,"('incapable', 'capable')",1.1149197,1.1069182,0.3056525,0.2967674,-0.0088851
55,-0.21485727,-0.081041865,"('incompetent', 'clever')",0.16656297,0.2447273,-0.0241471,0.0818427,0.1059898
56,-0.08509302,-0.014582828,"('impractical', 'practical')",-0.13573815,-0.09987273,-0.1104156,-0.0572278,0.0531878
57,-1.0912486,-1.0476747,"('unimaginative', 'imaginative')",-2.5096304,-2.4935079,-1.8004396,-1.7705913,0.0298483
58,-0.7861918,-0.8046315,"('undiscriminating', 'discriminating')",0.11198391,0.064061835,-0.337104,-0.3702848,-0.0331808
59,0.39477754,0.29177415,"('foolish', 'wise')",0.36816847,0.2633795,0.381473,0.2775768,-0.1038962
60,0.013727513,0.21644962,"('inefficient', 'efficient')",-0.26729777,-0.047689155,-0.1267851,0.0843802,0.2111653
61,-0.06940609,-0.16533351,"('illogical', 'logical')",0.3887985,0.29708737,0.1596962,0.0658769,-0.0938193
62,0.015940204,0.122260384,"('incompetent', 'brilliant')",0.13047169,0.31088787,0.0732059,0.2165741,0.1433682
63,-0.7917443,-0.7141346,"('unperceptive', 'insightful')",0.6473275,0.7653472,-0.0722084,0.0256063,0.0978147
64,0.4913466,0.55604535,"('shy', 'confident')",-6.3885946,-6.3041654,-2.9486241,-2.8740599,0.0745642
65,0.082655124,0.12381093,"('insecure', 'secure')",-0.46142837,-0.40191948,-0.1893866,-0.1390543,0.0503323
66,-0.76759315,-0.8078792,"('inactive', 'active')",0.6435104,0.6128038,-0.0620414,-0.0975377,-0.0354963
67,0.3294773,0.3640104,"('doubtful', 'determined')",-0.5478223,-0.50357777,-0.1091725,-0.0697837,0.0393888
68,-0.6310047,-0.62099254,"('dependent', 'independent')",-0.40982348,-0.37252825,-0.5204141,-0.4967604,0.0236537
69,0.95798844,0.9475597,"('lazy', 'industrious')",-0.53455466,-0.5451306,0.2117169,0.2012146,-0.0105023
70,-0.61052185,-0.47405055,"('lethargic', 'energetic')",0.2664843,0.35115173,-0.1720188,-0.0614494,0.1105694
71,-0.4252347,-0.43411943,"('diffident', 'self-confident')",0.37960428,0.3743983,-0.0228152,-0.0298606,-0.0070454
72,-0.29884577,-0.26727563,"('unambitious', 'ambitious')",-1.0897963,-1.0571587,-0.694321,-0.6622171,0.0321039
73,0.47355884,0.36857444,"('helpless', 'self-reliant')",-2.889622,-2.9137719,-1.2080315,-1.2725987,-0.0645672
74,-0.3661268,-0.31985933,"('undedicated', 'dedicated')",0.038824685,-0.025628474,-0.1636511,-0.1727439,-0.0090928
75,0.115078874,0.12790263,"('meek', 'impulsive')",-0.40835413,-0.38173127,-0.1466376,-0.1269143,0.0197233
76,-0.14143158,-0.03223064,"('anxious', 'daring')",0.18345392,0.2721863,0.0210112,0.1199778,0.0989666
77,-0.8161987,-0.70727956,"('unmotivated', 'motivated')",-1.4151967,-1.2108138,-1.1156976,-0.9590467,0.1566509
78,-0.71588445,-0.6918586,"('nonresilient', 'resilient')",0.23740068,0.30407116,-0.2392419,-0.1938937,0.0453482
79,-0.7160671,-0.7364311,"('wavering', 'unwavering')",0.0075665507,-0.023471273,-0.3542503,-0.3799512,-0.0257009
80,-0.041057423,-0.012445722,"('dominated', 'dominating')",-1.1405779,-1.027445,-0.5908177,-0.5199453,0.0708724
81,0.5428649,0.6352451,"('submissive', 'aggressive')",-0.6815375,-0.5473958,-0.0693363,0.0439246,0.1132609
82,-0.3501533,-0.3282526,"('poor', 'rich')",5.696815,5.6455784,2.6733308,2.6586628,-0.014668
83,-0.31608534,-0.29213953,"('powerless', 'powerful')",-0.83771306,-0.83141106,-0.5768992,-0.5617753,0.0151239
84,0.37763512,0.28253847,"('inferior', 'superior')",0.8829024,0.81394315,0.6302688,0.5482408,-0.082028
85,0.37036163,0.22154564,"('insignificant', 'prestigious')",1.0946106,0.9427875,0.7324861,0.5821666,-0.1503195
86,-1.4267567,-1.4870968,"('uninfluential', 'influential')",-0.2012552,-0.2723682,-0.814006,-0.8797325,-0.0657265
87,0.043428246,0.0156422,"('unsuccessful', 'successful')",0.83107036,0.9244584,0.4372493,0.4700503,0.032801
88,-0.021320429,-0.12694459,"('low', 'eminent')",0.72283375,0.6702646,0.3507567,0.27166,-0.0790967
