,amazon_male,amazon_female,tuple,com_male,com_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.66020024,-0.5979719,"('unsociable', 'sociable')",0.2588722,0.17675227,-0.5023772,-0.55515844,-0.3012351,-0.3254594,-0.0242243
1,1.4088225,1.7044615,"('unfriendly', 'friendly')",0.78813344,0.7275571,1.5188046,1.4634968,1.2385868,1.2985051,0.0599183
2,0.45468166,0.5010343,"('unlikable', 'likable')",1.0359974,1.0469451,0.80365556,0.90507984,0.7647782,0.8176864,0.0529082
3,-0.9244941,-0.710992,"('repellent', 'pleasant')",-0.118663445,-0.04678785,0.0801896,0.075188614,-0.3209893,-0.2275304,0.0934589
4,0.10954316,0.19471371,"('disliked', 'liked')",-1.0503014,-1.0798209,-6.305765,-6.2986283,-2.4155078,-2.3945785,0.0209293
5,2.1219032,2.0892105,"('distant', 'outgoing')",0.8055562,0.8002506,-0.49155232,-0.4175362,0.811969,0.8239749,0.0120059
6,2.6318479,2.735415,"('distant', 'open')",0.89307314,0.91927606,0.25406092,0.31479815,1.2596606,1.323163,0.0635024
7,-0.57887596,-0.38226637,"('insensitive', 'sensitive')",-0.36933762,-0.31283358,0.41468763,0.43296283,-0.177842,-0.087379,0.090463
8,0.70609325,0.7424312,"('unaffectionate', 'affectionate')",-0.6313908,-0.7410233,0.24055067,0.16058859,0.1050844,0.0539988,-0.0510856
9,1.8082256,1.9045191,"('unaffectionate', 'caring')",0.50161666,0.4420623,0.9644332,0.9287801,1.0914252,1.0917872,0.000362
10,-1.3156096,-1.1234635,"('unsympathetic', 'sympathetic')",-1.1329764,-1.1390353,-0.71134603,-0.77243024,-1.0533107,-1.011643,0.0416677
11,-1.0727879,-1.1037064,"('unhelpful', 'helpful')",0.3740603,0.33870596,1.7778645,1.7549485,0.3597123,0.3299827,-0.0297296
12,0.42776975,0.6499592,"('unsupportive', 'supportive')",0.19959086,0.22150578,-1.8495715,-1.8278438,-0.4074036,-0.3187929,0.0886107
13,-1.3520911,-1.4787266,"('impolite', 'polite')",-0.15453097,-0.24749257,-0.49635583,-0.4957536,-0.6676593,-0.7406576,-0.0729983
14,-0.8399739,-0.79127055,"('antisocial', 'social')",1.0658317,1.0613935,-0.8363577,-0.85792196,-0.2035,-0.195933,0.007567
15,-0.17184947,-0.28451148,"('boring', 'funny')",0.79285675,0.75549394,0.20601034,0.22940914,0.2756725,0.2334639,-0.0422086
16,0.19248718,0.30413526,"('unpopular', 'popular')",0.2064045,0.24522464,0.57184124,0.6064172,0.3235776,0.385259,0.0616814
17,-0.2601652,-0.18965873,"('nasty', 'nice')",0.35398358,0.36018437,-0.64469,-0.5832955,-0.1836239,-0.13759,0.0460339
18,0.56994635,0.6690585,"('disagreeable', 'welcoming')",-0.8380034,-0.87375057,-0.36785057,-0.3807295,-0.2119692,-0.1951405,0.0168287
19,0.15011558,0.24479076,"('inhospitable', 'hospitable')",0.102009535,0.056486566,-0.2577542,-0.17165583,-0.0018764,0.0432072,0.0450836
20,0.13380311,0.1668614,"('rough', 'thoughtful')",-0.07343751,-0.07435509,1.048564,1.0144088,0.3696432,0.3689717,-0.0006715
