,mcdonalds_male,mcdonalds_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.27611023,0.24526936,"('unsociable', 'sociable')",-0.44165754,-0.63107044,-0.0827737,-0.1929005,-0.1101268
1,0.5101099,0.55280983,"('unfriendly', 'friendly')",1.2699409,1.1619742,0.8900254,0.857392,-0.0326334
2,0.805631,0.8229775,"('unlikable', 'likable')",0.42294508,0.5599154,0.614288,0.6914464,0.0771584
3,-0.9899108,-0.7915435,"('repellent', 'pleasant')",0.90448654,0.9121535,-0.0427121,0.060305,0.1030171
4,0.5196387,0.58785474,"('disliked', 'liked')",-7.6839433,-7.7354875,-3.5821524,-3.5738163,0.0083361
5,0.9986652,0.9624974,"('distant', 'outgoing')",-0.46040475,-0.42204133,0.2691302,0.270228,0.0010978
6,0.7059536,0.7604289,"('distant', 'open')",-0.3593275,-0.2967098,0.1733131,0.2318595,0.0585464
7,-0.92430025,-0.6775056,"('insensitive', 'sensitive')",0.13523687,0.19700864,-0.3945317,-0.2402485,0.1542832
8,0.20265444,0.09561944,"('unaffectionate', 'affectionate')",0.45980495,0.4836928,0.3312297,0.2896561,-0.0415736
9,0.4585067,0.42740557,"('unaffectionate', 'caring')",1.1023207,1.1832818,0.7804137,0.8053437,0.02493
10,-0.987717,-0.8275523,"('unsympathetic', 'sympathetic')",-0.13609746,-0.1665671,-0.5619072,-0.4970597,0.0648475
11,-1.0853802,-0.7790818,"('unhelpful', 'helpful')",2.0952039,2.231304,0.5049118,0.7261111,0.2211993
12,-0.22000214,-0.021485548,"('unsupportive', 'supportive')",-2.4665868,-2.4318378,-1.3432945,-1.2266617,0.1166328
13,0.25015342,0.30118376,"('impolite', 'polite')",-0.87050444,-0.82126254,-0.3101755,-0.2600394,0.0501361
14,-0.6545009,-0.71549326,"('antisocial', 'social')",-0.49176082,-0.63230956,-0.5731308,-0.6739014,-0.1007706
15,1.3716593,1.1899304,"('boring', 'funny')",-0.1847595,-0.18868797,0.5934499,0.5006213,-0.0928286
16,-0.23552473,-0.01580787,"('unpopular', 'popular')",0.032249376,0.032909565,-0.1016377,0.0085508,0.1101885
17,-0.020398168,0.17518058,"('nasty', 'nice')",-0.5265693,-0.48982504,-0.2734837,-0.1573222,0.1161615
18,-1.0232373,-0.885756,"('disagreeable', 'welcoming')",-0.9277139,-0.8896958,-0.9754756,-0.8877259,0.0877497
19,0.684587,0.77283436,"('inhospitable', 'hospitable')",-0.5693567,-0.4508422,0.0576152,0.1609961,0.1033809
20,0.35713577,0.32756287,"('rough', 'thoughtful')",0.9658729,0.92418194,0.6615043,0.6258724,-0.0356319
21,0.3672771,0.56240094,"('immoral', 'moral')",-0.8685814,-0.71095425,-0.2506522,-0.0742767,0.1763755
22,-0.67196226,-0.79177666,"('untrustworthy', 'trustworthy')",-1.3680196,-1.4069178,-1.0199909,-1.0993472,-0.0793563
23,-0.03304419,0.14438099,"('insincere', 'sincere')",6.575482,6.5449653,3.2712188,3.3446732,0.0734544
24,-0.04581214,-0.029313847,"('dishonest', 'honest')",1.0189847,1.0593973,0.4865863,0.5150418,0.0284555
25,1.0280949,0.9746403,"('egoistic', 'altruistic')",0.861987,0.8468702,0.9450409,0.9107553,-0.0342856
26,0.28590816,0.0448786,"('hardhearted', 'benevolent')",1.3736892,1.1354434,0.8297987,0.590161,-0.2396377
27,-0.35360637,-0.24244292,"('hardhearted', 'softhearted')",1.1489197,1.1445788,0.3976567,0.451068,0.0534113
28,0.052173465,-0.028846897,"('disloyal', 'loyal')",1.6130496,1.4215826,0.8326116,0.6963679,-0.1362437
29,-0.6398578,-0.66070074,"('unfair', 'fair')",-0.35858104,-0.50297,-0.4992194,-0.5818354,-0.082616
30,-0.70405406,-0.53706586,"('intolerant', 'tolerant')",0.5947686,0.70703745,-0.0546427,0.0849858,0.1396285
31,-0.70342463,-0.68649375,"('evil', 'good')",-1.2473905,-1.2729281,-0.9754076,-0.9797109,-0.0043033
32,-0.31861502,-0.3028889,"('unkind', 'kind')",0.7662918,0.6187571,0.2238384,0.1579341,-0.0659043
33,0.97595966,0.88648933,"('wrong', 'right')",-0.78577524,-0.8069154,0.0950922,0.039787,-0.0553052
34,0.15555501,0.5748224,"('mean', 'honorable')",5.7975717,6.094833,2.9765635,3.3348277,0.3582642
35,0.23557162,0.044792026,"('corrupt', 'incorrupt')",-0.48651218,-0.5454875,-0.1254703,-0.2503477,-0.1248774
36,-0.36920512,-0.44678384,"('hostile', 'amicable')",-0.6104828,-0.6929894,-0.489844,-0.5698866,-0.0800426
37,0.119298436,0.043400258,"('fake', 'genuine')",0.35566434,0.41288882,0.2374814,0.2281445,-0.0093369
38,0.35705262,0.58428675,"('untruthful', 'truthful')",0.16637531,0.41650707,0.261714,0.5003969,0.2386829
39,0.646317,0.63230646,"('exploitative', 'cooperative')",0.123808414,0.19648506,0.3850627,0.4143957,0.029333
40,-0.73755896,-0.66581833,"('stingy', 'generous')",-2.4580204,-2.595255,-1.5977898,-1.6305366,-0.0327468
41,0.15737332,0.43328467,"('unforgiving', 'forgiving')",-0.34534165,-0.33482483,-0.0939842,0.0492299,0.1432141
42,-0.20192897,-0.13202079,"('unreliable', 'reliable')",-3.3809774,-3.361117,-1.7914531,-1.7465688,0.0448843
43,-0.13250718,0.03861422,"('irresponsible', 'responsible')",0.6047351,0.61348945,0.236114,0.3260518,0.0899378
44,-0.7203117,-0.7138722,"('prejudiced', 'unprejudiced')",-1.235682,-1.2080972,-0.9779968,-0.9609847,0.0170121
45,-0.56495297,-0.40675482,"('incompetent', 'competent')",-0.026766414,-0.06249942,-0.2958597,-0.2346271,0.0612326
46,-0.6264329,-0.4194786,"('uncompetitive', 'competitive')",-1.1013405,-1.1369154,-0.8638867,-0.7781971,0.0856896
47,-0.21988805,-0.21017462,"('stupid', 'smart')",5.602014,5.7343626,2.6910629,2.762094,0.0710311
48,-0.03985047,0.16867504,"('unintelligent', 'intelligent')",0.60008913,0.63944584,0.2801193,0.4040604,0.1239411
49,-0.102101035,0.15576941,"('unable', 'able')",-0.32818347,-0.20717186,-0.2151423,-0.0257012,0.1894411
50,-0.7598045,-0.7845734,"('clumsy', 'skillful')",-0.10155468,-0.12254319,-0.4306796,-0.4535583,-0.0228787
51,-1.2377899,-1.2205514,"('uneducated', 'educated')",0.016576687,-0.010058258,-0.6106066,-0.6153048,-0.0046982
52,-0.10127941,-0.2598229,"('irrational', 'rational')",-0.17743637,-0.18990463,-0.1393579,-0.2248638,-0.0855059
53,-0.51369804,-0.42945182,"('uncreative', 'creative')",0.29989564,0.1778931,-0.1069012,-0.1257794,-0.0188782
54,0.57843626,0.5416675,"('incapable', 'capable')",0.7466868,0.7965089,0.6625615,0.6690882,0.0065267
55,-0.6039262,-0.47352076,"('incompetent', 'clever')",0.1376264,0.19338343,-0.2331499,-0.1400687,0.0930812
56,1.220983,1.3952744,"('impractical', 'practical')",-0.058311813,-0.051141083,0.5813356,0.6720667,0.0907311
57,-1.1125879,-1.1197373,"('unimaginative', 'imaginative')",-3.434238,-3.5379395,-2.2734129,-2.3288383,-0.0554254
58,-1.0923843,-1.0187099,"('undiscriminating', 'discriminating')",-0.21031779,-0.262978,-0.6513511,-0.6408439,0.0105072
59,-0.121200055,-0.26712874,"('foolish', 'wise')",-0.021576222,0.08842969,-0.0713881,-0.0893495,-0.0179614
60,-0.19683608,0.037893724,"('inefficient', 'efficient')",0.25672585,0.39773357,0.0299449,0.2178136,0.1878687
61,0.16621351,0.029560197,"('illogical', 'logical')",0.5978478,0.42675915,0.3820307,0.2281597,-0.153871
62,-0.05844801,0.11565967,"('incompetent', 'brilliant')",0.50568235,0.7085247,0.2236172,0.4120922,0.188475
63,-0.2808876,0.0044847736,"('unperceptive', 'insightful')",0.17627004,0.31381762,-0.0523088,0.1591512,0.21146
64,-0.7562454,-0.9067702,"('shy', 'confident')",-7.005085,-7.032982,-3.8806653,-3.9698761,-0.0892108
65,-0.97627926,-1.2595787,"('insecure', 'secure')",-0.11105612,-0.1506613,-0.5436677,-0.70512,-0.1614523
66,-0.12764065,-0.3008614,"('inactive', 'active')",0.19059622,0.13403185,0.0314778,-0.0834148,-0.1148926
67,0.2072967,0.23376384,"('doubtful', 'determined')",-0.25003257,-0.2962889,-0.0213679,-0.0312625,-0.0098946
68,-0.8480484,-0.7760782,"('dependent', 'independent')",-0.89519453,-0.82239187,-0.8716215,-0.799235,0.0723865
69,0.48941737,0.44511798,"('lazy', 'industrious')",-1.3730109,-1.1828505,-0.4417967,-0.3688663,0.0729304
70,-0.8272667,-0.8280014,"('lethargic', 'energetic')",0.2568356,0.24571191,-0.2852156,-0.2911447,-0.0059291
71,0.62730205,0.6979519,"('diffident', 'self-confident')",0.11133938,0.032849282,0.3693207,0.3654006,-0.0039201
72,-1.0794455,-1.1052567,"('unambitious', 'ambitious')",-0.11586867,-0.105362564,-0.5976571,-0.6053096,-0.0076525
73,0.6884363,0.7117135,"('helpless', 'self-reliant')",-3.78894,-3.7215433,-1.5502518,-1.5049149,0.0453369
74,0.6559199,0.71732575,"('undedicated', 'dedicated')",-0.2896308,-0.47222447,0.1831446,0.1225506,-0.060594
75,-0.29171467,-0.19968098,"('meek', 'impulsive')",-0.8081977,-0.7409426,-0.5499562,-0.4703118,0.0796444
76,-0.44987854,-0.3166362,"('anxious', 'daring')",-0.24731821,-0.24827342,-0.3485984,-0.2824548,0.0661436
77,-0.3710544,-0.12246307,"('unmotivated', 'motivated')",-1.2267803,-1.1095415,-0.7989174,-0.6160023,0.1829151
78,-0.12297256,0.06333092,"('nonresilient', 'resilient')",-0.35505605,-0.364433,-0.2390143,-0.150551,0.0884633
79,0.54506916,0.43320653,"('wavering', 'unwavering')",-0.36208382,-0.37916744,0.0914927,0.0270195,-0.0644732
80,-0.0863596,-0.21044534,"('dominated', 'dominating')",-0.58578223,-0.59432,-0.3360709,-0.4023827,-0.0663118
81,-0.30448207,-0.29568303,"('submissive', 'aggressive')",-0.64124763,-0.57348496,-0.4728649,-0.434584,0.0382809
82,-0.2705041,-0.17391315,"('poor', 'rich')",6.9116893,6.943643,3.3205926,3.384865,0.0642724
83,-0.55397075,-0.5624586,"('powerless', 'powerful')",-1.0296631,-1.1040826,-0.7918169,-0.8332705,-0.0414536
