,msci_male,msci_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.10514961,0.060383048,"('unsociable', 'sociable')",-0.38486993,-0.52842265,-0.1398602,-0.2340198,-0.0941596
1,-0.7976026,-0.8261142,"('unfriendly', 'friendly')",1.818332,1.6979382,0.5103647,0.435912,-0.0744527
2,1.0826335,1.1179714,"('unlikable', 'likable')",1.0125084,1.0445397,1.0475709,1.0812556,0.0336847
3,0.28091267,0.41688055,"('repellent', 'pleasant')",0.33947462,0.3838408,0.3101937,0.4003607,0.090167
4,-0.25487378,-0.24930541,"('disliked', 'liked')",-5.6883373,-5.683133,-2.9716055,-2.9662192,0.0053863
5,-1.1889989,-1.1236689,"('distant', 'outgoing')",-0.48232475,-0.40534663,-0.8356618,-0.7645078,0.071154
6,-1.8309214,-1.7827919,"('distant', 'open')",-0.20207195,-0.14566752,-1.0164967,-0.9642297,0.052267
7,0.021769354,0.1317194,"('insensitive', 'sensitive')",0.5380465,0.5622224,0.2799079,0.3469709,0.067063
8,-1.276886,-1.3626701,"('unaffectionate', 'affectionate')",0.79714954,0.6991907,-0.2398682,-0.3317397,-0.0918715
9,-0.9292404,-1.032171,"('unaffectionate', 'caring')",0.9984898,0.8850779,0.0346247,-0.0735466,-0.1081713
10,-0.40604573,-0.3781904,"('unsympathetic', 'sympathetic')",-0.570127,-0.6037287,-0.4880864,-0.4909596,-0.0028732
11,0.29469186,0.24538545,"('unhelpful', 'helpful')",1.841666,1.8338473,1.0681789,1.0396163,-0.0285626
12,0.0615964,0.16588673,"('unsupportive', 'supportive')",-1.6628371,-1.6123948,-0.8006204,-0.723254,0.0773664
13,0.4313568,0.36361137,"('impolite', 'polite')",-0.4144399,-0.4184537,0.0084585,-0.0274212,-0.0358797
14,1.1283263,1.2092781,"('antisocial', 'social')",-0.12771304,-0.18522191,0.5003066,0.5120281,0.0117215
15,0.23311561,0.03648778,"('boring', 'funny')",0.93386847,0.87125534,0.583492,0.4538715,-0.1296205
16,-0.022553008,-0.056448046,"('unpopular', 'popular')",0.79715216,0.814037,0.3872996,0.3787945,-0.0085051
17,-0.22934233,-0.22717483,"('nasty', 'nice')",-0.15827967,-0.13851051,-0.193811,-0.1828427,0.0109683
18,-0.5562981,-0.51496994,"('disagreeable', 'welcoming')",-0.20178321,-0.179775,-0.3790407,-0.3473725,0.0316682
19,-0.7458304,-0.76051867,"('inhospitable', 'hospitable')",0.24947228,0.25888628,-0.2481791,-0.2508162,-0.0026371
20,1.1470953,1.0973495,"('rough', 'thoughtful')",0.92054564,0.8654414,1.0338205,0.9813955,-0.052425
21,1.170876,1.1204784,"('immoral', 'moral')",-0.21711457,-0.19397834,0.4768807,0.46325,-0.0136307
