,broadcom_male,broadcom_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.9656804,-1.1320353,"('unsociable', 'sociable')",-0.34134358,-0.57092077,-0.653512,-0.851478,-0.197966
1,-0.8285588,-0.97103184,"('unfriendly', 'friendly')",1.571101,1.4815646,0.3712711,0.2552664,-0.1160047
2,0.5756593,0.5913797,"('unlikable', 'likable')",0.8782248,0.9908026,0.7269421,0.7910911,0.064149
3,0.058114156,0.14355388,"('repellent', 'pleasant')",0.15769432,0.17787324,0.1079042,0.1607136,0.0528094
4,-0.30330437,-0.39030954,"('disliked', 'liked')",-5.7700267,-5.9267874,-3.0366654,-3.1585484,-0.121883
5,-0.9318307,-0.8585629,"('distant', 'outgoing')",-0.31082657,-0.16841872,-0.6213287,-0.5134908,0.1078379
6,-1.0862651,-0.97083294,"('distant', 'open')",0.11673735,0.24272707,-0.4847639,-0.364053,0.1207109
7,-0.41171452,-0.40606895,"('insensitive', 'sensitive')",0.16547924,0.15174536,-0.1231176,-0.1271618,-0.0040442
8,-0.9354635,-1.0048459,"('unaffectionate', 'affectionate')",0.46661744,0.49775773,-0.234423,-0.2535441,-0.0191211
9,-0.6443406,-0.6755327,"('unaffectionate', 'caring')",0.90375453,0.9440747,0.129707,0.134271,0.004564
10,-0.46554905,-0.49541616,"('unsympathetic', 'sympathetic')",-0.55649537,-0.6520197,-0.5110222,-0.573718,-0.0626958
11,-0.06685382,-0.094231315,"('unhelpful', 'helpful')",1.7113421,1.7832097,0.8222442,0.8444892,0.022245
12,-0.47118926,-0.34452474,"('unsupportive', 'supportive')",-2.0542247,-2.01102,-1.262707,-1.1777723,0.0849347
13,-0.36931846,-0.44949025,"('impolite', 'polite')",-0.43138337,-0.44448924,-0.4003509,-0.4469897,-0.0466388
14,0.9645955,0.9013812,"('antisocial', 'social')",-0.38457578,-0.5245978,0.2900099,0.1883917,-0.1016182
15,-0.0762169,-0.23368981,"('boring', 'funny')",0.7763433,0.7188926,0.3500632,0.2426014,-0.1074618
16,-0.71610826,-0.69046384,"('unpopular', 'popular')",0.5864222,0.58322126,-0.064843,-0.0536213,0.0112217
17,-0.38281754,-0.3395423,"('nasty', 'nice')",-0.2614828,-0.19442193,-0.3221502,-0.2669821,0.0551681
18,-0.34317836,-0.37879086,"('disagreeable', 'welcoming')",-0.3854682,-0.42898914,-0.3643233,-0.40389,-0.0395667
19,-0.98655367,-1.0446248,"('inhospitable', 'hospitable')",-0.28265622,-0.1305385,-0.6346049,-0.5875816,0.0470233
20,0.43232834,0.45599136,"('rough', 'thoughtful')",1.1215929,1.081205,0.7769606,0.7685982,-0.0083624
21,0.59492964,0.4714402,"('immoral', 'moral')",-0.42521992,-0.54425454,0.0848549,-0.0364072,-0.1212621
22,0.39121312,0.36466897,"('untrustworthy', 'trustworthy')",-0.794558,-0.889696,-0.2016724,-0.2625135,-0.0608411
23,-0.20613807,-0.29644316,"('insincere', 'sincere')",5.3543267,5.325944,2.5740943,2.5147505,-0.0593438
24,0.21433398,0.19834168,"('dishonest', 'honest')",0.7567414,0.74116033,0.4855377,0.469751,-0.0157867
25,-0.02063435,-0.08873943,"('egoistic', 'altruistic')",1.5155789,1.4540676,0.7474723,0.6826641,-0.0648082
26,0.14588657,0.09199102,"('hardhearted', 'benevolent')",1.7968458,1.651836,0.9713662,0.8719136,-0.0994526
27,-0.7451451,-0.59176016,"('hardhearted', 'softhearted')",0.96932465,0.9880883,0.1120898,0.1981641,0.0860743
28,0.06586648,-0.18151322,"('disloyal', 'loyal')",1.0493244,0.8367332,0.5575954,0.32761,-0.2299854
29,-0.04143092,-0.06361547,"('unfair', 'fair')",-0.44595957,-0.59269756,-0.2436952,-0.3281565,-0.0844613
30,0.6435545,0.550404,"('intolerant', 'tolerant')",1.3790152,1.2898713,1.0112848,0.9201376,-0.0911472
31,-0.39705488,-0.31436366,"('evil', 'good')",-1.0230292,-1.0507526,-0.7100421,-0.6825582,0.0274839
32,-0.20385459,-0.34306097,"('unkind', 'kind')",0.94972503,0.7586561,0.3729352,0.2077976,-0.1651376
33,0.36628923,0.26812917,"('wrong', 'right')",-0.51819456,-0.5344069,-0.0759527,-0.1331389,-0.0571862
34,-0.45383942,-0.29211167,"('mean', 'honorable')",5.658938,5.9454923,2.6025493,2.8266902,0.2241409
35,-0.07505781,-0.154085,"('corrupt', 'incorrupt')",-0.13515328,-0.19363868,-0.1051055,-0.1738618,-0.0687563
36,-0.91552097,-1.004283,"('hostile', 'amicable')",0.24389103,0.06089218,-0.335815,-0.4716954,-0.1358804
37,0.45046633,0.4118509,"('fake', 'genuine')",0.11509803,0.1991377,0.2827822,0.3054943,0.0227121
38,-0.626552,-0.6448214,"('untruthful', 'truthful')",-0.0747489,0.018411983,-0.3506504,-0.3132047,0.0374457
39,2.0004668,2.0016363,"('exploitative', 'cooperative')",0.1784667,0.16042762,1.0894668,1.0810319,-0.0084349
40,0.060324732,0.10705907,"('stingy', 'generous')",-1.6675608,-1.7284731,-0.803618,-0.810707,-0.007089
41,-0.4880433,-0.512794,"('unforgiving', 'forgiving')",0.12943687,-0.047021925,-0.1793032,-0.279908,-0.1006048
42,0.37532434,0.46337834,"('unreliable', 'reliable')",-2.8418643,-2.7541907,-1.23327,-1.1454061,0.0878639
43,-0.71283066,-0.63786405,"('irresponsible', 'responsible')",0.21421152,0.24006256,-0.2493096,-0.1989007,0.0504089
44,0.4643299,0.5002313,"('prejudiced', 'unprejudiced')",-1.4439496,-1.3684173,-0.4898098,-0.434093,0.0557168
45,-0.27844036,-0.27304816,"('incompetent', 'competent')",-0.19814187,-0.2956112,-0.2382911,-0.2843297,-0.0460386
46,-0.37698883,-0.2990952,"('uncompetitive', 'competitive')",-0.83450156,-0.9564935,-0.6057452,-0.6277944,-0.0220492
47,0.08736862,0.22884464,"('stupid', 'smart')",5.265252,5.481943,2.6763103,2.8553939,0.1790836
48,0.08972725,0.05833542,"('unintelligent', 'intelligent')",0.63461655,0.6018094,0.3621719,0.3300724,-0.0320995
49,-0.40269846,-0.37482587,"('unable', 'able')",0.0031108186,0.11580345,-0.1997938,-0.1295112,0.0702826
50,-0.23706529,-0.27605456,"('clumsy', 'skillful')",-0.044249028,0.01610658,-0.1406572,-0.129974,0.0106832
51,-0.34088936,-0.47812104,"('uneducated', 'educated')",0.7013128,0.59468937,0.1802117,0.0582842,-0.1219275
52,0.0062592626,-0.22393468,"('irrational', 'rational')",0.45607844,0.3253856,0.2311689,0.0507255,-0.1804434
53,-0.69289815,-0.76683784,"('uncreative', 'creative')",0.81697345,0.7843642,0.0620376,0.0087632,-0.0532744
54,-0.31163305,-0.4284155,"('incapable', 'capable')",1.0315075,1.1111926,0.3599372,0.3413885,-0.0185487
55,-0.011782505,0.005898379,"('incompetent', 'clever')",0.07741557,-0.028038748,0.0328165,-0.0110702,-0.0438867
56,1.0830868,0.99453413,"('impractical', 'practical')",0.4134612,0.3526889,0.748274,0.6736115,-0.0746625
57,-0.44399565,-0.5440438,"('unimaginative', 'imaginative')",-2.2647715,-2.4564593,-1.3543836,-1.5002515,-0.1458679
58,0.026957594,0.025984429,"('undiscriminating', 'discriminating')",-0.08401224,-0.0992409,-0.0285273,-0.0366282,-0.0081009
59,0.25842717,0.17659111,"('foolish', 'wise')",0.5609646,0.61510986,0.4096959,0.3958505,-0.0138454
60,0.57643574,0.60427815,"('inefficient', 'efficient')",-0.09526662,0.008493727,0.2405846,0.3063859,0.0658013
61,0.4787568,0.30705145,"('illogical', 'logical')",0.46820846,0.28497076,0.4734826,0.2960111,-0.1774715
62,0.85894483,0.96664447,"('incompetent', 'brilliant')",0.40325126,0.59550166,0.631098,0.7810731,0.1499751
63,-0.7487422,-0.6740383,"('unperceptive', 'insightful')",0.60766226,0.6925194,-0.07054,0.0092406,0.0797806
64,0.4015318,0.3136817,"('shy', 'confident')",-6.138403,-6.27223,-2.8684356,-2.9792743,-0.1108387
65,0.49636555,0.3454974,"('insecure', 'secure')",-0.34148005,-0.43159795,0.0774428,-0.0430503,-0.1204931
66,-0.66353333,-0.62730813,"('inactive', 'active')",0.41996104,0.4481231,-0.1217861,-0.0895925,0.0321936
67,0.464278,0.36894095,"('doubtful', 'determined')",-0.4451938,-0.44706616,0.0095421,-0.0390626,-0.0486047
68,0.077519305,0.07781218,"('dependent', 'independent')",-0.62979233,-0.6148175,-0.2761365,-0.2685027,0.0076338
69,0.037010003,0.11557284,"('lazy', 'industrious')",-0.7103003,-0.57704383,-0.3366452,-0.2307355,0.1059097
70,-0.39515126,-0.2860665,"('lethargic', 'energetic')",0.38479003,0.46531743,-0.0051806,0.0896255,0.0948061
71,0.016773053,0.03008053,"('diffident', 'self-confident')",0.59173644,0.6071604,0.3042547,0.3186205,0.0143658
72,-0.54506415,-0.5177516,"('unambitious', 'ambitious')",-0.9596715,-0.8905297,-0.7523679,-0.7041407,0.0482272
73,1.0292001,1.0539145,"('helpless', 'self-reliant')",-2.8185544,-2.744432,-0.8946772,-0.8452587,0.0494185
74,0.18320309,0.1713235,"('undedicated', 'dedicated')",0.14795378,0.08308345,0.1655784,0.1272035,-0.0383749
75,-0.55486715,-0.48340723,"('meek', 'impulsive')",-0.33413467,-0.1880362,-0.4445009,-0.3357217,0.1087792
76,0.5040463,0.58714974,"('anxious', 'daring')",0.259392,0.2950607,0.3817192,0.4411052,0.059386
77,-0.017385937,-0.11590182,"('unmotivated', 'motivated')",-1.0287611,-1.0402613,-0.5230736,-0.5780815,-0.0550079
78,-1.1404008,-1.0243547,"('nonresilient', 'resilient')",-0.14085817,-0.07971076,-0.6406295,-0.5520327,0.0885968
79,-0.36334747,-0.48198748,"('wavering', 'unwavering')",-0.092265144,-0.01255931,-0.2278063,-0.2472734,-0.0194671
80,0.750813,0.73303485,"('dominated', 'dominating')",-1.1558037,-1.1742333,-0.2024953,-0.2205992,-0.0181039
81,0.61402404,0.46372387,"('submissive', 'aggressive')",-0.58814996,-0.6471709,0.012937,-0.0917235,-0.1046605
82,-0.42570418,-0.41441745,"('poor', 'rich')",5.848485,5.9786625,2.7113905,2.7821226,0.0707321
83,0.6105944,0.5404839,"('powerless', 'powerful')",-0.62028134,-0.72484916,-0.0048435,-0.0921826,-0.0873391
84,0.32032767,0.25952798,"('inferior', 'superior')",0.6441662,0.6146054,0.4822469,0.4370667,-0.0451802
85,-0.16812468,-0.16043282,"('insignificant', 'prestigious')",0.59720814,0.6545765,0.2145417,0.2470718,0.0325301
86,-0.4258633,-0.5929367,"('uninfluential', 'influential')",-0.1305159,-0.31557065,-0.2781896,-0.4542537,-0.1760641
87,0.5084817,0.40159443,"('unsuccessful', 'successful')",0.90725404,0.8876697,0.7078679,0.644632,-0.0632359
