,united_male,united_female,tuple,rentals_male,rentals_female,inc_male,inc_female,average_male,average_female,female-male
0,1.1123238,0.93198055,"('unsociable', 'sociable')",0.8058319,0.72724074,-0.23395036,-0.44988316,0.5614018,0.4031127,-0.1582891
1,-0.08111848,-0.07423279,"('unfriendly', 'friendly')",0.48025027,0.44534644,2.150116,2.006594,0.8497492,0.7925692,-0.05718
2,0.4729417,0.63835895,"('unlikable', 'likable')",1.1140934,1.2825902,0.92664933,1.0425873,0.8378948,0.9878454,0.1499506
3,0.14805867,0.16862093,"('repellent', 'pleasant')",-0.09184559,0.04011836,0.18578573,0.21433724,0.0806663,0.1410255,0.0603592
4,-0.22571419,-0.26413745,"('disliked', 'liked')",-0.40107,-0.39304772,-5.8694687,-5.8264422,-2.1654177,-2.1612091,0.0042086
5,-0.007168364,0.10182471,"('distant', 'outgoing')",-0.19944575,-0.21667224,0.4177485,0.46189895,0.0703781,0.1156838,0.0453057
6,0.025534257,0.19275036,"('distant', 'open')",-0.6394394,-0.64809746,0.85808307,0.8754134,0.0813926,0.1400221,0.0586295
7,1.0905787,1.0374203,"('insensitive', 'sensitive')",0.416776,0.56296754,0.53839624,0.4862956,0.681917,0.6955612,0.0136442
8,-0.43223017,-0.3305027,"('unaffectionate', 'affectionate')",0.1860064,0.21900043,0.9010459,0.84856015,0.218274,0.245686,0.027412
9,0.9178273,1.0112677,"('unaffectionate', 'caring')",0.9935084,1.0226439,1.3538489,1.3499044,1.0883949,1.1279387,0.0395438
10,1.2770066,1.2072402,"('unsympathetic', 'sympathetic')",-0.06465419,-0.042509828,-0.4082862,-0.4761507,0.2680221,0.2295266,-0.0384955
11,1.1811194,1.2595016,"('unhelpful', 'helpful')",0.92331517,0.94993484,2.115168,2.197491,1.4065342,1.4689757,0.0624415
12,1.6364146,1.7713894,"('unsupportive', 'supportive')",1.1690558,1.3201917,-1.4425114,-1.4155116,0.4543197,0.5586898,0.1043701
13,0.23005435,0.108158715,"('impolite', 'polite')",0.9097421,0.8086159,-0.06182549,-0.19534054,0.3593237,0.240478,-0.1188457
14,1.0494378,0.99708086,"('antisocial', 'social')",0.9209729,1.0544814,-0.7907199,-0.85062087,0.3932302,0.4003138,0.0070836
15,0.67172176,0.618573,"('boring', 'funny')",0.39558,0.2934749,0.7013399,0.6727371,0.5895472,0.5282617,-0.0612855
16,-1.6028364,-1.5511881,"('unpopular', 'popular')",0.46122488,0.5112029,0.885422,0.87025714,-0.0853965,-0.056576,0.0288205
17,-0.18814744,-0.11096686,"('nasty', 'nice')",0.2837747,0.45696178,-0.25145474,-0.20707144,-0.0519425,0.0463078,0.0982503
18,-0.09767302,0.016763784,"('disagreeable', 'welcoming')",-0.47631907,-0.32444143,-0.20198609,-0.24292064,-0.2586594,-0.1835328,0.0751266
19,-0.05702884,0.016869038,"('inhospitable', 'hospitable')",-0.7110787,-0.7300527,0.27963337,0.35634378,-0.1628247,-0.1189466,0.0438781
20,-0.003865322,0.005892977,"('rough', 'thoughtful')",-0.8353498,-0.6982253,0.7462687,0.7196873,-0.0309821,0.0091183,0.0401004
21,1.1015636,0.9732101,"('immoral', 'moral')",0.57132953,0.6018392,-0.71185756,-0.7208245,0.3203452,0.2847416,-0.0356036
22,0.5170257,0.4339366,"('untrustworthy', 'trustworthy')",-0.39365,-0.31627354,-0.96253645,-1.0107607,-0.2797202,-0.2976992,-0.017979
23,1.8801057,1.8287274,"('insincere', 'sincere')",0.90879947,0.9216495,5.667045,5.5365696,2.8186499,2.7623154,-0.0563345
24,2.1686666,2.1642754,"('dishonest', 'honest')",-0.1782056,-0.16139996,0.94421077,0.89325047,0.978224,0.9653753,-0.0128487
25,-0.780255,-0.7725066,"('egoistic', 'altruistic')",0.33567587,0.38490173,1.489458,1.4181939,0.3482929,0.3435297,-0.0047632
26,0.98581684,0.9179034,"('hardhearted', 'benevolent')",0.83166826,0.9245251,1.6624991,1.5466986,1.1599948,1.129709,-0.0302858
27,0.4530642,0.62091744,"('hardhearted', 'softhearted')",-0.24566188,-0.07602423,1.3878205,1.2828573,0.5317409,0.6092501,0.0775092
28,0.7054242,0.55505013,"('disloyal', 'loyal')",-0.13900241,-0.24244916,0.7831662,0.6710722,0.4498626,0.3278911,-0.1219715
