,hartford_male,hartford_female,tuple,financial_male,financial_female,svcs_male,svcs_female,grp_male,grp_female,inc_male,inc_female,average_male,average_female,female-male
0,0.0933169,-0.012903862,"('unsociable', 'sociable')",0.65373194,0.4714225,-0.15503503,-0.3086974,0.3153238,0.22133353,0.07156235,-0.029003413,0.19578,0.0684303,-0.1273497
1,0.5807249,0.49759182,"('unfriendly', 'friendly')",0.25551707,0.07144797,-1.9141933,-1.953129,-1.3082517,-1.5031643,1.2953128,1.1359586,-0.2181781,-0.350259,-0.1320809
2,0.6769528,0.75493515,"('unlikable', 'likable')",2.7196143,2.7659886,1.3231272,1.3802881,1.2476369,1.3139783,0.7736292,0.83140415,1.348192,1.4093188,0.0611268
3,0.071627125,0.13449253,"('repellent', 'pleasant')",-0.20542371,-0.17952871,0.41918233,0.3980815,0.43337342,0.42275882,0.53334635,0.6060328,0.2504211,0.2763674,0.0259463
4,-0.6519434,-0.6480562,"('disliked', 'liked')",-0.5549139,-0.56436014,-0.75791585,-0.7283848,-0.5492831,-0.5636608,-6.037299,-6.1262646,-1.7102711,-1.7261454,-0.0158743
5,-0.14382525,-0.18145771,"('distant', 'outgoing')",-0.058541197,-0.06207685,-0.9963527,-0.8632882,-1.4574257,-1.4277685,-0.7810724,-0.7935739,-0.6874434,-0.665633,0.0218104
6,-0.689117,-0.678957,"('distant', 'open')",-0.79334974,-0.7962127,-1.5778397,-1.4128437,-1.5297328,-1.483844,0.0660869,0.049822614,-0.9047905,-0.864407,0.0403835
7,1.7358721,1.728891,"('insensitive', 'sensitive')",1.0959084,1.1629828,0.64851284,0.6642249,0.82006365,0.8145138,0.94473624,1.0576037,1.0490187,1.0856433,0.0366246
8,-0.2153013,-0.24575593,"('unaffectionate', 'affectionate')",-0.19635218,-0.27594143,-2.2313182,-2.1970928,-1.8075616,-1.8407549,0.24844256,0.14961931,-0.8404181,-0.8819852,-0.0415671
9,0.99498546,0.9245742,"('unaffectionate', 'caring')",1.2661588,1.1649737,-1.3899618,-1.3998559,-1.0437502,-1.1180642,1.1468493,1.1128271,0.1948563,0.136891,-0.0579653
10,1.4191498,1.4111528,"('unsympathetic', 'sympathetic')",0.32971787,0.3298917,-0.0036255345,-0.1069747,0.4465092,0.36284062,0.683846,0.62512165,0.5751194,0.5244064,-0.050713
11,0.48810196,0.48056456,"('unhelpful', 'helpful')",1.499645,1.4771471,0.65252954,0.6397634,0.5311362,0.52784,2.3971126,2.353142,1.1137051,1.0956915,-0.0180136
12,1.4542166,1.5139182,"('unsupportive', 'supportive')",1.9048905,1.9969484,0.026215848,0.110589735,-0.4443675,-0.32890764,-1.5958766,-1.5805044,0.2690158,0.3424088,0.073393
13,0.9902866,0.95160437,"('impolite', 'polite')",1.5120331,1.5360458,1.0761712,1.0330576,1.1927538,1.198304,0.29182857,0.31382623,1.0126147,1.0065676,-0.0060471
14,0.7703162,0.73933655,"('antisocial', 'social')",1.8329158,1.8249469,0.90578747,0.8674456,1.3094081,1.3538748,-0.2551386,-0.21728916,0.9126578,0.9136629,0.0010051
15,-0.042526577,-0.118019775,"('boring', 'funny')",0.35040504,0.3306733,0.22892359,0.2693271,0.317854,0.35871902,0.2625229,0.2911888,0.2234358,0.2263777,0.0029419
16,-1.0929084,-1.1163902,"('unpopular', 'popular')",-0.98264426,-0.98406196,-1.2873288,-1.2624271,-0.9383651,-0.9337444,0.3376835,0.39572507,-0.7927126,-0.7801797,0.0125329
17,0.13045335,0.1864434,"('nasty', 'nice')",-0.115966946,-0.045880154,-0.49972552,-0.40957645,-0.13763927,-0.030334529,-0.6283584,-0.60325825,-0.2502474,-0.1805212,0.0697262
18,1.07928,1.093217,"('disagreeable', 'welcoming')",-0.20773995,-0.14613117,-0.18515775,-0.112425625,-1.0424376,-0.9540633,-0.39016026,-0.4138186,-0.1492431,-0.1066443,0.0425988
19,-0.28518298,-0.252649,"('inhospitable', 'hospitable')",-0.15055785,-0.17851573,-0.3666107,-0.27730525,-0.9796654,-0.90795547,-0.21900645,-0.25677374,-0.4002047,-0.3746398,0.0255649
20,1.4553262,1.4476049,"('rough', 'thoughtful')",-0.029903676,0.0009643994,0.25985172,0.2935313,0.1537649,0.14869994,0.8086201,0.83696353,0.5295319,0.5455528,0.0160209
21,0.71866703,0.7299073,"('immoral', 'moral')",1.5903373,1.599178,1.4338257,1.3892999,1.8070695,1.8269942,-0.21416178,-0.14760077,1.0671475,1.0795558,0.0124083
22,1.0797648,1.0835328,"('untrustworthy', 'trustworthy')",0.34089833,0.3012975,0.84404117,0.8605258,1.260621,1.2895927,-0.37236226,-0.29678777,0.6305926,0.6476322,0.0170396
23,1.1387212,1.0752304,"('insincere', 'sincere')",1.701494,1.6260026,0.61726564,0.53526986,0.7217887,0.6152063,5.8501673,5.6909313,2.0058874,1.9085281,-0.0973593
24,1.7126288,1.6648129,"('dishonest', 'honest')",0.78180087,0.76342994,0.24614882,0.21392223,0.4368545,0.378123,1.0411998,0.9837267,0.8437265,0.800803,-0.0429235
25,0.23863484,0.19307582,"('egoistic', 'altruistic')",-0.5072981,-0.49991113,-1.4626836,-1.3904881,-0.9289784,-0.98232144,1.268035,1.2130331,-0.278458,-0.2933223,-0.0148643
26,2.149804,2.0673013,"('hardhearted', 'benevolent')",0.34724563,0.32432434,-0.65061396,-0.6523994,-0.3094751,-0.41975364,1.3286893,1.2905563,0.57313,0.5220057,-0.0511243
27,1.1077297,1.1109673,"('hardhearted', 'softhearted')",-0.98860526,-0.9116463,-0.4337929,-0.37799174,-0.16473684,-0.13553643,1.1444463,1.0846127,0.1330082,0.1540811,0.0210729
28,0.61804414,0.47486162,"('disloyal', 'loyal')",0.36600667,0.18425308,-0.70368934,-0.8270039,-0.8201144,-1.019418,1.2010554,0.9872731,0.1322605,-0.0400068,-0.1722673
29,0.09637955,0.07403372,"('unfair', 'fair')",0.033070594,0.026788153,-0.055877395,-0.08520935,-0.04352121,-0.07718787,-0.5873025,-0.75611436,-0.1114502,-0.1635379,-0.0520877
30,1.1874415,1.1654645,"('intolerant', 'tolerant')",1.3015541,1.2096461,1.2101455,1.1492724,1.2884153,1.2199804,1.4255234,1.4989777,1.2826159,1.2486682,-0.0339477
31,-1.2373996,-1.2129087,"('evil', 'good')",-1.2291586,-1.2253511,-1.5293043,-1.415184,-2.0108025,-1.9103628,-1.488888,-1.5924677,-1.4991106,-1.4712549,0.0278557
32,1.2995381,1.2303149,"('unkind', 'kind')",0.8810673,0.8819201,0.57260287,0.5050891,1.4010923,1.287612,1.3380204,1.1935579,1.0984642,1.0196988,-0.0787654
33,0.31304386,0.22660677,"('wrong', 'right')",1.460381,1.4401697,0.34883294,0.37173316,-0.09780584,-0.09037625,-0.89100385,-0.8867557,0.2266896,0.2122755,-0.0144141
34,0.13429895,0.17413212,"('mean', 'honorable')",1.1355726,1.1783394,0.6008664,0.67143047,0.48897937,0.53536576,5.7737064,5.8486757,1.6266848,1.6815887,0.0549039
35,-0.15444024,-0.17856428,"('corrupt', 'incorrupt')",-1.1642127,-1.1151386,-0.93782824,-0.84158576,-1.1126461,-1.0962921,-0.6203567,-0.77233523,-0.7978968,-0.8007832,-0.0028864
36,-0.012598369,-0.061847173,"('hostile', 'amicable')",0.09900311,-0.07148229,-1.2484553,-1.2505158,-1.3597533,-1.4968168,-0.26154524,-0.31380144,-0.5566698,-0.6388927,-0.0822229
37,-0.31324452,-0.24277896,"('fake', 'genuine')",0.07625573,0.08997624,0.3090676,0.3748998,0.43869692,0.4834449,0.5835515,0.528687,0.2188654,0.2468458,0.0279804
38,-0.16997384,-0.16585407,"('untruthful', 'truthful')",1.6293511,1.5970434,-0.403727,-0.37464732,-0.4467132,-0.4788408,0.2540891,0.17121324,0.1726052,0.1497829,-0.0228223
39,2.677139,2.673713,"('exploitative', 'cooperative')",1.2635823,1.3222347,1.8525141,1.867238,1.2753743,1.3622164,0.36340615,0.38248643,1.4864033,1.5215777,0.0351744
40,1.9506575,1.9201161,"('stingy', 'generous')",1.0592258,1.140792,0.45334917,0.4898546,-0.061244503,-0.05258667,-1.4509435,-1.4999474,0.3902089,0.3996457,0.0094368
41,1.1037035,1.1244515,"('unforgiving', 'forgiving')",1.2576207,1.2313424,0.18345901,0.21959154,0.27829495,0.3314236,0.05527723,0.09114325,0.5756711,0.5995905,0.0239194
42,1.7104975,1.7461723,"('unreliable', 'reliable')",1.4305046,1.5163766,1.2113158,1.3082687,1.690302,1.7933544,-2.367539,-2.216351,0.7350162,0.8295642,0.094548
43,1.3811235,1.4553767,"('irresponsible', 'responsible')",1.6753156,1.7271211,0.15843016,0.20089284,0.8289676,0.9134781,1.4429029,1.4258039,1.0973479,1.1445345,0.0471866
44,-0.63813746,-0.5362043,"('prejudiced', 'unprejudiced')",-0.32334125,-0.16129795,1.053769,1.15603,0.5129853,0.6204462,-1.5774114,-1.5790318,-0.1944272,-0.1000116,0.0944156
45,0.4232451,0.478513,"('incompetent', 'competent')",0.3055644,0.22130397,0.24701081,0.2456828,0.6011303,0.6322064,0.16506031,0.11466215,0.3484022,0.3384737,-0.0099285
46,0.01659118,0.053709745,"('uncompetitive', 'competitive')",1.4818094,1.477915,0.5580086,0.4755981,0.5765199,0.5979138,0.17371869,0.24367781,0.5613296,0.5697629,0.0084333
47,0.7677982,0.8250493,"('stupid', 'smart')",1.4253894,1.4115478,0.57743907,0.62136596,1.3090595,1.3093234,5.250705,5.321088,1.8660782,1.8976749,0.0315967
48,-0.15362787,-0.23369229,"('unintelligent', 'intelligent')",-0.70949405,-0.7744281,-1.2650573,-1.3225952,-1.1541296,-1.2182893,0.340838,0.31080788,-0.5882942,-0.6476394,-0.0593452
49,-0.1302095,-0.11159806,"('unable', 'able')",-1.1401553,-1.0944858,-0.6278707,-0.5935147,-0.65176916,-0.5898274,-0.5714759,-0.4503459,-0.6242961,-0.5679543,0.0563418
50,0.23976806,0.23670614,"('clumsy', 'skillful')",0.5717659,0.5725396,0.3494299,0.32803392,0.60171205,0.5233356,0.2681916,0.21543472,0.4061735,0.37521,-0.0309635
51,1.0059,0.9194744,"('uneducated', 'educated')",0.7273241,0.65796596,0.6383301,0.45275816,0.8537397,0.6178906,0.78046185,0.68215525,0.8011512,0.6660489,-0.1351023
52,0.3676657,0.26390466,"('irrational', 'rational')",0.05463135,-0.1385789,-0.3161544,-0.3831026,-1.086334,-1.2080326,-0.4248055,-0.5737446,-0.2809994,-0.4079108,-0.1269114
