,skyworks_male,skyworks_female,tuple,solutions_male,solutions_female,inc_male,inc_female,average_male,average_female,female-male
28,-0.29486164,-0.42738387,"('disloyal', 'loyal')",0.020497363,-0.15905212,0.8447701,0.6956757,0.1901353,0.0364132,-0.1537221
29,-0.18916342,-0.26289025,"('unfair', 'fair')",-0.30820963,-0.47565296,-0.2002824,-0.35823333,-0.2325518,-0.3655922,-0.1330404
30,0.8130672,0.9553753,"('intolerant', 'tolerant')",1.7000989,1.7415891,0.6601929,0.6282564,1.0577863,1.1084069,0.0506206
31,-0.7335526,-0.7692897,"('evil', 'good')",-0.71464986,-0.71861476,-0.29655033,-0.38009107,-0.5815842,-0.6226652,-0.041081
32,0.25178757,0.32655054,"('unkind', 'kind')",0.078367546,0.11794659,0.8341148,0.70647955,0.38809,0.3836589,-0.0044311
33,0.43401718,0.37753066,"('wrong', 'right')",1.1017798,1.0190853,0.19858345,0.10832654,0.5781268,0.5016475,-0.0764793
34,-0.6635301,-0.47519448,"('mean', 'honorable')",-0.025817204,0.09419373,5.630417,5.862661,1.6470232,1.82722,0.1801968
35,-0.5592378,-0.7086835,"('corrupt', 'incorrupt')",-0.5716103,-0.681118,0.5448063,0.39723954,-0.1953472,-0.330854,-0.1355068
36,-1.2540178,-1.3952014,"('hostile', 'amicable')",-0.80966485,-0.9704215,1.1171817,0.9290978,-0.3155003,-0.4788417,-0.1633414
37,-0.63614696,-0.56715363,"('fake', 'genuine')",0.2077615,0.15711093,0.3672578,0.38344568,-0.0203759,-0.0088657,0.0115102
38,-0.15673852,-0.10026226,"('untruthful', 'truthful')",0.13267823,0.15241425,-0.16667111,-0.11640443,-0.0635771,-0.0214175,0.0421596
39,1.9261861,1.9641014,"('exploitative', 'cooperative')",1.4912126,1.5307639,0.19118074,0.15501036,1.2028598,1.2166253,0.0137655
40,0.23759004,0.2755648,"('stingy', 'generous')",0.52058846,0.47677755,-1.109612,-1.2806523,-0.1171445,-0.1761033,-0.0589588
41,0.23572034,0.34807107,"('unforgiving', 'forgiving')",0.65847915,0.6879061,0.45401555,0.3279087,0.449405,0.4546286,0.0052236
42,0.10800947,0.4353214,"('unreliable', 'reliable')",-0.4902427,-0.25782645,-3.1493406,-3.0346055,-1.1771913,-0.9523702,0.2248211
43,-0.3426607,-0.10269156,"('irresponsible', 'responsible')",0.085751474,0.17983358,-0.009594314,0.032188375,-0.0888345,0.0364435,0.125278
44,0.3280133,0.45711324,"('prejudiced', 'unprejudiced')",-0.1280883,-0.061440684,-1.3098959,-1.2427808,-0.3699903,-0.2823694,0.0876209
45,-0.7952212,-0.5567168,"('incompetent', 'competent')",0.75846356,0.7730369,-0.54030716,-0.5598842,-0.1923549,-0.1145214,0.0778335
46,0.15447646,0.29673922,"('uncompetitive', 'competitive')",0.9025087,0.8921997,-0.9283566,-1.032006,0.0428762,0.0523109,0.0094347
47,-0.036709797,0.07807403,"('stupid', 'smart')",0.9507014,1.0208739,5.299489,5.498211,2.0711602,2.199053,0.1278928
48,-0.09566973,-0.115970775,"('unintelligent', 'intelligent')",0.150287,0.066355236,0.21929078,0.14405863,0.0913027,0.031481,-0.0598217
49,-0.6563426,-0.4557904,"('unable', 'able')",-0.5042825,-0.32611024,-0.48570967,-0.3028335,-0.5487783,-0.3615781,0.1872002
50,-0.39850318,-0.28527227,"('clumsy', 'skillful')",0.08398922,0.18225108,0.0735919,0.118683696,-0.0803074,0.0052208,0.0855282
51,-0.12666343,-0.20969957,"('uneducated', 'educated')",0.15980333,0.07738677,0.12549216,0.053936023,0.0528774,-0.0261256,-0.079003
52,-0.11706413,-0.4721676,"('irrational', 'rational')",0.50045717,0.21460491,0.786494,0.64750934,0.3899624,0.1299822,-0.2599802
53,-0.57179445,-0.57881314,"('uncreative', 'creative')",0.49402523,0.4299456,1.1706839,1.1196638,0.3643049,0.3235988,-0.0407061
54,-0.79104465,-0.82646847,"('incapable', 'capable')",0.021729127,-0.03720604,1.1154867,1.2329329,0.1153904,0.1230861,0.0076957
55,-0.12573448,0.049027473,"('incompetent', 'clever')",0.5551987,0.5912564,-0.5228706,-0.5238177,-0.0311354,0.038822,0.0699574
56,0.38492417,0.62804925,"('impractical', 'practical')",-0.22773378,-0.14671236,-1.0381458,-0.96795905,-0.2936518,-0.1622074,0.1314444
57,-0.06292218,-0.047005404,"('unimaginative', 'imaginative')",0.13418558,0.06025564,-2.3862493,-2.4741306,-0.771662,-0.8202934,-0.0486314
58,-0.6621696,-0.5596987,"('undiscriminating', 'discriminating')",0.4067589,0.4077164,0.20721388,0.18462768,-0.0160656,0.0108818,0.0269474
59,0.10086473,-0.025600735,"('foolish', 'wise')",0.216389,0.1448398,0.5999284,0.64373255,0.3057274,0.2543239,-0.0514035
60,1.2069108,1.5304674,"('inefficient', 'efficient')",1.2769043,1.4435163,-0.7986425,-0.67251366,0.5617242,0.7671567,0.2054325
61,0.27706313,0.20494227,"('illogical', 'logical')",1.5661749,1.3666204,0.2827341,0.11039309,0.7086573,0.5606519,-0.1480054
62,0.45718646,0.7359294,"('incompetent', 'brilliant')",1.1375269,1.281361,-0.7103023,-0.50802,0.2948037,0.5030901,0.2082864
63,0.14103465,0.31326476,"('unperceptive', 'insightful')",1.9270636,1.9994465,0.77777463,0.8482591,0.9486243,1.0536567,0.1050324
64,0.50777185,0.5120852,"('shy', 'confident')",0.31490082,0.3083671,-6.4183292,-6.5214067,-1.8652188,-1.9003181,-0.0350993
65,0.22898577,0.21594696,"('insecure', 'secure')",0.4281465,0.3621695,-0.65627,-0.63728845,0.0002874,-0.019724,-0.0200114
66,-0.9724265,-1.0097027,"('inactive', 'active')",-0.58426553,-0.56940204,1.157041,1.1193993,-0.133217,-0.1532351,-0.0200181
67,0.12127216,0.15875423,"('doubtful', 'determined')",0.40258664,0.44203645,-0.99975324,-0.86707336,-0.1586315,-0.0887609,0.0698706
68,-0.90471905,-0.9478956,"('dependent', 'independent')",-0.08718754,-0.1273528,-0.6234092,-0.6454393,-0.5384386,-0.5735625,-0.0351239
69,0.06197645,0.10893893,"('lazy', 'industrious')",0.6102548,0.7356513,-0.32796037,-0.2576002,0.114757,0.1956634,0.0809064
70,-0.042192347,0.1396935,"('lethargic', 'energetic')",0.40188843,0.5022966,0.29882494,0.3440154,0.219507,0.3286685,0.1091615
71,0.768456,0.7920706,"('diffident', 'self-confident')",1.1200675,1.1607767,0.6550124,0.6330204,0.8478453,0.861956,0.0141107
72,0.3311062,0.4425642,"('unambitious', 'ambitious')",-0.7009427,-0.6423122,-1.1145879,-0.9937847,-0.4948081,-0.3978442,0.0969639
73,0.53053254,0.57061255,"('helpless', 'self-reliant')",-0.5255101,-0.46531796,-2.8023212,-2.786798,-0.9324329,-0.8938344,0.0385985
74,-0.36409116,-0.12862648,"('undedicated', 'dedicated')",0.2767092,0.432208,0.056872196,0.07484226,-0.0101699,0.1261413,0.1363112
75,-0.008498449,-0.054614343,"('meek', 'impulsive')",-1.2024446,-1.2031252,-0.20594533,-0.061256614,-0.4722961,-0.4396654,0.0326307
76,0.7149375,0.9543379,"('anxious', 'daring')",0.08050705,0.23121023,-0.38708612,-0.24832626,0.1361195,0.3124073,0.1762878
77,0.25546205,0.26604977,"('unmotivated', 'motivated')",1.0015606,1.0312312,-1.4306548,-1.3632909,-0.0578774,-0.0220033,0.0358741
78,-0.86719954,-0.7078675,"('nonresilient', 'resilient')",1.3149943,1.3967711,-0.053097975,0.017662328,0.1315656,0.235522,0.1039564
79,-1.1044265,-1.1776248,"('wavering', 'unwavering')",-1.7954919,-1.8295147,0.14438486,0.20652771,-0.9185112,-0.9335373,-0.0150261
80,0.41369215,0.4885334,"('dominated', 'dominating')",0.049721673,0.10969107,-1.5733085,-1.5382831,-0.3699649,-0.3133529,0.056612
81,0.10412862,0.0849909,"('submissive', 'aggressive')",0.57043725,0.54515177,-1.3371112,-1.2840556,-0.2208485,-0.217971,0.0028775
82,-0.817203,-0.75689113,"('poor', 'rich')",0.0081150085,0.028118953,5.611427,5.8062463,1.6007795,1.6924914,0.0917119
83,-0.047514766,-0.023308981,"('powerless', 'powerful')",-0.49387905,-0.4398145,-1.2377037,-1.3136314,-0.5930325,-0.5922516,0.0007809
84,-0.178164,-0.22507757,"('inferior', 'superior')",0.28066528,0.18623182,0.78766143,0.73810965,0.2967209,0.233088,-0.0636329
85,-0.34282514,-0.46344575,"('insignificant', 'prestigious')",-0.018139802,-0.07261549,1.2931267,1.3267306,0.3107206,0.2635565,-0.0471641
86,-0.4387771,-0.56304187,"('uninfluential', 'influential')",-0.26076013,-0.41432166,-0.17911081,-0.39711496,-0.2928827,-0.4581595,-0.1652768
87,-0.02811917,-0.059608694,"('unsuccessful', 'successful')",0.89205873,0.93942595,0.61038643,0.72417563,0.491442,0.5346643,0.0432223
88,-0.45030224,-0.4518908,"('low', 'eminent')",0.2440964,0.21620345,-0.057001077,-0.026611686,-0.0877356,-0.087433,0.0003026
