,dxc_male,dxc_female,tuple,technology_male,technology_female,co_male,co_female,average_male,average_female,female-male
0,-0.57660073,-0.68910044,"('unsociable', 'sociable')",1.0080373,0.8868915,0.0365404,-0.11683005,0.1559923,0.026987,-0.1290053
1,-1.7153407,-1.9468951,"('unfriendly', 'friendly')",0.49033746,0.2706579,0.7127208,0.5702617,-0.1707608,-0.3686585,-0.1978977
2,0.94791645,1.0617013,"('unlikable', 'likable')",0.99540526,1.0591058,0.95661193,1.0482705,0.9666445,1.0563592,0.0897147
3,-0.13089618,-0.018806633,"('repellent', 'pleasant')",-0.0718127,0.090326145,0.5705819,0.58315516,0.1226243,0.2182249,0.0956006
4,-0.22536069,-0.22517274,"('disliked', 'liked')",-0.539526,-0.5180231,-6.0999365,-6.207593,-2.2882744,-2.3169297,-0.0286553
5,-1.3372803,-1.2861096,"('distant', 'outgoing')",-1.8300153,-1.6786894,-1.2652559,-1.1660492,-1.4775171,-1.3769493,0.1005678
6,-1.5381304,-1.4818525,"('distant', 'open')",-1.8178787,-1.6783094,-1.2401699,-1.1645973,-1.5320597,-1.4415865,0.0904732
7,-0.20768106,-0.21053982,"('insensitive', 'sensitive')",0.82652533,0.8637804,-0.26321974,-0.2058564,0.1185415,0.1491281,0.0305866
8,-1.1852678,-1.3359683,"('unaffectionate', 'affectionate')",0.36275002,0.26303285,-0.034692355,-0.03587573,-0.2857367,-0.3696037,-0.083867
9,-1.1978302,-1.385739,"('unaffectionate', 'caring')",0.83957404,0.70895433,0.729843,0.7020024,0.1238623,0.0084059,-0.1154564
10,-0.70056933,-0.70108855,"('unsympathetic', 'sympathetic')",0.70782655,0.73712885,-0.47360438,-0.40326175,-0.1554491,-0.1224071,0.033042
11,0.67622775,0.6413835,"('unhelpful', 'helpful')",2.051893,2.0301337,2.6580563,2.7489965,1.7953924,1.806838,0.0114456
12,-0.037507985,0.105393104,"('unsupportive', 'supportive')",0.90963095,1.0970138,-2.1599097,-2.0767484,-0.4292622,-0.2914472,0.137815
13,0.10408979,0.116357185,"('impolite', 'polite')",0.7423917,0.7396333,-0.16299966,-0.13025525,0.2278273,0.2419118,0.0140845
14,0.49456477,0.5534183,"('antisocial', 'social')",1.9789579,2.0111413,-0.19857886,-0.20288534,0.7583146,0.7872247,0.0289101
15,0.9085452,0.7877393,"('boring', 'funny')",0.5723703,0.44997063,0.8692954,0.8860718,0.7834036,0.7079272,-0.0754764
16,0.041780904,0.031543076,"('unpopular', 'popular')",-0.24636061,-0.27109542,0.58074266,0.5042417,0.1253876,0.0882298,-0.0371578
17,-0.30552733,-0.2522883,"('nasty', 'nice')",-0.40733865,-0.39336234,0.24993853,0.24588194,-0.1543091,-0.1332562,0.0210529
18,-0.77126217,-0.73545575,"('disagreeable', 'welcoming')",-0.16377169,-0.087005325,-1.1361182,-1.1067789,-0.690384,-0.64308,0.047304
19,-0.58310825,-0.6179664,"('inhospitable', 'hospitable')",-0.92205095,-0.9769766,-0.68485665,-0.59164745,-0.7300053,-0.7288635,0.0011418
20,0.33464685,0.30723223,"('rough', 'thoughtful')",1.5050998,1.5226133,0.5528281,0.5501607,0.7975249,0.7933354,-0.0041895
21,0.6055145,0.5780427,"('immoral', 'moral')",1.7042991,1.641942,-0.5207093,-0.44621712,0.5963681,0.5912559,-0.0051122
22,0.52665323,0.5173997,"('untrustworthy', 'trustworthy')",0.49578515,0.44835743,0.124169804,0.07628428,0.3822027,0.3473471,-0.0348556
23,-0.51843894,-0.6173448,"('insincere', 'sincere')",0.60805595,0.5542183,5.5121293,5.505372,1.8672489,1.8140818,-0.0531671
24,-0.34286255,-0.35607392,"('dishonest', 'honest')",-0.830636,-0.8160863,0.3815237,0.4308045,-0.2639916,-0.2471186,0.016873
25,-1.233535,-1.3522395,"('egoistic', 'altruistic')",-0.32924208,-0.4067547,1.1223633,1.002833,-0.1468046,-0.2520537,-0.1052491
26,-0.38946232,-0.43644893,"('hardhearted', 'benevolent')",1.1745683,1.2090234,1.1382467,1.0756521,0.6411175,0.6160755,-0.025042
27,-0.67638636,-0.7178215,"('hardhearted', 'softhearted')",-0.16003214,-0.14410473,0.13924232,0.13309309,-0.2323921,-0.2429444,-0.0105523
28,-0.573813,-0.8248678,"('disloyal', 'loyal')",0.8342393,0.6018421,1.0534054,0.8527349,0.4379439,0.2099031,-0.2280408
29,-0.47809353,-0.52500504,"('unfair', 'fair')",-0.9438359,-1.0710456,-0.5503514,-0.689991,-0.657427,-0.7620139,-0.1045869
30,0.84618294,0.8439417,"('intolerant', 'tolerant')",1.9756464,1.9830163,0.4958297,0.6118519,1.1058863,1.14627,0.0403837
31,-1.6508906,-1.5893961,"('evil', 'good')",-1.5479786,-1.6081702,-1.3713459,-1.4703493,-1.5234051,-1.5559718,-0.0325667
32,-0.19814147,-0.29727474,"('unkind', 'kind')",1.2877125,1.227771,1.2060919,1.1826792,0.765221,0.7043918,-0.0608292
33,-0.08582331,-0.19335954,"('wrong', 'right')",0.532975,0.43707782,-0.5796963,-0.69945425,-0.0441815,-0.151912,-0.1077305
34,-0.51509833,-0.3704993,"('mean', 'honorable')",-0.2773568,-0.16289277,4.6762505,4.897574,1.2945984,1.4547273,0.1601289
35,-0.9170476,-1.0324922,"('corrupt', 'incorrupt')",-1.4910821,-1.6528563,-0.59923893,-0.7246215,-1.0024562,-1.1366567,-0.1342005
36,-1.1898081,-1.3086617,"('hostile', 'amicable')",-0.8636095,-1.0622692,0.20472156,-0.026873643,-0.616232,-0.7992682,-0.1830362
37,-0.74772555,-0.7611244,"('fake', 'genuine')",-0.39178807,-0.46120584,-0.5105538,-0.47209322,-0.5500224,-0.5648078,-0.0147854
38,-0.90955293,-0.91913354,"('untruthful', 'truthful')",0.047514983,0.03732491,0.17145027,0.20195228,-0.2301959,-0.2266188,0.0035771
39,1.3959465,1.4048641,"('exploitative', 'cooperative')",0.58868223,0.64762443,0.8109653,0.8407294,0.9318647,0.964406,0.0325413
40,-0.59323585,-0.55722797,"('stingy', 'generous')",-0.67312896,-0.65063524,-3.3330815,-3.3965828,-1.5331488,-1.5348153,-0.0016665
