,raymond_male,raymond_female,tuple,james_male,james_female,financial_male,financial_female,inc_male,inc_female,average_male,average_female,female-male
0,0.1224001,-0.16282116,"('unsociable', 'sociable')",0.4238842,0.041517198,0.4927858,0.31107342,-0.35422102,-0.477888,0.1712123,-0.0720296,-0.2432419
1,-0.45120755,-0.53988,"('unfriendly', 'friendly')",-0.790231,-0.9266008,1.5691292,1.4590982,1.6875663,1.5624411,0.5038142,0.3887646,-0.1150496
2,1.7327533,1.7747006,"('unlikable', 'likable')",1.6871936,1.6929841,2.822393,2.9038992,0.72420865,0.85826313,1.7416372,1.8074617,0.0658245
3,-0.4054603,-0.41299474,"('repellent', 'pleasant')",0.25868103,0.21684109,-0.26590225,-0.25201306,0.2068445,0.18371418,-0.0514593,-0.0661131,-0.0146538
4,-0.91005576,-1.0005156,"('disliked', 'liked')",0.45193195,0.41604394,0.0093201455,-0.060777135,-5.794467,-5.9310884,-1.5608177,-1.6440843,-0.0832666
5,-0.6311118,-0.55896735,"('distant', 'outgoing')",-0.11075586,-0.012864325,0.70485985,0.674056,-0.40979415,-0.3889723,-0.1117005,-0.071687,0.0400135
6,-0.9376418,-0.88017344,"('distant', 'open')",-0.5053069,-0.40377748,-0.24371791,-0.28378806,-0.07002692,-0.09781617,-0.4391734,-0.4163888,0.0227846
7,0.7950832,0.61251867,"('insensitive', 'sensitive')",-0.14969622,-0.4123168,0.4066693,0.43460646,0.77732027,0.72510374,0.4573441,0.339978,-0.1173661
8,-0.6877043,-0.63354176,"('unaffectionate', 'affectionate')",0.3539065,0.29872966,0.6194517,0.60346687,0.34447914,0.3197613,0.1575333,0.147104,-0.0104293
9,0.028514206,0.007453475,"('unaffectionate', 'caring')",0.031287618,-0.11279488,1.7504653,1.673285,1.0433862,1.0248218,0.7134134,0.6481913,-0.0652221
10,0.7797242,0.5286668,"('unsympathetic', 'sympathetic')",0.09204102,-0.32797778,-0.7515469,-0.7514629,0.05999553,-0.07407809,0.0450535,-0.156213,-0.2012665
11,0.049659245,-0.027256835,"('unhelpful', 'helpful')",-0.07585064,-0.2223808,0.21307416,0.13743754,2.3029487,2.290068,0.6224579,0.544467,-0.0779909
12,0.55774975,0.5808891,"('unsupportive', 'supportive')",1.343109,1.2325408,1.2389519,1.2999526,-1.3122964,-1.3539879,0.4568785,0.4398487,-0.0170298
13,1.1851426,1.0040903,"('impolite', 'polite')",0.41308746,0.1599757,0.44846255,0.4631464,0.022882193,-0.019515213,0.5173937,0.4019243,-0.1154694
14,0.53758657,0.3922282,"('antisocial', 'social')",0.56949866,0.35485005,1.5462588,1.5565454,-0.5667636,-0.60112816,0.5216451,0.4256239,-0.0960212
