,alliance_male,alliance_female,tuple,data_male,data_female,systems_male,systems_female,corp_male,corp_female,average_male,average_female,female-male
0,0.32572615,0.32882845,"('unsociable', 'sociable')",-0.6704166,-0.75379694,-0.8305315,-0.8906118,-0.34546462,-0.43937427,-0.3801716,-0.4387386,-0.058567
1,-0.16885854,-0.08044912,"('unfriendly', 'friendly')",0.4801517,0.40448627,-0.17755301,-0.26316044,1.4556003,1.5099224,0.3973351,0.3926998,-0.0046353
2,1.3724626,1.4096373,"('unlikable', 'likable')",0.7548341,0.80639863,0.79918504,0.8370253,0.7418381,0.69699335,0.9170799,0.9375136,0.0204337
3,-0.021022523,0.15373522,"('repellent', 'pleasant')",-0.5359932,-0.48219565,0.34140006,0.4354689,0.84533024,0.7612996,0.1574287,0.217077,0.0596483
4,-1.1812742,-1.1864095,"('disliked', 'liked')",-0.0011508428,-0.048784707,-0.11068776,-0.15278836,-6.699516,-7.017956,-1.9981571,-2.1014845,-0.1033274
5,-1.1602561,-1.1006719,"('distant', 'outgoing')",0.84836507,0.913041,-0.33575565,-0.25437492,-0.918265,-0.80547625,-0.3914779,-0.3118705,0.0796074
6,-0.9761169,-0.8055184,"('distant', 'open')",0.46586156,0.5449034,-0.92196345,-0.8433167,-0.69732994,-0.54174924,-0.5323872,-0.4114202,0.120967
7,1.2406921,1.301791,"('insensitive', 'sensitive')",-0.101281665,-0.07403058,-0.4842183,-0.48525083,0.37889305,0.45348376,0.2585213,0.2989983,0.040477
8,-0.39517066,-0.3536773,"('unaffectionate', 'affectionate')",-0.1675282,-0.208143,-0.8560484,-0.8814386,0.34323993,0.4455635,-0.2688768,-0.2494238,0.019453
9,0.26949853,0.3143995,"('unaffectionate', 'caring')",0.044829793,0.03308937,-0.7087155,-0.7279414,1.0321658,1.1864355,0.1594446,0.2014957,0.0420511
10,1.0648574,1.1485839,"('unsympathetic', 'sympathetic')",-1.6563778,-1.6565797,-1.7131697,-1.7019118,-0.34790942,-0.26798528,-0.6631499,-0.6194732,0.0436767
11,1.121963,1.0768584,"('unhelpful', 'helpful')",0.3447801,0.32226974,0.5213077,0.51616985,1.9973388,2.0516732,0.9963474,0.9917428,-0.0046046
12,1.0139002,1.2298381,"('unsupportive', 'supportive')",0.5264296,0.66083103,-0.2065595,-0.06750603,-2.1921198,-2.1108057,-0.2145874,-0.0719107,0.1426767
13,0.7031298,0.59661746,"('impolite', 'polite')",-0.6192496,-0.6200365,-0.2937256,-0.26261303,-0.80641854,-0.78609455,-0.254066,-0.2680317,-0.0139657
