,janus_male,janus_female,tuple,cap_male,cap_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,0.112331465,-0.3379073,"('unsociable', 'sociable')",0.93348193,0.74901587,1.1867195,0.83175653,-0.2820114,-0.49233946,0.4876304,0.1876314,-0.299999
1,-1.9182916,-1.9771659,"('unfriendly', 'friendly')",-0.46320385,-0.44846538,-0.88924325,-1.012121,1.6648515,1.543521,-0.4014718,-0.4735578,-0.072086
2,0.46236366,0.4244504,"('unlikable', 'likable')",0.5216754,0.51313806,1.2488506,1.1666262,0.5559737,0.59213537,0.6972159,0.6740875,-0.0231284
3,-0.382281,-0.40090027,"('repellent', 'pleasant')",-0.76943314,-0.7111313,0.68758935,0.738578,0.008572329,0.07103508,-0.1138881,-0.0756046,0.0382835
4,-0.48973113,-0.47476748,"('disliked', 'liked')",-1.2790916,-1.2242194,-0.09210333,-0.15862454,-6.2812505,-6.340847,-2.0355442,-2.0496147,-0.0140705
5,-1.7641639,-1.5556796,"('distant', 'outgoing')",-1.8821552,-1.6797802,-1.9207915,-1.6513431,-0.23531163,-0.14375585,-1.4506055,-1.2576396,0.1929659
6,-2.355406,-2.0775003,"('distant', 'open')",-2.4173117,-2.1229625,-2.5157478,-2.2136667,0.058644094,0.14747354,-1.8074553,-1.566664,0.2407913
7,-0.6664701,-0.75429946,"('insensitive', 'sensitive')",0.42806065,0.431573,-0.07828875,-0.05727576,0.6046937,0.60912454,0.0719989,0.0572806,-0.0147183
8,-1.2611839,-1.1929773,"('unaffectionate', 'affectionate')",-1.4532479,-1.3921374,-0.6447356,-0.6876787,0.38741028,0.3441281,-0.7429392,-0.7321663,0.0107729
9,-1.4592682,-1.4512783,"('unaffectionate', 'caring')",-0.93186593,-0.8656243,-0.46344683,-0.5016307,1.0765766,1.0737964,-0.4445011,-0.4361843,0.0083168
10,-0.6179414,-0.9074495,"('unsympathetic', 'sympathetic')",0.006137375,-0.12161245,-0.23207814,-0.3998027,-0.22316854,-0.37071452,-0.2667627,-0.4498948,-0.1831321
11,0.41503882,0.14949931,"('unhelpful', 'helpful')",0.7416685,0.5119636,0.23651394,-0.049949028,2.2833626,2.1854699,0.9191459,0.6992459,-0.2199
12,-0.3538847,-0.37047106,"('unsupportive', 'supportive')",0.17268603,0.2320677,0.29805169,0.39133987,-1.7066897,-1.7321835,-0.3974592,-0.3698117,0.0276475
13,0.7332226,0.334221,"('impolite', 'polite')",1.1436298,0.91353905,0.28369972,0.091938734,0.27890867,0.21864952,0.6098652,0.3895871,-0.2202781
14,0.8841281,0.64080375,"('antisocial', 'social')",2.5007741,2.4251752,2.1166155,2.0361705,-0.30023798,-0.41778097,1.3003199,1.1710922,-0.1292277
15,-0.08939226,-0.20774455,"('boring', 'funny')",0.81616044,0.8259221,-0.8681818,-0.99021524,0.47628108,0.4603041,0.0837169,0.0220666,-0.0616503
16,-0.5356186,-0.49825174,"('unpopular', 'popular')",-0.9283851,-0.9245233,0.06957908,0.042452782,0.7605893,0.7699573,-0.1584588,-0.1525912,0.0058676
17,-0.32497513,-0.3295852,"('nasty', 'nice')",-0.47303942,-0.44465667,-0.38727203,-0.36022457,-0.46185228,-0.39893454,-0.4117847,-0.3833503,0.0284344
18,-0.020208478,-0.030934379,"('disagreeable', 'welcoming')",-0.7346389,-0.6560807,-0.720793,-0.6974373,-0.4954059,-0.5859705,-0.4927616,-0.4926057,0.0001559
19,-1.3775839,-1.3359739,"('inhospitable', 'hospitable')",-1.76497,-1.7626183,-2.0420563,-2.1323764,-0.24182406,-0.19833681,-1.3566086,-1.3573263,-0.0007177
20,-0.052883014,-0.13943161,"('rough', 'thoughtful')",0.085844696,0.09155297,1.4135256,1.4055346,1.0557973,1.0241332,0.6255711,0.5954473,-0.0301238
21,0.89919543,0.5808321,"('immoral', 'moral')",0.83392507,0.6263435,0.7693375,0.55443245,-0.6123072,-0.7272204,0.4725377,0.2585969,-0.2139408
22,0.55162567,0.33515736,"('untrustworthy', 'trustworthy')",0.51133114,0.36272702,1.0577722,0.8546707,-1.0913061,-1.1348476,0.2573557,0.1044269,-0.1529288
23,-0.35716912,-0.67529434,"('insincere', 'sincere')",0.16061966,-0.061441906,0.29249778,0.13335265,5.9374485,5.8694425,1.5083492,1.3165147,-0.1918345
24,-0.4634118,-0.55616266,"('dishonest', 'honest')",-0.18355037,-0.22301912,-0.31989995,-0.40396386,0.64448,0.574164,-0.0805955,-0.1522454,-0.0716499
25,-0.7133362,-0.5171504,"('egoistic', 'altruistic')",-1.3369365,-1.2093586,-0.39465454,-0.36126646,1.1840055,1.1554607,-0.3152304,-0.2330787,0.0821517
26,-0.6958136,-0.7284164,"('hardhearted', 'benevolent')",1.3751208,1.3862201,0.5637284,0.4886741,1.2965823,1.119974,0.6349045,0.566613,-0.0682915
