,western_male,western_female,tuple,union_male,union_female,co_male,co_female,average_male,average_female,female-male
0,-0.06414801,-0.1969727,"('unsociable', 'sociable')",0.14450595,0.055666428,-0.6048908,-0.60797596,-0.1748443,-0.2497607,-0.0749164
1,0.17043725,-0.018072747,"('unfriendly', 'friendly')",0.4603993,0.23337379,2.1528316,2.1622531,0.9278893,0.7925181,-0.1353712
2,1.0385092,1.0958414,"('unlikable', 'likable')",0.34015647,0.4351528,0.5076572,0.7073014,0.6287743,0.7460985,0.1173242
3,0.38304573,0.46458563,"('repellent', 'pleasant')",-0.33977282,-0.22410585,0.40633935,0.4971448,0.1498708,0.2458749,0.0960041
4,-0.27169123,-0.3693914,"('disliked', 'liked')",0.718835,0.57002115,-7.1014857,-7.227191,-2.2181141,-2.3421871,-0.124073
5,-0.83888924,-0.9728468,"('distant', 'outgoing')",0.77806705,0.6505414,0.23014781,0.36358136,0.0564419,0.0137587,-0.0426832
6,-0.9183409,-1.0517486,"('distant', 'open')",0.98795044,0.90303725,0.62499785,0.7586129,0.2315358,0.2033005,-0.0282353
7,0.89979476,0.9733505,"('insensitive', 'sensitive')",-0.28069553,-0.16341552,0.41692352,0.5447224,0.3453409,0.4515525,0.1062116
8,-0.626377,-0.621536,"('unaffectionate', 'affectionate')",0.07678085,0.043323208,1.3084373,1.2988,0.2529471,0.2401957,-0.0127514
9,0.3953016,0.30520502,"('unaffectionate', 'caring')",0.5370908,0.5184241,1.4426692,1.467627,0.7916872,0.7637521,-0.0279351
10,0.44152725,0.5965023,"('unsympathetic', 'sympathetic')",-1.058839,-0.89706457,-0.31818157,-0.22264655,-0.3118311,-0.1744029,0.1374282
11,0.004204966,0.06795384,"('unhelpful', 'helpful')",-0.4447535,-0.4349416,1.5121597,1.6079487,0.3572037,0.4136536,0.0564499
12,0.5195237,0.65061635,"('unsupportive', 'supportive')",0.11834074,0.2335257,-2.0346398,-1.9109117,-0.4655918,-0.3422565,0.1233353
13,-0.8811848,-0.68305296,"('impolite', 'polite')",-1.418628,-1.2158811,-1.1038926,-0.9567522,-1.1345685,-0.9518954,0.1826731
14,1.4077777,1.4446188,"('antisocial', 'social')",0.8964481,1.0408847,-0.3913207,-0.40908408,0.637635,0.6921399,0.0545049
15,0.88924444,0.75900924,"('boring', 'funny')",1.0974778,0.900198,0.8515386,0.84542227,0.946087,0.8348765,-0.1112105
16,-1.5639207,-1.6342667,"('unpopular', 'popular')",-0.9445781,-1.0202619,-0.094457164,-0.13313118,-0.867652,-0.92922,-0.061568
17,-0.23913497,-0.14184222,"('nasty', 'nice')",0.17400451,0.37530464,0.16438796,0.16135988,0.0330858,0.1316074,0.0985216
18,-1.021074,-0.6545708,"('disagreeable', 'welcoming')",-0.981037,-0.6561661,-0.90491664,-0.7337898,-0.9690092,-0.6815089,0.2875003
19,-0.2521224,-0.2278765,"('inhospitable', 'hospitable')",-0.03059515,0.023067078,0.05171646,0.26912445,-0.0770004,0.0214383,0.0984387
20,0.059624374,0.13679771,"('rough', 'thoughtful')",-0.98732835,-0.85079414,0.17077829,0.16325703,-0.2523086,-0.1835798,0.0687288
21,0.4356988,0.6608544,"('immoral', 'moral')",-0.6711217,-0.4949106,-1.4986935,-1.273533,-0.5780388,-0.3691964,0.2088424
22,0.68651146,0.6891206,"('untrustworthy', 'trustworthy')",-0.28190258,-0.32780737,-0.8716978,-0.8204404,-0.1556963,-0.1530424,0.0026539
23,0.49452204,0.6790413,"('insincere', 'sincere')",-0.41225615,-0.3215302,5.7845826,5.9445343,1.9556162,2.1006818,0.1450656
24,0.27765965,0.43951428,"('dishonest', 'honest')",-0.5138902,-0.32147425,0.62563896,0.65640354,0.1298028,0.2581479,0.1283451
25,-0.18453947,-0.2130166,"('egoistic', 'altruistic')",0.3776038,0.30006567,1.5834098,1.4888457,0.592158,0.5252983,-0.0668597
26,1.7417169,1.5083553,"('hardhearted', 'benevolent')",3.2620268,3.0567844,2.2266846,2.1212971,2.4101427,2.2288122,-0.1813305
27,-0.62602276,-0.5347135,"('hardhearted', 'softhearted')",-0.2771073,-0.20907964,1.1965004,1.1937962,0.0977901,0.150001,0.0522109
28,0.5978686,0.48509032,"('disloyal', 'loyal')",-0.030692223,-0.15324876,1.2734394,1.0532252,0.6135386,0.4616889,-0.1518497
29,0.46643975,0.3687984,"('unfair', 'fair')",-0.95413333,-1.0036734,-0.31500185,-0.53761923,-0.2675651,-0.3908314,-0.1232663
30,0.52197176,0.7576544,"('intolerant', 'tolerant')",-0.2551693,-0.068490356,0.027015448,0.32085353,0.0979393,0.3366725,0.2387332
31,-0.7664964,-0.89865047,"('evil', 'good')",0.80330426,0.6452313,0.036053684,-0.027204737,0.0242872,-0.0935413,-0.1178285
32,0.4234695,0.46415603,"('unkind', 'kind')",-0.47678035,-0.37942967,0.884253,0.7920694,0.2769807,0.2922653,0.0152846
33,0.5181653,0.50490856,"('wrong', 'right')",0.4006258,0.38163242,-0.14438675,-0.19009581,0.2581348,0.2321484,-0.0259864
34,-0.24686518,-0.0918649,"('mean', 'honorable')",-0.12659259,-0.00027341582,5.053556,5.4239845,1.5600327,1.7772821,0.2172494
35,-1.090101,-1.4416046,"('corrupt', 'incorrupt')",-0.10924588,-0.43890014,0.28893718,-0.0029069465,-0.3034699,-0.6278039,-0.324334
36,-0.7567951,-1.1699749,"('hostile', 'amicable')",1.3199822,0.90577763,0.6077298,0.4477716,0.3903056,0.0611914,-0.3291142
37,0.80481195,0.8636026,"('fake', 'genuine')",-0.3441459,-0.24781828,0.18905553,0.21667686,0.2165739,0.277487,0.0609131
38,0.1632158,0.1314202,"('untruthful', 'truthful')",0.085062064,-0.036792632,-0.16308391,-0.019888707,0.028398,0.024913,-0.003485
39,1.5080923,1.6219302,"('exploitative', 'cooperative')",0.13334778,0.31270856,0.27609807,0.34470162,0.6391794,0.7597801,0.1206007
40,0.7710694,0.8738184,"('stingy', 'generous')",0.23801975,0.29831037,-2.1399367,-2.2351952,-0.3769492,-0.3543555,0.0225937
41,0.5270002,0.55572367,"('unforgiving', 'forgiving')",0.26915035,0.17234984,0.5047788,0.50863594,0.4336431,0.4122365,-0.0214066
42,0.88778555,1.0551825,"('unreliable', 'reliable')",-0.2608945,0.03554147,-3.1968007,-3.208122,-0.8566365,-0.7057994,0.1508371
43,0.31182322,0.4572358,"('irresponsible', 'responsible')",-0.1772339,-0.026134755,0.09779758,0.32190993,0.0774623,0.2510037,0.1735414
44,0.1342681,0.14730418,"('prejudiced', 'unprejudiced')",-0.56307983,-0.48153213,-1.2220397,-1.3585906,-0.5502838,-0.5642728,-0.013989
45,0.8268887,0.7625116,"('incompetent', 'competent')",0.5880691,0.5546404,-0.2633537,-0.2833008,0.383868,0.3446171,-0.0392509
46,0.28157812,0.36722162,"('uncompetitive', 'competitive')",-0.39467785,-0.38881087,-1.6731118,-1.5984693,-0.5954038,-0.5400195,0.0553843
47,0.18668492,0.2971663,"('stupid', 'smart')",-0.040169045,0.11424463,4.9370875,5.2931924,1.6945345,1.9015344,0.2069999
48,-0.35052735,-0.23166952,"('unintelligent', 'intelligent')",-1.815165,-1.7675965,-0.7853135,-0.6562575,-0.9836686,-0.8851745,0.0984941
49,-0.91838133,-0.7944475,"('unable', 'able')",-0.6117665,-0.53127354,-0.79615915,-0.6301492,-0.7754356,-0.6519567,0.1234789
50,-0.69642234,-0.709456,"('clumsy', 'skillful')",-0.75779283,-0.8964743,-0.36552852,-0.41004595,-0.6065812,-0.6719921,-0.0654109
