,live_male,live_female,tuple,nation_male,nation_female,entertainment_male,entertainment_female,inc_male,inc_female,average_male,average_female,female-male
0,0.47416896,0.40912685,"('unsociable', 'sociable')",0.17942135,0.17077267,0.96149343,0.7974723,-0.6185976,-0.7506599,0.2491215,0.156678,-0.0924435
1,0.8483833,0.80083406,"('unfriendly', 'friendly')",-0.45454344,-0.39265966,0.5090459,0.48511884,2.1810875,2.011216,0.7709934,0.7261273,-0.0448661
2,0.766558,0.88324064,"('unlikable', 'likable')",0.10329063,0.27099976,1.1150011,1.2379323,0.8852582,1.0245193,0.717527,0.8541731,0.1366461
3,-0.49613288,-0.46709582,"('repellent', 'pleasant')",-0.4713023,-0.3051666,0.101652086,0.23655073,0.11273798,0.16923387,-0.1882613,-0.0916195,0.0966418
4,0.049553193,-0.015129873,"('disliked', 'liked')",-0.27986503,-0.27967876,-0.36881432,-0.31573403,-5.813255,-5.8523197,-1.6030953,-1.6157156,-0.0126203
5,0.52355295,0.6791054,"('distant', 'outgoing')",0.88232416,0.8985103,0.062327117,0.14430265,0.060689233,0.09172697,0.3822234,0.4534113,0.0711879
6,0.47183016,0.61202914,"('distant', 'open')",-0.010928389,0.05743819,-0.7471274,-0.65592986,0.43740508,0.4512732,0.0377949,0.1162027,0.0784078
7,0.6360449,0.59717184,"('insensitive', 'sensitive')",-0.3092992,-0.18781945,0.08172004,0.12668288,0.6148767,0.58172786,0.2558356,0.2794408,0.0236052
8,-0.025908176,0.06604532,"('unaffectionate', 'affectionate')",-0.518366,-0.42247808,-0.06311273,0.0074536167,0.4675007,0.42305607,-0.0349716,0.0185192,0.0534908
9,0.913964,0.99350446,"('unaffectionate', 'caring')",-0.5217697,-0.43618134,0.67800534,0.68423414,1.0352671,1.020304,0.5263667,0.5654653,0.0390986
10,-1.096391,-1.1772883,"('unsympathetic', 'sympathetic')",-1.6616279,-1.5039048,-0.84103197,-0.7542185,-0.89850825,-0.9005803,-1.1243898,-1.083998,0.0403918
11,0.10653831,0.1541846,"('unhelpful', 'helpful')",0.28127664,0.36311087,0.82365865,0.8574827,1.6202961,1.7042352,0.7079424,0.7697533,0.0618109
12,1.208514,1.2833291,"('unsupportive', 'supportive')",0.42461067,0.6597151,0.4172607,0.5345014,-1.6080894,-1.5632205,0.1105739,0.2285812,0.1180073
13,1.1124176,1.0621705,"('impolite', 'polite')",0.08333409,0.014788486,0.5168928,0.42148173,-0.27126932,-0.34490156,0.3603438,0.2883848,-0.071959
14,0.7891729,0.8232653,"('antisocial', 'social')",0.32606068,0.39160275,1.5381237,1.5215296,-0.8991763,-0.89452773,0.4385452,0.4604675,0.0219223
