,eastman_male,eastman_female,tuple,kodak_male,kodak_female,co_male,co_female,average_male,average_female,female-male
0,-0.6093801,-0.65349185,"('unsociable', 'sociable')",-1.2673092,-1.3779645,0.37150663,0.24306591,-0.5017276,-0.5961302,-0.0944026
1,1.8849909,1.9380215,"('unfriendly', 'friendly')",0.52860624,0.4590123,1.3632392,1.2786441,1.2589455,1.225226,-0.0337195
2,0.99083805,1.0549294,"('unlikable', 'likable')",0.67733496,0.7456835,1.0540726,1.1838887,0.9074152,0.9948339,0.0874187
3,-1.0221945,-0.9065737,"('repellent', 'pleasant')",-1.4571431,-1.3826236,0.49500364,0.54712814,-0.6614447,-0.5806897,0.080755
4,0.6369212,0.57565373,"('disliked', 'liked')",0.9202395,0.89793587,-6.8776183,-6.8630953,-1.7734858,-1.7965018,-0.023016
5,1.3441137,1.3373781,"('distant', 'outgoing')",0.673344,0.7098313,-0.9090519,-0.80032563,0.3694686,0.415628,0.0461594
6,1.3842287,1.4144194,"('distant', 'open')",0.48020655,0.5620835,-0.8575932,-0.73442113,0.335614,0.4140273,0.0784133
7,-0.5291098,-0.45632383,"('insensitive', 'sensitive')",-1.1376663,-1.1189675,0.24728312,0.3019292,-0.4731644,-0.4244541,0.0487103
8,0.8628769,0.80567676,"('unaffectionate', 'affectionate')",0.39402935,0.29852244,0.2045552,0.06639308,0.4871538,0.3901974,-0.0969564
9,1.295095,1.2777419,"('unaffectionate', 'caring')",0.30049723,0.21708396,0.74517864,0.6580103,0.780257,0.717612,-0.062645
10,-1.5039494,-1.4752882,"('unsympathetic', 'sympathetic')",-2.8151643,-2.8850245,0.10119422,0.0013703331,-1.4059731,-1.4529807,-0.0470076
11,-1.1986653,-1.2618392,"('unhelpful', 'helpful')",-1.7765652,-1.8549265,2.2168818,2.1235569,-0.2527829,-0.3310695,-0.0782866
12,0.7214469,0.7643165,"('unsupportive', 'supportive')",-0.16354479,-0.19760826,-1.6855351,-1.6454407,-0.3758777,-0.3595775,0.0163002
13,-1.3382949,-1.3832814,"('impolite', 'polite')",-1.734615,-1.7736615,0.2785932,0.25888583,-0.9314388,-0.966019,-0.0345802
14,-0.42276534,-0.48643947,"('antisocial', 'social')",-0.86468536,-0.97012985,0.47126856,0.41666532,-0.2720607,-0.3466347,-0.074574
15,1.409618,1.3135396,"('boring', 'funny')",1.7900863,1.6872187,0.8648821,0.843714,1.3548621,1.2814907,-0.0733714
