,cnx_male,cnx_female,tuple,resources_male,resources_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.0438876,-1.2389897,"('unsociable', 'sociable')",0.08487722,-0.096358284,-0.10580736,-0.22717558,-0.3549392,-0.5208412,-0.165902
1,-1.5689058,-1.7050071,"('unfriendly', 'friendly')",-0.17108512,-0.35488623,0.8634347,0.7360009,-0.2921854,-0.4412975,-0.1491121
2,1.1793566,1.2010121,"('unlikable', 'likable')",0.86835897,0.8749989,0.69114804,0.7039666,0.9129546,0.9266593,0.0137047
3,0.12643734,0.15344492,"('repellent', 'pleasant')",0.6707743,0.67137015,0.829278,0.83384645,0.5421632,0.5528872,0.010724
4,-0.37443668,-0.39964455,"('disliked', 'liked')",-0.2374977,-0.33577737,-6.3379083,-6.5014462,-2.3166142,-2.4122893,-0.0956751
5,-0.5281285,-0.4961359,"('distant', 'outgoing')",-0.08030429,-0.041640494,-0.93673956,-0.9756329,-0.5150574,-0.5044698,0.0105876
6,-0.88317245,-0.8791989,"('distant', 'open')",-0.7080671,-0.7430102,-0.9017388,-0.962367,-0.8309928,-0.8615254,-0.0305326
7,-0.0043905415,-0.08792574,"('insensitive', 'sensitive')",0.75516266,0.7344073,0.4178998,0.4193333,0.3895573,0.3552716,-0.0342857
8,-0.7198267,-0.79404056,"('unaffectionate', 'affectionate')",-0.6035891,-0.6715785,0.15801504,0.11308201,-0.3884669,-0.4508457,-0.0623788
9,-0.71291316,-0.83378637,"('unaffectionate', 'caring')",0.29686788,0.22203593,0.689324,0.67838293,0.0910929,0.0222108,-0.0688821
10,-0.71968305,-0.8810589,"('unsympathetic', 'sympathetic')",-0.54792166,-0.68928695,-0.2971847,-0.28918934,-0.5215965,-0.6198451,-0.0982486
11,-0.21960413,-0.29602343,"('unhelpful', 'helpful')",0.46290493,0.48685947,1.8340907,1.8832173,0.6924639,0.6913511,-0.0011128
12,0.1897037,0.22434506,"('unsupportive', 'supportive')",0.5001908,0.50223863,-2.040165,-2.0327778,-0.4500902,-0.435398,0.0146922
13,-0.5567031,-0.550893,"('impolite', 'polite')",0.03283611,0.09450367,-0.73284364,-0.7121401,-0.4189035,-0.3895098,0.0293937
