,first_male,first_female,tuple,horizon_male,horizon_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.80352634,-0.8809511,"('unsociable', 'sociable')",-0.65878516,-0.8503641,-0.37070706,-0.45988277,-0.6110062,-0.7303993,-0.1193931
1,-1.4377542,-1.50375,"('unfriendly', 'friendly')",-0.4485874,-0.6715631,1.7904501,1.7149758,-0.0319638,-0.1534457,-0.1214819
2,0.6238835,0.6889011,"('unlikable', 'likable')",0.85663056,0.9090553,0.64697784,0.67029357,0.709164,0.7560833,0.0469193
3,0.38963756,0.42186972,"('repellent', 'pleasant')",-0.01815338,0.038849264,0.6294038,0.71491045,0.3336293,0.3918765,0.0582472
4,-0.58717275,-0.59340847,"('disliked', 'liked')",0.0004250994,-0.011701559,-6.965948,-7.275434,-2.5175653,-2.6268481,-0.1092828
5,-1.5125599,-1.4797047,"('distant', 'outgoing')",-1.0882523,-1.0690327,-0.33270112,-0.35495353,-0.9778378,-0.967897,0.0099408
6,-1.4952955,-1.4627331,"('distant', 'open')",-1.4463307,-1.4351656,-0.119603276,-0.10639059,-1.0204097,-1.0014297,0.01898
7,0.7735969,0.79466414,"('insensitive', 'sensitive')",0.59317946,0.5703406,0.22681977,0.30523616,0.5311987,0.556747,0.0255483
8,-1.2484385,-1.268103,"('unaffectionate', 'affectionate')",-0.49194008,-0.5829283,0.9164905,0.93050116,-0.2746294,-0.3068434,-0.032214
9,-0.48995346,-0.5052897,"('unaffectionate', 'caring')",-0.1890878,-0.27134168,1.2191119,1.2852875,0.1800236,0.169552,-0.0104716
10,0.022833098,-0.011038736,"('unsympathetic', 'sympathetic')",-0.89569426,-1.0043849,-0.96640116,-0.8957594,-0.6130874,-0.637061,-0.0239736
11,0.30861235,0.36389843,"('unhelpful', 'helpful')",-0.35258797,-0.3149934,1.268085,1.3667433,0.4080365,0.4718828,0.0638463
12,0.18982847,0.2950009,"('unsupportive', 'supportive')",0.503495,0.55900156,-2.3363895,-2.3441803,-0.5476887,-0.496726,0.0509627
13,0.4933964,0.41813487,"('impolite', 'polite')",0.18852422,0.10114874,-1.1749979,-1.1080714,-0.1643591,-0.1962626,-0.0319035
14,0.48321858,0.45101526,"('antisocial', 'social')",0.36974522,0.25713024,-0.22764768,-0.31081024,0.2084387,0.1324451,-0.0759936
15,0.14008754,0.054531842,"('boring', 'funny')",0.027992154,-0.07737725,-0.25369033,-0.27342382,-0.0285369,-0.0987564,-0.0702195
16,-1.3964318,-1.4078434,"('unpopular', 'popular')",-0.05572726,-0.14420255,0.51563126,0.4618445,-0.3121759,-0.3634005,-0.0512246
17,-0.5757887,-0.50026506,"('nasty', 'nice')",0.022627277,0.11839144,-0.5648441,-0.50951064,-0.3726685,-0.2971281,0.0755404
18,-0.2648918,-0.19688746,"('disagreeable', 'welcoming')",0.004255362,-0.0066981316,-0.42325634,-0.47831282,-0.2279643,-0.2272995,0.0006648
19,-1.5538651,-1.567917,"('inhospitable', 'hospitable')",-1.1380514,-1.1594987,-0.67581517,-0.6075025,-1.1225772,-1.1116393,0.0109379
20,-0.012469314,0.02721072,"('rough', 'thoughtful')",0.6130069,0.6413389,0.8728113,0.8993657,0.4911163,0.5226384,0.0315221
21,1.4355229,1.4004847,"('immoral', 'moral')",0.17750525,0.044838972,-0.85129243,-0.7907915,0.2539119,0.2181774,-0.0357345
22,0.034377903,0.01323063,"('untrustworthy', 'trustworthy')",-0.39569676,-0.49865174,-1.270534,-1.290183,-0.543951,-0.591868,-0.047917
23,0.36614078,0.33619383,"('insincere', 'sincere')",0.33688223,0.23189797,5.689394,5.8619723,2.1308057,2.1433547,0.012549
24,0.45672953,0.4440413,"('dishonest', 'honest')",-0.1741474,-0.29336804,0.36038122,0.4280182,0.2143211,0.1928972,-0.0214239
25,-1.0077066,-0.9873263,"('egoistic', 'altruistic')",0.24236809,0.25191814,1.6392363,1.6552892,0.2912993,0.306627,0.0153277
26,-0.74438274,-0.77357453,"('hardhearted', 'benevolent')",0.90375257,0.7370409,1.6887147,1.6251932,0.6160282,0.5295532,-0.086475
27,0.0066483933,0.13842025,"('hardhearted', 'softhearted')",-0.45557797,-0.33971915,1.3205869,1.3000509,0.2905525,0.3662507,0.0756982
28,0.26924324,0.19022173,"('disloyal', 'loyal')",0.32326406,0.15498617,1.0943072,1.0849607,0.5622715,0.4767229,-0.0855486
29,0.0041363537,-0.001966454,"('unfair', 'fair')",-0.031051034,-0.12344755,-0.1775033,-0.3287046,-0.0681393,-0.1513729,-0.0832336
30,0.31160945,0.31717944,"('intolerant', 'tolerant')",0.92751515,0.8012729,0.6026774,0.57836974,0.613934,0.5656073,-0.0483267
31,-1.4568446,-1.3792729,"('evil', 'good')",-0.61273247,-0.580031,-0.5236977,-0.598299,-0.8644249,-0.8525343,0.0118906
32,0.38310456,0.36288935,"('unkind', 'kind')",-0.36304978,-0.42861617,0.2994233,0.24406658,0.1064927,0.0594466,-0.0470461
33,0.1608176,0.10374474,"('wrong', 'right')",0.60512555,0.47342864,-0.3737879,-0.36709693,0.1307184,0.0700255,-0.0606929
34,-0.34859234,-0.25606066,"('mean', 'honorable')",0.026156187,0.10252994,5.5692244,5.8544745,1.7489293,1.9003146,0.1513853
35,-1.3991603,-1.4227271,"('corrupt', 'incorrupt')",-0.08959836,-0.026081737,-0.030142449,-0.086801186,-0.5063003,-0.51187,-0.0055697
36,-1.8677003,-1.9717838,"('hostile', 'amicable')",-0.12553732,-0.22621961,0.48212796,0.38496482,-0.5037032,-0.6043462,-0.100643
37,0.69439554,0.6988535,"('fake', 'genuine')",-0.1901541,-0.2772951,-0.041040786,-0.0049348325,0.1544002,0.1388745,-0.0155257
38,-0.7519226,-0.7419035,"('untruthful', 'truthful')",-0.14009665,-0.1258844,-0.26160145,-0.17161623,-0.3845402,-0.3464681,0.0380721
39,1.8155779,1.8572347,"('exploitative', 'cooperative')",1.2436264,1.3136038,0.14496428,0.15624249,1.0680561,1.1090269,0.0409708
40,0.31285244,0.33320746,"('stingy', 'generous')",0.28320938,0.26559258,-1.7866864,-1.9470624,-0.3968749,-0.4494208,-0.0525459
