,juniper_male,juniper_female,tuple,networks_male,networks_female,inc_male,inc_female,average_male,average_female,female-male
0,0.05295624,-0.17313035,"('unsociable', 'sociable')",0.035984844,-0.11285807,-0.5019484,-0.6649171,-0.1376691,-0.3169685,-0.1792994
1,2.4868689,2.4073255,"('unfriendly', 'friendly')",1.2697897,1.0103106,1.3391492,1.185173,1.6986027,1.5342697,-0.164333
2,0.61694187,0.6149222,"('unlikable', 'likable')",0.8495036,0.87887037,0.98228973,1.07613,0.8162451,0.8566408,0.0403957
3,-0.9574366,-0.8112758,"('repellent', 'pleasant')",-0.13159585,-0.00015006028,0.16528822,0.20737651,-0.3079147,-0.2013498,0.1065649
4,-0.5055621,-0.43487915,"('disliked', 'liked')",-1.1174045,-1.2451272,-5.2955785,-5.4057264,-2.3061816,-2.361911,-0.0557294
5,1.1242778,1.1498339,"('distant', 'outgoing')",0.00086378306,-0.044124357,-0.08756085,-0.07485776,0.3458602,0.3436173,-0.0022429
6,1.3559989,1.4253837,"('distant', 'open')",0.04133495,-0.031445578,0.47277534,0.45829478,0.6233697,0.6174109,-0.0059588
7,0.25565967,0.21519764,"('insensitive', 'sensitive')",-0.5427535,-0.40334928,-0.05367168,-0.011478367,-0.1135885,-0.0665433,0.0470452
8,0.60613626,0.6194211,"('unaffectionate', 'affectionate')",0.22435646,0.034039773,0.35474804,0.26360792,0.3950802,0.3056896,-0.0893906
9,2.1601028,2.1105416,"('unaffectionate', 'caring')",1.2998295,1.1484015,1.1729727,1.1106658,1.5443017,1.4565363,-0.0877654
10,-0.5275472,-0.632088,"('unsympathetic', 'sympathetic')",-0.40783188,-0.37103772,-0.49720365,-0.5441714,-0.4775275,-0.5157657,-0.0382382
11,0.7843883,0.6691949,"('unhelpful', 'helpful')",1.0619828,1.1180933,2.1683373,2.2091525,1.3382362,1.3321469,-0.0060893
12,1.2228202,1.3461083,"('unsupportive', 'supportive')",0.84454834,0.98290014,-1.6246011,-1.5832151,0.1475891,0.2485978,0.1010087
13,-0.26852673,-0.49389637,"('impolite', 'polite')",-0.4992052,-0.49514365,-0.28796756,-0.3154507,-0.3518998,-0.4348302,-0.0829304
14,-0.47748443,-0.5413271,"('antisocial', 'social')",-0.15352167,-0.0755879,-0.87355214,-0.8489267,-0.5015194,-0.4886139,0.0129055
15,0.9219441,0.78259134,"('boring', 'funny')",-1.1487811,-1.2662971,0.41523758,0.403359,0.0628002,-0.0267823,-0.0895825
16,-0.20849094,-0.18882117,"('unpopular', 'popular')",0.3950755,0.31643465,0.77207375,0.76421255,0.3195528,0.2972753,-0.0222775
17,-1.0089875,-1.007582,"('nasty', 'nice')",-0.76632637,-0.73655254,-0.4247162,-0.3742266,-0.7333434,-0.7061203,0.0272231
18,0.3917044,0.45196545,"('disagreeable', 'welcoming')",-0.13657743,-0.06057877,-0.4334949,-0.45664507,-0.059456,-0.0217528,0.0377032
19,0.5381645,0.5236409,"('inhospitable', 'hospitable')",-0.666924,-0.681746,-0.18106388,-0.08555088,-0.1032745,-0.0812187,0.0220558
20,0.812416,0.78894246,"('rough', 'thoughtful')",-0.1772413,-0.036506325,0.9512562,0.933621,0.5288103,0.562019,0.0332087
21,-0.33946964,-0.48970112,"('immoral', 'moral')",-0.40598553,-0.41538683,-0.8039212,-0.8401586,-0.5164588,-0.5817488,-0.06529
22,-0.01158398,-0.042441346,"('untrustworthy', 'trustworthy')",0.17644444,0.16806431,-0.6579379,-0.75298333,-0.1643591,-0.2091201,-0.044761
23,1.1029155,0.9587704,"('insincere', 'sincere')",0.45888716,0.45516878,4.7898974,4.7492294,2.1172333,2.0543896,-0.0628437
24,0.47163048,0.4498249,"('dishonest', 'honest')",-1.0666113,-1.0341637,0.7024512,0.6821303,0.0358235,0.0325972,-0.0032263
