,altria_male,altria_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
28,-0.26518798,-0.31015897,"('disloyal', 'loyal')",-0.028012719,-0.18208249,0.9850245,0.8540548,0.2306079,0.1206045,-0.1100034
29,-0.9299457,-0.9368077,"('unfair', 'fair')",-0.6827077,-0.6611595,-0.3964547,-0.5141749,-0.6697027,-0.7040474,-0.0343447
30,0.7981048,0.8600908,"('intolerant', 'tolerant')",0.93705475,0.80320585,1.23965,1.1839342,0.9916032,0.949077,-0.0425262
31,-1.3398052,-1.3342991,"('evil', 'good')",-1.4718486,-1.32747,-0.7416289,-0.72975534,-1.1844276,-1.1305081,0.0539195
32,-0.4462,-0.44222903,"('unkind', 'kind')",0.6586586,0.5036444,0.9259644,0.8178096,0.3794743,0.293075,-0.0863993
33,0.34476918,0.2640677,"('wrong', 'right')",-0.5324167,-0.47215122,-0.468713,-0.48926216,-0.2187868,-0.2324486,-0.0136618
34,-0.24514627,-0.04537483,"('mean', 'honorable')",-0.0005779639,0.10132179,5.797736,5.813065,1.8506707,1.9563373,0.1056666
35,0.7425811,0.52376217,"('corrupt', 'incorrupt')",-1.6611279,-1.6635002,0.12828158,-0.006694855,-0.2634217,-0.3821443,-0.1187226
36,-0.8092343,-0.89995736,"('hostile', 'amicable')",-1.603164,-1.6320673,0.51031625,0.3398099,-0.6340274,-0.7307382,-0.0967108
37,0.6610303,0.83033633,"('fake', 'genuine')",-0.20187035,-0.15918572,0.30754888,0.32358137,0.2555696,0.3315773,0.0760077
38,-0.94380397,-0.8384354,"('untruthful', 'truthful')",-1.2475364,-1.2262657,-0.13384,-0.11491758,-0.7750602,-0.7265395,0.0485207
39,0.9856512,0.97659534,"('exploitative', 'cooperative')",1.9501734,1.9221102,0.25988635,0.23731571,1.065237,1.0453404,-0.0198966
40,0.0023494884,0.1196035,"('stingy', 'generous')",0.6409638,0.69632643,-1.2981979,-1.3697488,-0.2182949,-0.1846063,0.0336886
41,-0.32225186,-0.18242754,"('unforgiving', 'forgiving')",0.5918169,0.5762157,0.26951277,0.20142588,0.1796926,0.1984047,0.0187121
42,-0.032332063,0.20906982,"('unreliable', 'reliable')",0.7653627,0.87734944,-3.0781727,-3.0186186,-0.781714,-0.6440665,0.1376475
43,-0.3582663,-0.113244265,"('irresponsible', 'responsible')",0.69702166,0.7597151,0.42146954,0.46080577,0.2534083,0.3690922,0.1156839
44,0.4386021,0.3946569,"('prejudiced', 'unprejudiced')",-0.18741433,-0.17721052,-1.3927345,-1.4008466,-0.3805156,-0.3944668,-0.0139512
45,-0.93775016,-0.5470211,"('incompetent', 'competent')",0.077484995,0.03634858,-0.5681457,-0.5667005,-0.4761369,-0.3591243,0.1170126
46,-0.5592571,-0.29547694,"('uncompetitive', 'competitive')",1.5509034,1.5588129,-0.8020864,-0.77672285,0.0631866,0.1622044,0.0990178
47,0.078047395,0.2040085,"('stupid', 'smart')",0.91056126,1.0092242,5.415749,5.4336853,2.134786,2.2156393,0.0808533
48,0.015023578,0.112439595,"('unintelligent', 'intelligent')",0.07469275,0.04318446,0.464536,0.5147149,0.1847508,0.2234463,0.0386955
49,-0.14744426,-0.039894056,"('unable', 'able')",-0.6488477,-0.54855347,-0.2954671,-0.17260256,-0.3639197,-0.2536834,0.1102363
50,0.09809548,0.16094267,"('clumsy', 'skillful')",-0.5302341,-0.4661783,-0.04073617,-0.08110465,-0.1576249,-0.1287801,0.0288448
51,-0.7721279,-0.7575693,"('uneducated', 'educated')",0.5498854,0.43013793,0.62330335,0.55000144,0.1336869,0.07419,-0.0594969
52,-0.66975546,-0.9866709,"('irrational', 'rational')",-0.99176764,-1.0429208,0.573757,0.49615225,-0.3625887,-0.5111465,-0.1485578
53,-1.1034231,-1.0762401,"('uncreative', 'creative')",-0.24194004,-0.25531542,0.9633733,0.9579404,-0.1273299,-0.1245384,0.0027915
54,-0.51792103,-0.58167857,"('incapable', 'capable')",-0.36596507,-0.2699858,0.9624627,1.0143167,0.0261922,0.0542174,0.0280252
55,0.06087111,0.3044495,"('incompetent', 'clever')",1.2097685,1.1144489,-0.03026057,-0.039182566,0.4134597,0.4599053,0.0464456
56,-0.0538735,0.15510207,"('impractical', 'practical')",0.8450524,0.73905975,-0.08181683,-0.06814507,0.236454,0.2753389,0.0388849
57,-0.92203575,-0.7438291,"('unimaginative', 'imaginative')",-0.29137066,-0.3679732,-2.4316592,-2.3885925,-1.2150219,-1.1667983,0.0482236
58,-0.22348996,-0.10481445,"('undiscriminating', 'discriminating')",0.7499001,0.7654432,0.22361931,0.21378894,0.2500098,0.2914726,0.0414628
59,0.709447,0.55444425,"('foolish', 'wise')",-1.0590233,-1.0164795,0.5597607,0.5758621,0.0700615,0.0379423,-0.0321192
60,0.50774896,0.79260415,"('inefficient', 'efficient')",1.5472081,1.5186772,-0.4222269,-0.30688787,0.5442433,0.6681312,0.1238879
61,-0.5271944,-0.62295973,"('illogical', 'logical')",-0.4423542,-0.5302946,0.32876033,0.24754044,-0.2135961,-0.3019046,-0.0883085
62,0.0040102396,0.24430595,"('incompetent', 'brilliant')",0.9034622,0.9512048,-0.11543719,0.020980755,0.2640117,0.4054972,0.1414855
63,-0.9105127,-0.7032242,"('unperceptive', 'insightful')",1.0396799,1.1096325,0.70446366,0.8422263,0.277877,0.4162115,0.1383345
64,0.16037515,0.15976582,"('shy', 'confident')",1.0767447,1.0653946,-6.410321,-6.2987676,-1.7244005,-1.6912023,0.0331982
65,-0.033101138,-0.032977138,"('insecure', 'secure')",1.0549814,0.9144511,-0.44643158,-0.4659835,0.1918162,0.1384968,-0.0533194
66,-0.7609786,-0.75805336,"('inactive', 'active')",-0.027837373,0.056586318,0.971221,0.99100626,0.0608017,0.0965131,0.0357114
67,0.96489364,0.99304265,"('doubtful', 'determined')",0.383762,0.4105832,-0.5673946,-0.5163236,0.2604204,0.2957674,0.035347
68,0.049179345,0.074085996,"('dependent', 'independent')",-0.19093668,-0.23215467,-0.6365455,-0.611565,-0.2594343,-0.2565446,0.0028897
69,0.63794476,0.5373012,"('lazy', 'industrious')",0.0110838935,0.14234337,-0.65711755,-0.56633526,-0.0026963,0.0377698,0.0404661
70,-0.038240284,0.25940943,"('lethargic', 'energetic')",0.52110475,0.553203,0.315948,0.35736865,0.2662708,0.3899937,0.1237229
71,-0.031616047,0.018092588,"('diffident', 'self-confident')",-0.18121333,-0.12447307,0.5588963,0.59368724,0.1153556,0.1624356,0.04708
72,-0.75477433,-0.77211106,"('unambitious', 'ambitious')",0.4717358,0.48172894,-0.9083568,-0.8936857,-0.3971318,-0.3946893,0.0024425
73,1.09037,1.0346303,"('helpless', 'self-reliant')",0.097176015,0.08046145,-2.9843843,-2.9585912,-0.5989461,-0.6144998,-0.0155537
74,-0.15272444,0.051081393,"('undedicated', 'dedicated')",1.0025768,1.0285171,0.283496,0.29052508,0.3777828,0.4567079,0.0789251
75,0.2036439,0.17074984,"('meek', 'impulsive')",-1.1195607,-1.0737286,-0.4805918,-0.42094782,-0.4655029,-0.4413089,0.024194
76,0.16589315,0.3937604,"('anxious', 'daring')",0.8064231,0.8938816,0.08418761,0.105951875,0.352168,0.4645313,0.1123633
77,-0.93301815,-0.7578214,"('unmotivated', 'motivated')",0.22557205,0.23139723,-1.5589063,-1.3678637,-0.7554508,-0.6314293,0.1240215
78,-0.89272505,-0.74745256,"('nonresilient', 'resilient')",0.5027293,0.6518465,-0.02260906,0.10143205,-0.1375349,0.001942,0.1394769
79,-1.30879,-1.3151773,"('wavering', 'unwavering')",-2.2247086,-2.1447928,-0.011979123,0.028211603,-1.1818259,-1.1439195,0.0379064
80,0.42336512,0.4476793,"('dominated', 'dominating')",1.1013192,1.0568553,-1.183034,-1.1509885,0.1138835,0.1178487,0.0039652
81,0.38963923,0.42153278,"('submissive', 'aggressive')",1.8492972,1.6520777,-0.644896,-0.5970001,0.5313468,0.4922035,-0.0391433
82,-1.0641733,-0.89045423,"('poor', 'rich')",0.0206169,-0.011567384,5.638041,5.5817866,1.5314948,1.5599216,0.0284268
83,-0.20751187,-0.22925064,"('powerless', 'powerful')",0.029530035,0.10248347,-0.9527255,-0.9616139,-0.3769025,-0.3627937,0.0141088
84,0.30417752,0.14457278,"('inferior', 'superior')",0.08916016,0.06823809,0.82680076,0.7956737,0.4067128,0.3361615,-0.0705513
85,-0.70484155,-0.87157774,"('insignificant', 'prestigious')",-0.8200177,-0.76129776,0.9034011,0.90216225,-0.2071527,-0.2435711,-0.0364184
86,-1.24052,-1.1488034,"('uninfluential', 'influential')",-0.06621873,-0.18209805,-0.07459906,-0.15202418,-0.4604459,-0.4943085,-0.0338626
87,-0.5097176,-0.50954723,"('unsuccessful', 'successful')",0.9145477,0.9316777,0.83854604,0.95488775,0.4144587,0.4590061,0.0445474
88,-0.43415403,-0.48523375,"('low', 'eminent')",-0.7169249,-0.89823174,0.3160878,0.30280522,-0.2783304,-0.3602201,-0.0818897
