,sleep_male,sleep_female,tuple,average_male,average_female,female-male
0,0.066364825,-0.009016092,"('unsociable', 'sociable')",0.0663648,-0.0090161,-0.0753809
1,0.9558004,0.9482109,"('unfriendly', 'friendly')",0.9558004,0.9482109,-0.0075895
2,0.1375359,0.3359946,"('unlikable', 'likable')",0.1375359,0.3359946,0.1984587
3,0.93603224,0.9937705,"('repellent', 'pleasant')",0.9360322,0.9937705,0.0577383
4,-6.983555,-7.299988,"('disliked', 'liked')",-6.9835548,-7.2999878,-0.316433
5,-0.6524091,-0.6302202,"('distant', 'outgoing')",-0.6524091,-0.6302202,0.0221889
6,-0.1174688,-0.18110481,"('distant', 'open')",-0.1174688,-0.1811048,-0.063636
7,0.96076596,0.9385581,"('insensitive', 'sensitive')",0.960766,0.9385581,-0.0222079
8,0.80395925,0.79683703,"('unaffectionate', 'affectionate')",0.8039593,0.796837,-0.0071223
9,1.2705446,1.3853453,"('unaffectionate', 'caring')",1.2705446,1.3853453,0.1148007
10,1.0533513,1.0289994,"('unsympathetic', 'sympathetic')",1.0533513,1.0289994,-0.0243519
11,1.5019268,1.5892806,"('unhelpful', 'helpful')",1.5019268,1.5892806,0.0873538
12,-1.604262,-1.6349931,"('unsupportive', 'supportive')",-1.604262,-1.6349931,-0.0307311
13,0.017037973,0.052490607,"('impolite', 'polite')",0.017038,0.0524906,0.0354526
14,0.098700255,0.026383838,"('antisocial', 'social')",0.0987003,0.0263838,-0.0723165
15,0.04036967,-0.030866567,"('boring', 'funny')",0.0403697,-0.0308666,-0.0712363
16,-0.331293,-0.28754792,"('unpopular', 'popular')",-0.331293,-0.2875479,0.0437451
17,-0.0063527226,0.0075823516,"('nasty', 'nice')",-0.0063527,0.0075824,0.0139351
18,-0.37125933,-0.33635902,"('disagreeable', 'welcoming')",-0.3712593,-0.336359,0.0349003
19,-1.0778214,-1.0529217,"('inhospitable', 'hospitable')",-1.0778214,-1.0529217,0.0248997
20,0.9838186,0.896882,"('rough', 'thoughtful')",0.9838186,0.896882,-0.0869366
21,-0.17767575,-0.0749352,"('immoral', 'moral')",-0.1776758,-0.0749352,0.1027406
22,-0.26026303,-0.34234655,"('untrustworthy', 'trustworthy')",-0.260263,-0.3423465,-0.0820835
23,5.5727396,5.812785,"('insincere', 'sincere')",5.5727396,5.8127851,0.2400455
24,1.2986777,1.2493204,"('dishonest', 'honest')",1.2986777,1.2493204,-0.0493573
25,0.48752055,0.4986824,"('egoistic', 'altruistic')",0.4875205,0.4986824,0.0111619
26,0.6824329,0.46621802,"('hardhearted', 'benevolent')",0.6824329,0.466218,-0.2162149
27,1.6497402,1.4653313,"('hardhearted', 'softhearted')",1.6497402,1.4653313,-0.1844089
28,0.9380344,0.9081193,"('disloyal', 'loyal')",0.9380344,0.9081193,-0.0299151
29,-0.356468,-0.48422077,"('unfair', 'fair')",-0.356468,-0.4842208,-0.1277528
30,0.6177633,0.69639003,"('intolerant', 'tolerant')",0.6177633,0.69639,0.0786267
31,-1.2647367,-1.3375605,"('evil', 'good')",-1.2647367,-1.3375605,-0.0728238
32,1.0922749,1.0634913,"('unkind', 'kind')",1.0922749,1.0634913,-0.0287836
33,-0.43776906,-0.45826817,"('wrong', 'right')",-0.4377691,-0.4582682,-0.0204991
34,3.9469867,4.2449055,"('mean', 'honorable')",3.9469867,4.2449055,0.2979188
35,-1.0459068,-1.3015796,"('corrupt', 'incorrupt')",-1.0459068,-1.3015796,-0.2556728
36,-0.79110426,-0.89429593,"('hostile', 'amicable')",-0.7911043,-0.8942959,-0.1031916
37,0.90687984,0.9149613,"('fake', 'genuine')",0.9068798,0.9149613,0.0080815
38,-0.56244993,-0.46735048,"('untruthful', 'truthful')",-0.5624499,-0.4673505,0.0950994
39,0.2490004,0.23705685,"('exploitative', 'cooperative')",0.2490004,0.2370569,-0.0119435
40,-1.1880375,-1.4770968,"('stingy', 'generous')",-1.1880375,-1.4770968,-0.2890593
41,0.33258858,0.27805933,"('unforgiving', 'forgiving')",0.3325886,0.2780593,-0.0545293
42,-1.6163751,-1.7577964,"('unreliable', 'reliable')",-1.6163751,-1.7577964,-0.1414213
43,0.979345,1.0947143,"('irresponsible', 'responsible')",0.979345,1.0947143,0.1153693
44,-0.71227515,-0.7383714,"('prejudiced', 'unprejudiced')",-0.7122751,-0.7383714,-0.0260963
45,0.25683048,0.14340909,"('incompetent', 'competent')",0.2568305,0.1434091,-0.1134214
46,-0.28962588,-0.35120505,"('uncompetitive', 'competitive')",-0.2896259,-0.3512051,-0.0615792
47,4.486403,4.79149,"('stupid', 'smart')",4.486403,4.7914901,0.3050871
48,0.43253973,0.4569933,"('unintelligent', 'intelligent')",0.4325397,0.4569933,0.0244536
49,-0.3598078,-0.13881461,"('unable', 'able')",-0.3598078,-0.1388146,0.2209932
50,-0.3074066,-0.3000605,"('clumsy', 'skillful')",-0.3074066,-0.3000605,0.0073461
51,0.1393892,0.10396092,"('uneducated', 'educated')",0.1393892,0.1039609,-0.0354283
52,-0.5077343,-0.6668644,"('irrational', 'rational')",-0.5077343,-0.6668644,-0.1591301
53,-0.087846965,-0.08262127,"('uncreative', 'creative')",-0.087847,-0.0826213,0.0052257
54,0.6741782,0.8347936,"('incapable', 'capable')",0.6741782,0.8347936,0.1606154
55,0.68410003,0.72345376,"('incompetent', 'clever')",0.6841,0.7234538,0.0393538
56,0.5526325,0.51234776,"('impractical', 'practical')",0.5526325,0.5123478,-0.0402847
57,-2.1790512,-2.3599448,"('unimaginative', 'imaginative')",-2.1790512,-2.3599448,-0.1808936
58,0.19885668,0.08087836,"('undiscriminating', 'discriminating')",0.1988567,0.0808784,-0.1179783
59,-0.2043621,-0.22338441,"('foolish', 'wise')",-0.2043621,-0.2233844,-0.0190223
60,0.47384354,0.7113683,"('inefficient', 'efficient')",0.4738435,0.7113683,0.2375248
61,0.3151226,0.18590465,"('illogical', 'logical')",0.3151226,0.1859047,-0.1292179
62,0.69277126,0.84554964,"('incompetent', 'brilliant')",0.6927713,0.8455496,0.1527783
63,-0.011454545,0.061111256,"('unperceptive', 'insightful')",-0.0114545,0.0611113,0.0725658
64,-5.5649467,-5.7830124,"('shy', 'confident')",-5.5649467,-5.7830124,-0.2180657
65,0.65017986,0.67462796,"('insecure', 'secure')",0.6501799,0.674628,0.0244481
66,0.0013076663,-0.22232348,"('inactive', 'active')",0.0013077,-0.2223235,-0.2236312
67,-0.60831016,-0.48020503,"('doubtful', 'determined')",-0.6083102,-0.480205,0.1281052
68,-0.7888242,-0.75766474,"('dependent', 'independent')",-0.7888242,-0.7576647,0.0311595
69,-1.9076995,-1.9660308,"('lazy', 'industrious')",-1.9076995,-1.9660308,-0.0583313
70,1.5050197,1.3525686,"('lethargic', 'energetic')",1.5050197,1.3525686,-0.1524511
71,0.5027397,0.4520284,"('diffident', 'self-confident')",0.5027397,0.4520284,-0.0507113
72,0.9730029,1.0815896,"('unambitious', 'ambitious')",0.9730029,1.0815896,0.1085867
73,-2.7036576,-2.767125,"('helpless', 'self-reliant')",-2.7036576,-2.7671249,-0.0634673
74,0.10395036,-0.052952904,"('undedicated', 'dedicated')",0.1039504,-0.0529529,-0.1569033
75,-0.79883474,-0.7518118,"('meek', 'impulsive')",-0.7988347,-0.7518118,0.0470229
76,0.6933582,0.74640226,"('anxious', 'daring')",0.6933582,0.7464023,0.0530441
77,-1.406016,-1.1984426,"('unmotivated', 'motivated')",-1.406016,-1.1984426,0.2075734
78,-0.78094876,-0.7404752,"('nonresilient', 'resilient')",-0.7809488,-0.7404752,0.0404736
79,-0.6664384,-0.7013308,"('wavering', 'unwavering')",-0.6664384,-0.7013308,-0.0348924
80,-0.04602386,-0.19928849,"('dominated', 'dominating')",-0.0460239,-0.1992885,-0.1532646
81,0.07957117,0.12366073,"('submissive', 'aggressive')",0.0795712,0.1236607,0.0440895
82,5.8312435,6.151987,"('poor', 'rich')",5.8312435,6.1519871,0.3207436
83,-0.32346278,-0.34794402,"('powerless', 'powerful')",-0.3234628,-0.347944,-0.0244812
