,international_male,international_female,tuple,business_male,business_female,machs_male,machs_female,cor_male,cor_female,average_male,average_female,female-male
0,0.3858738,0.2686415,"('unsociable', 'sociable')",1.4316607,1.2609999,0.8329475,0.5993448,0.15406698,0.054841645,0.7011372,0.545957,-0.1551802
1,-0.64007866,-0.6291623,"('unfriendly', 'friendly')",-1.0427026,-0.9855012,-1.4158704,-1.5421926,-1.1530715,-1.1823214,-1.0629308,-1.0847944,-0.0218636
2,1.9392554,2.0423443,"('unlikable', 'likable')",2.08141,2.1511996,0.9729467,1.029083,1.1847211,1.1983973,1.5445832,1.605256,0.0606728
3,-0.18583727,-0.21056211,"('repellent', 'pleasant')",0.44131947,0.3908903,0.4935483,0.5582042,0.6229815,0.73632795,0.343003,0.3687151,0.0257121
4,-0.38093364,-0.38037217,"('disliked', 'liked')",-1.0922014,-0.9385824,-0.91388613,-0.8848682,-3.853253,-3.930908,-1.5600685,-1.5336827,0.0263858
5,-1.6791534,-1.4006014,"('distant', 'outgoing')",-1.0865924,-0.7062348,-2.3484101,-2.1865206,-2.8900042,-2.7730498,-2.00104,-1.7666017,0.2344383
6,-1.7964222,-1.5181391,"('distant', 'open')",-2.1329112,-1.7924255,-3.2620091,-3.0874896,-3.0375571,-2.8867307,-2.5572248,-2.3211961,0.2360287
7,0.4338792,0.39637405,"('insensitive', 'sensitive')",0.69813585,0.64819527,0.30417934,0.25812256,0.19510387,0.23702697,0.4078245,0.3849297,-0.0228948
8,-0.84102523,-0.76123023,"('unaffectionate', 'affectionate')",-1.0567507,-0.9961629,-1.5814378,-1.6640321,-1.6932544,-1.7580581,-1.293117,-1.2948709,-0.0017539
9,-0.120393574,-0.007743895,"('unaffectionate', 'caring')",0.12566824,0.17805585,-1.2485331,-1.3700627,-1.1518782,-1.1764247,-0.5987842,-0.5940439,0.0047403
10,-0.060803898,-0.08924559,"('unsympathetic', 'sympathetic')",0.53631204,0.37539595,0.8344207,0.6970136,0.31973892,0.27252457,0.4074169,0.3139221,-0.0934948
11,1.5450855,1.5398467,"('unhelpful', 'helpful')",2.573629,2.4837446,1.1681087,1.0706697,1.6546048,1.6186534,1.735357,1.6782285,-0.0571285
12,0.8502323,1.042059,"('unsupportive', 'supportive')",1.0278656,1.2183448,-0.15751061,-0.1803496,-2.0751948,-2.0302076,-0.0886519,0.0124616,0.1011135
13,1.3552917,1.3150463,"('impolite', 'polite')",2.3180606,2.2974243,1.6022824,1.5119034,0.79385024,0.7807322,1.5173713,1.4762765,-0.0410948
14,1.8918067,1.8069125,"('antisocial', 'social')",2.9116657,2.7598572,1.9280617,1.8477968,1.1895951,1.2090706,1.9802823,1.9059093,-0.074373
15,0.4726902,0.45364878,"('boring', 'funny')",0.5053582,0.60236865,0.16032195,0.095555186,0.46426684,0.40277863,0.4006593,0.3885878,-0.0120715
16,-0.15370312,-0.2800765,"('unpopular', 'popular')",-0.9651951,-1.0205774,-0.672739,-0.71358806,-0.07030873,-0.15322696,-0.4654865,-0.5418672,-0.0763807
17,-0.78108406,-0.71901906,"('nasty', 'nice')",-0.17154609,-0.023624748,-0.41923562,-0.4098256,-0.4146072,-0.4225537,-0.4466182,-0.3937558,0.0528624
18,0.8384918,0.9198753,"('disagreeable', 'welcoming')",-0.10423586,-0.058938988,-0.37487566,-0.35932797,-1.0300292,-0.98634166,-0.1676622,-0.1211833,0.0464789
19,-1.0002295,-0.97335684,"('inhospitable', 'hospitable')",-0.58006126,-0.5310241,-0.7985576,-0.7555257,-1.1040887,-1.1477902,-0.8707342,-0.8519242,0.01881
20,0.42694354,0.427098,"('rough', 'thoughtful')",0.4652151,0.48998442,0.32169175,0.23315006,0.41214395,0.33518136,0.4064986,0.3713535,-0.0351451
21,1.6934983,1.5781078,"('immoral', 'moral')",2.988821,2.8243284,1.7809824,1.6763422,0.79146326,0.74559647,1.8136913,1.7060937,-0.1075976
22,0.32033253,0.25597104,"('untrustworthy', 'trustworthy')",0.8579804,0.7759232,0.9424709,0.9075509,0.20418413,0.21320766,0.581242,0.5381632,-0.0430788
23,1.0621605,1.0445187,"('insincere', 'sincere')",1.6195153,1.4457746,1.4717002,1.3378329,3.0141087,3.0129333,1.7918712,1.7102649,-0.0816063
24,-0.081623994,-0.0496057,"('dishonest', 'honest')",0.094274804,0.10974096,-0.3251881,-0.3208003,-0.017382413,-0.0010405898,-0.0824799,-0.0654264,0.0170535
25,0.2323198,0.18850863,"('egoistic', 'altruistic')",-0.43934953,-0.42518136,-0.14591552,-0.1955516,0.9973625,0.93484735,0.1611043,0.1256558,-0.0354485
26,1.2363904,1.2210796,"('hardhearted', 'benevolent')",0.53703636,0.49128377,0.16823888,0.05731417,0.9555745,0.8819028,0.72431,0.6628951,-0.0614149
27,-1.373184,-1.2851248,"('hardhearted', 'softhearted')",-2.280668,-2.172194,-1.3274562,-1.3810481,-0.12708965,-0.1888951,-1.2770994,-1.2568156,0.0202838
28,0.37225175,0.18115291,"('disloyal', 'loyal')",0.3898704,0.18881185,-0.29733333,-0.5317811,1.029427,0.8455928,0.373554,0.1709441,-0.2026099
29,-1.297461,-1.2994977,"('unfair', 'fair')",-1.2213635,-1.1219788,-1.1764942,-1.1980655,-1.4763603,-1.4954009,-1.2929198,-1.2787356,0.0141842
30,1.0500349,1.057606,"('intolerant', 'tolerant')",1.8741156,1.8341343,2.01695,1.9738696,1.0047413,1.0888063,1.4864603,1.4886041,0.0021438
31,-2.0396829,-1.969703,"('evil', 'good')",-3.098312,-2.8681338,-1.9506977,-1.7750505,-2.1226075,-2.0358639,-2.302825,-2.1621878,0.1406372
32,0.72166353,0.6564689,"('unkind', 'kind')",1.2557048,1.1066071,1.3620504,1.1832784,1.541373,1.3919963,1.2201979,1.0845877,-0.1356102
33,0.7077944,0.73813605,"('wrong', 'right')",0.1612021,0.2676913,0.024944771,-0.06386752,-0.26259947,-0.39247626,0.1578355,0.1373709,-0.0204646
34,0.28048065,0.35314956,"('mean', 'honorable')",0.5968003,0.6250832,-0.13567297,-0.03477666,2.5468955,2.69969,0.8221259,0.9107865,0.0886606
35,-1.0690329,-1.1512208,"('corrupt', 'incorrupt')",-3.2564862,-3.1808655,-1.5281129,-1.5220586,-0.08103709,-0.23194456,-1.4836673,-1.5215224,-0.0378551
36,-0.15802898,-0.23435399,"('hostile', 'amicable')",-1.8273462,-1.7990669,-1.8980716,-1.9128402,-0.84085155,-0.89430183,-1.1810746,-1.2101407,-0.0290661
37,-0.9244809,-0.8876764,"('fake', 'genuine')",-0.31990033,-0.34283733,-0.077398494,-0.07550649,-0.2979019,-0.30260414,-0.4049204,-0.4021561,0.0027643
38,0.16977713,0.22538114,"('untruthful', 'truthful')",0.37394962,0.35755882,-0.444378,-0.44640264,-0.7895635,-0.8127747,-0.1725537,-0.1690593,0.0034944
39,1.3832119,1.4183738,"('exploitative', 'cooperative')",1.3716372,1.4404995,0.9972371,1.0041659,1.38716,1.4050465,1.2848115,1.3170214,0.0322099
40,-0.16406448,-0.020263836,"('stingy', 'generous')",-0.4343452,-0.28021663,-0.64806885,-0.6560284,-1.7766181,-1.742363,-0.7557741,-0.674718,0.0810561
41,0.11106247,0.108816646,"('unforgiving', 'forgiving')",0.027489275,-0.1159943,0.6686439,0.63903314,0.20176359,0.2181551,0.2522398,0.2125026,-0.0397372
42,1.0007732,1.1434388,"('unreliable', 'reliable')",0.6101968,0.78510195,0.098286115,0.18151513,-1.2034643,-1.1925828,0.126448,0.2293683,0.1029203
43,0.92791456,1.0727227,"('irresponsible', 'responsible')",1.825568,1.8539349,0.7999,0.80165124,0.10305167,0.16406299,0.9141086,0.973093,0.0589844
44,0.04621245,0.16479523,"('prejudiced', 'unprejudiced')",0.6565802,0.75915813,-0.660457,-0.5466894,-0.7306168,-0.73912084,-0.1720703,-0.0904642,0.0816061
45,0.71318996,0.6424227,"('incompetent', 'competent')",1.0662252,0.9271054,0.97302127,0.8805274,-0.00034988532,-0.0072484254,0.6880216,0.6107018,-0.0773198
46,1.3441377,1.2559942,"('uncompetitive', 'competitive')",3.1764026,3.0087364,1.3452709,1.2280151,-0.065908976,-0.0795856,1.4499756,1.35329,-0.0966856
47,-0.3710093,-0.2812809,"('stupid', 'smart')",0.8894612,0.96635294,0.9004691,0.96181583,2.2233539,2.343188,0.9105687,0.997519,0.0869503
48,0.5872827,0.48634008,"('unintelligent', 'intelligent')",-0.1115084,-0.21639508,0.43900555,0.24601738,-0.14069068,-0.20995866,0.1935223,0.0765009,-0.1170214
49,-0.23667417,-0.20339274,"('unable', 'able')",-0.27320862,-0.24129872,0.19765648,0.19407552,-0.31940258,-0.33006847,-0.1579072,-0.1451711,0.0127361
50,0.35706428,0.24677894,"('clumsy', 'skillful')",0.14339599,0.07585265,0.39709166,0.24717617,0.38540098,0.20411542,0.3207382,0.1934808,-0.1272574
51,1.8039248,1.6296767,"('uneducated', 'educated')",1.1858783,1.0165874,1.2344108,1.091283,0.66343546,0.5354494,1.2219123,1.0682491,-0.1536632
52,-0.63194364,-0.74027807,"('irrational', 'rational')",-0.6829399,-0.6751565,-1.2024015,-1.2763038,-1.3187034,-1.3851522,-0.9589971,-1.0192226,-0.0602255
53,-0.3685201,-0.4212551,"('uncreative', 'creative')",0.058641948,0.061771266,-0.20392506,-0.24366668,-0.21366352,-0.20043401,-0.1818667,-0.2008961,-0.0190294
54,0.3013391,0.29393715,"('incapable', 'capable')",0.098769836,0.084604025,-0.16776496,-0.229199,-0.23624119,-0.27692306,-0.0009743,-0.0318952,-0.0309209
55,0.96780455,0.9022723,"('incompetent', 'clever')",2.421307,2.2403984,2.0258834,1.8999465,1.1964757,1.1564661,1.6528678,1.5497707,-0.1030971
56,2.2730446,2.2889194,"('impractical', 'practical')",2.9414527,2.8884609,1.8614308,1.8311199,0.5785245,0.59401494,1.9136132,1.9006289,-0.0129843
57,0.5766114,0.4336874,"('unimaginative', 'imaginative')",0.45277756,0.38070408,0.31867656,0.17168564,-1.4477001,-1.4955406,-0.0249087,-0.1273659,-0.1024572
58,0.9471972,0.9381377,"('undiscriminating', 'discriminating')",0.9253484,0.8660499,0.16120951,0.07361721,0.18933158,0.14241666,0.5557716,0.5050554,-0.0507162
59,-0.30421105,-0.24415758,"('foolish', 'wise')",-1.096777,-0.90851367,-0.8387623,-0.7894834,-0.6009242,-0.63514477,-0.7101687,-0.6443248,0.0658439
60,0.86525273,0.89794266,"('inefficient', 'efficient')",2.5796006,2.4542375,1.8204144,1.8238055,0.5603167,0.66392744,1.4563961,1.4599782,0.0035821
61,-0.04686474,-0.17810139,"('illogical', 'logical')",0.890529,0.8464858,0.92779845,0.77175575,-0.15324137,-0.2346239,0.4045553,0.3013791,-0.1031762
62,1.5682261,1.6486886,"('incompetent', 'brilliant')",2.6268551,2.696508,1.3818233,1.3678119,0.40933564,0.5004938,1.49656,1.5533757,0.0568157
63,1.4841751,1.4999565,"('unperceptive', 'insightful')",1.054389,0.9915573,1.0869522,1.036796,0.30615404,0.292386,0.9829176,0.955174,-0.0277436
64,-0.015975453,0.01635617,"('shy', 'confident')",0.98848784,1.0884813,0.11427727,0.1252492,-2.8908315,-2.9116318,-0.4510105,-0.4203863,0.0306242
65,0.9676383,0.8619569,"('insecure', 'secure')",1.3933237,1.185281,1.9367989,1.8495052,1.6593696,1.6525161,1.4892826,1.3873148,-0.1019678
66,0.8986061,0.92990845,"('inactive', 'active')",-0.010222089,0.10075122,-1.4875896,-1.460412,-0.65393525,-0.6761863,-0.3132852,-0.2764847,0.0368005
67,0.5501284,0.6489932,"('doubtful', 'determined')",0.5445417,0.5989486,1.0214009,1.0728699,0.34764168,0.31113353,0.6159282,0.6579863,0.0420581
68,-0.3613835,-0.47185802,"('dependent', 'independent')",-1.3398339,-1.4041681,-0.34354097,-0.35669336,-0.8494332,-0.89495957,-0.7235479,-0.7819197,-0.0583718
69,0.7785041,0.82314104,"('lazy', 'industrious')",-0.6531142,-0.52474844,-1.0117514,-0.9358219,-0.74463904,-0.78183657,-0.4077501,-0.3548165,0.0529336
70,0.5985133,0.66458625,"('lethargic', 'energetic')",0.62463677,0.6167003,0.3152937,0.36560243,0.09277442,0.17709135,0.4078045,0.4559951,0.0481906
71,-0.122256726,-0.03662838,"('diffident', 'self-confident')",0.42383903,0.63970697,-0.69540757,-0.77672607,-0.7968944,-0.8428876,-0.2976799,-0.2541338,0.0435461
72,0.30729526,0.32937926,"('unambitious', 'ambitious')",0.5944241,0.61372083,0.36168495,0.27933478,-0.18446097,-0.2181368,0.2697358,0.2510745,-0.0186613
73,0.2295161,0.3258688,"('helpless', 'self-reliant')",0.9557654,1.135861,0.11035629,0.14961842,-1.4120692,-1.4422457,-0.0291078,0.0422756,0.0713834
74,1.454957,1.4535575,"('undedicated', 'dedicated')",1.334476,1.3090013,1.0777258,1.0324322,0.13433927,0.10199284,1.0003746,0.974246,-0.0261286
75,0.018704973,0.088732705,"('meek', 'impulsive')",-0.42116958,-0.26232827,-1.3027328,-1.2494538,-0.906176,-0.9387667,-0.6528434,-0.590454,0.0623894
76,1.6152221,1.614427,"('anxious', 'daring')",1.906863,1.8746127,1.123879,1.1406653,0.73375654,0.72124875,1.3449302,1.3377384,-0.0071918
77,-0.02573802,-0.09271313,"('unmotivated', 'motivated')",1.4088409,1.3395218,0.5423544,0.50672895,-0.46343428,-0.45560023,0.3655058,0.3244843,-0.0410215
78,-0.23571467,-0.31196553,"('nonresilient', 'resilient')",0.12853375,0.061932243,-0.3935346,-0.5765875,0.10933209,0.035812013,-0.0978459,-0.1977022,-0.0998563
79,-0.4115238,-0.41576222,"('wavering', 'unwavering')",-1.3300481,-1.276329,-1.9266944,-1.9131095,-1.5419157,-1.5862944,-1.3025455,-1.2978737,0.0046718
80,1.5651789,1.5073669,"('dominated', 'dominating')",1.7263235,1.5985657,1.2687742,1.223407,0.6015179,0.5534264,1.2904487,1.2206916,-0.0697571
81,1.8182981,1.7189008,"('submissive', 'aggressive')",3.0597491,2.8910737,1.6788301,1.6603204,0.8236758,0.83621895,1.8451382,1.7766284,-0.0685098
82,0.05350478,-0.044419196,"('poor', 'rich')",0.46505058,0.31385446,0.39753234,0.37645233,3.4535935,3.488401,1.0924203,1.0335722,-0.0588481
83,0.7980838,0.8434814,"('powerless', 'powerful')",1.5021096,1.5549395,0.18072984,0.0905615,-0.6605348,-0.72251946,0.4550971,0.4416157,-0.0134814
84,0.40184504,0.38239822,"('inferior', 'superior')",0.025010658,0.052101173,0.41001654,0.31472388,0.9967696,0.91532606,0.4584104,0.4161373,-0.0422731
85,-0.5498864,-0.4474407,"('insignificant', 'prestigious')",-1.5652055,-1.3781117,-1.2452588,-1.2692974,-1.5740422,-1.6700754,-1.2335982,-1.1912313,0.0423669
86,0.1496864,0.030756095,"('uninfluential', 'influential')",0.61430126,0.47381645,-0.11161971,-0.2851353,-0.9619953,-0.99574304,-0.0774068,-0.1940764,-0.1166696
87,2.0698786,1.9708359,"('unsuccessful', 'successful')",2.492774,2.3855507,0.7017601,0.5610366,1.022234,0.89705986,1.5716617,1.4536208,-0.1180409
88,1.1382146,0.9633828,"('low', 'eminent')",0.60662574,0.4518805,-0.06945925,-0.2271422,-0.39422622,-0.55364686,0.3202887,0.1586186,-0.1616701
