,cintas_male,cintas_female,tuple,corp_male,corp_female,average_male,average_female,female-male
28,-0.8462522,-0.9919456,"('disloyal', 'loyal')",0.8589797,0.70340663,0.0063637,-0.1442695,-0.1506332
29,-0.494726,-0.5601581,"('unfair', 'fair')",-0.24077517,-0.35036856,-0.3677506,-0.4552633,-0.0875127
30,0.89731014,0.8336173,"('intolerant', 'tolerant')",1.3596334,1.2513312,1.1284719,1.0424743,-0.0859976
31,-0.6944654,-0.44519195,"('evil', 'good')",-0.85702974,-0.8377224,-0.7757475,-0.6414572,0.1342903
32,0.56831175,0.4256193,"('unkind', 'kind')",0.6018002,0.4207165,0.5850559,0.4231679,-0.161888
33,-0.02549792,-0.060331814,"('wrong', 'right')",-0.8533745,-0.8669828,-0.4394362,-0.4636573,-0.0242211
34,-0.2721241,-0.175133,"('mean', 'honorable')",5.2241907,5.327598,2.4760332,2.5762324,0.1001992
35,-0.35480496,-0.4240241,"('corrupt', 'incorrupt')",-0.622402,-0.6556363,-0.4886035,-0.5398302,-0.0512267
36,-1.1117446,-1.0477601,"('hostile', 'amicable')",-0.3929394,-0.51325923,-0.752342,-0.7805097,-0.0281677
37,-0.3081709,-0.35320354,"('fake', 'genuine')",-0.42721537,-0.4205665,-0.3676931,-0.386885,-0.0191919
38,-0.6168594,-0.59552956,"('untruthful', 'truthful')",-0.3423846,-0.3068201,-0.479622,-0.4511748,0.0284472
39,1.0911794,1.0488182,"('exploitative', 'cooperative')",0.3783624,0.40931702,0.7347709,0.7290676,-0.0057033
40,0.16618209,0.21170165,"('stingy', 'generous')",-1.6716896,-1.7703867,-0.7527538,-0.7793425,-0.0265887
41,0.28737712,0.4131714,"('unforgiving', 'forgiving')",-0.008195897,-0.13822551,0.1395906,0.137473,-0.0021176
42,1.0374448,1.0333631,"('unreliable', 'reliable')",-3.2133672,-3.2596414,-1.0879612,-1.1131392,-0.025178
43,-0.40658444,-0.3710306,"('irresponsible', 'responsible')",0.16957572,0.16785914,-0.1185044,-0.1015857,0.0169187
44,0.78850126,0.7323167,"('prejudiced', 'unprejudiced')",-1.1663425,-1.1489667,-0.1889206,-0.208325,-0.0194044
45,-0.549835,-0.40695548,"('incompetent', 'competent')",0.06712757,-0.003687419,-0.2413537,-0.2053214,0.0360323
46,-0.27661642,-0.26142412,"('uncompetitive', 'competitive')",-0.66776806,-0.7057583,-0.4721922,-0.4835912,-0.011399
47,0.092295095,0.17687957,"('stupid', 'smart')",4.8437185,4.9109764,2.4680068,2.5439279,0.0759211
48,0.06842103,0.023007357,"('unintelligent', 'intelligent')",1.0613093,1.0342562,0.5648652,0.5286318,-0.0362334
49,-0.11037687,0.0023761615,"('unable', 'able')",-0.18266916,-0.14494143,-0.146523,-0.0712826,0.0752404
50,0.14689967,0.08914955,"('clumsy', 'skillful')",-0.254344,-0.38215315,-0.0537222,-0.1465018,-0.0927796
51,-0.046562433,-0.17261285,"('uneducated', 'educated')",0.37379134,0.25921136,0.1636145,0.0432993,-0.1203152
52,-0.2131314,-0.34022865,"('irrational', 'rational')",0.004363519,-0.03928732,-0.1043839,-0.189758,-0.0853741
53,-0.9019406,-0.8902515,"('uncreative', 'creative')",0.11565296,0.028261863,-0.3931438,-0.4309948,-0.037851
54,-0.14496097,-0.21831319,"('incapable', 'capable')",0.25641102,0.33911154,0.055725,0.0603992,0.0046742
55,0.14232443,0.19521293,"('incompetent', 'clever')",0.8140522,0.77921826,0.4781883,0.4872156,0.0090273
56,0.40536696,0.37560868,"('impractical', 'practical')",-0.18726978,-0.27688253,0.1090486,0.0493631,-0.0596855
57,-0.50646675,-0.53292245,"('unimaginative', 'imaginative')",-2.7364285,-2.7884471,-1.6214476,-1.6606848,-0.0392372
58,-0.49017704,-0.43405518,"('undiscriminating', 'discriminating')",0.15632746,0.09539728,-0.1669248,-0.169329,-0.0024042
59,-0.16393757,-0.19557121,"('foolish', 'wise')",-0.15508883,-0.14244887,-0.1595132,-0.16901,-0.0094968
60,0.5740066,0.61159974,"('inefficient', 'efficient')",0.10170999,0.15720823,0.3378583,0.384404,0.0465457
61,-0.41122827,-0.5150902,"('illogical', 'logical')",0.7223705,0.58557093,0.1555711,0.0352404,-0.1203307
62,0.63004696,0.6903123,"('incompetent', 'brilliant')",0.4829213,0.53608984,0.5564841,0.6132011,0.056717
63,-0.041242994,0.04976078,"('unperceptive', 'insightful')",0.26019713,0.25120974,0.1094771,0.1504853,0.0410082
64,0.051343817,-0.02571323,"('shy', 'confident')",-5.9678626,-6.0415926,-2.9582593,-3.033653,-0.0753937
65,0.5003847,0.29059076,"('insecure', 'secure')",0.019518757,0.00095978566,0.2599517,0.1457753,-0.1141764
66,-1.0418739,-1.0297387,"('inactive', 'active')",-0.22175875,-0.15738806,-0.6318163,-0.5935634,0.0382529
67,0.3744067,0.33211407,"('doubtful', 'determined')",-0.28632537,-0.33287516,0.0440407,-0.0003805,-0.0444212
68,-0.6893068,-0.73985064,"('dependent', 'independent')",-0.5175373,-0.5140061,-0.603422,-0.6269283,-0.0235063
69,-0.18910652,-0.1272153,"('lazy', 'industrious')",-0.70526844,-0.62279856,-0.4471875,-0.3750069,0.0721806
70,0.04517356,0.06434836,"('lethargic', 'energetic')",-0.069027,-0.07010189,-0.0119267,-0.0028768,0.0090499
71,-0.36585847,-0.3416829,"('diffident', 'self-confident')",0.094437584,0.057838477,-0.1357104,-0.1419222,-0.0062118
72,-0.062471017,-0.11619072,"('unambitious', 'ambitious')",-0.7585834,-0.7378037,-0.4105272,-0.4269972,-0.01647
73,0.6385978,0.57335365,"('helpless', 'self-reliant')",-3.0586495,-3.0435426,-1.2100259,-1.2350945,-0.0250686
74,0.1803401,0.24304426,"('undedicated', 'dedicated')",-0.26294833,-0.35398477,-0.0413041,-0.0554703,-0.0141662
75,-0.009362012,-0.023905154,"('meek', 'impulsive')",-0.78731835,-0.7093896,-0.3983402,-0.3666474,0.0316928
76,1.222695,1.2302303,"('anxious', 'daring')",-0.08061031,-0.03424231,0.5710424,0.597994,0.0269516
77,-0.19523542,-0.13729462,"('unmotivated', 'motivated')",-1.1141754,-0.97970825,-0.6547054,-0.5585014,0.096204
78,-0.5709697,-0.43604642,"('nonresilient', 'resilient')",-0.020433834,-0.01924745,-0.2957018,-0.2276469,0.0680549
79,-0.852403,-0.80617625,"('wavering', 'unwavering')",-0.7979951,-0.7684013,-0.825199,-0.7872888,0.0379102
80,0.3890972,0.2747574,"('dominated', 'dominating')",-0.64505386,-0.58209,-0.1279783,-0.1536663,-0.025688
81,0.72564,0.4826465,"('submissive', 'aggressive')",-0.3434785,-0.28745157,0.1910807,0.0975975,-0.0934832
82,-0.28495955,-0.3378473,"('poor', 'rich')",5.786477,5.7111278,2.7507586,2.6866403,-0.0641183
83,0.017924637,0.026809856,"('powerless', 'powerful')",-0.86122084,-0.8983307,-0.4216481,-0.4357604,-0.0141123
84,0.3656132,0.196915,"('inferior', 'superior')",0.9725197,0.89447206,0.6690664,0.5456935,-0.1233729
85,0.41590515,0.4340879,"('insignificant', 'prestigious')",0.006681999,-0.03717746,0.2112936,0.1984552,-0.0128384
86,-1.3581121,-1.3716187,"('uninfluential', 'influential')",-0.48446995,-0.6157446,-0.921291,-0.9936817,-0.0723907
87,0.21286601,0.091525316,"('unsuccessful', 'successful')",0.93024856,1.0165887,0.5715573,0.554057,-0.0175003
88,0.051154234,-0.09471539,"('low', 'eminent')",-0.21880217,-0.32526982,-0.083824,-0.2099926,-0.1261686
