,sba_male,sba_female,tuple,communications_male,communications_female,corp_male,corp_female,average_male,average_female,female-male
13,0.3621665,0.28840965,"('impolite', 'polite')",0.61171937,0.5678434,-0.61631113,-0.5878606,0.1191916,0.0894641,-0.0297275
14,0.89296985,0.8470838,"('antisocial', 'social')",1.8495138,1.7779763,0.48969924,0.41503182,1.0773943,1.013364,-0.0640303
15,0.61627805,0.45114878,"('boring', 'funny')",0.5647263,0.49741617,0.28479728,0.26608217,0.4886005,0.4048824,-0.0837181
16,-0.67735577,-0.68772364,"('unpopular', 'popular')",-0.6934336,-0.7177952,0.46166617,0.36158538,-0.303041,-0.3479778,-0.0449368
17,0.23618655,0.26476106,"('nasty', 'nice')",-0.86056286,-0.8163307,-0.33224815,-0.32302296,-0.3188748,-0.2915308,0.027344
18,-0.6926698,-0.6716511,"('disagreeable', 'welcoming')",0.20993716,0.23493963,-0.60934234,-0.62556267,-0.364025,-0.3540914,0.0099336
19,-0.56089467,-0.4949088,"('inhospitable', 'hospitable')",-0.68069303,-0.57250077,-0.8305163,-0.69654745,-0.6907013,-0.5879857,0.1027156
20,0.21869725,0.22741613,"('rough', 'thoughtful')",0.17393911,0.2268007,0.32527182,0.29615456,0.2393027,0.2501238,0.0108211
21,0.9987018,0.9498102,"('immoral', 'moral')",1.3797808,1.3008026,-0.053984772,-0.0035233703,0.7748326,0.7490298,-0.0258028
22,0.29857436,0.3266854,"('untrustworthy', 'trustworthy')",0.9891908,0.89531994,-0.4797394,-0.51080346,0.2693419,0.2370673,-0.0322746
23,0.3385262,0.32046917,"('insincere', 'sincere')",0.77537197,0.7415122,5.065206,5.0119877,2.0597014,2.0246563,-0.0350451
24,0.49318537,0.48640823,"('dishonest', 'honest')",0.47065026,0.51040685,0.48540276,0.51319206,0.4830794,0.5033357,0.0202563
25,-0.9611541,-1.0014814,"('egoistic', 'altruistic')",0.6520489,0.6311374,1.0420209,0.99412227,0.2443052,0.2079261,-0.0363791
26,-0.35082817,-0.39034566,"('hardhearted', 'benevolent')",0.65238667,0.59564966,1.9319966,1.8775545,0.7445184,0.6942862,-0.0502322
27,-0.57849705,-0.541803,"('hardhearted', 'softhearted')",-0.1270737,-0.05961218,0.2456001,0.18984158,-0.1533236,-0.1371912,0.0161324
28,-0.06415063,-0.23026016,"('disloyal', 'loyal')",-0.29575294,-0.5040407,1.1912959,1.0635175,0.2771308,0.1097389,-0.1673919
29,-0.40039045,-0.44699168,"('unfair', 'fair')",-0.7366684,-0.7713552,-0.57240164,-0.6431055,-0.5698202,-0.6204841,-0.0506639
30,1.2365813,1.1789678,"('intolerant', 'tolerant')",1.686465,1.6522632,1.1058398,1.0438739,1.3429621,1.2917016,-0.0512605
31,-1.2258393,-1.0335392,"('evil', 'good')",-0.626423,-0.5684615,-1.3873354,-1.3977586,-1.0798659,-0.9999197,0.0799462
32,0.30948097,0.15329996,"('unkind', 'kind')",0.3367423,0.25502068,1.1324432,1.0130264,0.5928888,0.4737823,-0.1191065
33,-0.24294795,-0.33764428,"('wrong', 'right')",0.4883237,0.49812952,-0.677914,-0.7225868,-0.1441794,-0.1873672,-0.0431878
34,0.20575488,0.3837384,"('mean', 'honorable')",0.30312183,0.4544282,4.7283826,4.9663877,1.7457531,1.9348515,0.1890984
35,-0.7839664,-0.9089384,"('corrupt', 'incorrupt')",-1.3290223,-1.3972998,-0.57595396,-0.7332804,-0.8963142,-1.0131729,-0.1168587
36,-1.3556323,-1.3777331,"('hostile', 'amicable')",-0.7562804,-0.86406356,-0.37833992,-0.50821257,-0.8300842,-0.9166698,-0.0865856
37,0.22654188,0.21966794,"('fake', 'genuine')",-0.6599992,-0.5678551,-0.50023663,-0.50376576,-0.3112313,-0.2839843,0.027247
38,-0.23871285,-0.2259358,"('untruthful', 'truthful')",-0.08753367,-0.011947665,-0.22268155,-0.16826873,-0.182976,-0.1353841,0.0475919
39,1.6455591,1.6134084,"('exploitative', 'cooperative')",1.324657,1.2478147,0.45747894,0.5185075,1.142565,1.1265769,-0.0159881
40,-0.009628952,0.019581616,"('stingy', 'generous')",-0.45854387,-0.4416534,-1.950563,-2.048165,-0.8062452,-0.8234123,-0.0171671
41,0.014348701,0.050902463,"('unforgiving', 'forgiving')",-0.5144398,-0.5379108,0.28740907,0.26487538,-0.070894,-0.0740443,-0.0031503
42,0.83955973,0.850397,"('unreliable', 'reliable')",0.5078579,0.6730574,-2.3467638,-2.31738,-0.3331154,-0.2646418,0.0684736
43,-0.21483332,-0.13935298,"('irresponsible', 'responsible')",0.4063384,0.5899909,0.060958587,0.1441001,0.0841546,0.198246,0.1140914
44,0.06774216,0.06615999,"('prejudiced', 'unprejudiced')",-0.6129718,-0.52940184,-1.3217912,-1.3045529,-0.6223403,-0.5892649,0.0330754
45,0.10983682,0.24582016,"('incompetent', 'competent')",0.058179192,0.02405946,0.0049634464,-0.039996527,0.0576598,0.0766277,0.0189679
46,0.41750428,0.43845317,"('uncompetitive', 'competitive')",0.83644116,0.78174907,-0.6649966,-0.6465085,0.1963163,0.1912312,-0.0050851
47,0.08641341,0.17155549,"('stupid', 'smart')",0.95826447,1.0053753,4.753454,4.8813615,1.9327106,2.0194308,0.0867202
48,-0.32201952,-0.34491593,"('unintelligent', 'intelligent')",-0.058069415,-0.123027965,0.45374644,0.41402918,0.0245525,-0.0179716,-0.0425241
49,-0.5089165,-0.47014126,"('unable', 'able')",-0.72686267,-0.6754739,-0.45746326,-0.39961267,-0.5644141,-0.515076,0.0493381
50,-0.6780059,-0.72703946,"('clumsy', 'skillful')",-0.6583748,-0.6737547,-0.2382612,-0.39079115,-0.5248806,-0.5971951,-0.0723145
51,0.37823042,0.18734097,"('uneducated', 'educated')",-0.0003759116,-0.12377736,0.858695,0.7623698,0.4121832,0.2753112,-0.136872
52,-0.30904263,-0.50238425,"('irrational', 'rational')",-0.040534403,-0.21666642,0.23877946,0.07505498,-0.0369325,-0.2146652,-0.1777327
53,-1.3705807,-1.3874897,"('uncreative', 'creative')",0.9201378,0.99193203,0.44384858,0.37054324,-0.0021981,-0.0083381,-0.00614
54,-0.56869376,-0.6681515,"('incapable', 'capable')",-0.9070094,-0.851944,0.45483515,0.48313275,-0.3402894,-0.3456543,-0.0053649
55,0.33443233,0.3942324,"('incompetent', 'clever')",0.09421623,0.048795752,0.49935234,0.47873592,0.3093336,0.3072547,-0.0020789
56,1.0638595,1.0579474,"('impractical', 'practical')",1.5637041,1.6456283,0.1623676,0.1903472,0.929977,0.9646409,0.0346639
57,-1.0820724,-1.1175653,"('unimaginative', 'imaginative')",-0.030914582,-0.028774327,-2.294916,-2.3805103,-1.1359676,-1.1756167,-0.0396491
58,-0.42494315,-0.40968862,"('undiscriminating', 'discriminating')",1.1694493,1.2389722,-0.00020995457,0.019224,0.2480988,0.2828359,0.0347371
59,-0.21165252,-0.22427201,"('foolish', 'wise')",0.1864342,0.20586409,-0.08710584,-0.10290182,-0.0374414,-0.0404366,-0.0029952
60,0.9493471,1.0034997,"('inefficient', 'efficient')",1.5512521,1.574682,-0.26039216,-0.12607872,0.7467357,0.8173677,0.070632
61,0.1205464,-0.027188428,"('illogical', 'logical')",1.3323028,1.176552,0.57890123,0.4157576,0.6772501,0.5217071,-0.155543
62,1.2186519,1.282936,"('incompetent', 'brilliant')",1.1763331,1.2599566,0.49471116,0.57360303,0.963232,1.0388319,0.0755999
63,0.32099694,0.42695674,"('unperceptive', 'insightful')",0.7171496,0.7634892,0.552015,0.6917894,0.5300539,0.6274118,0.0973579
64,0.26102847,0.22164784,"('shy', 'confident')",0.05548239,0.097843,-5.2160387,-5.2996264,-1.633176,-1.6600451,-0.0268691
65,0.4008381,0.2919855,"('insecure', 'secure')",0.546045,0.3644081,0.038839646,0.051561326,0.3285742,0.235985,-0.0925892
66,-0.8787234,-0.8989826,"('inactive', 'active')",-0.76403713,-0.7033345,0.32656568,0.34635985,-0.4387316,-0.4186524,0.0200792
67,1.0787753,1.0273045,"('doubtful', 'determined')",-0.122852266,-0.0787365,-0.1302136,-0.05220156,0.2752365,0.2987888,0.0235523
68,-0.110679075,-0.21537286,"('dependent', 'independent')",-0.45456365,-0.4413444,-1.1200315,-1.0838464,-0.561758,-0.5801879,-0.0184299
69,-0.80250734,-0.75222296,"('lazy', 'industrious')",0.04830488,0.14740613,-1.080197,-1.0641675,-0.6114665,-0.5563281,0.0551384
70,0.6935053,0.7632117,"('lethargic', 'energetic')",0.22601153,0.39294785,0.22079371,0.30490357,0.3801035,0.487021,0.1069175
71,-0.2137278,-0.17121848,"('diffident', 'self-confident')",0.6268063,0.6788414,0.21960184,0.25989452,0.2108935,0.2558391,0.0449456
72,-0.40327555,-0.40430298,"('unambitious', 'ambitious')",-0.41435254,-0.24955449,-0.82034814,-0.76083374,-0.5459921,-0.4715637,0.0744284
73,0.7632378,0.69933486,"('helpless', 'self-reliant')",0.3893746,0.47083893,-3.0257795,-3.0173938,-0.624389,-0.61574,0.008649
74,0.6670969,0.7157936,"('undedicated', 'dedicated')",0.23023869,0.34186125,-0.07111249,-0.03041199,0.2754077,0.3424143,0.0670066
75,-0.7874807,-0.731201,"('meek', 'impulsive')",-0.59899414,-0.48198745,-0.47809038,-0.39665824,-0.6215218,-0.5366155,0.0849063
76,1.0118017,1.0067543,"('anxious', 'daring')",0.74309886,0.7858409,0.13289407,0.08715876,0.6292649,0.6265846,-0.0026803
77,-0.284677,-0.2463498,"('unmotivated', 'motivated')",0.26324043,0.22597344,-1.4732889,-1.3460037,-0.4982418,-0.45546,0.0427818
78,-1.6264589,-1.5310062,"('nonresilient', 'resilient')",-0.20471394,-0.23849207,-0.52789086,-0.50284845,-0.7863545,-0.7574489,0.0289056
79,-0.8667885,-0.908186,"('wavering', 'unwavering')",-0.6381184,-0.6208776,-0.3923113,-0.4049006,-0.6324061,-0.6446548,-0.0122487
80,0.7485067,0.66057116,"('dominated', 'dominating')",0.24985935,0.12432742,-0.15929726,-0.094104916,0.2796896,0.2302645,-0.0494251
81,0.6925146,0.4951937,"('submissive', 'aggressive')",1.4347204,1.2304646,-0.26867187,-0.20860724,0.619521,0.5056837,-0.1138373
82,-0.40996265,-0.3691016,"('poor', 'rich')",1.1979946,1.2071711,5.764077,5.7027383,2.1840364,2.1802692,-0.0037672
83,0.034188535,-0.02437532,"('powerless', 'powerful')",0.23392776,0.2166653,-0.91277295,-0.89037865,-0.2148856,-0.2326962,-0.0178106
84,0.04254862,-0.1323363,"('inferior', 'superior')",0.034051113,-0.037346896,0.674187,0.6438422,0.2502622,0.158053,-0.0922092
85,-0.31455773,-0.28213522,"('insignificant', 'prestigious')",-0.17687342,-0.11055142,0.36324385,0.28538096,-0.0427291,-0.0357686,0.0069605
86,-0.62441206,-0.6594703,"('uninfluential', 'influential')",0.73267984,0.610932,-0.2855274,-0.3604529,-0.0590865,-0.1363304,-0.0772439
87,0.5531804,0.43339422,"('unsuccessful', 'successful')",0.83155155,0.67627984,1.2712537,1.273383,0.8853286,0.7943524,-0.0909762
88,0.14718008,-0.012131322,"('low', 'eminent')",0.56333184,0.44600093,0.6962872,0.5217993,0.468933,0.3185563,-0.1503767
