,hillshire_male,hillshire_female,tuple,brands_male,brands_female,co_male,co_female,average_male,average_female,female-male
0,-0.043098755,-0.1846568,"('unsociable', 'sociable')",1.1144532,0.9298793,-0.12451272,-0.2526126,0.3156139,0.1642033,-0.1514106
1,-1.5502053,-1.4875876,"('unfriendly', 'friendly')",0.5617612,0.530238,0.99233514,0.91154027,0.001297,-0.0152698,-0.0165668
2,0.7465369,0.8044143,"('unlikable', 'likable')",0.8115334,0.88727903,0.699804,0.8491334,0.7526248,0.8469423,0.0943175
3,-0.038182553,0.10874638,"('repellent', 'pleasant')",-0.90786695,-0.7829448,0.39020482,0.40064272,-0.1852816,-0.0911852,0.0940964
4,0.2130705,0.23930277,"('disliked', 'liked')",0.01368982,0.079517655,-6.523362,-6.517287,-2.0988673,-2.0661554,0.0327119
5,-1.3806072,-1.1827898,"('distant', 'outgoing')",-0.28585082,-0.04738904,-0.72556543,-0.6295393,-0.7973412,-0.619906,0.1774352
6,-2.0774298,-1.8319497,"('distant', 'open')",-0.74339765,-0.5064448,-0.40669358,-0.35761884,-1.0758403,-0.8986712,0.1771691
7,0.50925946,0.4931785,"('insensitive', 'sensitive')",0.6145443,0.58101904,-0.23139656,-0.16829403,0.2974691,0.3019678,0.0044987
8,-1.2766773,-1.2987899,"('unaffectionate', 'affectionate')",-0.23404728,-0.29741767,0.2134311,0.15672314,-0.4324311,-0.4798281,-0.047397
9,-0.6481066,-0.6456383,"('unaffectionate', 'caring')",0.4773612,0.42318732,0.8530698,0.8520316,0.2274415,0.2098602,-0.0175813
10,0.5172471,0.4568,"('unsympathetic', 'sympathetic')",0.50125676,0.40533155,-0.35372204,-0.3697694,0.221594,0.1641207,-0.0574733
11,0.39088678,0.36542994,"('unhelpful', 'helpful')",0.45114988,0.48500103,2.1295125,2.1492162,0.9905164,0.9998824,0.009366
12,0.32864153,0.50123686,"('unsupportive', 'supportive')",0.77439106,0.93794477,-2.3679824,-2.1954749,-0.4216499,-0.2520978,0.1695521
13,0.5910309,0.45139104,"('impolite', 'polite')",1.0266311,0.96713644,-0.20943114,-0.24274707,0.4694103,0.3919268,-0.0774835
14,1.0039192,0.9616345,"('antisocial', 'social')",0.9793824,0.91184705,-0.15756823,-0.20698336,0.6085778,0.5554994,-0.0530784
15,0.13480869,0.0025939643,"('boring', 'funny')",0.89485174,0.79511136,0.6937834,0.68494755,0.5744813,0.4942176,-0.0802637
16,-0.80755806,-0.7597594,"('unpopular', 'popular')",-1.182645,-1.0325295,0.11740557,0.06563066,-0.6242658,-0.5755527,0.0487131
17,-0.24974014,-0.16447295,"('nasty', 'nice')",-0.83472157,-0.7084119,-0.020413604,-0.004369514,-0.3682918,-0.2924181,0.0758737
18,-0.6266844,-0.46064642,"('disagreeable', 'welcoming')",-0.5192239,-0.3610087,-0.9445068,-0.93283707,-0.6968051,-0.5848308,0.1119743
19,-0.8502968,-0.700926,"('inhospitable', 'hospitable')",-0.57953805,-0.45168823,-0.46169263,-0.3263934,-0.6305091,-0.4930025,0.1375066
20,-0.012877308,0.0603254,"('rough', 'thoughtful')",0.38271335,0.46670792,0.2731884,0.21639079,0.2143415,0.247808,0.0334665
21,0.7531581,0.7133327,"('immoral', 'moral')",0.6886339,0.6794487,-0.84626716,-0.7612261,0.1985083,0.2105185,0.0120102
22,0.9530757,0.98989266,"('untrustworthy', 'trustworthy')",0.47204548,0.44825423,-0.28075314,-0.2683776,0.381456,0.3899231,0.0084671
