,affiliated_male,affiliated_female,tuple,managers_male,managers_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,0.8837421,0.68657506,"('unsociable', 'sociable')",0.17973529,0.09261427,0.7649356,0.7058544,-0.50196075,-0.607181,0.3316131,0.2194657,-0.1121474
1,-0.42556652,-0.46117195,"('unfriendly', 'friendly')",0.36534914,0.3859675,0.4964116,0.4703,2.019304,1.9679383,0.6138746,0.5907584,-0.0231162
2,0.9517102,1.0476274,"('unlikable', 'likable')",1.5380144,1.731411,1.4529004,1.5294074,0.7277651,0.83643574,1.1675975,1.2862204,0.1186229
3,-0.3176152,-0.2502767,"('repellent', 'pleasant')",0.29849327,0.42723292,1.0857961,1.1819797,0.30128354,0.3812425,0.3419895,0.4350446,0.0930551
4,-0.54119295,-0.61999166,"('disliked', 'liked')",-0.6454548,-0.76595116,-0.48442543,-0.5888421,-6.6902604,-6.770196,-2.0903335,-2.1862452,-0.0959117
5,-0.5230882,-0.45341402,"('distant', 'outgoing')",0.54580307,0.5457023,-1.0373254,-1.1149894,-0.017793972,0.0028849356,-0.2581011,-0.254954,0.0031471
6,-0.23865798,-0.15505931,"('distant', 'open')",0.11839231,0.17200097,-1.0523511,-1.1264445,0.77207786,0.75474733,-0.1001347,-0.0886889,0.0114458
7,2.2305627,2.1789591,"('insensitive', 'sensitive')",0.9480232,0.98338187,0.35554782,0.38148907,0.8822749,0.9232345,1.1041023,1.1167662,0.0126639
8,-1.2839389,-1.2685024,"('unaffectionate', 'affectionate')",-0.2102156,-0.22736852,0.4443954,0.49837166,1.0890149,1.0738213,0.009814,0.0190805,0.0092665
9,0.19963016,0.19914916,"('unaffectionate', 'caring')",0.95996904,0.94635665,0.6618225,0.64640695,1.5573833,1.6009606,0.8447012,0.8482183,0.0035171
10,1.4765887,1.4361079,"('unsympathetic', 'sympathetic')",0.92020863,1.0391039,0.5637006,0.63623536,-0.071353406,-0.03349307,0.7222862,0.7694885,0.0472023
11,1.4235152,1.4868907,"('unhelpful', 'helpful')",0.9989377,1.0980555,0.19263996,0.30396008,1.6697061,1.787374,1.0711998,1.16907,0.0978702
12,2.0986624,2.246882,"('unsupportive', 'supportive')",2.1092412,2.3211026,1.4359341,1.5752188,-1.5536712,-1.5508902,1.0225416,1.1480782,0.1255366
13,1.0153854,1.0022161,"('impolite', 'polite')",1.0283238,1.0989311,0.39561588,0.41419667,-0.7235168,-0.72752756,0.4289521,0.4469541,0.018002
14,1.3727678,1.3009892,"('antisocial', 'social')",1.0607281,1.0697896,1.6706824,1.6533304,-0.73055935,-0.7588915,0.8434048,0.8163044,-0.0271004
15,0.3527167,0.3293382,"('boring', 'funny')",-0.14382476,-0.26136395,-0.81265676,-0.9033692,0.40411207,0.3604341,-0.0499132,-0.1187402,-0.068827
16,-1.5869701,-1.6446183,"('unpopular', 'popular')",-1.1254501,-1.1554298,-0.18471333,-0.16026273,0.48445296,0.4939066,-0.6031702,-0.6166011,-0.0134309
17,-0.26552895,-0.16836292,"('nasty', 'nice')",-0.77663857,-0.670647,-0.6624547,-0.6373468,-0.39043584,-0.31548,-0.5237646,-0.4479592,0.0758054
18,-1.0046061,-0.87109005,"('disagreeable', 'welcoming')",0.008676477,0.17439206,0.24002221,0.35799402,-0.24255395,-0.24877116,-0.2496153,-0.1468688,0.1027465
19,0.20403391,0.2489431,"('inhospitable', 'hospitable')",0.28852677,0.31293038,-1.2232416,-1.2258893,-0.08300924,0.0046705864,-0.2034225,-0.1648363,0.0385862
20,0.6501913,0.7010894,"('rough', 'thoughtful')",-0.21361801,-0.05492352,1.0960476,1.0703062,1.3126183,1.2915946,0.7113098,0.7520167,0.0407069
21,1.2807652,1.2148055,"('immoral', 'moral')",1.266718,1.3510984,0.37918556,0.45864868,-0.8755361,-0.80041784,0.5127832,0.5560337,0.0432505
22,0.7917444,0.7667611,"('untrustworthy', 'trustworthy')",0.32726002,0.40692353,1.5601194,1.5084407,-0.8478369,-0.8574096,0.4578217,0.4561789,-0.0016428
23,1.3611032,1.3500602,"('insincere', 'sincere')",0.8063103,0.83675796,0.37082252,0.40503842,5.8572564,5.8318214,2.0988731,2.1059194,0.0070463
24,2.0125735,2.0629687,"('dishonest', 'honest')",-0.4307302,-0.47069228,0.13631257,0.14512654,0.70291215,0.68313056,0.605267,0.6051334,-0.0001336
25,-1.3638017,-1.3970149,"('egoistic', 'altruistic')",-0.15269339,-0.14850834,-0.22677556,-0.25020298,1.6372659,1.5356983,-0.0265012,-0.065007,-0.0385058
26,0.9133034,0.80053574,"('hardhearted', 'benevolent')",1.4678184,1.4943514,1.7190592,1.7256628,1.897456,1.8343649,1.4994092,1.4637287,-0.0356805
27,0.13899086,0.27613398,"('hardhearted', 'softhearted')",-0.18077974,-0.050610214,-0.033787698,-0.014973268,1.6206832,1.5089722,0.3862767,0.4298807,0.043604
28,0.73011625,0.5729965,"('disloyal', 'loyal')",-0.8156779,-0.9025831,-0.19088621,-0.21802157,0.95995253,0.88755226,0.1708762,0.084986,-0.0858902
29,0.035281017,-0.0027609877,"('unfair', 'fair')",-1.1282885,-1.1628038,-0.6069411,-0.70505184,-0.38107803,-0.52953804,-0.5202566,-0.6000386,-0.079782
30,0.7444033,0.88899285,"('intolerant', 'tolerant')",1.6979426,1.7900641,0.1106841,0.10403455,0.9189662,0.9032964,0.8679991,0.921597,0.0535979
31,-2.6808786,-2.684147,"('evil', 'good')",-0.56105167,-0.5723429,-0.7016923,-0.74617463,-0.5212864,-0.56362754,-1.1162273,-1.1415731,-0.0253458
32,0.95195884,0.9137756,"('unkind', 'kind')",0.2860881,0.30688727,1.4295768,1.428495,1.1743039,1.0804715,0.9604819,0.9324074,-0.0280745
33,0.73338586,0.7639284,"('wrong', 'right')",1.1843213,1.1932364,-0.10240806,-0.15459815,0.034687296,-0.05798097,0.4624966,0.4361464,-0.0263502
34,0.6393426,0.8077724,"('mean', 'honorable')",0.15012205,0.3804946,0.32588285,0.51437974,5.9282703,6.0832953,1.7609044,1.9464855,0.1855811
35,-1.5592556,-1.571919,"('corrupt', 'incorrupt')",-1.1847628,-1.3380003,-1.4712092,-1.6165838,0.21328716,0.013103062,-1.0004851,-1.12835,-0.1278649
36,-1.8755987,-1.8914319,"('hostile', 'amicable')",-1.4953085,-1.5727891,-0.82338476,-0.9184704,0.6562843,0.4943666,-0.8845019,-0.9720812,-0.0875793
37,0.96285766,1.013454,"('fake', 'genuine')",1.0712813,1.0991858,0.118652984,0.13963097,0.5395522,0.58214676,0.673086,0.7086045,0.0355185
38,0.77225953,0.85631794,"('untruthful', 'truthful')",0.96012175,1.0086555,-0.8894913,-0.83365774,-0.17771888,-0.1143061,0.1662928,0.2292524,0.0629596
