,black_male,black_female,tuple,&_male,&_female,decker_male,decker_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.4653223,-1.487195,"('unsociable', 'sociable')",-1.2495168,-1.4583474,-1.5788084,-1.6538728,-0.2499075,-0.43165863,-1.1358887,-1.2577685,-0.1218798
1,-0.36126372,-0.40923533,"('unfriendly', 'friendly')",-0.4381672,-0.6816625,1.0293853,0.9550841,1.4578091,1.2064123,0.4219409,0.2676497,-0.1542912
2,0.46408543,0.617776,"('unlikable', 'likable')",1.5897363,1.5904908,0.89138144,0.95538104,0.93912953,0.9679093,0.9710832,1.0328892,0.061806
3,-0.20594245,-0.17035976,"('repellent', 'pleasant')",-1.105879,-1.0698708,-1.436391,-1.3535138,0.10086846,0.1468457,-0.661836,-0.6117246,0.0501114
4,-0.33265215,-0.41975066,"('disliked', 'liked')",0.8223445,0.818883,0.96791,1.0338994,-5.389839,-5.408035,-0.9830592,-0.9937508,-0.0106916
5,0.605944,0.5894586,"('distant', 'outgoing')",0.8415515,0.9254805,2.8723786,2.8743126,-0.028639302,-0.076009296,1.0728086,1.0783106,0.005502
6,1.2339605,1.2354034,"('distant', 'open')",0.8533606,1.0109475,2.2039487,2.2824616,-0.20996158,-0.32788682,1.0203271,1.0502315,0.0299044
7,-0.24285953,-0.18405691,"('insensitive', 'sensitive')",-1.4474719,-1.4463655,-0.9822241,-0.9111395,-0.10502747,-0.17157802,-0.6943957,-0.6782849,0.0161108
8,-0.13573474,-0.18526524,"('unaffectionate', 'affectionate')",0.1285339,0.0030750409,1.3253036,1.2503533,0.6163333,0.49198452,0.483609,0.3900369,-0.0935721
9,0.68572444,0.732131,"('unaffectionate', 'caring')",-0.4507674,-0.62186944,0.5751311,0.54224586,1.0535737,0.93398464,0.4659155,0.396623,-0.0692925
10,-1.60911,-1.5683546,"('unsympathetic', 'sympathetic')",-2.4492266,-2.6981556,-3.3939779,-3.4884396,-0.9494043,-1.0845364,-2.1004298,-2.2098715,-0.1094417
11,-1.076921,-1.0385501,"('unhelpful', 'helpful')",-2.0619962,-2.1653273,-2.1333532,-2.1640031,1.3943214,1.3700615,-0.9694872,-0.9994549,-0.0299677
12,0.25938112,0.3219716,"('unsupportive', 'supportive')",-0.42948216,-0.51844007,0.113004625,0.14444076,-1.6627105,-1.6799027,-0.4299517,-0.4329826,-0.0030309
13,-1.0496154,-1.0049922,"('impolite', 'polite')",-1.3369154,-1.4001498,-1.879748,-1.9303597,-0.8490608,-0.8704548,-1.2788348,-1.3014891,-0.0226543
14,-0.4688352,-0.5013347,"('antisocial', 'social')",-0.4664898,-0.61402714,-1.6330279,-1.6669434,-0.17692935,-0.23791532,-0.6863205,-0.7550551,-0.0687346
15,0.22360447,0.22927022,"('boring', 'funny')",1.0927415,1.0810523,0.29281697,0.23082745,0.041050605,0.03252257,0.4125534,0.3934181,-0.0191353
16,0.72883385,0.71686196,"('unpopular', 'popular')",1.0227448,1.0968889,-0.12751973,-0.029039038,0.39864433,0.4419693,0.5056758,0.5566703,0.0509945
17,-0.99027854,-0.9153441,"('nasty', 'nice')",-0.102109015,-0.039547164,0.4629382,0.46196777,-0.62228584,-0.54170847,-0.3129338,-0.258658,0.0542758
18,-0.88173467,-0.8384375,"('disagreeable', 'welcoming')",1.0093277,1.1749933,-0.1602011,-0.09852326,-0.4750567,-0.5822766,-0.1269162,-0.086061,0.0408552
19,0.13050587,0.16461185,"('inhospitable', 'hospitable')",-0.315768,-0.25292873,1.3785279,1.3891946,-0.37684458,-0.31129846,0.2041053,0.2473948,0.0432895
20,-1.4071646,-1.3658924,"('rough', 'thoughtful')",0.115208596,0.115709454,-0.43315566,-0.45265573,0.70344746,0.6878257,-0.255416,-0.2537532,0.0016628
21,-0.63853264,-0.53108627,"('immoral', 'moral')",-0.7331791,-0.78264576,-3.2784646,-3.2142692,-1.005272,-0.9769697,-1.413862,-1.3762428,0.0376192
22,-1.3939049,-1.3538958,"('untrustworthy', 'trustworthy')",-0.6374872,-0.6411856,-1.5917776,-1.5897112,-1.2015654,-1.3327656,-1.2061838,-1.2293895,-0.0232057
23,-0.69595695,-0.631187,"('insincere', 'sincere')",-1.5601411,-1.6898086,-0.63733584,-0.6703725,4.475549,4.3708644,0.3955289,0.3448741,-0.0506548
24,-0.26617098,-0.23384988,"('dishonest', 'honest')",-0.8296221,-0.8984984,-0.3835106,-0.39132455,0.41206962,0.33839232,-0.2668085,-0.2963201,-0.0295116
25,0.04165848,0.047882576,"('egoistic', 'altruistic')",0.30563304,0.28245035,1.3888135,1.3707445,1.2423334,1.2137451,0.7446096,0.7287056,-0.015904
26,-0.5908413,-0.71029675,"('hardhearted', 'benevolent')",1.0622083,0.800312,0.8243146,0.71003586,1.6618776,1.5206333,0.7393898,0.5801711,-0.1592187
27,-0.8918597,-0.8989369,"('hardhearted', 'softhearted')",-1.2848009,-1.2574236,-0.09006729,-0.15768686,0.7844017,0.6781815,-0.3705816,-0.4089665,-0.0383849
28,-0.34120473,-0.41832823,"('disloyal', 'loyal')",-1.1837152,-1.344928,-1.3417933,-1.3625953,0.29390618,0.15704101,-0.6432018,-0.7422026,-0.0990008
29,0.46639746,0.45865488,"('unfair', 'fair')",-0.6691081,-0.6200903,-0.35551363,-0.31998655,-0.6090772,-0.7211408,-0.2918254,-0.3006407,-0.0088153
30,-1.5408826,-1.4424378,"('intolerant', 'tolerant')",-1.4900601,-1.5192794,-1.9556397,-1.9662713,0.6553932,0.5927142,-1.0827973,-1.0838186,-0.0010213
31,-0.8086651,-0.8891469,"('evil', 'good')",0.7926693,0.8374984,2.3155794,2.3602076,-0.38771275,-0.4888162,0.4779677,0.4549357,-0.023032
32,-0.3577219,-0.27319217,"('unkind', 'kind')",-0.6875535,-0.7890641,-1.311963,-1.3306681,0.15524265,-0.0006286241,-0.5504989,-0.5983883,-0.0478894
33,1.2394892,1.1516646,"('wrong', 'right')",1.42391,1.4353304,1.1849633,1.1819532,0.10873183,0.13183653,0.9892735,0.9751962,-0.0140773
34,-1.6280172,-1.5498141,"('mean', 'honorable')",-0.62059104,-0.58797854,0.14335345,0.2249597,4.4744005,4.5646605,0.5922865,0.662957,0.0706705
35,1.0663766,0.9271266,"('corrupt', 'incorrupt')",1.4775776,1.552547,3.210649,3.220977,0.029304367,-0.00798717,1.445977,1.4231659,-0.0228111
36,0.29046717,0.21038634,"('hostile', 'amicable')",0.9399383,0.8740212,2.2636995,2.3080812,-0.1388425,-0.28367397,0.8388156,0.7772037,-0.0616119
37,0.30013764,0.36631614,"('fake', 'genuine')",-0.39009196,-0.2896311,-0.29599026,-0.27529162,-0.3224947,-0.32374352,-0.1771098,-0.1305875,0.0465223
38,0.2342481,0.27685052,"('untruthful', 'truthful')",-0.98536915,-1.0798224,0.0061219865,-0.01079341,0.153996,0.18184091,-0.1477508,-0.1579811,-0.0102303
39,0.64154065,0.7517249,"('exploitative', 'cooperative')",-0.42540705,-0.33358166,1.5238408,1.5905267,0.23745263,0.3396345,0.4943568,0.5870761,0.0927193
40,-0.44608992,-0.5011065,"('stingy', 'generous')",-0.54012996,-0.55677724,-0.33246642,-0.2646669,-1.5629559,-1.7145563,-0.7204105,-0.7592767,-0.0388662
41,-1.1191761,-1.1465117,"('unforgiving', 'forgiving')",-0.59556806,-0.7306859,-0.25482967,-0.28505248,0.23046975,0.11713848,-0.434776,-0.5112779,-0.0765019
42,0.5537673,0.6666589,"('unreliable', 'reliable')",0.7928524,0.93219864,-0.7557896,-0.6731051,-2.6266365,-2.5678098,-0.5089516,-0.4105144,0.0984372
43,-0.35328287,-0.19490492,"('irresponsible', 'responsible')",-1.3085119,-1.3069729,-1.1633041,-1.2099434,0.12751605,0.13658968,-0.6743957,-0.6438078,0.0305879
44,-0.5550591,-0.46221012,"('prejudiced', 'unprejudiced')",0.020796418,0.28403443,-0.79828435,-0.72708744,-1.5003802,-1.3798188,-0.7082318,-0.5712705,0.1369613
45,-1.3779275,-1.4113307,"('incompetent', 'competent')",-1.7536271,-1.8764964,-1.7955494,-1.8899608,-0.24541043,-0.3349709,-1.2931286,-1.3781897,-0.0850611
46,-0.34011874,-0.37135053,"('uncompetitive', 'competitive')",-0.6308872,-0.7550927,-2.7924826,-2.7714489,-1.1676391,-1.1831409,-1.2327819,-1.2702582,-0.0374763
47,-1.1545838,-1.0572898,"('stupid', 'smart')",-0.22579408,-0.19124041,-1.5919477,-1.5514518,4.1783323,4.1659317,0.3015017,0.3414874,0.0399857
48,-1.2121682,-1.230663,"('unintelligent', 'intelligent')",-0.88576806,-1.1373498,-2.275032,-2.2836518,0.555011,0.48163974,-0.9544893,-1.0425062,-0.0880169
49,-1.3771176,-1.3458742,"('unable', 'able')",-0.6570008,-0.62741816,-0.31762466,-0.31267232,-0.5728244,-0.48696518,-0.7311419,-0.6932325,0.0379094
50,1.2502639,1.3388836,"('clumsy', 'skillful')",1.9623783,2.0337,0.75283235,0.76505774,0.003707271,-0.078248024,0.9922954,1.0148484,0.022553
51,-0.07541658,-0.23284192,"('uneducated', 'educated')",-0.35604382,-0.4798696,-2.1158187,-2.2485385,0.2978732,0.15224725,-0.5623515,-0.7022507,-0.1398992
52,0.28685808,0.2508034,"('irrational', 'rational')",1.0536265,1.0913863,1.354188,1.3402903,0.16642722,0.09820905,0.7152749,0.6951723,-0.0201026
53,-0.75192857,-0.6600617,"('uncreative', 'creative')",-0.5600646,-0.54421973,-0.50102365,-0.52253056,-0.06992242,-0.19939269,-0.4707348,-0.4815512,-0.0108164
54,-0.46804136,-0.3585308,"('incapable', 'capable')",-0.09401604,-0.12260647,1.3025742,1.3251351,0.5116425,0.5243633,0.3130398,0.3420903,0.0290505
55,-1.3123037,-1.3087587,"('incompetent', 'clever')",-1.3324056,-1.3797483,-3.526891,-3.5678039,-0.3024868,-0.33702233,-1.6185218,-1.6483333,-0.0298115
56,-0.577167,-0.5400202,"('impractical', 'practical')",-1.541453,-1.702758,-1.3463875,-1.3908141,-0.50437623,-0.56166124,-0.9923459,-1.0488133,-0.0564674
57,-1.5879475,-1.6308523,"('unimaginative', 'imaginative')",-1.8982773,-2.0567026,-3.253919,-3.287426,-3.153693,-3.243314,-2.4734592,-2.5545738,-0.0811146
58,-0.2951591,-0.26434985,"('undiscriminating', 'discriminating')",0.05465225,-0.15505075,-0.39961213,-0.48119822,0.20549749,0.09226549,-0.1086554,-0.2020833,-0.0934279
59,0.72117037,0.71419483,"('foolish', 'wise')",1.0573897,1.1240891,0.55855376,0.6592121,0.30454144,0.36853716,0.6604138,0.7165083,0.0560945
60,-0.44682464,-0.2999618,"('inefficient', 'efficient')",-1.0063509,-1.0905855,-2.4999604,-2.5482826,-0.23679075,-0.16024801,-1.0474817,-1.0247694,0.0227123
61,0.03679945,-0.0038377754,"('illogical', 'logical')",-0.24616791,-0.32640487,-0.18039861,-0.24236636,0.40022013,0.28213894,0.0026133,-0.0726175,-0.0752308
62,-0.6924901,-0.58858055,"('incompetent', 'brilliant')",-1.5633899,-1.5514928,-1.648896,-1.6284424,0.44916767,0.5265757,-0.863902,-0.810485,0.053417
63,-0.5710586,-0.53117514,"('unperceptive', 'insightful')",-0.20367497,-0.3250222,-1.2649778,-1.2694216,0.6778106,0.65499467,-0.3404752,-0.3676561,-0.0271809
64,-0.5522953,-0.5137685,"('shy', 'confident')",0.21367325,0.23216741,-0.58633476,-0.5542165,-5.164739,-5.1245885,-1.522424,-1.4901016,0.0323224
65,-1.0360291,-0.9907353,"('insecure', 'secure')",-0.6640279,-0.74966186,-2.3614218,-2.3322916,-0.787852,-0.74450046,-1.2123326,-1.2042974,0.0080352
66,0.34851214,0.3288018,"('inactive', 'active')",1.363502,1.4279038,0.48593366,0.4416616,0.51170486,0.47168612,0.6774132,0.6675133,-0.0098999
67,0.49264133,0.46981436,"('doubtful', 'determined')",-0.031716213,-0.030072775,1.218316,1.1815194,-0.03275847,-0.049492706,0.4116206,0.3929421,-0.0186785
68,-0.063130215,-0.07260239,"('dependent', 'independent')",-0.8825541,-0.8469523,-0.75227594,-0.8302265,-0.92269814,-0.9131539,-0.6551646,-0.6657338,-0.0105692
69,1.0159407,0.9682745,"('lazy', 'industrious')",1.8708642,1.9784281,2.4519844,2.5492718,0.22701687,0.28412408,1.3914515,1.4450246,0.0535731
70,-0.7774247,-0.76254463,"('lethargic', 'energetic')",-1.3362141,-1.384983,-2.0513017,-2.0809448,-0.3650772,-0.40500093,-1.1325045,-1.1583683,-0.0258638
71,0.83555067,0.85184276,"('diffident', 'self-confident')",0.3565251,0.2971174,2.5831556,2.6252992,0.55507874,0.51927286,1.0825775,1.0733831,-0.0091944
72,-0.03189617,-0.009871248,"('unambitious', 'ambitious')",-0.16415593,-0.1998152,-0.6635918,-0.69453335,-0.41789046,-0.40618867,-0.3193836,-0.3276021,-0.0082185
73,1.3715826,1.4626579,"('helpless', 'self-reliant')",1.1656669,1.2977589,0.35243502,0.4729828,-2.6031513,-2.4989867,0.0716333,0.1836033,0.11197
74,0.15869223,0.17807403,"('undedicated', 'dedicated')",-0.2201196,-0.28708687,-0.06585375,-0.06096461,-0.25720194,-0.36662194,-0.0961208,-0.1341498,-0.038029
75,0.17441815,0.16768393,"('meek', 'impulsive')",0.23126435,0.32405096,1.1139683,1.1033587,-0.397621,-0.273133,0.2805074,0.3304901,0.0499827
76,0.35695,0.5167327,"('anxious', 'daring')",0.6282092,0.79809326,-1.1923915,-1.1647729,-0.6846701,-0.5842873,-0.2229756,-0.1085585,0.1144171
77,-0.99745953,-0.9390633,"('unmotivated', 'motivated')",-1.018546,-1.1207496,-0.85040236,-0.80961907,-0.8375566,-0.75568396,-0.9259911,-0.906279,0.0197121
78,0.41390163,0.45087513,"('nonresilient', 'resilient')",-0.52465725,-0.67998755,0.012633428,-0.037401333,0.30163577,0.24658135,0.0508784,-0.0049831,-0.0558615
79,0.7160466,0.72019434,"('wavering', 'unwavering')",0.7358967,0.69538605,1.4389129,1.4376261,-0.355524,-0.4316346,0.6338331,0.605393,-0.0284401
80,0.6654345,0.58331954,"('dominated', 'dominating')",-0.5799367,-0.608507,-1.5397363,-1.5293932,-0.8219349,-0.7028705,-0.5690433,-0.5643628,0.0046805
81,-1.1274065,-1.1323448,"('submissive', 'aggressive')",-1.3361325,-1.4878757,-3.1216815,-3.0948122,-0.7945056,-0.6942211,-1.5949315,-1.6023134,-0.0073819
82,-1.3481476,-1.262279,"('poor', 'rich')",-0.77412546,-0.6717508,-1.8684233,-1.873948,4.804814,4.8043976,0.2035294,0.249105,0.0455756
83,0.08496799,0.05636515,"('powerless', 'powerful')",0.12386558,-0.021770343,-0.2595119,-0.20520893,-0.8296238,-0.89056677,-0.2200755,-0.2652952,-0.0452197
84,0.51186436,0.39121336,"('inferior', 'superior')",0.25477004,0.18593687,-0.029875785,-0.0827754,0.80342215,0.754908,0.3850452,0.3123207,-0.0727245
85,0.9433178,1.0552173,"('insignificant', 'prestigious')",1.504076,1.5038469,2.593092,2.6877294,0.35583127,0.35014948,1.3490793,1.3992358,0.0501565
86,-0.6975773,-0.88611895,"('uninfluential', 'influential')",-1.2814708,-1.6762882,-1.4217303,-1.5805517,-0.35159394,-0.59546673,-0.9380931,-1.1846064,-0.2465133
87,0.8070531,0.7703035,"('unsuccessful', 'successful')",2.264028,2.1689725,0.25837082,0.25031796,1.321797,1.3840443,1.1628122,1.1434096,-0.0194026
88,-0.97779787,-0.91844934,"('low', 'eminent')",-0.15117799,-0.22126497,-1.3493335,-1.341475,-0.5576012,-0.6621797,-0.7589777,-0.7858422,-0.0268645
