,rohm_male,rohm_female,tuple,&_male,&_female,haas_male,haas_female,co_male,co_female,average_male,average_female,female-male
0,-2.3243544,-2.504116,"('unsociable', 'sociable')",-0.8701756,-1.003324,-0.47369966,-0.7031531,0.004351603,-0.17300074,-0.9159695,-1.0958985,-0.179929
1,0.7610866,0.63153434,"('unfriendly', 'friendly')",-0.87737066,-0.96151644,1.1177418,1.0082239,1.4825299,1.2650018,0.6209969,0.4858109,-0.135186
2,0.97302616,1.0277613,"('unlikable', 'likable')",0.8476195,0.8368531,0.62431633,0.67897695,1.0122057,1.0946803,0.8642919,0.909568,0.0452761
3,-2.3012943,-2.3051739,"('repellent', 'pleasant')",-0.5346034,-0.5896636,-2.1396134,-2.1650498,-0.0448644,0.015825586,-1.2550938,-1.2610153,-0.0059215
4,1.4302965,1.3246219,"('disliked', 'liked')",1.691083,1.6614299,1.6231961,1.5155231,-6.3088417,-6.3037705,-0.3910666,-0.4505489,-0.0594823
5,2.0889971,2.080791,"('distant', 'outgoing')",0.9961398,1.0681609,2.3932257,2.3897984,-0.22801292,-0.19611555,1.3125874,1.3356588,0.0230714
6,2.0664277,2.0748596,"('distant', 'open')",1.0460898,1.1086898,1.84708,1.8621336,-0.28094918,-0.2758964,1.1696621,1.1924466,0.0227845
7,-2.2765963,-2.3664856,"('insensitive', 'sensitive')",-1.945722,-1.9729023,-0.90643567,-0.9384554,-0.50773084,-0.5691904,-1.4091212,-1.4617585,-0.0526373
8,0.32786015,0.23592013,"('unaffectionate', 'affectionate')",-0.3816765,-0.33382756,1.1530124,1.13625,0.5815758,0.41089934,0.420193,0.3623105,-0.0578825
9,0.22711176,0.084861815,"('unaffectionate', 'caring')",-0.42510608,-0.46687698,0.9092283,0.8634719,1.1445985,0.9830778,0.4639581,0.3661336,-0.0978245
10,-3.6924877,-3.8635962,"('unsympathetic', 'sympathetic')",-2.1337848,-2.2794483,-2.8277469,-2.9263723,-0.51518065,-0.74164367,-2.2923,-2.4527652,-0.1604652
11,-2.3798459,-2.5200713,"('unhelpful', 'helpful')",-2.2045574,-2.354966,-1.0601786,-1.074938,1.9107436,1.8460503,-0.9334595,-1.0259812,-0.0925217
12,-1.3777348,-1.4681379,"('unsupportive', 'supportive')",0.066100426,0.05532198,0.94832796,0.91625965,-1.8146954,-1.8064353,-0.5445004,-0.5757479,-0.0312475
13,-2.9804034,-3.0906827,"('impolite', 'polite')",-1.9897447,-2.04,-1.5056051,-1.6089985,-0.01846641,-0.08605327,-1.6235549,-1.7064337,-0.0828788
14,-2.4966714,-2.5783732,"('antisocial', 'social')",-1.3395368,-1.3660287,-1.3668481,-1.5241686,-0.5999174,-0.6355603,-1.4507434,-1.5260327,-0.0752893
15,1.1146034,1.1294582,"('boring', 'funny')",0.5372306,0.5483989,0.66594464,0.68545896,0.82393473,0.8728791,0.7854283,0.8090488,0.0236205
16,1.3218659,1.3173897,"('unpopular', 'popular')",1.224628,1.2915474,-0.4006183,-0.4217128,-0.04590857,-0.086116634,0.5249918,0.525277,0.0002852
17,-0.9994614,-0.9637502,"('nasty', 'nice')",0.15752316,0.27551258,-1.5210838,-1.4183904,-0.29491317,-0.22891863,-0.6644838,-0.5838866,0.0805972
18,0.26002628,0.24483392,"('disagreeable', 'welcoming')",0.46853828,0.5024777,0.5395409,0.45880067,-1.0109569,-1.10039,0.0642872,0.0264306,-0.0378566
19,0.6267032,0.6134288,"('inhospitable', 'hospitable')",0.08165431,0.11121107,0.90498614,0.9004174,-0.23983037,-0.23397283,0.3433783,0.3477711,0.0043928
20,-0.26560998,-0.26018396,"('rough', 'thoughtful')",1.2015897,1.1513594,0.5431327,0.56269556,0.74821377,0.7418087,0.5568315,0.5489199,-0.0079116
21,-2.513356,-2.6906385,"('immoral', 'moral')",-1.1526031,-1.2777193,-2.83736,-2.9695158,-1.1448671,-1.1782049,-1.9120464,-2.0290196,-0.1169732
22,-1.6293564,-1.6628965,"('untrustworthy', 'trustworthy')",-1.098766,-1.1849004,-2.0702531,-2.1401656,-1.0903687,-1.0682297,-1.472186,-1.5140481,-0.0418621
23,-1.8025464,-1.9635053,"('insincere', 'sincere')",-2.1696868,-2.3078728,-0.6075409,-0.6750188,5.3083916,5.1318445,0.1821543,0.0463619,-0.1357924
24,-1.6582978,-1.7322159,"('dishonest', 'honest')",-2.8544817,-2.9279127,-1.2612906,-1.3433659,0.23634768,0.14863679,-1.3844305,-1.4637144,-0.0792839
25,0.712714,0.7667324,"('egoistic', 'altruistic')",0.42678976,0.51451653,1.011175,1.0525362,0.9341889,0.9154819,0.7712169,0.8123168,0.0410999
26,0.36232376,0.31176385,"('hardhearted', 'benevolent')",0.5119084,0.42881364,1.2577952,1.1788607,1.70722,1.6034495,0.9598118,0.8807219,-0.0790899
27,-0.54389596,-0.55574846,"('hardhearted', 'softhearted')",-1.9510415,-1.8717405,-0.38791984,-0.40788668,0.46624127,0.3374242,-0.604154,-0.6244878,-0.0203338
28,-1.5759152,-1.7748691,"('disloyal', 'loyal')",-1.653127,-1.8185847,-0.75179255,-0.9029393,0.34177202,0.168043,-0.9097656,-1.0820875,-0.1723219
29,0.6406604,0.5667321,"('unfair', 'fair')",-0.01730594,-0.12120793,0.5940795,0.5080926,-0.76509756,-0.8560266,0.1130841,0.0243975,-0.0886866
30,-2.4360473,-2.4756966,"('intolerant', 'tolerant')",-3.096406,-3.1801581,-0.99197024,-1.0192142,0.20409341,0.1497822,-1.5800825,-1.6313217,-0.0512392
31,1.2921344,1.3666384,"('evil', 'good')",0.8339127,0.9097931,0.7784484,0.7753914,-0.9889217,-0.9879236,0.4788935,0.5159748,0.0370813
32,-1.4772193,-1.5938705,"('unkind', 'kind')",-1.6622612,-1.7796135,-1.7847466,-1.8673625,0.6126854,0.41742396,-1.0778855,-1.2058556,-0.1279701
33,1.9227035,1.82218,"('wrong', 'right')",0.755711,0.76861006,2.2555766,2.1841903,-0.26522893,-0.24217376,1.1671907,1.1332017,-0.033989
34,-0.663926,-0.67319655,"('mean', 'honorable')",-0.39800155,-0.3804732,0.1555759,0.15600769,5.030517,5.0041156,1.0310414,1.0266134,-0.004428
35,3.0607371,3.074979,"('corrupt', 'incorrupt')",1.6595179,1.680832,1.7395997,1.8015218,-0.31453997,-0.37415743,1.5363287,1.5457939,0.0094652
36,1.7046728,1.6338345,"('hostile', 'amicable')",1.7665813,1.7638601,1.5137748,1.4313952,0.39838323,0.24910377,1.345853,1.2695483,-0.0763047
37,-1.2090318,-1.1967851,"('fake', 'genuine')",-0.9992769,-0.91647214,-0.8257245,-0.8477503,-0.14615948,-0.19019593,-0.7950482,-0.7878009,0.0072473
38,-0.09395423,-0.19864734,"('untruthful', 'truthful')",-1.6927798,-1.7972449,0.27739683,0.28072542,0.34435135,0.3260159,-0.2912465,-0.3472877,-0.0560412
39,-0.44247538,-0.37629884,"('exploitative', 'cooperative')",-0.94929034,-0.8687522,0.12676233,0.22498633,0.5111775,0.65774095,-0.1884565,-0.0905809,0.0978756
40,-0.0055928193,-0.09257828,"('stingy', 'generous')",-0.33763516,-0.24549668,0.6677685,0.5637474,-2.0312896,-2.1179605,-0.4266873,-0.473072,-0.0463847
41,-1.0316765,-1.1412416,"('unforgiving', 'forgiving')",-1.4331433,-1.5309306,-0.2817859,-0.4580759,0.45573616,0.36979318,-0.5727174,-0.6901137,-0.1173963
42,-1.100902,-1.0406222,"('unreliable', 'reliable')",0.22049645,0.30863094,-0.3149091,-0.33475238,-3.144127,-3.0515583,-1.0848603,-1.0295755,0.0552848
43,-1.9821173,-2.035103,"('irresponsible', 'responsible')",-2.037041,-2.097045,-0.23749663,-0.26900926,0.48249978,0.45735922,-0.9435388,-0.9859494,-0.0424106
44,0.03824582,0.17658192,"('prejudiced', 'unprejudiced')",-0.84319043,-0.7100246,-1.5547979,-1.414103,-1.5127733,-1.3949552,-0.968129,-0.8356252,0.1325038
45,-2.651333,-2.8064885,"('incompetent', 'competent')",-1.995602,-2.0691018,-0.95658827,-1.1608686,-0.7321377,-0.8606768,-1.5839152,-1.7242839,-0.1403687
46,-2.4022648,-2.5671747,"('uncompetitive', 'competitive')",0.027699202,-0.074010655,-1.6362036,-1.7532729,-0.80510646,-0.87614256,-1.203969,-1.3176502,-0.1136812
47,-1.5156721,-1.4202981,"('stupid', 'smart')",-0.38032967,-0.3959675,-0.41356626,-0.31622875,4.728132,4.674528,0.6046409,0.6355084,0.0308675
48,-2.1076024,-2.231481,"('unintelligent', 'intelligent')",-1.83909,-1.9996876,-1.5392205,-1.5772791,-0.045129597,-0.13312602,-1.3827606,-1.4853935,-0.1026329
49,-0.96981037,-0.95485765,"('unable', 'able')",-0.089543566,-0.05090583,-0.48678654,-0.41215494,-0.4880387,-0.4155645,-0.5085448,-0.4583707,0.0501741
50,0.35381055,0.3404182,"('clumsy', 'skillful')",1.9041867,1.9248506,0.017048765,0.009028843,-0.18895876,-0.2800789,0.5215218,0.4985547,-0.0229671
51,-1.3295856,-1.4647114,"('uneducated', 'educated')",0.12097067,-0.027441718,-0.26991647,-0.38616508,0.49686268,0.35750088,-0.2454172,-0.3802043,-0.1347871
52,1.742706,1.7408056,"('irrational', 'rational')",1.0603784,1.0544058,1.253228,1.1537205,-0.078985415,-0.09638695,0.9943318,0.9631362,-0.0311956
53,0.14168647,0.08132522,"('uncreative', 'creative')",0.33006936,0.22563818,1.3983176,1.3627234,0.9032441,0.8322239,0.6933294,0.6254777,-0.0678517
54,1.1210141,1.0842245,"('incapable', 'capable')",0.35137266,0.34332594,0.82039315,0.8510514,0.89397025,0.8999627,0.7966875,0.7946411,-0.0020464
55,-3.029561,-3.1142054,"('incompetent', 'clever')",-1.4412493,-1.580131,-1.7232457,-1.7417651,0.06896842,0.030793864,-1.5312719,-1.6013269,-0.070055
56,-1.216775,-1.3558695,"('impractical', 'practical')",-1.4065354,-1.5634316,-0.13100493,-0.21303305,-0.1016375,-0.11265555,-0.7139882,-0.8112474,-0.0972592
57,-2.1443262,-2.2639556,"('unimaginative', 'imaginative')",-1.2956556,-1.4099658,-1.12536,-1.220494,-3.3094044,-3.3362055,-1.9686866,-2.0576553,-0.0889687
58,0.88720524,0.6989152,"('undiscriminating', 'discriminating')",0.6216213,0.4108412,1.0797994,0.8544582,0.6067792,0.4742772,0.7988513,0.609623,-0.1892283
59,1.9675989,2.0418322,"('foolish', 'wise')",1.3149499,1.3021971,1.0325117,1.0973406,-0.013563614,0.0394062,1.0753742,1.1201941,0.0448199
60,-3.149189,-3.1947343,"('inefficient', 'efficient')",-1.8858827,-1.9897221,-0.85148585,-0.89133495,-0.06873241,0.03591586,-1.4888225,-1.5099689,-0.0211464
61,-0.55010253,-0.66952354,"('illogical', 'logical')",0.024092775,-0.09930096,0.98452204,0.84771943,0.063356414,-0.027343502,0.1304672,0.0128879,-0.1175793
62,-1.5223635,-1.5222105,"('incompetent', 'brilliant')",-1.8436174,-1.8768187,0.0771887,0.1477629,0.034064,0.11347198,-0.8136821,-0.7844486,0.0292335
63,-1.17124,-1.2891861,"('unperceptive', 'insightful')",-0.032652605,-0.092153326,0.28620422,0.18978587,0.2680718,0.24734269,-0.1624041,-0.2360527,-0.0736486
64,0.07428269,-0.011124891,"('shy', 'confident')",1.0192606,1.0050573,0.15341073,0.07963004,-5.459103,-5.2992024,-1.0530373,-1.05641,-0.0033727
65,-3.0052383,-3.0426178,"('insecure', 'secure')",-1.3959298,-1.3990958,-2.5579402,-2.587373,-0.22195756,-0.19029537,-1.7952665,-1.8048453,-0.0095788
