,varex_male,varex_female,tuple,imaging_male,imaging_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.8930783,-0.908831,"('unsociable', 'sociable')",0.21662828,0.18753745,-0.30904362,-0.46643698,-0.3284979,-0.3959102,-0.0674123
1,-1.7025719,-1.9179268,"('unfriendly', 'friendly')",0.23818207,0.16723463,1.2338791,1.1219636,-0.0768369,-0.2095762,-0.1327393
2,0.21148455,0.28216532,"('unlikable', 'likable')",1.1173313,1.2183388,0.9656918,0.96564204,0.7648358,0.8220487,0.0572129
3,-0.8870039,-0.73169667,"('repellent', 'pleasant')",-0.8309733,-0.68216395,0.6328559,0.6823304,-0.3617071,-0.2438434,0.1178637
4,-0.565303,-0.60768944,"('disliked', 'liked')",-0.74764293,-0.73492616,-6.168419,-6.547258,-2.4937882,-2.6299578,-0.1361696
5,-1.2001011,-1.196308,"('distant', 'outgoing')",-0.8456865,-0.71314514,-0.48981375,-0.4275886,-0.8452005,-0.779014,0.0661865
6,-1.1418039,-1.1793016,"('distant', 'open')",-0.8844969,-0.8155581,-0.48420426,-0.39698568,-0.8368351,-0.7972818,0.0395533
7,-0.5540443,-0.54239094,"('insensitive', 'sensitive')",0.4433162,0.44195133,-0.014150202,0.011069071,-0.0416261,-0.0297902,0.0118359
8,-0.8133125,-1.0272595,"('unaffectionate', 'affectionate')",0.07759339,0.022718914,0.56637937,0.5860718,-0.0564466,-0.1394896,-0.083043
9,-1.267841,-1.438233,"('unaffectionate', 'caring')",0.4513795,0.45581785,0.93168396,0.98351115,0.0384075,0.0003653,-0.0380422
10,-1.4821625,-1.4219103,"('unsympathetic', 'sympathetic')",-0.4767398,-0.3876819,-0.91373587,-0.90366024,-0.9575461,-0.9044175,0.0531286
11,-0.6519938,-0.5935276,"('unhelpful', 'helpful')",-0.1285497,-0.046284206,1.3877039,1.4582082,0.2023868,0.2727988,0.070412
12,-0.883974,-0.7949067,"('unsupportive', 'supportive')",0.5406813,0.7744311,-2.194097,-2.2219605,-0.8457966,-0.7474787,0.0983179
13,-0.35453624,-0.26669353,"('impolite', 'polite')",0.32280684,0.33283377,-0.9520526,-0.9469934,-0.3279273,-0.2936177,0.0343096
14,-0.07557573,0.011168778,"('antisocial', 'social')",0.71153736,0.68117875,-0.11109266,-0.2724524,0.1749563,0.139965,-0.0349913
15,0.26155683,0.11075098,"('boring', 'funny')",1.0821167,0.9263786,-0.00031021796,-0.08331278,0.4477878,0.317939,-0.1298488
16,-0.04778419,-0.13757923,"('unpopular', 'popular')",-0.244022,-0.25486642,0.75022924,0.6659096,0.1528077,0.0911546,-0.0616531
17,-0.21418253,-0.21439955,"('nasty', 'nice')",-0.9320178,-0.81157476,-0.6082699,-0.5739675,-0.5848234,-0.5333139,0.0515095
18,0.070265085,-0.017004762,"('disagreeable', 'welcoming')",0.66625196,0.714392,-0.20001581,-0.28101096,0.1788338,0.1387921,-0.0400417
19,-1.3187127,-1.314568,"('inhospitable', 'hospitable')",-1.041169,-0.9011431,-0.7020602,-0.5399058,-1.0206474,-0.918539,0.1021084
20,0.075844765,0.06591052,"('rough', 'thoughtful')",0.6106375,0.6260918,0.88274956,0.84445125,0.5230772,0.5121512,-0.010926
21,-0.035244685,0.02767142,"('immoral', 'moral')",0.55594724,0.59939635,-0.69847417,-0.737757,-0.0592572,-0.0368964,0.0223608
22,0.037123397,0.013338045,"('untrustworthy', 'trustworthy')",0.66098565,0.59996665,-0.698064,-0.9085399,1.5e-05,-0.0984117,-0.0984267
23,-0.8597058,-0.88467133,"('insincere', 'sincere')",0.6169979,0.6772516,4.746692,4.905159,1.5013282,1.565913,0.0645848
24,-0.6721134,-0.62686443,"('dishonest', 'honest')",0.7215086,0.75320137,0.3620996,0.319926,0.1371649,0.1487543,0.0115894
25,-0.7024042,-0.73838997,"('egoistic', 'altruistic')",-0.60037845,-0.64999306,1.2630306,1.2993805,-0.0132507,-0.0296675,-0.0164168
26,-0.14461888,-0.24723622,"('hardhearted', 'benevolent')",1.1144538,1.038884,1.7754815,1.6018462,0.9151055,0.7978314,-0.1172741
27,-0.4458402,-0.4170067,"('hardhearted', 'softhearted')",0.56764835,0.547825,1.0774815,1.0744946,0.3997632,0.4017709,0.0020077
28,-0.5645035,-0.7271307,"('disloyal', 'loyal')",-0.20105901,-0.44448853,0.9193962,0.793917,0.0512779,-0.1259007,-0.1771786
29,-0.4741907,-0.5097014,"('unfair', 'fair')",-0.78510475,-0.7972464,-0.3715312,-0.5561461,-0.5436089,-0.6210313,-0.0774224
30,0.05127547,0.042681877,"('intolerant', 'tolerant')",0.8424809,0.8794755,0.59955716,0.49376452,0.4977712,0.471974,-0.0257972
31,-0.7912159,-0.7613644,"('evil', 'good')",-0.9418415,-0.8950031,-0.5713772,-0.6287101,-0.7681448,-0.7616925,0.0064523
32,-0.45562458,-0.41928965,"('unkind', 'kind')",0.94981396,0.981975,0.5713512,0.4154961,0.3551802,0.3260605,-0.0291197
33,0.17127548,0.076340765,"('wrong', 'right')",0.31902984,0.33755845,-0.5637476,-0.5899426,-0.0244808,-0.0586811,-0.0342003
34,-0.35765743,-0.114858985,"('mean', 'honorable')",-0.3769652,-0.099881135,4.6587276,5.066846,1.3080351,1.6173685,0.3093334
35,0.045244172,-0.053749092,"('corrupt', 'incorrupt')",-0.6741725,-0.78781706,-0.14510983,-0.1790034,-0.2580127,-0.3401899,-0.0821772
36,-0.66729385,-0.8367905,"('hostile', 'amicable')",-1.1915877,-1.3416201,0.17683539,0.103327364,-0.560682,-0.6916944,-0.1310124
37,-0.13836128,-0.057425044,"('fake', 'genuine')",-0.6130703,-0.55757314,-0.26018414,-0.1793621,-0.3372053,-0.2647868,0.0724185
38,-1.2378134,-1.2090076,"('untruthful', 'truthful')",0.03603837,0.107902914,-0.59536785,-0.5537002,-0.5990476,-0.5516016,0.047446
39,0.55844843,0.5508848,"('exploitative', 'cooperative')",0.1355096,0.08680168,0.33934695,0.35571012,0.344435,0.3311322,-0.0133028
40,0.041014645,-0.02087153,"('stingy', 'generous')",0.23843166,0.23578516,-1.8040233,-2.0163085,-0.5081923,-0.600465,-0.0922727
41,-0.30987766,-0.29626837,"('unforgiving', 'forgiving')",0.34108588,0.4196505,-0.04964363,-0.19291112,-0.0061451,-0.0231763,-0.0170312
42,-0.23978743,-0.068191454,"('unreliable', 'reliable')",0.45349962,0.6152983,-2.875758,-2.9581532,-0.8873486,-0.8036822,0.0836664
43,-1.4820217,-1.2664721,"('irresponsible', 'responsible')",0.3624694,0.5620369,-0.25610706,-0.20495686,-0.4585531,-0.3031307,0.1554224
44,0.9567406,0.9817836,"('prejudiced', 'unprejudiced')",-0.7706277,-0.7296401,-1.0542915,-1.0576538,-0.2893928,-0.2685034,0.0208894
45,-1.2171215,-1.080986,"('incompetent', 'competent')",-0.21114892,-0.05919997,-0.17519148,-0.2856654,-0.5344873,-0.4752838,0.0592035
46,-0.41848758,-0.2644115,"('uncompetitive', 'competitive')",0.44936436,0.60078037,-1.0673711,-1.1263129,-0.3454981,-0.2633147,0.0821834
47,-0.24344344,-0.07509032,"('stupid', 'smart')",0.8918058,0.95832735,5.1509047,5.3999276,1.9330889,2.0943882,0.1612993
48,0.23206934,0.13649221,"('unintelligent', 'intelligent')",0.9341278,0.880306,0.52378714,0.46461546,0.5633281,0.4938046,-0.0695235
49,0.46113372,0.4958544,"('unable', 'able')",0.2292714,0.32703692,-0.39127454,-0.30857107,0.0997102,0.1714401,0.0717299
50,0.007857658,-0.003244266,"('clumsy', 'skillful')",0.3673476,0.38326392,-0.02201635,-0.07733844,0.1177296,0.1008937,-0.0168359
51,-0.5843837,-0.6273375,"('uneducated', 'educated')",0.8257046,0.7383933,-0.0012404732,-0.09376669,0.0800268,0.005763,-0.0742638
52,0.10134372,-0.24661617,"('irrational', 'rational')",-0.82575,-1.0990269,0.56055963,0.42053264,-0.0546155,-0.3083701,-0.2537546
53,-1.5425255,-1.6942016,"('uncreative', 'creative')",-0.08008878,-0.13758805,0.6603937,0.54633784,-0.3207402,-0.4284839,-0.1077437
54,-0.9618735,-1.098285,"('incapable', 'capable')",-0.11445272,-0.18082675,0.3693117,0.48284844,-0.2356715,-0.2654211,-0.0297496
55,0.075873405,0.12340727,"('incompetent', 'clever')",0.3598131,0.35254782,0.16314164,0.11452973,0.1996094,0.1968283,-0.0027811
56,-0.7744613,-0.66545194,"('impractical', 'practical')",0.7439516,0.89908946,-1.1635535,-1.1508311,-0.3980211,-0.3057312,0.0922899
57,-0.97904885,-1.0689026,"('unimaginative', 'imaginative')",0.35574114,0.3280843,-2.7250016,-2.914983,-1.1161031,-1.2186004,-0.1024973
58,-0.6964473,-0.76890373,"('undiscriminating', 'discriminating')",0.4472159,0.41664135,0.08369334,0.005215935,-0.0551794,-0.1156821,-0.0605027
59,-0.020560198,-0.1192692,"('foolish', 'wise')",0.062401086,-0.041984558,0.17057228,0.18616252,0.0708044,0.0083029,-0.0625015
60,-0.16397296,-0.018710181,"('inefficient', 'efficient')",1.6807336,1.8360633,-0.66645145,-0.53329515,0.2834364,0.4280193,0.1445829
61,-0.99932116,-1.1598442,"('illogical', 'logical')",0.76829886,0.6055101,0.42698398,0.26014405,0.0653206,-0.0980633,-0.1633839
62,-0.20501128,-0.07470056,"('incompetent', 'brilliant')",0.6689234,0.85558957,-0.17924851,-0.089920975,0.0948879,0.2303227,0.1354348
63,-1.9545741,-1.8215528,"('unperceptive', 'insightful')",0.019754477,0.1639057,-0.13801074,-0.08261676,-0.6909434,-0.5800879,0.1108555
64,-0.22201014,-0.17922449,"('shy', 'confident')",-0.13403624,-0.089650854,-5.9208107,-6.2052045,-2.0922856,-2.1580267,-0.0657411
65,-0.2323904,-0.26337463,"('insecure', 'secure')",0.017851368,-0.09912974,-0.24209465,-0.2255849,-0.1522112,-0.1960297,-0.0438185
66,-0.8361036,-0.79508966,"('inactive', 'active')",-1.2227046,-1.2459033,0.38446945,0.5256777,-0.5581129,-0.5051051,0.0530078
67,0.65724146,0.7264229,"('doubtful', 'determined')",0.47784284,0.5620275,-0.4523261,-0.43038362,0.2275861,0.2860223,0.0584362
68,-0.40063655,-0.45118108,"('dependent', 'independent')",0.3469822,0.2833745,-1.0299196,-1.0353997,-0.3611913,-0.4010688,-0.0398775
69,0.53096914,0.5774529,"('lazy', 'industrious')",-0.10254196,-0.041076593,-0.5812439,-0.5288141,-0.0509389,0.0025207,0.0534596
70,-0.80378526,-0.7243083,"('lethargic', 'energetic')",0.9344246,1.0109721,-0.068363324,-0.020536924,0.0207587,0.088709,0.0679503
71,-0.15841722,-0.11009316,"('diffident', 'self-confident')",0.93337,1.0299132,0.25901818,0.269573,0.344657,0.3964643,0.0518073
72,-0.41243714,-0.45387238,"('unambitious', 'ambitious')",0.30896616,0.32893515,-0.73043096,-0.65341884,-0.2779673,-0.259452,0.0185153
73,0.3959554,0.33592924,"('helpless', 'self-reliant')",-0.39910358,-0.36360666,-3.051767,-3.1141448,-1.0183051,-1.0472741,-0.028969
74,-0.74256253,-0.6362088,"('undedicated', 'dedicated')",0.39824295,0.54593635,-0.21371458,-0.2619878,-0.1860114,-0.1174201,0.0685913
75,0.30391237,0.32029662,"('meek', 'impulsive')",0.08380591,0.15067716,-0.5949648,-0.4965822,-0.0690822,-0.0085361,0.0605461
76,0.34048578,0.46605667,"('anxious', 'daring')",0.31214064,0.4103021,-0.25709167,-0.24456105,0.1318449,0.2105992,0.0787543
77,-0.33259866,-0.35987133,"('unmotivated', 'motivated')",0.14059493,0.1618953,-1.4778031,-1.3569955,-0.5566023,-0.5183238,0.0382785
78,-0.8620475,-0.74512815,"('nonresilient', 'resilient')",0.47143728,0.57799435,0.0059198136,0.0044848844,-0.1282301,-0.0542163,0.0740138
79,-1.0392417,-1.0579139,"('wavering', 'unwavering')",-1.561508,-1.5495955,-0.6355509,-0.53257793,-1.0787669,-1.0466958,0.0320711
80,-0.109051235,-0.008435857,"('dominated', 'dominating')",-0.11003339,-0.09705972,-1.1767068,-1.0698897,-0.4652638,-0.3917951,0.0734687
81,0.073322706,0.10888506,"('submissive', 'aggressive')",1.3509731,1.2942508,-0.9626271,-0.9533863,0.1538896,0.1499165,-0.0039731
82,-0.5335049,-0.45065644,"('poor', 'rich')",1.0423906,1.1399381,6.018947,6.2115254,2.1759443,2.3002691,0.1243248
83,0.0004219003,0.016964892,"('powerless', 'powerful')",-0.40482795,-0.33486465,-1.3064693,-1.3309418,-0.5702918,-0.5496139,0.0206779
84,0.5376843,0.4382896,"('inferior', 'superior')",0.38369024,0.3184782,0.8697694,0.7942617,0.597048,0.5170098,-0.0800382
85,-0.02013703,-0.1983285,"('insignificant', 'prestigious')",-0.29760772,-0.32584664,0.3929519,0.34091967,0.025069,-0.0610852,-0.0861542
86,-1.4029919,-1.5688323,"('uninfluential', 'influential')",0.5289023,0.41601747,-0.48632208,-0.65561676,-0.4534705,-0.6028105,-0.14934
87,-0.17115727,-0.19324915,"('unsuccessful', 'successful')",0.26454985,0.23609522,0.764838,0.77707356,0.2860769,0.2733065,-0.0127704
88,-0.21427836,-0.3095001,"('low', 'eminent')",0.77876997,0.7406236,-0.2468839,-0.36643803,0.1058692,0.0215618,-0.0843074
