,travel_male,travel_female,tuple,average_male,average_female,female-male
0,0.19770306,-0.10336471,"('unsociable', 'sociable')",0.1977031,-0.1033647,-0.3010678
1,1.814992,1.674552,"('unfriendly', 'friendly')",1.814992,1.674552,-0.14044
2,0.90459967,1.0372319,"('unlikable', 'likable')",0.9045997,1.0372319,0.1326322
3,-0.1241052,-0.005025538,"('repellent', 'pleasant')",-0.1241052,-0.0050255,0.1190797
4,-6.444706,-6.4096074,"('disliked', 'liked')",-6.444706,-6.4096074,0.0350986
5,0.2776674,0.32392874,"('distant', 'outgoing')",0.2776674,0.3239287,0.0462613
6,0.09339279,0.100973465,"('distant', 'open')",0.0933928,0.1009735,0.0075807
7,0.7626897,0.7404518,"('insensitive', 'sensitive')",0.7626897,0.7404518,-0.0222379
8,1.0066038,0.9199561,"('unaffectionate', 'affectionate')",1.0066038,0.9199561,-0.0866477
9,1.9855777,1.9539316,"('unaffectionate', 'caring')",1.9855777,1.9539316,-0.0316461
10,0.19893034,0.09399977,"('unsympathetic', 'sympathetic')",0.1989303,0.0939998,-0.1049305
11,2.4359045,2.4621575,"('unhelpful', 'helpful')",2.4359045,2.4621575,0.026253
12,-1.1227857,-1.172789,"('unsupportive', 'supportive')",-1.1227857,-1.172789,-0.0500033
13,0.24434665,0.15481918,"('impolite', 'polite')",0.2443466,0.1548192,-0.0895274
14,0.23820677,0.13311914,"('antisocial', 'social')",0.2382068,0.1331191,-0.1050877
15,0.17031796,0.18259043,"('boring', 'funny')",0.170318,0.1825904,0.0122724
16,0.35038954,0.4145832,"('unpopular', 'popular')",0.3503895,0.4145832,0.0641937
17,-0.14908513,-0.15320988,"('nasty', 'nice')",-0.1490851,-0.1532099,-0.0041248
18,-0.8830687,-0.94185984,"('disagreeable', 'welcoming')",-0.8830687,-0.9418598,-0.0587911
19,-0.5239634,-0.4514407,"('inhospitable', 'hospitable')",-0.5239634,-0.4514407,0.0725227
20,0.39484105,0.40958017,"('rough', 'thoughtful')",0.394841,0.4095802,0.0147392
21,-0.39754423,-0.34718296,"('immoral', 'moral')",-0.3975442,-0.347183,0.0503612
22,-0.49033847,-0.5731349,"('untrustworthy', 'trustworthy')",-0.4903385,-0.5731349,-0.0827964
23,6.4579053,6.453391,"('insincere', 'sincere')",6.4579053,6.4533911,-0.0045142
24,1.6656889,1.5737425,"('dishonest', 'honest')",1.6656889,1.5737425,-0.0919464
25,0.82433325,0.7613213,"('egoistic', 'altruistic')",0.8243333,0.7613213,-0.063012
26,0.92253864,0.7758637,"('hardhearted', 'benevolent')",0.9225386,0.7758637,-0.1466749
27,0.63323975,0.5637291,"('hardhearted', 'softhearted')",0.6332397,0.5637291,-0.0695106
28,1.0023639,0.8981432,"('disloyal', 'loyal')",1.0023639,0.8981432,-0.1042207
29,-0.385503,-0.56700426,"('unfair', 'fair')",-0.385503,-0.5670043,-0.1815013
30,1.3784977,1.2959845,"('intolerant', 'tolerant')",1.3784977,1.2959845,-0.0825132
31,-1.6622416,-1.6844127,"('evil', 'good')",-1.6622416,-1.6844127,-0.0221711
32,1.0195835,0.87184227,"('unkind', 'kind')",1.0195835,0.8718423,-0.1477412
33,0.3384455,0.2767578,"('wrong', 'right')",0.3384455,0.2767578,-0.0616877
34,4.6005874,4.6709723,"('mean', 'honorable')",4.6005874,4.6709723,0.0703849
35,-1.1258445,-1.195585,"('corrupt', 'incorrupt')",-1.1258445,-1.195585,-0.0697405
36,-0.37976155,-0.5128595,"('hostile', 'amicable')",-0.3797615,-0.5128595,-0.133098
37,0.15760995,0.06483835,"('fake', 'genuine')",0.15761,0.0648383,-0.0927717
38,0.90332425,0.8134899,"('untruthful', 'truthful')",0.9033242,0.8134899,-0.0898343
