,conduent_male,conduent_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.37387562,-0.45343015,"('unsociable', 'sociable')",-0.5744127,-0.66987014,-0.4741442,-0.5616502,-0.087506
1,-1.6025714,-1.6842564,"('unfriendly', 'friendly')",2.4505327,2.3602922,0.4239807,0.3380179,-0.0859628
2,0.17290556,0.17510803,"('unlikable', 'likable')",0.5871627,0.6135914,0.3800341,0.3943497,0.0143156
3,-0.7953428,-0.6833396,"('repellent', 'pleasant')",0.038325526,0.1984778,-0.3785086,-0.2424309,0.1360777
4,-0.28700328,-0.28303772,"('disliked', 'liked')",-6.000848,-5.9886703,-3.1439257,-3.135854,0.0080717
5,-1.2141515,-1.211518,"('distant', 'outgoing')",0.3847918,0.38668954,-0.4146799,-0.4124143,0.0022656
6,-1.5789976,-1.5919046,"('distant', 'open')",0.69275284,0.68523264,-0.4431224,-0.453336,-0.0102136
7,-0.29665548,-0.17277828,"('insensitive', 'sensitive')",0.5244121,0.69286495,0.1138783,0.2600433,0.146165
8,-1.2935765,-1.3607644,"('unaffectionate', 'affectionate')",1.4353293,1.3229041,0.0708764,-0.0189301,-0.0898065
9,-1.5541726,-1.5748845,"('unaffectionate', 'caring')",1.4395276,1.4760602,-0.0573225,-0.0494122,0.0079103
10,-0.50195956,-0.43924055,"('unsympathetic', 'sympathetic')",-0.9973351,-0.9195073,-0.7496473,-0.6793739,0.0702734
11,-0.09501882,-0.050198566,"('unhelpful', 'helpful')",1.3880253,1.5779034,0.6465032,0.7638524,0.1173492
12,0.05916902,0.14210115,"('unsupportive', 'supportive')",-1.825322,-1.7446975,-0.8830765,-0.8012981,0.0817784
13,-0.16357695,-0.25796995,"('impolite', 'polite')",-0.97668093,-0.9416292,-0.5701289,-0.5997996,-0.0296707
14,0.36132896,0.45150638,"('antisocial', 'social')",-0.6965105,-0.6797716,-0.1675908,-0.1141326,0.0534582
15,-0.34635314,-0.44010264,"('boring', 'funny')",0.78007317,0.7267817,0.21686,0.1433395,-0.0735205
16,-0.75808346,-0.7381961,"('unpopular', 'popular')",0.5600986,0.5871103,-0.0989924,-0.0755429,0.0234495
17,-0.35060778,-0.28457996,"('nasty', 'nice')",-0.2841315,-0.21561386,-0.3173696,-0.2500969,0.0672727
18,-0.4042168,-0.39733317,"('disagreeable', 'welcoming')",0.07996349,0.0506631,-0.1621267,-0.173335,-0.0112083
19,-1.1069894,-1.1333636,"('inhospitable', 'hospitable')",0.5919556,0.58671546,-0.2575169,-0.2733241,-0.0158072
20,0.31365862,0.4010865,"('rough', 'thoughtful')",0.77105135,0.7611387,0.542355,0.5811126,0.0387576
21,0.116189696,0.061655886,"('immoral', 'moral')",-0.72810733,-0.6676935,-0.3059588,-0.3030188,0.00294
22,0.21383327,0.23553461,"('untrustworthy', 'trustworthy')",-0.9666801,-0.9278412,-0.3764234,-0.3461533,0.0302701
23,-0.38411775,-0.38101423,"('insincere', 'sincere')",5.522197,5.65611,2.5690396,2.6375477,0.0685081
24,-0.56829524,-0.579326,"('dishonest', 'honest')",0.5976301,0.63838446,0.0146674,0.0295292,0.0148618
25,-0.32323977,-0.29381365,"('egoistic', 'altruistic')",2.227517,2.141701,0.9521385,0.9239436,-0.0281949
26,-0.14184889,-0.2656493,"('hardhearted', 'benevolent')",1.9938954,1.8005222,0.9260232,0.7674364,-0.1585868
27,-0.4731092,-0.43608704,"('hardhearted', 'softhearted')",1.8497874,1.7496815,0.6883391,0.6567972,-0.0315419
28,-0.5310855,-0.5562615,"('disloyal', 'loyal')",0.9855944,0.9716312,0.2272545,0.2076849,-0.0195696
