,hp_male,hp_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.12654018,0.0065029096,"('unsociable', 'sociable')",-0.028436344,-0.2025048,0.0490519,-0.0980009,-0.1470528
1,0.7700348,0.63048595,"('unfriendly', 'friendly')",1.0533987,0.8285813,0.9117168,0.7295336,-0.1821832
2,0.70551455,0.8178087,"('unlikable', 'likable')",0.34238023,0.38848695,0.5239474,0.6031478,0.0792004
3,0.054640185,0.24693283,"('repellent', 'pleasant')",0.5320332,0.5860579,0.2933367,0.4164954,0.1231587
4,-0.7055273,-0.73691505,"('disliked', 'liked')",-5.902924,-5.990168,-3.3042257,-3.3635416,-0.0593159
5,0.2008644,0.13274357,"('distant', 'outgoing')",-0.674918,-0.73339593,-0.2370268,-0.3003262,-0.0632994
6,0.06535822,0.009148136,"('distant', 'open')",-0.3608193,-0.455705,-0.1477305,-0.2232784,-0.0755479
7,-0.4822647,-0.4334268,"('insensitive', 'sensitive')",0.47913137,0.4813539,-0.0015667,0.0239636,0.0255303
8,-0.54126143,-0.62903714,"('unaffectionate', 'affectionate')",-0.09773601,-0.19588467,-0.3194987,-0.4124609,-0.0929622
9,0.68745065,0.68965733,"('unaffectionate', 'caring')",0.59850645,0.5326618,0.6429785,0.6111596,-0.0318189
10,-0.10196416,-0.038943067,"('unsympathetic', 'sympathetic')",0.10128853,0.039701603,-0.0003378,0.0003793,0.0007171
11,0.61870277,0.7177942,"('unhelpful', 'helpful')",2.2286406,2.2798915,1.4236717,1.4988428,0.0751711
12,0.7034829,0.8064293,"('unsupportive', 'supportive')",-1.5359495,-1.5362194,-0.4162333,-0.364895,0.0513383
13,-0.48680437,-0.53847843,"('impolite', 'polite')",0.010759346,0.017194472,-0.2380225,-0.260642,-0.0226195
14,-0.058247752,-0.071769975,"('antisocial', 'social')",-0.5954852,-0.5928052,-0.3268665,-0.3322876,-0.0054211
15,-0.107532464,-0.15263768,"('boring', 'funny')",-0.0054004733,-0.00962498,-0.0564665,-0.0811313,-0.0246648
16,-0.6240733,-0.6977911,"('unpopular', 'popular')",0.9089926,0.8821627,0.1424596,0.0921858,-0.0502738
17,-0.1267851,-0.10665967,"('nasty', 'nice')",-0.41027454,-0.36367953,-0.2685298,-0.2351696,0.0333602
18,-1.0381832,-1.1199195,"('disagreeable', 'welcoming')",-0.7185415,-0.8411767,-0.8783624,-0.9805481,-0.1021857
19,0.08250123,0.04635657,"('inhospitable', 'hospitable')",-0.17546313,-0.22800764,-0.0464809,-0.0908255,-0.0443446
20,0.5221693,0.50738615,"('rough', 'thoughtful')",1.2580172,1.1592878,0.8900932,0.8333369,-0.0567563
21,0.63350004,0.665352,"('immoral', 'moral')",-0.06861994,-0.088080995,0.2824401,0.2886355,0.0061954
22,0.36269695,0.38255727,"('untrustworthy', 'trustworthy')",-1.1029363,-1.0977191,-0.3701197,-0.3575809,0.0125388
23,1.1194361,1.1200969,"('insincere', 'sincere')",5.767636,5.796562,3.443536,3.4583297,0.0147937
24,0.43412024,0.49523658,"('dishonest', 'honest')",0.78030133,0.7649931,0.6072108,0.6301148,0.022904
25,0.068902805,-0.030003686,"('egoistic', 'altruistic')",0.83720106,0.833234,0.4530519,0.4016152,-0.0514367
26,0.9456971,0.8134417,"('hardhearted', 'benevolent')",0.9510145,0.77039075,0.9483558,0.7919163,-0.1564395
27,-0.34033644,-0.30965427,"('hardhearted', 'softhearted')",0.87158215,0.8128551,0.2656229,0.2516004,-0.0140225
28,-0.7819203,-0.8884594,"('disloyal', 'loyal')",0.7476127,0.6414938,-0.0171538,-0.1234828,-0.106329
