,harley_male,harley_female,tuple,davidson_male,davidson_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.55736977,-0.75613225,"('unsociable', 'sociable')",0.63388383,0.50018257,0.0869119,-0.09088132,0.0544753,-0.1156103,-0.1700856
1,0.83463997,0.6861588,"('unfriendly', 'friendly')",0.4364523,0.20195417,2.1901748,2.1541185,1.1537557,1.0140772,-0.1396785
2,0.42337647,0.40144953,"('unlikable', 'likable')",0.32363346,0.258869,0.66215515,0.67955124,0.4697217,0.4466232,-0.0230985
3,-0.6707969,-0.6164229,"('repellent', 'pleasant')",-0.42290676,-0.21970467,0.49389985,0.5522865,-0.1999346,-0.0946137,0.1053209
4,0.2753595,0.19506656,"('disliked', 'liked')",0.33123112,0.24128708,-6.6560574,-6.7155857,-2.0164889,-2.0930773,-0.0765884
5,1.0296543,1.055437,"('distant', 'outgoing')",-0.04475891,-0.13367093,-0.21762818,-0.15074608,0.2557557,0.2570066,0.0012509
6,0.62186825,0.63656735,"('distant', 'open')",-0.73084784,-0.85703146,0.031793673,0.11384088,-0.0257286,-0.0355411,-0.0098125
7,-0.2862473,-0.2584151,"('insensitive', 'sensitive')",-0.44309536,-0.28653497,0.90285224,1.0413349,0.0578365,0.1654616,0.1076251
8,-0.08299379,-0.07153074,"('unaffectionate', 'affectionate')",-0.56981534,-0.66967684,0.6719301,0.68325436,0.0063736,-0.0193177,-0.0256913
9,0.33491206,0.3735067,"('unaffectionate', 'caring')",-0.07992765,-0.13287272,1.1032348,1.1864997,0.4527397,0.4757112,0.0229715
10,-1.5083568,-1.6925755,"('unsympathetic', 'sympathetic')",-0.6398251,-0.6468451,0.032331154,-0.005597421,-0.7052836,-0.7816726,-0.076389
11,-0.5796001,-0.6294406,"('unhelpful', 'helpful')",0.33210024,0.3538648,2.3140967,2.4320128,0.6888656,0.7188123,0.0299467
12,0.36865392,0.34423548,"('unsupportive', 'supportive')",0.60380185,0.67023164,-1.4035773,-1.323552,-0.1437072,-0.1030283,0.0406789
13,-0.8904613,-1.0647914,"('impolite', 'polite')",-0.06255907,-0.22011133,0.10160689,-0.010112092,-0.2838045,-0.4316716,-0.1478671
14,-0.17818089,-0.24884959,"('antisocial', 'social')",0.6787099,0.7254653,-0.23970029,-0.30486587,0.0869429,0.05725,-0.0296929
15,0.68241894,0.5554284,"('boring', 'funny')",0.3034853,0.046175368,0.29987928,0.2710171,0.4285945,0.2908736,-0.1377209
16,0.15908033,0.21503839,"('unpopular', 'popular')",-0.24702704,-0.112861365,0.46892095,0.53086513,0.1269914,0.2110141,0.0840227
17,-0.6302401,-0.5781711,"('nasty', 'nice')",-0.44225767,-0.4285439,-0.6077581,-0.5639343,-0.5600853,-0.5235498,0.0365355
18,-0.89480287,-0.93502796,"('disagreeable', 'welcoming')",-1.344857,-1.3538339,-0.4595749,-0.40837798,-0.8997449,-0.8990799,0.000665
19,0.1365773,0.12314117,"('inhospitable', 'hospitable')",0.28174713,0.27905065,0.159855,0.18682837,0.1927265,0.1963401,0.0036136
20,-0.32583314,-0.27864063,"('rough', 'thoughtful')",-0.015504688,0.10497105,1.0626953,1.0737404,0.2404525,0.3000236,0.0595711
21,-0.15931654,-0.3445705,"('immoral', 'moral')",0.82266724,0.6898209,-0.29129645,-0.28847712,0.1240181,0.0189244,-0.1050937
22,-0.88512003,-1.037974,"('untrustworthy', 'trustworthy')",-0.19007638,-0.3045667,-0.7819477,-0.7488482,-0.619048,-0.6971296,-0.0780816
23,-0.14489108,-0.2036527,"('insincere', 'sincere')",0.5879767,0.5309202,6.5018516,6.5565057,2.3149791,2.2945911,-0.020388
24,0.24041471,0.21415295,"('dishonest', 'honest')",-0.039331824,-0.13454105,1.2162127,1.2132165,0.4724319,0.4309428,-0.0414891
25,0.22681116,0.3857909,"('egoistic', 'altruistic')",-0.598301,-0.5343798,1.2281203,1.2846305,0.2855435,0.3786805,0.093137
26,0.46940282,0.3614256,"('hardhearted', 'benevolent')",0.18388535,0.03118869,1.5044904,1.2800868,0.7192595,0.557567,-0.1616925
27,-1.0630137,-0.99713516,"('hardhearted', 'softhearted')",-0.8624023,-0.72695154,1.3658054,1.3806788,-0.1865369,-0.1144693,0.0720676
28,-0.67936015,-0.7930184,"('disloyal', 'loyal')",-0.20520885,-0.35130027,1.3758501,1.2826663,0.1637604,0.0461159,-0.1176445
29,1.4000249,1.3226231,"('unfair', 'fair')",-0.030346964,-0.18646833,-0.07528762,-0.21765216,0.4314634,0.3061675,-0.1252959
30,-0.11930654,-0.13447398,"('intolerant', 'tolerant')",-0.41866654,-0.5039477,0.98699504,0.9569274,0.149674,0.1061686,-0.0435054
31,-0.15637057,-0.05684219,"('evil', 'good')",-1.1482986,-1.1776072,-1.2878458,-1.26008,-0.8641717,-0.8315097,0.032662
32,-0.10055056,-0.20718221,"('unkind', 'kind')",0.58931386,0.5077625,1.3016235,1.2019733,0.5967956,0.5008512,-0.0959444
33,1.1601342,1.1205784,"('wrong', 'right')",0.52225024,0.32514822,-0.56153613,-0.61363643,0.3736161,0.2773634,-0.0962527
34,0.5904957,0.7518362,"('mean', 'honorable')",0.69923484,0.8257801,6.2766614,6.472653,2.5221306,2.683423,0.1612924
35,0.42035145,0.48455542,"('corrupt', 'incorrupt')",-0.16692808,-0.27124465,-0.4327091,-0.5640504,-0.0597619,-0.1169132,-0.0571513
36,0.10054285,0.024225874,"('hostile', 'amicable')",-0.6998874,-0.8475808,-0.3051545,-0.50688004,-0.3014997,-0.4434117,-0.141912
37,-0.33735573,-0.2962971,"('fake', 'genuine')",-0.34274417,-0.25719494,0.55657333,0.65440017,-0.0411755,0.033636,0.0748115
38,-0.10548546,-0.13030124,"('untruthful', 'truthful')",0.113938175,-0.017122008,0.46416885,0.5580015,0.1575405,0.1368594,-0.0206811
39,-0.31621918,-0.16026707,"('exploitative', 'cooperative')",-0.13952833,-0.1392703,-0.044232436,-0.019323261,-0.16666,-0.1062869,0.0603731
40,0.2498991,0.3558108,"('stingy', 'generous')",-0.45943558,-0.27655768,-1.6097091,-1.5501597,-0.6064152,-0.4903022,0.116113
41,-0.49414617,-0.6294334,"('unforgiving', 'forgiving')",-0.35869938,-0.45452595,-0.104835734,-0.19288108,-0.3192271,-0.4256135,-0.1063864
42,-1.0899953,-1.1232907,"('unreliable', 'reliable')",-1.0790001,-0.93647426,-3.5307705,-3.3582528,-1.8999221,-1.8060058,0.0939163
43,0.22841054,0.17522049,"('irresponsible', 'responsible')",0.3635465,0.3709818,0.99171054,1.0350991,0.5278892,0.5271005,-0.0007887
44,-1.0145783,-0.8330339,"('prejudiced', 'unprejudiced')",-0.9009665,-0.78788847,-1.7974662,-1.7808992,-1.2376703,-1.1339405,0.1037298
45,-1.1719979,-1.3299023,"('incompetent', 'competent')",-0.36574975,-0.35711902,0.26254195,0.25704542,-0.4250685,-0.4766586,-0.0515901
46,-0.54177,-0.759192,"('uncompetitive', 'competitive')",0.31825384,0.27890882,-0.06899549,-0.18785708,-0.0975039,-0.2227134,-0.1252095
47,0.16675685,0.16121379,"('stupid', 'smart')",0.74587476,0.79490656,5.528115,5.6918187,2.1469154,2.2159797,0.0690643
48,-0.17667736,-0.23949277,"('unintelligent', 'intelligent')",0.589467,0.5567449,0.7950327,0.7813903,0.4026074,0.3662141,-0.0363933
49,-0.60458803,-0.48975736,"('unable', 'able')",-0.7236696,-0.66997373,-0.11651786,0.030129727,-0.4815918,-0.3765338,0.105058
50,-0.5578988,-0.5843071,"('clumsy', 'skillful')",0.07437977,0.05776325,0.32345003,0.3284924,-0.0533563,-0.0660172,-0.0126609
51,-0.31886178,-0.562428,"('uneducated', 'educated')",0.94680214,0.846679,1.0474453,0.9536947,0.5584619,0.4126486,-0.1458133
52,0.59619176,0.4414847,"('irrational', 'rational')",-0.6209141,-1.05696,-0.04901544,-0.17784247,-0.0245793,-0.2644393,-0.23986
53,0.1843122,0.14338975,"('uncreative', 'creative')",-0.14698912,-0.24482886,0.8897705,0.8681294,0.3090312,0.2555634,-0.0534678
54,-0.28275883,-0.43327108,"('incapable', 'capable')",-0.037408426,-0.27113178,1.2529832,1.3295554,0.3109387,0.2083842,-0.1025545
55,-0.9105837,-0.9798504,"('incompetent', 'clever')",-0.3814875,-0.34981745,0.32381293,0.38067386,-0.3227527,-0.3163313,0.0064214
56,0.915909,0.8963381,"('impractical', 'practical')",1.4579167,1.4237134,-0.08226585,0.0029808749,0.7638533,0.7743442,0.0104909
57,-0.84143525,-1.0410662,"('unimaginative', 'imaginative')",-0.91524726,-1.0541832,-2.6511765,-2.7260394,-1.4692863,-1.6070964,-0.1378101
58,0.013737071,-0.091615655,"('undiscriminating', 'discriminating')",0.044311065,0.027991962,0.2871768,0.25655383,0.115075,0.06431,-0.050765
59,0.8768024,0.83055913,"('foolish', 'wise')",0.10622286,-0.08981906,0.2625416,0.27363086,0.4151889,0.3381236,-0.0770653
60,-0.14260162,-0.07425704,"('inefficient', 'efficient')",0.8087015,1.0035542,0.66415477,0.81448,0.4434182,0.5812591,0.1378409
61,-0.17468922,-0.32175636,"('illogical', 'logical')",-0.0014175102,-0.2504844,0.6441651,0.48184517,0.1560195,-0.0301319,-0.1861514
62,-0.96834344,-1.0481471,"('incompetent', 'brilliant')",-0.5581242,-0.540883,0.48410735,0.7265332,-0.3474534,-0.287499,0.0599544
63,-0.6315806,-0.7680098,"('unperceptive', 'insightful')",0.636397,0.6486884,1.2149767,1.3590194,0.4065977,0.4132326,0.0066349
64,-0.052098453,-0.23574567,"('shy', 'confident')",0.1927245,0.06763169,-6.6601143,-6.7680144,-2.1731628,-2.3120429,-0.1388801
65,-0.97629356,-1.0703223,"('insecure', 'secure')",-0.12642723,-0.20501778,-0.25020587,-0.24760836,-0.4509755,-0.5076495,-0.056674
66,-0.4568516,-0.45863175,"('inactive', 'active')",-0.4274617,-0.51540285,0.5129608,0.42480025,-0.1237842,-0.1830781,-0.0592939
67,0.8840146,0.74201775,"('doubtful', 'determined')",0.5644082,0.44050542,-0.40073055,-0.5066987,0.3492308,0.2252748,-0.123956
68,-0.6653137,-0.71316105,"('dependent', 'independent')",-1.0738844,-1.1241302,-0.24733932,-0.2261356,-0.6621792,-0.6878089,-0.0256297
69,0.092903,0.26056933,"('lazy', 'industrious')",-0.018562585,0.045332074,-1.2439849,-1.192316,-0.3898815,-0.2954715,0.09441
70,-0.914847,-1.0548611,"('lethargic', 'energetic')",-0.046747956,0.08011476,0.47192815,0.5745303,-0.1632223,-0.1334053,0.029817
71,1.158329,1.262758,"('diffident', 'self-confident')",1.4258692,1.4617891,0.36710617,0.38148135,0.9837681,1.0353429,0.0515748
72,0.32419658,0.1993311,"('unambitious', 'ambitious')",-0.40859002,-0.5843244,-0.25964144,-0.21745443,-0.1146783,-0.2008159,-0.0861376
73,1.0947601,1.242549,"('helpless', 'self-reliant')",-0.019132875,0.036738344,-3.3914385,-3.2418876,-0.7719371,-0.6542001,0.117737
74,0.5932694,0.5387693,"('undedicated', 'dedicated')",0.53247803,0.5007073,0.3261153,0.3096688,0.4839543,0.4497151,-0.0342392
75,0.62374914,0.48323154,"('meek', 'impulsive')",0.12802342,-0.029461518,-0.2371034,-0.25063026,0.1715564,0.0677133,-0.1038431
76,-0.38654315,-0.3612188,"('anxious', 'daring')",0.36523005,0.46183455,0.33608007,0.40924877,0.1049223,0.1699548,0.0650325
77,0.13590014,0.086594336,"('unmotivated', 'motivated')",0.58998036,0.603073,-0.8156784,-0.77136916,-0.0299326,-0.0272339,0.0026987
78,-0.8595549,-0.8519358,"('nonresilient', 'resilient')",0.5531027,0.7515935,0.47069427,0.59524214,0.0547474,0.1649666,0.1102192
79,0.14755104,0.08083213,"('wavering', 'unwavering')",-0.13908981,-0.26941964,0.09183795,0.07634875,0.0334331,-0.0374129,-0.070846
80,-0.52297986,-0.5433948,"('dominated', 'dominating')",-0.20153667,-0.110609755,-0.9233272,-0.88743734,-0.5492812,-0.513814,0.0354672
81,-1.3642049,-1.5642773,"('submissive', 'aggressive')",0.011067949,-0.023505718,-0.74217796,-0.72737265,-0.6984383,-0.7717185,-0.0732802
82,-0.36006007,-0.4320549,"('poor', 'rich')",0.43776965,0.5096161,6.5988827,6.7317505,2.2255308,2.2697706,0.0442398
83,0.71052843,0.55024296,"('powerless', 'powerful')",0.418296,0.22564721,-0.9267006,-1.0338867,0.0673746,-0.0859988,-0.1533734
84,0.85309756,0.6826716,"('inferior', 'superior')",0.454327,0.2821268,0.95557475,0.8685082,0.7543331,0.6111022,-0.1432309
85,1.6259383,1.6790267,"('insignificant', 'prestigious')",0.4431761,0.2560943,0.27157652,0.24209818,0.7802304,0.7257397,-0.0544907
86,0.49918953,0.216333,"('uninfluential', 'influential')",0.92337257,0.6985012,0.46819574,0.29865777,0.6302526,0.4044973,-0.2257553
87,0.12994614,0.08587217,"('unsuccessful', 'successful')",0.8624962,0.84189713,1.0967066,1.146319,0.696383,0.6913628,-0.0050202
88,-0.5338336,-0.7738466,"('low', 'eminent')",-0.50017756,-0.7071727,0.4111679,0.35565794,-0.2076144,-0.3751204,-0.167506
