,tenet_male,tenet_female,tuple,healthcare_male,healthcare_female,corp_male,corp_female,average_male,average_female,female-male
18,-0.30181947,-0.26455945,"('disagreeable', 'welcoming')",0.35876888,0.41847143,-0.36392567,-0.38928086,-0.1023254,-0.0784563,0.0238691
19,-0.83057463,-0.7246864,"('inhospitable', 'hospitable')",1.008327,1.0357964,-0.37519214,-0.22192298,-0.0658133,0.029729,0.0955423
20,-0.14169912,-0.07443088,"('rough', 'thoughtful')",-0.16392863,-0.08413218,0.62727165,0.6298229,0.1072146,0.1570866,0.049872
21,0.45452365,0.45685765,"('immoral', 'moral')",0.66879404,0.6867681,-0.51620543,-0.48843104,0.2023708,0.2183982,0.0160274
22,-0.05892002,0.038924683,"('untrustworthy', 'trustworthy')",-0.19055206,-0.18852636,-0.92654103,-0.9991421,-0.3920044,-0.3829146,0.0090898
23,-0.79001284,-0.81465054,"('insincere', 'sincere')",0.5508514,0.59861773,5.2386875,5.20318,1.6665087,1.6623823,-0.0041264
24,-0.7820663,-0.8003081,"('dishonest', 'honest')",0.07851156,0.039757594,0.5262854,0.5106772,-0.0590898,-0.0832911,-0.0242013
25,-0.44018117,-0.50105625,"('egoistic', 'altruistic')",0.4136334,0.36005825,1.3095593,1.274369,0.4276705,0.3777903,-0.0498802
26,-0.9331572,-0.9898347,"('hardhearted', 'benevolent')",1.7097809,1.7021937,1.6403369,1.5383247,0.8056536,0.7502279,-0.0554257
27,-0.07902939,-0.13228065,"('hardhearted', 'softhearted')",0.9686182,0.9629226,1.4113885,1.3436705,0.7669924,0.7247708,-0.0422216
28,-0.65516615,-0.72307956,"('disloyal', 'loyal')",-0.09589989,-0.1795372,0.9525022,0.8781111,0.0671454,-0.0081685,-0.0753139
29,-0.031971537,-0.023717124,"('unfair', 'fair')",-0.50044096,-0.48171747,-0.1632003,-0.2901578,-0.2318709,-0.2651975,-0.0333266
30,-0.4930128,-0.49268338,"('intolerant', 'tolerant')",0.630193,0.63107884,0.6685736,0.62835556,0.2685846,0.2555837,-0.0130009
31,-1.3840673,-1.2043598,"('evil', 'good')",-0.5256588,-0.40944076,-0.94786483,-0.9695718,-0.9525303,-0.8611241,0.0914062
32,-0.17611897,-0.3028849,"('unkind', 'kind')",1.8097764,1.7455554,0.97802794,0.8404872,0.8705618,0.7610525,-0.1095093
33,0.4443383,0.42593968,"('wrong', 'right')",0.9740601,0.96665907,-0.40845788,-0.43130052,0.3366468,0.3204327,-0.0162141
34,-0.102136135,0.072222225,"('mean', 'honorable')",0.30926538,0.50187355,5.0631537,5.277389,1.7567609,1.9504949,0.193734
35,0.1715784,0.1196333,"('corrupt', 'incorrupt')",-0.5059559,-0.545349,-0.19321983,-0.23454277,-0.1758658,-0.2200862,-0.0442204
36,-0.9453127,-0.8954543,"('hostile', 'amicable')",-0.63519675,-0.61781216,-0.08768496,-0.20710357,-0.5560648,-0.5734567,-0.0173919
37,0.52992606,0.6339391,"('fake', 'genuine')",0.33356073,0.33490345,0.13292427,0.16451971,0.332137,0.3777874,0.0456504
38,-1.0894763,-0.9579511,"('untruthful', 'truthful')",0.22854908,0.31759578,-0.26440874,-0.1671429,-0.375112,-0.2691661,0.1059459
39,0.7736334,0.7165748,"('exploitative', 'cooperative')",0.55814564,0.53792447,0.25648046,0.2888367,0.5294198,0.5144453,-0.0149745
40,-0.23959999,-0.2264437,"('stingy', 'generous')",0.81546855,0.8997434,-1.8049698,-1.877703,-0.4097004,-0.4014678,0.0082326
41,-0.48715892,-0.42954746,"('unforgiving', 'forgiving')",0.70335704,0.82380176,0.12435183,0.04843736,0.1135166,0.1475639,0.0340473
42,0.6780688,0.8770719,"('unreliable', 'reliable')",1.5664586,1.6986673,-2.4098032,-2.354535,-0.0550919,0.0737347,0.1288266
43,-0.6324152,-0.50649166,"('irresponsible', 'responsible')",1.1352715,1.2388899,0.24435414,0.2644242,0.2490702,0.3322742,0.083204
44,0.8065625,0.85320896,"('prejudiced', 'unprejudiced')",-0.7557719,-0.67087525,-1.2846324,-1.2690679,-0.4112806,-0.3622447,0.0490359
45,-1.5537815,-1.3369565,"('incompetent', 'competent')",-0.026464388,0.22169027,-0.13012925,-0.16075963,-0.570125,-0.4253419,0.1447831
46,-0.5197662,-0.45366326,"('uncompetitive', 'competitive')",-0.04314369,0.0877254,-1.0396355,-1.0657547,-0.5341818,-0.4772308,0.056951
47,0.009848319,0.12923929,"('stupid', 'smart')",1.108902,1.0994918,5.263767,5.314043,2.1275056,2.1809247,0.0534191
48,-0.9941439,-1.0734417,"('unintelligent', 'intelligent')",0.49876636,0.5290776,0.41325396,0.4425808,-0.0273745,-0.0339278,-0.0065533
49,-0.06638643,0.044742934,"('unable', 'able')",0.6136623,0.7304392,-0.34426636,-0.23741622,0.0676698,0.1792553,0.1115855
50,0.2209247,0.2874305,"('clumsy', 'skillful')",1.134985,1.1336089,0.09725929,0.04881876,0.4843897,0.4899527,0.005563
51,-0.523392,-0.67193246,"('uneducated', 'educated')",0.59684247,0.4889823,-0.0068491325,-0.063951,0.0222004,-0.0823004,-0.1045008
52,-0.33953428,-0.53810805,"('irrational', 'rational')",0.25847402,-0.013048075,0.34675846,0.20330553,0.0885661,-0.1159502,-0.2045163
53,-1.2085356,-1.1663133,"('uncreative', 'creative')",0.12506908,0.058354426,0.40480614,0.30486345,-0.2262201,-0.2676985,-0.0414784
54,-0.75627756,-0.7983664,"('incapable', 'capable')",0.47587717,0.41011757,0.42493665,0.5104228,0.0481788,0.0407247,-0.0074541
55,-0.47314537,-0.43595535,"('incompetent', 'clever')",-0.6453693,-0.6004718,0.12578598,0.13894975,-0.3309096,-0.2991591,0.0317505
56,0.30461884,0.38289422,"('impractical', 'practical')",0.75005794,0.8375535,-0.56891423,-0.5342319,0.1619208,0.2287386,0.0668178
57,-1.2968035,-1.272946,"('unimaginative', 'imaginative')",-0.3570796,-0.25907063,-3.0687692,-3.093027,-1.5742175,-1.5416813,0.0325362
58,-1.525668,-1.4636946,"('undiscriminating', 'discriminating')",-0.7361162,-0.68490815,-0.22301027,-0.24122292,-0.8282648,-0.7966085,0.0316563
59,0.38471678,0.36081582,"('foolish', 'wise')",1.2592643,1.141292,0.39661193,0.40281725,0.6801977,0.634975,-0.0452227
60,-0.36626947,-0.29779872,"('inefficient', 'efficient')",-0.12948349,-0.005579455,-0.44252613,-0.3244004,-0.3127597,-0.2092595,0.1035002
61,-0.87085056,-0.99141526,"('illogical', 'logical')",0.21101384,0.095861904,0.8106985,0.6286551,0.0502873,-0.0889661,-0.1392534
62,-0.035562575,0.091343686,"('incompetent', 'brilliant')",0.23780416,0.41507852,0.15769118,0.27971,0.1199776,0.2620441,0.1420665
63,-0.32319048,-0.16174592,"('unperceptive', 'insightful')",0.72855216,0.8758203,0.43087092,0.529137,0.2787442,0.4144038,0.1356596
64,0.56739837,0.5084194,"('shy', 'confident')",0.31685796,0.29196376,-5.7568097,-5.8215976,-1.6241844,-1.6737382,-0.0495538
65,-0.15117846,-0.36549327,"('insecure', 'secure')",-0.6306418,-0.7193252,-0.28200194,-0.2633235,-0.3546074,-0.4493806,-0.0947732
66,-0.07925063,-0.051609624,"('inactive', 'active')",-0.3900389,-0.41222435,0.7505029,0.7800152,0.0937378,0.1053937,0.0116559
67,0.831102,0.7889605,"('doubtful', 'determined')",0.12769334,0.09199559,-0.32996678,-0.30302307,0.2096095,0.1926444,-0.0169651
68,-0.3979871,-0.46371904,"('dependent', 'independent')",-0.99971205,-1.0902929,-1.0646387,-1.0443978,-0.8207793,-0.8661366,-0.0453573
69,0.15422271,0.24631098,"('lazy', 'industrious')",1.4935883,1.5579344,-0.5126893,-0.44101578,0.3783739,0.4544098,0.0760359
70,0.038822938,0.14296184,"('lethargic', 'energetic')",-0.15035889,-0.059816267,0.14398311,0.20621186,0.0108157,0.0964525,0.0856368
71,0.33014297,0.3967459,"('diffident', 'self-confident')",2.5709255,2.6456203,0.628747,0.64161533,1.1766051,1.2279939,0.0513888
72,-0.026849598,-0.07477902,"('unambitious', 'ambitious')",-0.47450855,-0.46252266,-0.83971024,-0.78584266,-0.4470228,-0.4410481,0.0059747
73,0.7669111,0.8170098,"('helpless', 'self-reliant')",0.7447368,0.6816624,-3.2242632,-3.2039762,-0.5708718,-0.5684346,0.0024372
74,-0.33210757,-0.22749034,"('undedicated', 'dedicated')",0.70392865,0.76665246,-0.10016437,-0.1352975,0.0905522,0.1346216,0.0440694
75,0.31611776,0.401587,"('meek', 'impulsive')",-0.69365156,-0.5884596,-0.92225736,-0.8141099,-0.4332637,-0.3336608,0.0996029
76,0.6934609,0.7746604,"('anxious', 'daring')",-0.3735482,-0.30453044,-0.44263136,-0.369877,-0.0409062,0.0334177,0.0743239
77,-0.5991427,-0.6120355,"('unmotivated', 'motivated')",-0.17090839,-0.086756244,-1.628448,-1.4875741,-0.7994997,-0.7287886,0.0707111
78,-0.81413925,-0.65267533,"('nonresilient', 'resilient')",1.5489314,1.7255201,0.06276737,0.10882334,0.2658532,0.3938893,0.1280361
79,-0.17522351,-0.13881436,"('wavering', 'unwavering')",-0.13311504,-0.11116853,-0.3905097,-0.2921452,-0.2329494,-0.1807094,0.05224
80,0.4118716,0.38954845,"('dominated', 'dominating')",-0.12331307,-0.122133404,-0.74346226,-0.63361,-0.1516346,-0.122065,0.0295696
81,0.19869599,0.05526532,"('submissive', 'aggressive')",-0.25487027,-0.2644175,-1.051768,-0.9225976,-0.3693141,-0.3772499,-0.0079358
82,-0.75304,-0.77238226,"('poor', 'rich')",0.06932284,0.07092886,5.962594,5.9522657,1.7596256,1.7502708,-0.0093548
83,-0.18939212,-0.15181178,"('powerless', 'powerful')",0.36439976,0.4713238,-1.2372835,-1.2291987,-0.354092,-0.3032289,0.0508631
84,0.0648802,-0.053480864,"('inferior', 'superior')",0.6984827,0.55110353,0.5268653,0.47389227,0.430076,0.3238383,-0.1062377
85,-0.19300938,-0.19161142,"('insignificant', 'prestigious')",1.4505053,1.3950464,0.16006842,0.13474596,0.4725214,0.4460603,-0.0264611
86,-1.3484312,-1.3761911,"('uninfluential', 'influential')",0.18680897,0.16035944,-0.3376662,-0.43259507,-0.4997629,-0.5494756,-0.0497127
87,-0.13863364,-0.2058049,"('unsuccessful', 'successful')",0.5437496,0.549422,0.6190608,0.6839633,0.3413922,0.3425268,0.0011346
88,-0.44325408,-0.5611437,"('low', 'eminent')",0.13669041,0.09222511,-0.45072567,-0.4983764,-0.2524298,-0.3224317,-0.0700019
