,o_male,o_female,tuple,reilly_male,reilly_female,automotive_male,automotive_female,inc_male,inc_female,average_male,average_female,female-male
27,0.07863157,0.17919387,"('hardhearted', 'softhearted')",0.8536789,0.93566954,-0.38367602,-0.3520433,1.2985611,1.1485201,0.4617989,0.4778351,0.0160362
28,-1.2285962,-1.2413995,"('disloyal', 'loyal')",0.082606286,-0.045540415,0.021694573,-0.06937076,0.8832947,0.79599845,-0.0602502,-0.1400781,-0.0798279
29,-0.44580367,-0.45087716,"('unfair', 'fair')",-0.621522,-0.5535625,-0.29034457,-0.31197408,-0.4322838,-0.5167668,-0.4474885,-0.4582951,-0.0108066
30,-0.8470011,-0.90930796,"('intolerant', 'tolerant')",-0.29169756,-0.2488777,0.062479075,0.11962951,0.95225203,0.9284209,-0.0309919,-0.0275338,0.0034581
31,-0.8279872,-0.74483603,"('evil', 'good')",0.94346404,0.9775813,-0.88677186,-0.86214983,-1.1577941,-1.2336522,-0.4822723,-0.4657642,0.0165081
32,-1.0195926,-1.0931617,"('unkind', 'kind')",-0.14813185,-0.1808131,-0.15699236,-0.1329422,0.5882307,0.4904089,-0.1841215,-0.229127,-0.0450055
33,0.066538714,-0.061828513,"('wrong', 'right')",1.394384,1.2831936,1.1436833,1.0381813,-0.21429652,-0.27959323,0.5975774,0.4949883,-0.1025891
34,0.527591,0.6700355,"('mean', 'honorable')",0.18576933,0.2371024,0.68087226,0.7918246,5.881666,5.9441376,1.8189747,1.9107749,0.0918002
35,0.1817756,0.068191454,"('corrupt', 'incorrupt')",1.5383554,1.4625819,0.22365075,0.07834446,0.023410387,-0.13175493,0.491798,0.3693407,-0.1224573
36,0.068786405,0.094844416,"('hostile', 'amicable')",1.0209208,0.9245429,-0.6186312,-0.7646765,0.23998314,0.06003107,0.1777648,0.0786855,-0.0990793
37,-0.91775376,-0.92722845,"('fake', 'genuine')",1.0796667,1.0876667,0.7104118,0.7679323,0.26795125,0.25693864,0.285069,0.2963273,0.0112583
38,-0.8488115,-0.91490746,"('untruthful', 'truthful')",0.012822505,-0.024435818,0.56109136,0.49741587,0.1115959,0.09714649,-0.0408254,-0.0861952,-0.0453698
39,-0.9143834,-0.92191046,"('exploitative', 'cooperative')",-0.35923833,-0.33334833,0.5283011,0.56889915,0.11391178,0.16476578,-0.1578522,-0.1303985,0.0274537
40,1.0747468,1.0647368,"('stingy', 'generous')",0.7357321,0.666761,0.10090874,0.10575043,-1.540906,-1.6725408,0.0926204,0.0411769,-0.0514435
41,-0.47401163,-0.41149443,"('unforgiving', 'forgiving')",-0.99405694,-0.98019946,-0.65897423,-0.6219655,-0.15776126,-0.26533026,-0.571201,-0.5697474,0.0014536
42,0.019964337,0.051517792,"('unreliable', 'reliable')",0.2177135,0.2939064,-0.98969287,-0.89899015,-3.0568671,-3.030699,-0.9522206,-0.8960662,0.0561544
43,-0.54284436,-0.47603014,"('irresponsible', 'responsible')",-0.37957737,-0.30089682,0.903194,1.0050842,0.5349432,0.57670724,0.1289289,0.2012161,0.0722872
44,0.54444003,0.60783446,"('prejudiced', 'unprejudiced')",-1.3053081,-1.2784046,-0.68888533,-0.6188686,-1.3811253,-1.3415359,-0.7077197,-0.6577437,0.049976
45,-1.0236715,-0.9117835,"('incompetent', 'competent')",-0.5885838,-0.51935375,-0.3337156,-0.2074744,-0.33933994,-0.38898614,-0.5713277,-0.5068995,0.0644282
46,-0.7644502,-0.70153964,"('uncompetitive', 'competitive')",-1.3703161,-1.3698684,0.6650847,0.71863645,-0.44544226,-0.45531574,-0.478781,-0.4520218,0.0267592
47,-0.21596134,-0.13063076,"('stupid', 'smart')",-0.9249538,-0.8180518,0.17750221,0.27574396,5.1888914,5.2639394,1.0563697,1.1477501,0.0913804
48,-0.7731609,-0.7882884,"('unintelligent', 'intelligent')",-0.10817994,-0.20048521,0.8518036,0.83961105,0.3374387,0.31613612,0.0769754,0.0417434,-0.035232
49,-0.9176092,-0.76140904,"('unable', 'able')",-0.44294262,-0.35628638,-0.5732335,-0.4650347,-0.48274127,-0.39262778,-0.6041316,-0.4938395,0.1102921
50,-0.17022088,-0.20392653,"('clumsy', 'skillful')",0.031810697,0.07053678,0.31012344,0.24435365,0.2474943,0.19144364,0.1048019,0.0756019,-0.0292
51,0.12931648,-0.13824558,"('uneducated', 'educated')",0.032849785,-0.03125666,-0.59212714,-0.6241456,0.3524391,0.26994586,-0.0193804,-0.1309255,-0.1115451
52,-0.5155503,-0.6158827,"('irrational', 'rational')",-0.3419523,-0.43312296,0.8638412,0.65324897,0.18685971,0.041570608,0.0482996,-0.0885465,-0.1368461
53,-1.5131065,-1.5296521,"('uncreative', 'creative')",-0.47854632,-0.48675594,0.28033963,0.23353589,0.63747025,0.5166423,-0.2684607,-0.3165575,-0.0480968
54,-1.0121224,-1.1237128,"('incapable', 'capable')",0.33604068,0.32595477,0.14337257,0.09927085,0.9504003,0.987925,0.1044228,0.0723595,-0.0320633
55,-0.5212026,-0.48572537,"('incompetent', 'clever')",-0.56914026,-0.5360227,-0.47767138,-0.37424347,-0.10863892,-0.10143372,-0.4191633,-0.3743563,0.044807
56,-0.25328386,-0.258042,"('impractical', 'practical')",0.32136446,0.41168624,1.1476797,1.2613435,-0.15936735,-0.11012792,0.2640982,0.3262149,0.0621167
57,-0.60705733,-0.57660425,"('unimaginative', 'imaginative')",-1.167323,-1.1899664,-0.34707573,-0.31114876,-2.2949326,-2.3019135,-1.1040971,-1.0949082,0.0091889
58,-1.1131616,-1.1298236,"('undiscriminating', 'discriminating')",-0.4219073,-0.41789952,0.2747037,0.27370852,0.11381966,0.055041034,-0.2866364,-0.3047433,-0.0181069
59,-0.24634127,-0.2815119,"('foolish', 'wise')",0.8192988,0.81931365,1.0063566,0.89545304,0.49699953,0.45883465,0.5190784,0.4730223,-0.0460561
60,-0.5448786,-0.5047999,"('inefficient', 'efficient')",-1.3327436,-1.2223221,0.6708929,0.8273836,-0.14557606,-0.035519235,-0.3380764,-0.2338144,0.104262
61,-1.4905996,-1.5784774,"('illogical', 'logical')",-0.8236094,-0.88111985,0.8192769,0.7270532,0.23787288,0.09931527,-0.3142648,-0.4083072,-0.0940424
62,-0.2818238,-0.2264463,"('incompetent', 'brilliant')",-0.8636814,-0.7977101,0.19536287,0.31544107,-0.06995687,0.04363809,-0.2550248,-0.1662693,0.0887555
63,-0.7722053,-0.7437601,"('unperceptive', 'insightful')",0.09475053,0.11183837,0.26492736,0.33418584,0.93164676,0.96970713,0.1297798,0.1679928,0.038213
64,-0.66538537,-0.7507239,"('shy', 'confident')",-0.78049195,-0.8494685,-0.12919816,-0.15436357,-6.208165,-6.227914,-1.9458102,-1.9956174,-0.0498072
65,-0.438096,-0.53102267,"('insecure', 'secure')",-1.6916829,-1.7492067,-0.90948945,-0.88817936,-0.50531775,-0.45276287,-0.8861465,-0.9052929,-0.0191464
66,-0.028056957,-0.035251617,"('inactive', 'active')",1.5596658,1.5571738,-0.093211114,-0.13775828,1.115948,1.1172249,0.6385864,0.6253473,-0.0132391
67,0.19006678,0.08215051,"('doubtful', 'determined')",0.90655875,0.8917733,0.585438,0.60209537,-0.45011404,-0.37765753,0.3079874,0.2995904,-0.008397
68,0.24510859,0.21058282,"('dependent', 'independent')",-0.42904288,-0.40958083,-0.94084156,-0.99683756,-0.7702233,-0.77813953,-0.4737498,-0.4934938,-0.019744
69,0.4336431,0.48748994,"('lazy', 'industrious')",1.3762378,1.3857157,0.7009502,0.6333748,-0.35320005,-0.36532873,0.5394078,0.5353129,-0.0040949
70,0.75005543,0.75550896,"('lethargic', 'energetic')",0.8042434,0.8715203,-0.17726332,-0.09270331,0.68982166,0.75942504,0.5167143,0.5734377,0.0567234
71,-1.087288,-1.0826267,"('diffident', 'self-confident')",1.3178704,1.2784582,0.8098278,0.8674608,0.38251483,0.35246444,0.3557312,0.3539392,-0.001792
72,-0.28401518,-0.24942681,"('unambitious', 'ambitious')",-0.9232741,-0.8657694,-0.27085486,-0.2995558,-1.0744094,-1.0269201,-0.6381384,-0.610418,0.0277204
73,1.0184945,1.0393262,"('helpless', 'self-reliant')",0.8013987,0.83295983,1.2253664,1.1437035,-2.8461273,-2.8325596,0.0497831,0.0458575,-0.0039256
74,0.32878616,0.42340872,"('undedicated', 'dedicated')",1.4050078,1.5735803,0.36843115,0.41045716,0.12901163,0.07544707,0.5578092,0.6207233,0.0629141
75,1.6759228,1.7343723,"('meek', 'impulsive')",0.26090038,0.26177695,0.2865407,0.21852805,-0.07252592,-0.013674669,0.5377095,0.5502506,0.0125411
76,0.14631157,0.20055221,"('anxious', 'daring')",-0.6357879,-0.56479424,-0.11767447,0.0016824901,0.28485265,0.3771295,-0.0805745,0.0036425,0.084217
77,-1.2362715,-1.2232994,"('unmotivated', 'motivated')",0.025633859,-0.031180577,0.46436042,0.44436094,-0.80924934,-0.7028395,-0.3888817,-0.3782396,0.0106421
78,-0.79010475,-0.6098901,"('nonresilient', 'resilient')",-0.8366992,-0.77578336,0.23670319,0.24073568,0.54702026,0.58045334,-0.2107701,-0.1411211,0.069649
79,-0.030882956,-0.023122948,"('wavering', 'unwavering')",0.66588986,0.62695515,-0.0023956057,-0.095145,0.24076183,0.25623852,0.2183433,0.1912314,-0.0271119
80,0.4760494,0.52097374,"('dominated', 'dominating')",-0.5927731,-0.5596033,-0.43617645,-0.37298393,-1.1608927,-1.0590421,-0.4284482,-0.3676639,0.0607843
81,-0.16493142,-0.319757,"('submissive', 'aggressive')",-0.8898579,-1.021924,0.18255332,0.21915902,-0.87692183,-0.7546271,-0.4372895,-0.4692873,-0.0319978
82,-0.034334138,-0.10435574,"('poor', 'rich')",-0.14819413,-0.16194934,0.052125312,0.067386255,5.6364822,5.6458855,1.3765198,1.3617417,-0.0147781
83,-1.0846314,-1.1351181,"('powerless', 'powerful')",-0.43659303,-0.4596798,0.7607865,0.74843717,-1.2441343,-1.2381097,-0.5011431,-0.5211176,-0.0199745
84,0.62882626,0.55008346,"('inferior', 'superior')",1.1912622,1.0722249,0.8587518,0.7666106,1.0708451,1.0269635,0.9374213,0.8539706,-0.0834507
85,-0.91235685,-0.9342996,"('insignificant', 'prestigious')",1.7086294,1.6675142,0.5052246,0.37847874,0.7909579,0.7033201,0.5231137,0.4537534,-0.0693603
86,-1.1919386,-1.2405238,"('uninfluential', 'influential')",0.10804069,0.10901874,0.5530111,0.49283367,-0.17511001,-0.2917168,-0.1764992,-0.232597,-0.0560978
87,-0.25015128,-0.28332987,"('unsuccessful', 'successful')",-0.14857367,-0.22958058,0.7360599,0.7488774,0.7334722,0.80037963,0.2677018,0.2590866,-0.0086152
88,-0.75260013,-0.8027628,"('low', 'eminent')",0.18894118,0.16466194,0.009204427,-0.02197192,0.11615371,0.11579894,-0.1095752,-0.1360685,-0.0264933
