,fortune_male,fortune_female,tuple,brands_male,brands_female,home_male,home_female,&_male,&_female,secur_male,secur_female,inc_male,inc_female,average_male,average_female,female-male
0,0.2532175,0.058068693,"('unsociable', 'sociable')",1.2215052,1.0461881,1.5266821,1.4078932,0.90679663,0.77816284,-0.28067234,-0.42083868,0.063491724,-0.017581925,0.6151702,0.4753154,-0.1398548
1,0.36773932,0.28233513,"('unfriendly', 'friendly')",-0.09622438,-0.057429086,-0.5233311,-0.5107506,-0.6705146,-0.63834995,-0.9333111,-0.9689323,1.9252188,1.6999284,0.0115962,-0.0321997,-0.0437959
2,2.0102532,1.9859353,"('unlikable', 'likable')",1.0940634,1.1522028,0.21895339,0.29441303,1.5018845,1.5170785,1.7822129,1.8423991,0.65424484,0.7942334,1.2102687,1.264377,0.0541083
3,-0.68224436,-0.64360493,"('repellent', 'pleasant')",-0.60639244,-0.45778522,-0.89781344,-0.8545885,0.25808376,0.35490435,-0.6908666,-0.69381195,-0.41931152,-0.31652674,-0.5064241,-0.4352355,0.0711886
4,-0.44254065,-0.4083165,"('disliked', 'liked')",-0.7745152,-0.64267415,-0.5559892,-0.55389196,-0.43765956,-0.3876257,-0.23217477,-0.22374651,-5.6562204,-5.6558194,-1.34985,-1.3120124,0.0378376
5,0.04614107,0.13597134,"('distant', 'outgoing')",-1.1533333,-0.9751677,-0.5805781,-0.5433654,-0.60669214,-0.5102775,-0.3426976,-0.2858807,0.027948555,-0.05470976,-0.4348686,-0.3722383,0.0626303
6,-0.6385161,-0.5558282,"('distant', 'open')",-1.4338026,-1.2396423,0.12917173,0.19057539,-0.4189523,-0.29212078,-0.79604596,-0.72982424,0.5920507,0.4588111,-0.4276825,-0.3613382,0.0663443
7,0.84908026,0.72111005,"('insensitive', 'sensitive')",1.1217052,1.1208477,1.2995398,1.3362781,1.1574811,1.183613,0.40469873,0.39283648,0.91352034,0.9211634,0.9576709,0.9459748,-0.0116961
8,0.7197257,0.67486763,"('unaffectionate', 'affectionate')",-0.57200325,-0.6012795,-0.49445862,-0.479862,-1.5993087,-1.6069345,-1.3076113,-1.3168964,0.81706464,0.61909777,-0.4060986,-0.4518345,-0.0457359
9,1.9940767,1.9148803,"('unaffectionate', 'caring')",0.942707,0.9726281,1.0553248,1.0622625,-0.57837826,-0.5239718,-0.83262336,-0.86632407,1.5027584,1.3773677,0.6806443,0.6561404,-0.0245039
10,0.9343577,0.7862283,"('unsympathetic', 'sympathetic')",1.4070686,1.3872774,0.5535245,0.53437614,0.3850016,0.3956602,-0.19352011,-0.2496729,0.7155043,0.6507022,0.6336561,0.5840952,-0.0495609
11,0.8466504,0.82161844,"('unhelpful', 'helpful')",1.3579944,1.4264531,1.6940956,1.6754105,1.0415796,1.061051,-0.05807725,-0.11333953,2.3697767,2.3960347,1.2086699,1.2112048,0.0025349
12,2.2062638,2.2580466,"('unsupportive', 'supportive')",1.8747914,2.0852208,1.9306841,2.0365505,0.81688416,1.0030298,-0.3208615,-0.28414956,-0.8003667,-0.72144395,0.9512325,1.0628757,0.1116432
13,1.3832262,1.2555089,"('impolite', 'polite')",2.1374996,1.979556,2.0576696,1.9928697,0.76612175,0.71344566,0.9597354,0.9305352,0.017695673,0.07857233,1.2203248,1.1584147,-0.0619101
14,1.4179909,1.3604735,"('antisocial', 'social')",0.84923893,0.78547806,1.2399364,1.2804732,1.5253127,1.4440289,0.3621708,0.30802408,-0.7640669,-0.64090204,0.7717638,0.7562626,-0.0155012
15,0.3284743,0.25695348,"('boring', 'funny')",0.21353754,0.1517174,0.765579,0.8043816,0.10745151,0.08815284,0.4691778,0.48659343,0.22512923,0.23199156,0.3515582,0.3366317,-0.0149265
16,-1.2140921,-1.2679533,"('unpopular', 'popular')",-0.79638755,-0.662495,-0.53270847,-0.46669897,-0.46698737,-0.4152171,-0.18546766,-0.16720715,0.117850885,0.15019022,-0.5129654,-0.4715636,0.0414018
17,-0.88522434,-0.81882155,"('nasty', 'nice')",-0.46691424,-0.3384104,1.372542,1.3875623,-0.92168075,-0.8019508,-0.11752184,-0.10164687,-0.82657146,-0.7836236,-0.3075618,-0.2428152,0.0647466
18,0.11647008,0.04114569,"('disagreeable', 'welcoming')",-0.064050026,-0.01621136,-0.4505885,-0.45120072,0.36474967,0.4119108,-0.75161386,-0.73279965,-0.3861769,-0.45120376,-0.1952016,-0.1997265,-0.0045249
19,0.0028501041,0.047366932,"('inhospitable', 'hospitable')",-0.5593753,-0.4764912,0.41798392,0.3850799,-0.9793802,-0.88817775,-0.77573085,-0.7370031,-0.035674572,-0.079575226,-0.3215545,-0.2914667,0.0300878
20,-0.121092305,-0.05446798,"('rough', 'thoughtful')",-0.39722702,-0.31149244,-0.6936343,-0.61638975,0.43399888,0.4544311,0.08482245,0.098441646,0.5849795,0.53992504,-0.0180255,0.0184079,0.0364334
21,1.8407578,1.7232304,"('immoral', 'moral')",1.3684591,1.3442796,1.6880869,1.7288973,1.4663094,1.4487606,0.18255576,0.14402705,-0.5706147,-0.48813304,0.9959257,0.9835104,-0.0124153
22,1.1771499,1.0482432,"('untrustworthy', 'trustworthy')",0.90336204,0.8461685,0.28421006,0.2825068,1.4531759,1.5055361,-0.26149786,-0.2824727,-1.2177464,-1.1744416,0.3897756,0.3709234,-0.0188522
23,0.91897243,0.7698048,"('insincere', 'sincere')",1.8089212,1.746599,1.0957106,1.0743792,0.7162305,0.7215862,-0.02283277,-0.08412103,5.629736,5.509901,1.691123,1.6230249,-0.0680981
24,1.7335657,1.6405112,"('dishonest', 'honest')",-0.013100099,-0.048469134,0.2842899,0.20882775,0.6460288,0.64126414,-0.8223245,-0.80156624,1.1547952,1.024756,0.4972092,0.4442206,-0.0529886
25,-0.12127262,-0.11825903,"('egoistic', 'altruistic')",-1.0085437,-0.8729086,-0.6410189,-0.6236943,-0.6432973,-0.69529384,0.14987518,0.10412084,1.2593098,1.1505721,-0.1674913,-0.1759105,-0.0084192
26,0.75325024,0.7646346,"('hardhearted', 'benevolent')",-0.03165011,0.039556466,0.31515855,0.4132866,0.4907998,0.49003494,0.59205854,0.56547624,1.5505679,1.4341767,0.6116975,0.6178609,0.0061634
27,-0.43466136,-0.40890577,"('hardhearted', 'softhearted')",-0.13238625,-0.0366634,-0.18208128,-0.15572551,-0.38408446,-0.33381966,0.554971,0.5678077,1.4776008,1.3132426,0.1498931,0.157656,0.0077629
28,0.14042296,0.01727428,"('disloyal', 'loyal')",-0.23515582,-0.27993155,0.93295246,0.8529828,0.7630291,0.6754395,-0.7654012,-0.84569585,1.1601596,0.9399647,0.3326679,0.2266723,-0.1059956
29,-0.8976149,-0.8447552,"('unfair', 'fair')",-1.3149154,-1.2442453,-0.8622435,-0.8663794,0.36907753,0.37349632,-0.073320225,-0.063061744,-0.70523494,-0.8508186,-0.5807086,-0.5826273,-0.0019187
30,1.0538735,0.89736474,"('intolerant', 'tolerant')",1.3500437,1.2684009,1.6987094,1.6595149,0.891476,0.8788566,0.95148903,0.90647817,1.5897154,1.601098,1.2558846,1.2019523,-0.0539323
31,-1.8422447,-1.7653902,"('evil', 'good')",-2.4666398,-2.3307214,-1.9240445,-1.8725828,-2.1640697,-2.0032144,-0.9300975,-0.8739643,-1.4795096,-1.606234,-1.801101,-1.7420177,0.0590833
32,1.1576325,1.075719,"('unkind', 'kind')",2.0934775,1.9454025,1.2849016,1.3304228,1.3339331,1.2819202,0.13004683,0.091629185,1.3917692,1.3209511,1.2319601,1.1743408,-0.0576193
