,currant_male,currant_female,tuple,average_male,average_female,female-male
36,-0.43962014,-0.5523743,"('hostile', 'amicable')",-0.4396201,-0.5523743,-0.1127542
37,0.8176509,0.8250502,"('fake', 'genuine')",0.8176509,0.8250502,0.0073993
38,0.15007475,0.14299075,"('untruthful', 'truthful')",0.1500748,0.1429908,-0.007084
39,0.04842905,0.071092814,"('exploitative', 'cooperative')",0.048429,0.0710928,0.0226638
40,-1.6731739,-1.7047846,"('stingy', 'generous')",-1.6731739,-1.7047846,-0.0316107
41,-0.29251772,-0.28687114,"('unforgiving', 'forgiving')",-0.2925177,-0.2868711,0.0056466
42,-1.2423222,-1.1697171,"('unreliable', 'reliable')",-1.2423222,-1.1697171,0.0726051
43,-0.06068845,-0.05078448,"('irresponsible', 'responsible')",-0.0606885,-0.0507845,0.009904
44,-0.7308515,-0.6860604,"('prejudiced', 'unprejudiced')",-0.7308515,-0.6860604,0.0447911
45,0.25819755,0.32470512,"('incompetent', 'competent')",0.2581975,0.3247051,0.0665076
46,-0.63903743,-0.5879127,"('uncompetitive', 'competitive')",-0.6390374,-0.5879127,0.0511247
47,2.1451092,2.1809664,"('stupid', 'smart')",2.1451092,2.1809664,0.0358572
48,0.13059968,0.23491603,"('unintelligent', 'intelligent')",0.1305997,0.234916,0.1043163
49,-0.39113423,-0.32050484,"('unable', 'able')",-0.3911342,-0.3205048,0.0706294
50,-0.042836778,-0.1167791,"('clumsy', 'skillful')",-0.0428368,-0.1167791,-0.0739423
51,-0.8048623,-0.81153876,"('uneducated', 'educated')",-0.8048623,-0.8115388,-0.0066765
52,0.08663491,-0.102054246,"('irrational', 'rational')",0.0866349,-0.1020542,-0.1886891
53,-1.0595421,-1.1922306,"('uncreative', 'creative')",-1.0595421,-1.1922306,-0.1326885
54,0.35551208,0.23016557,"('incapable', 'capable')",0.3555121,0.2301656,-0.1253465
55,0.33836183,0.47459275,"('incompetent', 'clever')",0.3383618,0.4745927,0.1362309
56,0.48166746,0.6099764,"('impractical', 'practical')",0.4816675,0.6099764,0.1283089
57,-1.045629,-1.0170658,"('unimaginative', 'imaginative')",-1.045629,-1.0170658,0.0285632
58,-0.027769916,-0.07126395,"('undiscriminating', 'discriminating')",-0.0277699,-0.0712639,-0.043494
59,-0.35942766,-0.46421576,"('foolish', 'wise')",-0.3594277,-0.4642158,-0.1047881
60,0.39290798,0.5763979,"('inefficient', 'efficient')",0.392908,0.5763979,0.1834899
61,0.24659541,0.062476493,"('illogical', 'logical')",0.2465954,0.0624765,-0.1841189
62,0.024064027,0.16643384,"('incompetent', 'brilliant')",0.024064,0.1664338,0.1423698
63,-0.06496654,0.010057292,"('unperceptive', 'insightful')",-0.0649665,0.0100573,0.0750238
64,-2.473932,-2.4398413,"('shy', 'confident')",-2.473932,-2.4398413,0.0340907
65,-0.3129147,-0.27583927,"('insecure', 'secure')",-0.3129147,-0.2758393,0.0370754
66,-0.2605537,-0.35413378,"('inactive', 'active')",-0.2605537,-0.3541338,-0.0935801
67,-0.43982428,-0.36053857,"('doubtful', 'determined')",-0.4398243,-0.3605386,0.0792857
68,-1.0686231,-1.1081333,"('dependent', 'independent')",-1.0686231,-1.1081333,-0.0395102
69,-0.21034217,-0.25658,"('lazy', 'industrious')",-0.2103422,-0.25658,-0.0462378
70,0.17208621,0.21978603,"('lethargic', 'energetic')",0.1720862,0.219786,0.0476998
71,1.0423894,0.99371254,"('diffident', 'self-confident')",1.0423894,0.9937125,-0.0486769
72,-0.30832183,-0.30589667,"('unambitious', 'ambitious')",-0.3083218,-0.3058967,0.0024251
73,-1.0348179,-1.0528659,"('helpless', 'self-reliant')",-1.0348179,-1.0528659,-0.018048
74,0.5169817,0.49246868,"('undedicated', 'dedicated')",0.5169817,0.4924687,-0.024513
75,-0.7039352,-0.7072389,"('meek', 'impulsive')",-0.7039352,-0.7072389,-0.0033037
76,0.4399946,0.56392676,"('anxious', 'daring')",0.4399946,0.5639268,0.1239322
77,-1.3933989,-1.2914506,"('unmotivated', 'motivated')",-1.3933989,-1.2914506,0.1019483
78,0.10663332,0.06354806,"('nonresilient', 'resilient')",0.1066333,0.0635481,-0.0430852
79,-0.124101214,-0.19030072,"('wavering', 'unwavering')",-0.1241012,-0.1903007,-0.0661995
80,-0.38650447,-0.33612862,"('dominated', 'dominating')",-0.3865045,-0.3361286,0.0503759
81,-0.56786555,-0.40289164,"('submissive', 'aggressive')",-0.5678656,-0.4028916,0.164974
82,1.6128248,1.6499622,"('poor', 'rich')",1.6128248,1.6499622,0.0371374
83,-0.45816118,-0.4388107,"('powerless', 'powerful')",-0.4581612,-0.4388107,0.0193505
84,0.2724524,0.20044886,"('inferior', 'superior')",0.2724524,0.2004489,-0.0720035
85,-0.13316214,-0.2406107,"('insignificant', 'prestigious')",-0.1331621,-0.2406107,-0.1074486
86,-0.35222375,-0.4394064,"('uninfluential', 'influential')",-0.3522238,-0.4394064,-0.0871826
87,0.7935464,0.7728509,"('unsuccessful', 'successful')",0.7935464,0.7728509,-0.0206955
88,-0.5619393,-0.5443998,"('low', 'eminent')",-0.5619393,-0.5443998,0.0175395
