,home_male,home_female,tuple,depot_male,depot_female,inc_male,inc_female,average_male,average_female,female-male
55,0.060886532,0.025516476,"('incompetent', 'clever')",0.376089,0.54572904,-0.1016354,-0.10013747,0.11178,0.157036,0.045256
56,0.28929472,0.3576303,"('impractical', 'practical')",0.85381234,1.0077262,0.1806061,0.2120628,0.4412377,0.5258064,0.0845687
57,-1.0837004,-1.1472129,"('unimaginative', 'imaginative')",-1.143425,-1.1670707,-2.8775885,-2.9161057,-1.7015713,-1.7434632,-0.0418919
58,-0.70088714,-0.710643,"('undiscriminating', 'discriminating')",0.04928701,-0.034931608,0.16733849,0.11881055,-0.1614205,-0.2089214,-0.0475009
59,0.5200187,0.5942566,"('foolish', 'wise')",-0.14003149,-0.15940624,0.39060825,0.5136653,0.2568651,0.3161719,0.0593068
60,-0.144737,0.026388686,"('inefficient', 'efficient')",1.5511853,1.8193998,0.17200153,0.27625108,0.5261499,0.7073465,0.1811966
61,-0.2950924,-0.27164868,"('illogical', 'logical')",0.092490055,0.11552574,0.27514017,0.20279537,0.0241793,0.0155575,-0.0086218
62,0.16725409,0.29437286,"('incompetent', 'brilliant')",0.5514438,0.80122656,0.36169425,0.5985768,0.3601307,0.5647254,0.2045947
63,-0.30337346,-0.19701667,"('unperceptive', 'insightful')",0.4919061,0.60428447,1.1403573,1.2642356,0.4429633,0.5571678,0.1142045
64,0.29981667,0.21965465,"('shy', 'confident')",-0.08151449,-0.12250031,-6.9554324,-6.9454193,-2.2457101,-2.2827551,-0.037045
65,-0.28565982,-0.41013032,"('insecure', 'secure')",-0.04064148,0.079802126,-0.23159175,-0.20619732,-0.1859643,-0.1788418,0.0071225
66,-0.77906346,-0.87813663,"('inactive', 'active')",-1.2434783,-1.3783561,0.4188726,0.3779319,-0.5345564,-0.6261869,-0.0916305
67,1.2636203,1.1034213,"('doubtful', 'determined')",0.74305564,0.62174344,-0.5516748,-0.5994739,0.4850004,0.3752303,-0.1097701
68,-0.88468975,-0.8092219,"('dependent', 'independent')",-0.8816187,-0.7698918,-0.6398339,-0.6055883,-0.8020474,-0.728234,0.0738134
69,-0.077289075,0.034390066,"('lazy', 'industrious')",0.5364477,0.5645859,-0.46404442,-0.4406964,-0.0016286,0.0527599,0.0543885
70,0.3459854,0.39590397,"('lethargic', 'energetic')",-0.010723427,0.08189453,0.83806926,0.8755859,0.3911104,0.4511282,0.0600178
71,-0.035849214,0.14097774,"('diffident', 'self-confident')",0.5863476,0.7859595,0.61460245,0.6285884,0.3883669,0.5185085,0.1301416
72,-0.535032,-0.55910295,"('unambitious', 'ambitious')",-0.087037556,-0.098486274,-0.4756465,-0.3520659,-0.3659054,-0.3365517,0.0293537
73,1.3739661,1.4732782,"('helpless', 'self-reliant')",0.5091599,0.52743745,-3.5580232,-3.4477167,-0.5582991,-0.4823337,0.0759654
74,0.5500517,0.65306276,"('undedicated', 'dedicated')",0.3694639,0.44063154,0.23036209,0.15724806,0.3832926,0.4169808,0.0336882
75,-0.35675144,-0.4111206,"('meek', 'impulsive')",-0.5919941,-0.7057542,-0.38652736,-0.28009683,-0.445091,-0.4656572,-0.0205662
76,0.017371632,0.07349564,"('anxious', 'daring')",-0.063696265,0.01858535,0.19551307,0.28328264,0.0497295,0.1251212,0.0753917
77,-1.1263282,-1.174705,"('unmotivated', 'motivated')",0.42167646,0.4799658,-1.0934457,-1.0643958,-0.5993658,-0.5863783,0.0129875
78,-0.65134436,-0.5180882,"('nonresilient', 'resilient')",-0.14431386,-0.033175327,0.051315628,0.12576954,-0.2481142,-0.1418313,0.1062829
79,-0.459275,-0.42385003,"('wavering', 'unwavering')",-1.2783694,-1.448598,0.10811001,0.12671652,-0.5431782,-0.5819105,-0.0387323
80,0.22233295,0.1269549,"('dominated', 'dominating')",0.27727836,0.36291713,-1.3633586,-1.3373139,-0.2879158,-0.2824806,0.0054352
81,0.11560037,-0.133403,"('submissive', 'aggressive')",-0.19496122,-0.11667187,-0.646049,-0.58003545,-0.2418033,-0.2767034,-0.0349001
82,-0.5802412,-0.5374439,"('poor', 'rich')",-0.43690652,-0.3257697,6.6466293,6.8070726,1.8764938,1.9812864,0.1047926
83,-0.38228783,-0.6200175,"('powerless', 'powerful')",-0.22426483,-0.339574,-1.2295675,-1.3142704,-0.61204,-0.757954,-0.145914
84,0.25528413,0.12822492,"('inferior', 'superior')",-0.12074571,-0.170221,0.43758246,0.43009266,0.190707,0.1293655,-0.0613415
85,-0.14507428,-0.0996945,"('insignificant', 'prestigious')",-0.14358962,-0.2908362,0.3400008,0.29364747,0.0171123,-0.0322944,-0.0494067
86,-0.42643067,-0.71720296,"('uninfluential', 'influential')",-0.5299356,-0.67620206,0.08251112,-0.026607439,-0.2912851,-0.4733375,-0.1820524
87,0.031073082,-0.07050791,"('unsuccessful', 'successful')",-0.04712943,0.057610914,0.15495376,0.3094012,0.0462991,0.0988347,0.0525356
88,-0.15393925,-0.38637984,"('low', 'eminent')",-0.41289207,-0.47910732,0.46029454,0.4137472,-0.0355123,-0.15058,-0.1150677
